launch_flop,capture_flop,slack
_15651_,_16389_,-1.038692
_15651_,_16577_,-0.737890
_15651_,_16581_,-0.617433
_15651_,_16388_,-0.524896
_15651_,_16385_,-0.518677
_15651_,_16387_,-0.481344
_15651_,_16580_,-0.454441
_15651_,_16576_,-0.447454
_15651_,_16579_,-0.405753
_15651_,_16575_,-0.347921
_15651_,_16384_,-0.335676
_15651_,_16386_,-0.295714
_15651_,_16578_,-0.244851
_15651_,_16573_,-0.229169
_15651_,_16381_,-0.184768
_15651_,_16574_,-0.154027
_15651_,_16572_,-0.119491
_15651_,_16383_,-0.100950
_15651_,_16382_,0.069549
_15651_,_16571_,0.109843
_15651_,_16380_,0.124366
_15651_,_16379_,0.165675
_15651_,_16569_,0.180349
_15651_,_16377_,0.211546
_15651_,_16378_,0.242021
_15651_,_16567_,0.246351
_15651_,_16570_,0.392570
_15651_,_16566_,0.405288
_15651_,_16375_,0.443582
_15651_,_16565_,0.482743
_15651_,_16376_,0.483553
_15651_,_16568_,0.536426
_15651_,_16374_,0.659241
_15651_,_16564_,0.738830
_15651_,_16563_,0.840919
_15651_,_16373_,0.916788
_15651_,_16562_,1.011788
_15651_,_16372_,1.080655
_15651_,_16561_,1.250886
_15651_,_16560_,1.298818
_15651_,_16371_,1.313743
_15651_,_16369_,1.509054
_15651_,_16370_,1.521311
_15651_,_16559_,1.585232
_15651_,_16367_,1.674922
_15651_,_16368_,1.782960
_15651_,_16558_,1.912842
_15651_,_16557_,1.916918
_15651_,_16366_,2.139494
_16455_,_16614_,2.175498
_16552_,_16197_,2.248922
_15651_,_16556_,2.260709
_16455_,_16613_,2.262043
_16487_,_16165_,2.306250
_16359_,_16133_,2.351669
_16231_,_16549_,2.355460
_16552_,_16196_,2.374721
_16359_,_16132_,2.389570
_15651_,_16365_,2.395996
_16487_,_16164_,2.396586
_16328_,_16293_,2.424068
_16552_,_16195_,2.427384
_16231_,_16548_,2.474878
_16423_,_16229_,2.480248
_16295_,_16421_,2.506814
_15726_,_14873_,2.524968
_16487_,_16163_,2.527556
_16359_,_16131_,2.528189
_15651_,_16555_,2.528614
_16423_,_16228_,2.576843
_16455_,_16612_,2.581917
_16295_,_16420_,2.593534
_15651_,_16364_,2.593864
_15651_,_16554_,2.655720
_16359_,_16130_,2.662062
_16231_,_16547_,2.699099
_16552_,_16194_,2.705147
_16328_,_16292_,2.714971
_16455_,_16611_,2.727476
_15651_,_16363_,2.780441
_16359_,_16129_,2.789153
_16487_,_16162_,2.791551
_16328_,_16291_,2.800838
_16231_,_16546_,2.810763
_16487_,_16161_,2.838082
_16295_,_16419_,2.841400
_16423_,_16227_,2.852316
_16552_,_16193_,2.860617
_16455_,_16610_,2.880495
_15726_,_14871_,2.894158
_16423_,_16226_,2.921895
_16359_,_16128_,2.923352
_16328_,_16290_,2.934394
_15726_,_14872_,2.942505
_15651_,_16553_,2.970360
_16231_,_16545_,3.001604
_16455_,_16609_,3.019482
_16422_,_16225_,3.021944
_16454_,_16608_,3.052327
_16359_,_16127_,3.055769
_15651_,_16552_,3.076938
_15726_,_14870_,3.084037
_15651_,_16362_,3.087035
_16295_,_16418_,3.089662
_16487_,_16160_,3.107920
_15651_,_16360_,3.128943
_16231_,_16544_,3.151921
_16552_,_16192_,3.166395
_16328_,_16289_,3.187471
_16295_,_16417_,3.199832
_16552_,_16191_,3.229230
_15651_,_16361_,3.252890
_16455_,_16607_,3.258448
_16231_,_16543_,3.260917
_16487_,_16159_,3.304015
_16295_,_16416_,3.304470
_16359_,_16126_,3.314012
_16328_,_16288_,3.319479
_16487_,_16158_,3.343585
_15726_,_14868_,3.352921
_16423_,_16224_,3.352993
_16328_,_16287_,3.369773
_16552_,_16190_,3.402354
_16231_,_16542_,3.434035
_16359_,_16125_,3.436519
_15726_,_14869_,3.447166
_16295_,_16415_,3.482465
_16454_,_16606_,3.488122
_16231_,_16541_,3.521557
_16487_,_16157_,3.532571
_16423_,_16223_,3.549559
_16328_,_16286_,3.563166
_15651_,_16551_,3.582009
_16359_,_16124_,3.593183
_16455_,_16605_,3.608055
_16423_,_16222_,3.627840
_16487_,_16156_,3.634448
_16295_,_16414_,3.635635
_16422_,_16221_,3.638411
_16552_,_16189_,3.662378
_15726_,_14866_,3.688257
_16231_,_16540_,3.706381
_15651_,_16359_,3.723644
_15726_,_14867_,3.734079
_16295_,_16413_,3.781811
