launch_flop,capture_flop,slack
_25776_,_25840_,-0.010528
_25776_,_26257_,-0.010526
_25776_,_27037_,-0.010522
_25776_,_25185_,-0.010522
_25776_,_26397_,-0.010520
_25776_,_27165_,-0.010519
_25776_,_26653_,-0.010501
_25776_,_27293_,-0.010437
_25776_,_27020_,-0.004414
_25776_,_26240_,-0.004413
_25776_,_26636_,-0.004413
_25776_,_25823_,-0.004410
_25776_,_25168_,-0.004406
_25776_,_27148_,-0.004403
_25776_,_26380_,-0.004396
_25776_,_27276_,-0.004332
_25776_,_26645_,-0.003863
_25776_,_25832_,-0.003860
_25776_,_26249_,-0.003857
_25776_,_27029_,-0.003854
_25776_,_25177_,-0.003853
_25776_,_26389_,-0.003851
_25776_,_27157_,-0.003846
_25776_,_27285_,-0.003745
_25776_,_27421_,-0.000116
_25776_,_27805_,-0.000111
_25776_,_27549_,-0.000108
_25776_,_27677_,-0.000100
_25776_,_26781_,-0.000004
_25776_,_26909_,0.000000
_25776_,_27660_,0.005576
_25776_,_27404_,0.005586
_25776_,_27788_,0.005591
_25776_,_27532_,0.005594
_25776_,_26764_,0.005596
_25776_,_26892_,0.005599
_25776_,_27669_,0.006428
_25776_,_27413_,0.006439
_25776_,_27797_,0.006444
_25776_,_27541_,0.006447
_25776_,_26773_,0.006449
_25776_,_26901_,0.006452
_25776_,_27069_,0.042053
_25776_,_26289_,0.042054
_25776_,_26685_,0.042054
_25776_,_25872_,0.042058
_25776_,_25217_,0.042061
_25776_,_26429_,0.042071
_25776_,_27197_,0.042071
_25776_,_27325_,0.042160
_25776_,_27709_,0.052232
_25776_,_27453_,0.052239
_25776_,_27581_,0.052240
_25776_,_27837_,0.052247
_25776_,_26813_,0.052248
_25776_,_26941_,0.052252
_25776_,_26632_,0.067188
_25776_,_27144_,0.067194
_25776_,_25164_,0.067205
_25776_,_27016_,0.067208
_25776_,_26376_,0.067211
_25776_,_26236_,0.067229
_25776_,_27272_,0.067257
_25776_,_25819_,0.067319
_25776_,_27784_,0.077478
_25776_,_27400_,0.077479
_25776_,_27656_,0.077481
_25776_,_27528_,0.077484
_25776_,_26760_,0.077589
_25776_,_26888_,0.077593
_25776_,_27125_,0.100149
_25776_,_25928_,0.100153
_25776_,_27253_,0.100167
_25776_,_25889_,0.113325
_25776_,_27086_,0.113330
_25776_,_27214_,0.113335
_25776_,_25896_,0.121450
_25776_,_26581_,0.121452
_25776_,_26313_,0.121453
_25776_,_27093_,0.121457
_25776_,_25241_,0.121457
_25776_,_26709_,0.121458
_25776_,_26453_,0.121459
_25776_,_27221_,0.121460
_25776_,_27349_,0.121531
_25776_,_25839_,0.124018
_25776_,_26256_,0.124020
_25776_,_27036_,0.124024
_25776_,_25184_,0.124024
_25776_,_26652_,0.124025
_25776_,_26396_,0.124027
_25776_,_27164_,0.124027
_25776_,_27292_,0.124108
_25776_,_25815_,0.124524
_25776_,_26232_,0.124527
_25776_,_27012_,0.124530
_25776_,_25160_,0.124531
_25776_,_26372_,0.124533
_25776_,_27140_,0.124533
_25776_,_26628_,0.124551
_25776_,_27268_,0.124605
_25776_,_25174_,0.128126
_25776_,_26642_,0.128126
_25776_,_26386_,0.128128
_25776_,_27154_,0.128128
_25776_,_27026_,0.128146
_25776_,_26246_,0.128167
_25776_,_25829_,0.128211
_25776_,_27282_,0.128211
_25776_,_27861_,0.131880
_25776_,_27605_,0.131883
_25776_,_27477_,0.131890
_25776_,_27733_,0.131891
_25776_,_26837_,0.131987
_25776_,_26965_,0.131990
_25776_,_25885_,0.133251
_25776_,_27082_,0.133257
_25776_,_27210_,0.133261
_25776_,_27804_,0.134084
_25776_,_27548_,0.134087
_25776_,_27420_,0.134095
_25776_,_27676_,0.134095
_25776_,_26780_,0.134191
_25776_,_26908_,0.134194
_25776_,_27396_,0.134586
_25776_,_27780_,0.134591
_25776_,_27524_,0.134594
_25776_,_27652_,0.134601
_25776_,_26756_,0.134698
_25776_,_26884_,0.134701
_25776_,_27666_,0.138172
_25776_,_27794_,0.138181
_25776_,_27410_,0.138182
_25776_,_27538_,0.138187
_25776_,_26770_,0.138292
_25776_,_26898_,0.138296
_25776_,_27118_,0.140588
_25776_,_25921_,0.140592
_25776_,_27246_,0.140605
_25776_,_26589_,0.141286
_25776_,_26321_,0.141292
_25776_,_25249_,0.141296
_25776_,_26717_,0.141296
_25776_,_26461_,0.141319
_25776_,_27357_,0.141381
_25776_,_25821_,0.145522
_25776_,_26238_,0.145524
_25776_,_27018_,0.145527
_25776_,_25166_,0.145528
_25776_,_26378_,0.145530
_25776_,_27146_,0.145535
_25776_,_26634_,0.145548
_25776_,_27274_,0.145601
_25776_,_27741_,0.151718
_25776_,_27869_,0.151727
_25776_,_27613_,0.151734
_25776_,_27485_,0.151742
_25776_,_26845_,0.151839
_25776_,_26973_,0.151842
_25776_,_27658_,0.155517
_25776_,_27402_,0.155526
_25776_,_27786_,0.155531
_25776_,_27530_,0.155534
_25776_,_26762_,0.155638
_25776_,_26890_,0.155641
_25776_,_25822_,0.168207
_25776_,_26239_,0.168209
_25776_,_27019_,0.168213
_25776_,_25167_,0.168213
_25776_,_26379_,0.168216
_25776_,_27147_,0.168216
_25776_,_26635_,0.168234
_25776_,_27275_,0.168299
_25776_,_26869_,0.168596
_25776_,_27403_,0.178269
_25776_,_27787_,0.178273
_25776_,_27531_,0.178277
_25776_,_27659_,0.178284
_25776_,_26763_,0.178380
_25776_,_26891_,0.178384
_25776_,_26638_,0.180513
_25776_,_25170_,0.180515
_25776_,_25825_,0.180517
_25776_,_27022_,0.180519
_25776_,_26242_,0.180523
_25776_,_26382_,0.180530
_25776_,_27150_,0.180530
_25776_,_27278_,0.180608
_25776_,_25917_,0.180644
_25776_,_27114_,0.180650
_25776_,_27242_,0.180653
_25776_,_26830_,0.181771
_25776_,_27054_,0.182300
_25776_,_26274_,0.182300
_25776_,_26670_,0.182300
_25776_,_25202_,0.182302
_25776_,_25857_,0.182304
_25776_,_26414_,0.182317
_25776_,_27182_,0.182317
_25776_,_27310_,0.182406
_25776_,_25828_,0.184986
_25776_,_25173_,0.184987
_25776_,_27025_,0.184991
_25776_,_26641_,0.184992
_25776_,_26385_,0.184993
_25776_,_26245_,0.184995
_25776_,_27153_,0.184995
_25776_,_27281_,0.185074
_25776_,_27662_,0.190691
_25776_,_27406_,0.190696
_25776_,_27534_,0.190699
_25776_,_27790_,0.190706
_25776_,_26766_,0.190707
_25776_,_26894_,0.190711
_25776_,_26805_,0.191066
_25776_,_26933_,0.191066
_25776_,_27445_,0.191066
_25776_,_27573_,0.191066
_25776_,_27701_,0.191066
_25776_,_27829_,0.191066
_25776_,_25209_,0.191176
_25776_,_27694_,0.192478
_25776_,_27438_,0.192483
_25776_,_27566_,0.192486
_25776_,_27822_,0.192493
_25776_,_26798_,0.192494
_25776_,_26926_,0.192498
_25776_,_27665_,0.195043
_25776_,_27409_,0.195048
_25776_,_27537_,0.195050
_25776_,_27793_,0.195058
_25776_,_26769_,0.195059
_25776_,_26897_,0.195062
_25776_,_25864_,0.196199
_25776_,_26281_,0.196199
_25776_,_26421_,0.196199
_25776_,_26677_,0.196199
_25776_,_27061_,0.196199
_25776_,_27189_,0.196199
_25776_,_27317_,0.196199
_25776_,_26826_,0.201690
_25776_,_25206_,0.201893
_25776_,_26674_,0.201893
_25776_,_26418_,0.201895
_25776_,_27186_,0.201895
_25776_,_27058_,0.201914
_25776_,_26278_,0.201934
