launch_flop,capture_flop,slack
_18213_,_19139_,1.341449
_18213_,_19135_,1.398409
_18213_,_19143_,1.454259
_18213_,_19134_,1.463440
_18213_,_19141_,1.475036
_18213_,_19142_,1.497609
_18213_,_19138_,1.531416
_18191_,_18951_,1.534196
_18213_,_19140_,1.605222
_18213_,_19137_,1.618123
_18213_,_18943_,1.652438
_18213_,_19133_,1.655573
_18213_,_18950_,1.690650
_18213_,_19132_,1.701340
_18213_,_19131_,1.724984
_18213_,_18948_,1.761455
_18213_,_18949_,1.777241
_18213_,_18945_,1.817531
_18213_,_18942_,1.865605
_18213_,_18946_,1.871863
_18213_,_18947_,1.874474
_18213_,_19130_,1.882575
_18213_,_19136_,1.931285
_18213_,_18939_,1.934549
_18213_,_18944_,1.947489
_18213_,_19129_,1.949467
_18213_,_18938_,1.998799
_18213_,_18940_,2.018528
_18213_,_18941_,2.049128
_18213_,_19127_,2.150262
_18213_,_18937_,2.179417
_18213_,_19128_,2.217010
_18213_,_19125_,2.294336
_18213_,_18934_,2.331035
_18213_,_19126_,2.331774
_18213_,_18936_,2.382877
_18213_,_19123_,2.435344
_18213_,_18933_,2.466707
_18213_,_19124_,2.468363
_18213_,_18935_,2.593153
_18213_,_18932_,2.656907
_18213_,_19122_,2.735278
_18213_,_18930_,2.814628
_18213_,_18931_,2.888562
_18921_,_18695_,2.945270
_19080_,_19111_,2.947131
_18213_,_19120_,2.979812
_19113_,_18759_,2.991773
_18213_,_19121_,2.995787
_19113_,_18758_,3.074765
_19017_,_19175_,3.094541
_19017_,_19176_,3.095959
_18212_,_19119_,3.101764
_18794_,_19110_,3.148999
_18696_,_18727_,3.151376
_18986_,_18791_,3.166219
_19113_,_18757_,3.177544
_18857_,_18983_,3.183784
_18986_,_18790_,3.206069
_18191_,_17435_,3.216840
_18921_,_18694_,3.218519
_18824_,_18855_,3.225531
_18696_,_18726_,3.233980
_18954_,_18982_,3.240888
_18921_,_18693_,3.296289
_18213_,_18928_,3.343067
_18213_,_18929_,3.360452
