launch_flop,capture_flop,slack
_41700_,_51040_,2.303944
_41698_,_50964_,2.938565
_41698_,_50883_,2.949476
_41698_,_50938_,2.977619
_41698_,_50886_,2.991507
_41698_,_50864_,2.997975
_41698_,_45630_,3.015699
_41698_,_50936_,3.019038
_41698_,_50881_,3.019087
_41698_,_50869_,3.030902
_41698_,_50905_,3.050507
_41698_,_50967_,3.061368
_41698_,_50941_,3.072001
_41698_,_50965_,3.101291
_41698_,_50873_,3.105085
_41698_,_45628_,3.135744
_41698_,_45633_,3.139572
_41698_,_50884_,3.140328
_41698_,_50882_,3.162567
_41698_,_45619_,3.164342
_41698_,_50939_,3.168071
_41698_,_50887_,3.169163
_41698_,_50960_,3.169837
_41700_,_51644_,3.176712
_41700_,_50901_,3.177766
_41698_,_45631_,3.179632
_41698_,_50937_,3.215506
_41700_,_50956_,3.240731
_41700_,_51649_,3.240749
_41698_,_45629_,3.253550
_41698_,_50865_,3.254667
_41700_,_45648_,3.258232
_41700_,_50921_,3.268965
_41698_,_50877_,3.271868
_41698_,_50932_,3.271894
_41698_,_50870_,3.287595
_41700_,_50918_,3.289201
_41700_,_50916_,3.296020
_41698_,_50904_,3.298084
_41700_,_51646_,3.301492
_41700_,_50953_,3.301496
_41698_,_50942_,3.302386
_41700_,_50898_,3.302862
_41698_,_50966_,3.308860
_41700_,_51651_,3.313791
_41700_,_50903_,3.313828
_41700_,_50958_,3.313830
_41700_,_45645_,3.320314
_41700_,_50951_,3.323601
_41700_,_50896_,3.324952
_41698_,_45634_,3.328000
_41700_,_45650_,3.331309
_41700_,_50923_,3.342048
_41700_,_45643_,3.342169
_41698_,_50929_,3.343009
_41698_,_45632_,3.386841
_41698_,_50874_,3.387544
_41698_,_50940_,3.388170
_41700_,_50900_,3.406919
_41698_,_50933_,3.414677
_41698_,_50961_,3.426527
_41698_,_50885_,3.429833
_41698_,_45624_,3.446284
_41700_,_51648_,3.467257
_41700_,_50955_,3.468636
_41698_,_45620_,3.470398
_41698_,_50878_,3.472415
_41698_,_50880_,3.485531
_41700_,_45647_,3.486100
_41700_,_50920_,3.496827
_41700_,_51643_,3.506203
_41700_,_51205_,3.509944
_41698_,_45621_,3.520883
_41700_,_50902_,3.523761
_41700_,_50957_,3.523761
_41700_,_51650_,3.525099
_41698_,_50930_,3.536988
_41700_,_45649_,3.541265
_41700_,_50952_,3.544439
_41700_,_50897_,3.544448
_41700_,_51645_,3.544459
_41698_,_50875_,3.552711
_41700_,_50922_,3.553337
_41700_,_45644_,3.561884
_41698_,_45625_,3.565639
_41700_,_50917_,3.572624
_41698_,_50934_,3.573256
_41698_,_50935_,3.579401
_41700_,_50895_,3.582433
_41698_,_45627_,3.585906
_41698_,_50879_,3.588973
_41700_,_50915_,3.617562
_41698_,_45626_,3.622874
_41698_,_45622_,3.636077
_41700_,_50950_,3.643947
_41700_,_50899_,3.660961
_41700_,_45642_,3.661160
_41700_,_50954_,3.662312
_41700_,_51647_,3.662312
_41698_,_50876_,3.666981
_41698_,_50931_,3.668303
_41700_,_45646_,3.679771
_41700_,_50919_,3.690511
_41700_,_50943_,3.722386
_41700_,_50908_,3.751983
_41700_,_50893_,3.753421
_41700_,_50948_,3.753425
_41700_,_51641_,3.754776
_41700_,_49011_,3.778163
_41700_,_50913_,3.782991
_41700_,_45635_,3.829696
_41700_,_50947_,3.864537
_41700_,_50888_,3.874017
_41698_,_45623_,3.881391
_41700_,_45640_,3.887693
_41700_,_50944_,3.891557
_41700_,_50892_,3.926245
_41700_,_51640_,3.926275
_41700_,_50949_,3.942131
_41700_,_51642_,3.943408
_41700_,_50894_,3.943459
_41700_,_45639_,3.943726
_41700_,_50912_,3.954451
_41700_,_45641_,3.959658
_41700_,_50946_,3.970504
_41700_,_51639_,3.970520
_41700_,_50914_,3.971701
_41700_,_50909_,3.981603
_41700_,_50911_,3.998717
_41700_,_50891_,4.032561
_41700_,_50889_,4.041597
_41700_,_45638_,4.076458
_41700_,_45636_,4.109025
_41700_,_51638_,4.128357
_41700_,_50910_,4.156619
_41700_,_50890_,4.221288
_41700_,_45637_,4.234239
_41700_,_50945_,4.260933
_50653_,_50861_,5.387424
_50653_,_50854_,5.412459
_50653_,_50847_,5.412468
_50653_,_50857_,5.412467
_50653_,_50858_,5.412475
_50653_,_50853_,5.412482
_50653_,_50848_,5.412495
_50653_,_50849_,5.412499
_50653_,_50833_,5.460458
_50653_,_50835_,5.460955
_50653_,_50855_,5.478089
_50653_,_50859_,5.478089
_51048_,_45010_,5.492311
_51048_,_45011_,5.492311
_51048_,_45012_,5.492311
_51048_,_45013_,5.492311
_51048_,_45014_,5.492311
_51048_,_45015_,5.492311
_51048_,_45017_,5.492311
_51048_,_43306_,5.492351
_51048_,_43308_,5.492351
_51048_,_43309_,5.492351
_51048_,_43310_,5.492351
_51048_,_43311_,5.492351
_51048_,_43312_,5.492351
_51048_,_43313_,5.492351
_51048_,_43314_,5.492351
_51048_,_43315_,5.492351
_51048_,_43317_,5.492351
_51048_,_43318_,5.492351
_51048_,_43319_,5.492351
_51048_,_43320_,5.492351
_51048_,_43321_,5.492351
_51048_,_43370_,5.492351
_51048_,_43372_,5.492351
_51048_,_43373_,5.492351
_51048_,_43374_,5.492351
_51048_,_43375_,5.492351
_51048_,_43376_,5.492351
_51048_,_43377_,5.492351
_51048_,_45002_,5.492351
_51048_,_45003_,5.492351
_51048_,_45004_,5.492351
_51048_,_45005_,5.492351
_51048_,_45006_,5.492351
_51048_,_45007_,5.492351
_51048_,_45008_,5.492351
_51048_,_43394_,5.495090
_51048_,_43395_,5.495090
_51048_,_43396_,5.495090
_51048_,_43397_,5.495090
_51048_,_43398_,5.495090
_51048_,_43400_,5.495090
_51048_,_43387_,5.495102
_51048_,_43388_,5.495102
_51048_,_43389_,5.495102
_51048_,_43390_,5.495102
_51048_,_43391_,5.495102
_51048_,_43393_,5.495102
_51048_,_45027_,5.495102
_51048_,_45029_,5.495102
_51048_,_45030_,5.495102
_51048_,_45031_,5.495102
_51048_,_45032_,5.495102
_51048_,_45033_,5.495102
_51048_,_45587_,5.497819
_51048_,_45588_,5.497819
_51048_,_45590_,5.497819
_51048_,_45591_,5.497819
_51048_,_45594_,5.497819
_51048_,_43411_,5.497855
_51048_,_43412_,5.497855
_51048_,_43413_,5.497855
_51048_,_43414_,5.497855
_51048_,_43416_,5.497855
_51048_,_43378_,5.500535
_51048_,_43382_,5.500535
_51048_,_43383_,5.500535
_51048_,_43385_,5.500535
_51048_,_43362_,5.503298
_51048_,_43365_,5.503298
_51048_,_43367_,5.503298
_51048_,_43354_,5.503359
_51048_,_43356_,5.503359
_51048_,_43360_,5.503359
_51048_,_44999_,5.506062
_51048_,_45001_,5.506062
_51048_,_41149_,5.508502
_51048_,_45567_,5.508857
_50653_,_50842_,5.522568
_50653_,_50843_,5.522569
_50653_,_50840_,5.522595
_50653_,_50841_,5.522597
_51122_,_50537_,5.525505
_51122_,_50538_,5.525505
_51122_,_50540_,5.525505
_51122_,_50543_,5.525505
_50653_,_50852_,5.527164
_50653_,_50834_,5.537247
_50653_,_50836_,5.557099
_50653_,_50837_,5.557099
_50653_,_50838_,5.557099
_50653_,_50839_,5.557099
_50653_,_50860_,5.557099
_50653_,_50862_,5.557099
_50653_,_50846_,5.561430
_50653_,_50850_,5.561430
_50653_,_50851_,5.561430
_50653_,_50856_,5.561430
_51122_,_49020_,5.625353
_51122_,_49021_,5.625353
_51122_,_49022_,5.625353
_51122_,_49023_,5.625353
_51122_,_49024_,5.625353
_51122_,_49025_,5.625353
_51122_,_49026_,5.625353
_51122_,_49027_,5.625353
_51116_,_48329_,5.625840
_51116_,_48330_,5.625840
_51116_,_48332_,5.625840
_51116_,_48333_,5.625840
_51116_,_48334_,5.625840
_51116_,_48335_,5.625840
_51116_,_42794_,5.630819
_51116_,_42795_,5.630819
_51116_,_42797_,5.630819
_51116_,_42801_,5.630819
_51116_,_45600_,5.630820
_51116_,_45605_,5.630820
_51116_,_45606_,5.630820
_51116_,_45607_,5.630820
_51116_,_48731_,5.630817
_51116_,_48733_,5.630817
_51116_,_48736_,5.630817
_51116_,_48737_,5.630817
_51122_,_41267_,5.631025
_51122_,_41268_,5.631025
_51122_,_41269_,5.631025
_51122_,_41270_,5.631025
_51122_,_41272_,5.631025
_51122_,_41273_,5.631025
_51122_,_41282_,5.633518
_51122_,_41284_,5.633518
_51122_,_41285_,5.633518
_51122_,_41287_,5.633518
_51122_,_41289_,5.633518
_51122_,_50539_,5.634269
_51122_,_50541_,5.634269
_51122_,_50542_,5.634267
_51122_,_50544_,5.634269
_50653_,_50744_,5.635025
_51116_,_50385_,5.635798
_51116_,_50391_,5.635798
_51122_,_41204_,5.636011
_51122_,_41205_,5.636011
_51122_,_41206_,5.636011
_51122_,_41207_,5.636011
_51116_,_45457_,5.638278
_50653_,_50844_,5.638380
_50653_,_50845_,5.638380
_51122_,_50635_,5.638505
_51122_,_50636_,5.638505
_51122_,_50638_,5.638505
_51122_,_50546_,5.640998
_51122_,_50550_,5.640998
_51122_,_50715_,5.640998
_51122_,_50717_,5.640998
_51116_,_48092_,5.642371
_51116_,_48093_,5.642371
_51116_,_48094_,5.642371
