launch_flop,capture_flop,slack
_10714_,_10520_,-2.040804
_10714_,_10518_,-2.017027
_10714_,_10519_,-1.963536
_10583_,_10646_,-1.936165
_10583_,_10645_,-1.883667
_10714_,_10517_,-1.809334
_10714_,_10515_,-1.739607
_10714_,_10516_,-1.732583
_10583_,_10644_,-1.687370
_10583_,_10642_,-1.591540
_10583_,_10643_,-1.576057
_10714_,_10514_,-1.530027
_10714_,_10512_,-1.458527
_10714_,_10513_,-1.456779
_10583_,_10640_,-1.432457
_10583_,_10641_,-1.382524
_10583_,_10639_,-1.306748
_10714_,_10511_,-1.248928
_10714_,_10509_,-1.177194
_10714_,_10510_,-1.175697
_10583_,_10638_,-1.108142
_10583_,_10636_,-1.036406
_10583_,_10637_,-1.034910
_09946_,_09975_,-0.996924
_10714_,_10508_,-0.967595
_10714_,_10506_,-0.895860
_10714_,_10507_,-0.894363
_10583_,_10635_,-0.826812
_09946_,_10647_,-0.804691
_09946_,_09974_,-0.782784
_10583_,_10634_,-0.753577
_10583_,_10632_,-0.724173
_10714_,_10505_,-0.686261
_10583_,_10633_,-0.648640
_09946_,_09972_,-0.631759
_10714_,_10503_,-0.614526
_10714_,_10504_,-0.613030
_10748_,_10582_,-0.588988
_10583_,_10630_,-0.510773
_10583_,_10631_,-0.470528
_10714_,_10502_,-0.404927
_09946_,_09970_,-0.401627
_10748_,_10580_,-0.359526
_09946_,_10784_,-0.351210
_10714_,_10500_,-0.333191
_10714_,_10501_,-0.331696
_10583_,_10629_,-0.301174
_10748_,_10581_,-0.297206
_09946_,_09973_,-0.265687
_10748_,_10579_,-0.238596
_09946_,_09969_,-0.238155
_10583_,_10627_,-0.229439
_10583_,_10628_,-0.227943
_09946_,_09971_,-0.162220
_09946_,_10783_,-0.154768
_10714_,_10499_,-0.123598
_10523_,_10678_,-0.088691
_10714_,_10497_,-0.051127
_10714_,_10498_,-0.050362
_10748_,_10578_,-0.046530
_10523_,_10679_,-0.037820
_09946_,_09967_,-0.037514
_10583_,_10626_,-0.019840
_10583_,_10624_,0.051895
_10583_,_10625_,0.053391
_10522_,_10103_,0.080842
_10522_,_10893_,0.080843
_10522_,_10295_,0.080845
_10522_,_11308_,0.080847
_10522_,_10007_,0.080852
_10522_,_10327_,0.080902
_10522_,_10263_,0.080910
_10522_,_11180_,0.080910
_10522_,_10167_,0.080928
