launch_flop,capture_flop,slack
_18383_,_19305_,0.980886
_18383_,_19309_,1.068834
_18383_,_19308_,1.107337
_18383_,_19117_,1.115708
_18383_,_19313_,1.123148
_18383_,_19120_,1.132205
_18383_,_19121_,1.153490
_18383_,_19307_,1.173515
_18383_,_19310_,1.185820
_18383_,_19311_,1.197380
_18383_,_19312_,1.206821
_18383_,_19303_,1.232386
_18383_,_19119_,1.241241
_18383_,_19116_,1.277864
_18383_,_19306_,1.326121
_18383_,_19304_,1.340121
_18383_,_19110_,1.360798
_18383_,_19113_,1.364738
_18383_,_19115_,1.377139
_18383_,_19118_,1.381953
_18383_,_19112_,1.382360
_18383_,_19109_,1.406691
_18383_,_19114_,1.494744
_18383_,_19108_,1.510869
_18383_,_19302_,1.536122
_18383_,_19111_,1.594870
_18383_,_19107_,1.656461
_18383_,_19301_,1.681119
_18383_,_19300_,1.767593
_18383_,_19299_,1.787552
_18383_,_19297_,1.837610
_18383_,_19104_,1.987871
_18383_,_19106_,1.996476
_18383_,_19298_,2.005100
_18383_,_19105_,2.008318
_18383_,_19296_,2.021532
_18383_,_19103_,2.167150
_18383_,_19295_,2.200773
_18383_,_19294_,2.347040
_18383_,_19292_,2.453254
_18383_,_19102_,2.488295
_18383_,_19293_,2.496855
_19028_,_19153_,2.696311
_18383_,_19101_,2.755301
_18383_,_19290_,2.759294
_18383_,_19291_,2.782953
_19028_,_19152_,2.788129
_18383_,_19099_,2.814572
_19156_,_18961_,2.825501
_18383_,_19100_,2.883400
_19156_,_18960_,2.959160
_18963_,_19281_,2.973174
_19028_,_19151_,2.983152
_18962_,_19280_,3.013546
_19092_,_18865_,3.017477
_18383_,_19289_,3.033529
_19284_,_18929_,3.044239
_19188_,_19346_,3.054053
_19188_,_19345_,3.084563
_18383_,_19288_,3.098825
_19220_,_18897_,3.145225
_19220_,_18896_,3.163632
_19028_,_19150_,3.168154
_19092_,_18864_,3.169573
_19060_,_19024_,3.169588
_18383_,_19286_,3.188595
_19156_,_18959_,3.199048
_19060_,_19025_,3.202339
_19284_,_18928_,3.204382
_18962_,_19279_,3.225211
_19028_,_19149_,3.229487
_18383_,_19096_,3.250699
_18382_,_19098_,3.264955
_19156_,_18958_,3.275813
_18382_,_19287_,3.320390
_18382_,_19097_,3.326550
_19156_,_18957_,3.329393
_19188_,_19344_,3.354835
_18467_,_17605_,3.375329
_19284_,_18927_,3.375449
_18962_,_19278_,3.392830
_19028_,_19148_,3.400304
_19092_,_18863_,3.421721
_19220_,_18895_,3.448938
_19060_,_19023_,3.474769
_18382_,_19095_,3.491179
_19028_,_19147_,3.538126
_19188_,_19343_,3.560101
_19156_,_18955_,3.596549
_18962_,_19276_,3.606545
_19220_,_18894_,3.609129
_19092_,_18862_,3.614957
_19156_,_18956_,3.638129
_18962_,_19277_,3.655826
_19284_,_18926_,3.680899
_18467_,_17604_,3.686657
_18467_,_17603_,3.701887
_18382_,_19285_,3.712683
_18382_,_19284_,3.718809
_19188_,_19342_,3.735154
_19060_,_19022_,3.736820
_18383_,_19094_,3.786006
_19220_,_18893_,3.794519
_18382_,_19093_,3.811992
_19284_,_18925_,3.835728
_19092_,_18861_,3.844099
_19060_,_19021_,3.881816
_18962_,_19275_,3.905205
_19156_,_18954_,3.916742
_19060_,_19020_,3.937021
_19188_,_19341_,3.938798
_18467_,_17602_,3.975812
_18363_,_17601_,4.002297
_19186_,_19340_,4.028755
_19028_,_19146_,4.033917
_18866_,_18892_,4.034762
_19092_,_18860_,4.037776
_18363_,_17600_,4.076454
_19092_,_18859_,4.095258
_19156_,_18953_,4.098874
_18382_,_19092_,4.103847
_19028_,_19145_,4.106865
_19060_,_19019_,4.108559
_18383_,_19091_,4.114012
_18866_,_18891_,4.116766
_18383_,_19283_,4.148419
_19284_,_18924_,4.150112
_19188_,_19339_,4.201957
_19188_,_19338_,4.205145
_18363_,_17599_,4.282610
_19060_,_19017_,4.299414
_19284_,_18923_,4.304949
_18962_,_19274_,4.308168
_19028_,_19144_,4.332746
_19060_,_19018_,4.338145
_18866_,_18890_,4.385046
_19156_,_18952_,4.393917
_18962_,_19273_,4.396855
_18363_,_17598_,4.427982
_19220_,_18889_,4.436345
_19284_,_18922_,4.446863
_19028_,_19143_,4.487801
_18866_,_18888_,4.488281
_19156_,_18951_,4.548233
_18962_,_19272_,4.567516
_18363_,_17597_,4.589576
_19090_,_18858_,4.594769
_18383_,_19090_,4.629533
_19188_,_19337_,4.644694
_18866_,_18887_,4.671144
_19284_,_18921_,4.673494
_18962_,_19269_,4.675388
_19060_,_19015_,4.676951
_19092_,_18855_,4.680236
_18383_,_19282_,4.689504
_19060_,_19016_,4.693442
_19156_,_18950_,4.709433
_19090_,_18857_,4.711988
_18363_,_17596_,4.744004
_18962_,_19271_,4.746253
_18962_,_19268_,4.747103
_18363_,_17593_,4.753714
_19188_,_19336_,4.763341
_19090_,_18856_,4.773956
_18866_,_18886_,4.774549
_18467_,_17595_,4.800261
_18363_,_17592_,4.817594
_19284_,_18920_,4.821724
_18363_,_17589_,4.843841
_18363_,_17594_,4.849043
_19028_,_19142_,4.851706
_19284_,_18919_,4.897048
_19186_,_19335_,4.943127
_19028_,_19141_,4.951134
_19092_,_18853_,4.953196
_18866_,_18885_,4.965690
_18962_,_19270_,4.970502
_19090_,_18854_,4.971665
_18363_,_17588_,4.981390
_19028_,_19140_,5.018563
_18363_,_17590_,5.024827
_18363_,_17591_,5.041055
_19060_,_19014_,5.065756
_18454_,_17585_,5.076540
_19186_,_19333_,5.083887
_19284_,_18917_,5.084625
_18866_,_18884_,5.109105
_18363_,_17584_,5.114122
_19188_,_19334_,5.115260
_19156_,_18949_,5.115311
_18363_,_17586_,5.130940
_19282_,_18918_,5.155091
_18454_,_17581_,5.170841
_18866_,_18883_,5.183163
_19156_,_18948_,5.202352
_19028_,_19139_,5.211027
_19284_,_18915_,5.239061
_18962_,_19267_,5.259785
_19092_,_18852_,5.274949
_18363_,_17587_,5.289724
_18962_,_19266_,5.311003
_18454_,_17583_,5.318448
_19092_,_18851_,5.327174
_18454_,_17580_,5.346778
_18363_,_17582_,5.352299
_19156_,_18947_,5.352368
_19060_,_19013_,5.361671
_19282_,_18916_,5.381714
_18454_,_17579_,5.391817
_18384_,_18369_,5.414514
_18384_,_18355_,5.414536
_18384_,_18399_,5.414535
_18384_,_18489_,5.414539
_18384_,_18361_,5.414546
_18384_,_18393_,5.414545
_18384_,_18407_,5.414539
_18384_,_18495_,5.414536
_18384_,_18463_,5.414547
_18384_,_18809_,5.414549
_18384_,_18484_,5.414555
_18384_,_18425_,5.418313
_18384_,_18431_,5.418313
_18384_,_18527_,5.418313
_18384_,_18585_,5.418314
_18384_,_18591_,5.418314
_18384_,_18708_,5.418314
_18384_,_18713_,5.418313
_18384_,_18719_,5.418313
_18384_,_18740_,5.418314
_18384_,_18772_,5.418313
_18384_,_18777_,5.418314
_18384_,_18783_,5.418314
_18384_,_18804_,5.418313
_18962_,_19265_,5.426744
_19028_,_19138_,5.434573
_19060_,_19012_,5.452559
_19092_,_18849_,5.460794
_19092_,_18850_,5.469203
_19156_,_18946_,5.500208
_19186_,_19332_,5.509408
_19028_,_19137_,5.509614
_19060_,_19011_,5.513113
_19284_,_18914_,5.526060
_18962_,_19264_,5.544613
_18384_,_18386_,5.546852
_18384_,_18348_,5.546870
_18384_,_18450_,5.546865
_18384_,_18509_,5.546863
_18384_,_18375_,5.546874
_18384_,_18377_,5.546874
_18384_,_18477_,5.546874
_18384_,_18482_,5.546870
_18384_,_18511_,5.546865
_18384_,_18735_,5.550627
_18384_,_18418_,5.550643
_18384_,_18445_,5.550642
_18384_,_18447_,5.550642
_18384_,_18514_,5.550642
_18384_,_18541_,5.550642
_18384_,_18546_,5.550642
_18384_,_18573_,5.550643
_18384_,_18578_,5.550643
_18384_,_18605_,5.550642
_18384_,_18607_,5.550642
_18384_,_18610_,5.550642
_18384_,_18637_,5.550642
_18384_,_18642_,5.550642
_18384_,_18669_,5.550642
_18384_,_18674_,5.550642
_18384_,_18701_,5.550642
_18384_,_18706_,5.550642
_18384_,_18733_,5.550643
_18384_,_18738_,5.550642
_18384_,_18765_,5.550642
_18384_,_18770_,5.550643
_18384_,_18797_,5.550642
_18384_,_18799_,5.550642
_18384_,_18802_,5.550642
_18384_,_18829_,5.550642
_18866_,_18882_,5.555040
_19186_,_19331_,5.560115
_18384_,_18350_,5.575513
_18384_,_18388_,5.575516
_18384_,_18415_,5.575514
_18384_,_18452_,5.575511
_18384_,_18457_,5.575522
_18384_,_18479_,5.575517
_18384_,_18413_,5.579284
_18384_,_18420_,5.579285
_18384_,_18516_,5.579285
_18384_,_18521_,5.579285
_18384_,_18543_,5.579285
_18384_,_18548_,5.579285
_18384_,_18553_,5.579285
_18384_,_18559_,5.579285
_18384_,_18575_,5.579285
_18384_,_18580_,5.579285
_18384_,_18612_,5.579285
_18384_,_18617_,5.579285
_18384_,_18623_,5.579285
_18384_,_18639_,5.579285
_18384_,_18644_,5.579285
_18384_,_18649_,5.579285
_18384_,_18655_,5.579285
_18384_,_18671_,5.579285
_18384_,_18676_,5.579285
_18384_,_18681_,5.579285
_18384_,_18687_,5.579285
_18384_,_18703_,5.579285
_18384_,_18745_,5.579285
_18384_,_18751_,5.579285
_18384_,_18767_,5.579286
_18384_,_18815_,5.579285
_18384_,_18831_,5.579285
