launch_flop,capture_flop,slack
_38383_,_35525_,-0.005604
_38383_,_36180_,-0.005604
_38383_,_36737_,-0.005604
_38383_,_36993_,-0.005604
_38383_,_37249_,-0.005604
_38383_,_37377_,-0.005604
_38383_,_37505_,-0.005604
_38383_,_37633_,-0.005604
_38383_,_37121_,-0.005527
_38383_,_36597_,0.004623
_38383_,_37148_,0.023693
_38383_,_35552_,0.023694
_38383_,_36207_,0.023694
_38383_,_36764_,0.023694
_38383_,_37020_,0.023694
_38383_,_37276_,0.023694
_38383_,_37404_,0.023694
_38383_,_37532_,0.023694
_38383_,_37660_,0.023694
_38383_,_36624_,0.035044
_38383_,_36148_,0.052495
_38383_,_36705_,0.052495
_38383_,_36961_,0.052495
_38383_,_37217_,0.052495
_38383_,_37345_,0.052495
_38383_,_37473_,0.052495
_38383_,_37601_,0.052495
_38383_,_35493_,0.052572
_38383_,_35437_,0.053800
_38383_,_36649_,0.053812
_38383_,_36905_,0.053812
_38383_,_37161_,0.053812
_38383_,_37289_,0.053812
_38383_,_37417_,0.053812
_38383_,_37545_,0.053812
_38383_,_37673_,0.053812
_38383_,_36092_,0.053819
_38383_,_36565_,0.063026
_38383_,_36509_,0.065151
_38383_,_35480_,0.091336
_38383_,_36135_,0.091336
_38383_,_36692_,0.091336
_38383_,_36948_,0.091336
_38383_,_37076_,0.091336
_38383_,_37204_,0.091336
_38383_,_37332_,0.091336
_38383_,_37460_,0.091336
_38383_,_37588_,0.091336
_38383_,_36552_,0.101563
_38383_,_35451_,0.102077
_38383_,_36663_,0.102077
_38383_,_36919_,0.102077
_38383_,_37175_,0.102077
_38383_,_37303_,0.102077
_38383_,_37431_,0.102077
_38383_,_37559_,0.102077
_38383_,_36106_,0.102154
_38383_,_36523_,0.112277
_38383_,_37788_,0.148459
_38383_,_37916_,0.148459
_38383_,_38044_,0.148459
_38383_,_38172_,0.148459
_38383_,_37761_,0.150254
_38383_,_37889_,0.150254
_38383_,_38017_,0.150254
_38383_,_38145_,0.150254
_38383_,_37801_,0.177704
_38383_,_37929_,0.177704
_38383_,_38057_,0.177704
_38383_,_36143_,0.187317
_38383_,_36700_,0.187317
_38383_,_36956_,0.187317
_38383_,_37212_,0.187317
_38383_,_37340_,0.187317
_38383_,_37468_,0.187317
_38383_,_37596_,0.187317
_38383_,_35488_,0.187394
_38383_,_37084_,0.187394
_38382_,_36121_,0.196324
_38382_,_36678_,0.196324
_38382_,_36934_,0.196324
_38382_,_37190_,0.196324
_38382_,_37318_,0.196324
_38382_,_37446_,0.196324
_38382_,_37574_,0.196324
_38382_,_35466_,0.196401
_38382_,_37062_,0.196401
_38383_,_36560_,0.198668
_38382_,_36538_,0.206628
_38383_,_37729_,0.208663
_38383_,_37857_,0.208663
_38383_,_37985_,0.208663
_38383_,_38113_,0.208663
_38383_,_36122_,0.219278
_38383_,_36679_,0.219278
_38383_,_36935_,0.219278
_38383_,_37191_,0.219278
_38383_,_37319_,0.219278
_38383_,_37447_,0.219278
_38383_,_37575_,0.219278
_38383_,_35467_,0.219355
_38383_,_37063_,0.219355
_38383_,_35456_,0.225767
_38383_,_36111_,0.225767
_38383_,_36668_,0.225767
_38383_,_36924_,0.225767
_38383_,_37180_,0.225767
_38383_,_37308_,0.225767
_38383_,_37436_,0.225767
_38383_,_37564_,0.225767
_38383_,_37052_,0.225844
_38383_,_36539_,0.229582
_38383_,_36528_,0.235994
_38383_,_37716_,0.246052
_38383_,_37844_,0.246052
_38383_,_37972_,0.246052
_38383_,_38100_,0.246052
_38383_,_35515_,0.259900
_38383_,_36170_,0.259900
_38383_,_36727_,0.259900
_38383_,_36983_,0.259900
_38383_,_37239_,0.259900
_38383_,_37367_,0.259900
_38383_,_37495_,0.259900
_38383_,_37111_,0.259977
_38383_,_37687_,0.260567
_38383_,_37815_,0.260567
_38383_,_37943_,0.260567
_38383_,_38071_,0.260567
_38383_,_36151_,0.261944
_38383_,_36708_,0.261944
_38383_,_36964_,0.261944
_38383_,_37220_,0.261944
_38383_,_37348_,0.261944
_38383_,_37476_,0.261944
_38383_,_37604_,0.261944
_38383_,_35496_,0.262021
_38383_,_37092_,0.262021
_38383_,_37047_,0.268575
_38383_,_36587_,0.270564
_38383_,_36568_,0.272248
_38383_,_36437_,0.272370
_38383_,_37135_,0.279654
_38383_,_36194_,0.279655
_38383_,_36751_,0.279655
_38383_,_37007_,0.279655
_38383_,_37263_,0.279655
_38383_,_37391_,0.279655
_38383_,_37519_,0.279655
_38383_,_37647_,0.279655
_38383_,_35539_,0.279733
_38383_,_35507_,0.284212
_38383_,_36162_,0.284212
_38383_,_36719_,0.284212
_38383_,_36975_,0.284212
_38383_,_37103_,0.284212
_38383_,_37231_,0.284212
_38383_,_37359_,0.284212
_38383_,_37487_,0.284212
_38383_,_37615_,0.284212
_38383_,_36611_,0.289883
_38383_,_36579_,0.294439
_38383_,_35520_,0.305144
_38383_,_36175_,0.305144
_38383_,_36732_,0.305144
_38383_,_36988_,0.305144
_38383_,_37244_,0.305144
_38383_,_37372_,0.305144
_38383_,_37500_,0.305144
_38383_,_37628_,0.305144
_38383_,_37116_,0.305221
_38383_,_37724_,0.310706
_38383_,_37852_,0.310706
_38383_,_37980_,0.310706
_38383_,_38108_,0.310706
_38383_,_36592_,0.316571
_38383_,_35547_,0.338289
_38383_,_36759_,0.338289
_38383_,_37015_,0.338289
_38383_,_37271_,0.338289
_38383_,_37399_,0.338289
_38383_,_37527_,0.338289
_38383_,_37655_,0.338289
_38383_,_37143_,0.338364
_38383_,_36202_,0.338366
_38383_,_35476_,0.346219
_38383_,_36131_,0.346219
_38383_,_36688_,0.346219
_38383_,_36944_,0.346219
_38383_,_37072_,0.346219
_38383_,_37200_,0.346219
_38383_,_37328_,0.346219
_38383_,_37456_,0.346219
_38383_,_37584_,0.346219
_38383_,_35548_,0.347052
_38383_,_36760_,0.347052
_38383_,_37016_,0.347052
_38383_,_37272_,0.347052
_38383_,_37400_,0.347052
_38383_,_37528_,0.347052
_38383_,_37656_,0.347052
_38383_,_37144_,0.347126
_38383_,_36203_,0.347129
_38383_,_36619_,0.348516
_38382_,_37702_,0.352183
_38382_,_37830_,0.352183
_38382_,_37958_,0.352183
_38382_,_38086_,0.352183
_38383_,_36548_,0.356446
_38383_,_37129_,0.357233
_38383_,_35533_,0.357235
_38383_,_36188_,0.357235
_38383_,_36745_,0.357235
_38383_,_37001_,0.357235
_38383_,_37257_,0.357235
_38383_,_37385_,0.357235
_38383_,_37513_,0.357235
_38383_,_37641_,0.357235
_38383_,_36620_,0.357279
_38383_,_35477_,0.357637
_38383_,_36132_,0.357637
_38383_,_36689_,0.357637
_38383_,_36945_,0.357637
_38383_,_37073_,0.357637
_38383_,_37201_,0.357637
_38383_,_37329_,0.357637
_38383_,_37457_,0.357637
_38383_,_37585_,0.357637
_38383_,_35443_,0.363637
_38383_,_36655_,0.363637
_38383_,_36911_,0.363637
_38383_,_37167_,0.363637
_38383_,_37295_,0.363637
_38383_,_37423_,0.363637
_38383_,_37551_,0.363637
_38383_,_36098_,0.363714
_38383_,_37039_,0.363714
_38382_,_35434_,0.363985
_38382_,_36646_,0.363997
_38382_,_36902_,0.363997
_38382_,_37158_,0.363997
_38382_,_37286_,0.363997
_38382_,_37414_,0.363997
_38382_,_37542_,0.363997
_38382_,_36089_,0.364004
_38382_,_37030_,0.364055
_38383_,_36395_,0.365274
_38383_,_36605_,0.367462
_38383_,_36549_,0.367864
_38383_,_36515_,0.373865
_38382_,_36506_,0.374212
_38383_,_37703_,0.375136
_38383_,_37831_,0.375136
_38383_,_37959_,0.375136
_38383_,_38087_,0.375136
_38383_,_35448_,0.377651
_38383_,_36660_,0.377651
_38383_,_36916_,0.377651
_38383_,_37172_,0.377651
_38383_,_37300_,0.377651
_38383_,_37428_,0.377651
_38383_,_36103_,0.377728
_38383_,_37044_,0.377728
_38383_,_36142_,0.377788
_38383_,_36699_,0.377788
_38383_,_36955_,0.377788
_38383_,_37211_,0.377788
_38383_,_37339_,0.377788
_38383_,_37467_,0.377788
_38383_,_37595_,0.377788
_38383_,_35487_,0.377865
_38383_,_37083_,0.377865
_38383_,_37692_,0.380749
_38383_,_37820_,0.380749
_38383_,_37948_,0.380749
_38383_,_38076_,0.380749
_38383_,_36559_,0.388015
_38383_,_36520_,0.388182
_38383_,_35508_,0.395863
_38383_,_36163_,0.395863
_38383_,_36720_,0.395863
_38383_,_36976_,0.395863
_38383_,_37104_,0.395863
_38383_,_37232_,0.395863
_38383_,_37360_,0.395863
_38383_,_37488_,0.395863
_38383_,_36580_,0.406452
_38383_,_35439_,0.408114
_38383_,_36651_,0.408126
_38383_,_36907_,0.408126
_38383_,_37163_,0.408126
_38383_,_37291_,0.408126
_38383_,_37419_,0.408126
_38383_,_37547_,0.408126
_38383_,_37675_,0.408126
_38383_,_36094_,0.408133
_38383_,_36124_,0.413890
_38383_,_36681_,0.413890
_38383_,_36937_,0.413890
_38383_,_37193_,0.413890
_38383_,_37321_,0.413890
_38383_,_37449_,0.413890
_38383_,_37577_,0.413890
_38383_,_35469_,0.413967
_38383_,_37065_,0.413968
_38382_,_36153_,0.416046
_38382_,_36710_,0.416046
_38382_,_36966_,0.416046
_38382_,_37094_,0.416046
_38382_,_37222_,0.416046
_38382_,_37350_,0.416046
_38382_,_37478_,0.416046
_38382_,_35498_,0.416123
_38383_,_37732_,0.416152
_38383_,_37860_,0.416152
_38383_,_37988_,0.416152
_38383_,_38116_,0.416152
_38383_,_36511_,0.418340
_38383_,_37623_,0.419956
_38383_,_37751_,0.419956
_38383_,_37879_,0.419956
_38383_,_38007_,0.419956
_38383_,_38135_,0.419956
_38383_,_36541_,0.424194
_38383_,_37756_,0.424674
_38383_,_37884_,0.424674
_38383_,_38012_,0.424674
_38383_,_38140_,0.424674
_38382_,_36570_,0.426712
_38382_,_36410_,0.429376
