launch_flop,capture_flop,slack
_40894_,_50236_,2.512958
_40894_,_50152_,3.404306
_40894_,_50097_,3.475445
_40894_,_50149_,3.515100
_40894_,_50842_,3.516461
_40894_,_50094_,3.516491
_40894_,_50114_,3.534062
_40894_,_50845_,3.537236
_40894_,_50153_,3.546422
_40894_,_50846_,3.546442
_40894_,_50098_,3.546474
_40894_,_50117_,3.555019
_40894_,_50118_,3.564089
_40894_,_50069_,3.570358
_40894_,_44841_,3.596972
_40894_,_44844_,3.612807
_40894_,_50096_,3.614196
_40894_,_50844_,3.614212
_40894_,_50076_,3.614433
_40894_,_50151_,3.615571
_40894_,_50147_,3.622881
_40894_,_50840_,3.624204
_40894_,_50092_,3.624242
_40894_,_44845_,3.628232
_40894_,_50116_,3.633196
_40894_,_50112_,3.642101
_40894_,_50847_,3.650689
_40894_,_50131_,3.667171
_40894_,_50843_,3.670032
_40894_,_50095_,3.671362
_40894_,_50150_,3.671359
_40894_,_44823_,3.674856
_40894_,_50148_,3.684128
_40894_,_50093_,3.684148
_40894_,_50841_,3.685525
_40894_,_50115_,3.688999
_40894_,_44843_,3.697340
_40894_,_44839_,3.699734
_40894_,_50113_,3.703105
_40894_,_50138_,3.703135
_40894_,_50077_,3.710101
_40894_,_50099_,3.711030
_40894_,_50154_,3.711030
_40894_,_50119_,3.730011
_40894_,_50132_,3.744997
_40894_,_44842_,3.751882
_40894_,_50839_,3.754765
_40894_,_44830_,3.761691
_40894_,_44840_,3.767303
_40894_,_50163_,3.774153
_40894_,_50101_,3.775474
_40894_,_44824_,3.778976
_40894_,_50137_,3.796385
_40894_,_50083_,3.798133
_40894_,_50090_,3.811247
_40894_,_44846_,3.818361
_40894_,_50143_,3.821897
_40894_,_50836_,3.821939
_40894_,_50088_,3.821945
_40894_,_50161_,3.833676
_40894_,_50108_,3.839518
_40894_,_50401_,3.849715
_40894_,_50135_,3.854376
_40894_,_50080_,3.854437
_40894_,_50082_,3.866688
_40894_,_50838_,3.874236
_40894_,_50145_,3.874262
_40894_,_50146_,3.876773
_40894_,_50091_,3.878146
_40894_,_50142_,3.883196
_40894_,_50835_,3.884570
_40894_,_44829_,3.885076
_40894_,_44827_,3.890527
_40894_,_50100_,3.891166
_40894_,_50162_,3.891195
_40894_,_50110_,3.891913
_40894_,_50111_,3.895976
_40894_,_50107_,3.902148
_40894_,_44835_,3.902402
_40894_,_48207_,3.907063
_40894_,_50160_,3.918327
_40894_,_44838_,3.953705
_40894_,_50089_,3.963394
_40894_,_44834_,3.966362
_40894_,_44837_,3.980214
_40894_,_50136_,3.981215
_40894_,_50081_,3.981223
_40894_,_50133_,3.981393
_40894_,_50087_,3.991894
_40894_,_50086_,3.995175
_40894_,_50141_,3.995185
_40894_,_50084_,4.000438
_40894_,_44828_,4.006858
_40894_,_44826_,4.006912
_40894_,_50134_,4.009573
_40894_,_50079_,4.009580
_40894_,_50106_,4.014229
_40894_,_44825_,4.018716
_40894_,_50144_,4.025105
_40894_,_50837_,4.025119
_40894_,_50109_,4.042719
_40894_,_50078_,4.050279
_40894_,_44833_,4.078244
_40894_,_50085_,4.081176
_40894_,_50104_,4.081480
_40894_,_50140_,4.082505
_40894_,_50834_,4.084754
_40894_,_50105_,4.100503
_40894_,_44836_,4.106902
_40894_,_44831_,4.139071
_40894_,_44832_,4.157958
_40894_,_50139_,4.172091
_40894_,_50130_,4.218758
_40894_,_50074_,4.287649
_40894_,_50072_,4.299225
_40894_,_50129_,4.300616
_40894_,_50066_,4.322199
_40894_,_44816_,4.400291
