launch_flop,capture_flop,slack
_21649_,_22579_,-2.352377
_21649_,_22578_,-2.298185
_21649_,_22577_,-2.060909
_21649_,_22576_,-1.592006
_21649_,_22387_,-1.470502
_21649_,_22575_,-1.367843
_21649_,_22386_,-1.336533
_21649_,_22574_,-1.294990
_21649_,_22385_,-1.156609
_21649_,_22384_,-0.956497
_21649_,_22573_,-0.867842
_21649_,_22383_,-0.774735
_21649_,_22571_,-0.682992
_21649_,_22572_,-0.679710
_21649_,_22382_,-0.663969
_21649_,_22381_,-0.418428
_21649_,_22570_,-0.268150
_21649_,_22569_,-0.233808
_21649_,_22380_,-0.149758
_21649_,_22565_,-0.133225
_21649_,_22567_,0.040170
_21649_,_22568_,0.047345
_21649_,_22378_,0.098654
_21649_,_22563_,0.118048
_21649_,_22379_,0.178676
_21649_,_22371_,0.241385
_21649_,_22566_,0.336160
_21649_,_22377_,0.392780
_21649_,_22376_,0.413292
_21649_,_22370_,0.444222
_21649_,_22564_,0.509395
_21649_,_22559_,0.607471
_21649_,_22375_,0.640843
_21649_,_22373_,0.690932
_21649_,_22374_,0.707149
_21649_,_22562_,0.734355
_21649_,_22369_,0.861898
_21723_,_22561_,0.876268
_22420_,_22226_,0.893690
_21649_,_22368_,0.916454
_22420_,_22227_,0.967769
_22358_,_22131_,0.989714
_21649_,_22372_,0.998020
_22420_,_22225_,1.014761
_22550_,_22195_,1.051394
_22452_,_22612_,1.127594
_22486_,_22163_,1.142245
_22358_,_22130_,1.172283
_22550_,_22194_,1.263345
_21723_,_22560_,1.282248
_21649_,_22367_,1.284575
_22420_,_22224_,1.294424
_22452_,_22611_,1.297763
_22550_,_22193_,1.347898
_21649_,_22558_,1.356067
_22260_,_22291_,1.357319
_22452_,_22610_,1.371386
_22260_,_22290_,1.380514
_22229_,_22547_,1.425076
_22486_,_22162_,1.426412
_21723_,_20871_,1.430708
_22229_,_22546_,1.460451
_22550_,_22192_,1.478179
_22358_,_22128_,1.501689
_22388_,_22419_,1.534148
_22358_,_22129_,1.549305
_22358_,_22127_,1.582251
_22260_,_22289_,1.582579
_22452_,_22609_,1.594661
