launch_flop,capture_flop,slack
_25413_,_26286_,-0.049138
_25413_,_26030_,-0.049077
_25413_,_24818_,-0.049058
_25413_,_25890_,-0.049058
_25413_,_26414_,-0.049058
_25413_,_26926_,-0.049058
_25413_,_27438_,-0.039114
_25413_,_27182_,-0.039110
_25413_,_26542_,-0.039106
_25413_,_27310_,-0.039105
_25413_,_27054_,-0.039073
_25413_,_26670_,-0.039041
_25413_,_26798_,-0.039026
_25413_,_25473_,-0.038989
_25413_,_26916_,0.303653
_25413_,_26020_,0.303655
_25413_,_25880_,0.303655
_25413_,_26276_,0.303656
_25413_,_24808_,0.303666
_25413_,_26404_,0.303750
_25413_,_27300_,0.313726
_25413_,_26788_,0.313727
_25413_,_26532_,0.313728
_25413_,_25463_,0.313730
_25413_,_27044_,0.313733
_25413_,_27428_,0.313748
_25413_,_26660_,0.313749
_25413_,_27172_,0.313750
_25413_,_26318_,0.332339
_25413_,_26062_,0.332388
_25413_,_24850_,0.332421
_25413_,_25922_,0.332421
_25413_,_26446_,0.332421
_25413_,_26958_,0.332421
_25413_,_27470_,0.342415
_25413_,_27214_,0.342419
_25413_,_26574_,0.342424
_25413_,_27342_,0.342425
_25413_,_27086_,0.342457
_25413_,_26702_,0.342489
_25413_,_26830_,0.342504
_25413_,_25505_,0.342541
_27743_,_24802_,0.346593
_27743_,_25874_,0.346593
_27743_,_26014_,0.346593
_27743_,_26270_,0.346593
_27743_,_26398_,0.346593
_27743_,_26910_,0.346593
_25413_,_25762_,0.347141
_27743_,_25457_,0.349728
_27743_,_26526_,0.349728
_27743_,_26654_,0.349728
_27743_,_26782_,0.349728
_27743_,_27038_,0.349728
_27743_,_27166_,0.349728
_27743_,_27294_,0.349728
_27743_,_27422_,0.349728
_25413_,_26470_,0.353391
_25413_,_25946_,0.353396
_25413_,_26342_,0.353410
_25413_,_26086_,0.353459
_25413_,_24874_,0.353502
_25413_,_26982_,0.353502
_25413_,_26956_,0.359785
_25413_,_25920_,0.359787
_25413_,_26316_,0.359788
_25413_,_26060_,0.359795
_25413_,_24848_,0.359798
_25413_,_26444_,0.359882
_25413_,_27366_,0.363521
_25413_,_26726_,0.363539
