launch_flop,capture_flop,slack
_41494_,_50836_,2.683343
_41494_,_48807_,3.062706
_41494_,_50672_,3.071948
_41494_,_50727_,3.084933
_41494_,_50661_,3.097843
_41494_,_50726_,3.108029
_41494_,_50660_,3.108647
_41494_,_50666_,3.129800
_41494_,_50665_,3.140603
_41494_,_45418_,3.157663
_41494_,_50671_,3.163129
_41494_,_50674_,3.181022
_41494_,_50729_,3.181021
_41494_,_45416_,3.262901
_41494_,_50757_,3.268286
_41494_,_50756_,3.279088
_41494_,_45419_,3.285081
_41494_,_51001_,3.298163
_41494_,_50669_,3.300144
_41494_,_45421_,3.315646
_41494_,_50742_,3.321430
_41494_,_51435_,3.321469
_41494_,_50687_,3.321476
_41494_,_45415_,3.323066
_41494_,_50673_,3.336670
_41494_,_50707_,3.349833
_41494_,_50735_,3.353148
_41494_,_50683_,3.353911
_41494_,_50761_,3.362901
_41494_,_50730_,3.363106
_41494_,_50732_,3.367903
_41494_,_50705_,3.382162
_41494_,_50731_,3.402012
_41494_,_50675_,3.402708
_41494_,_50676_,3.406151
_41494_,_50740_,3.408779
_41494_,_50685_,3.410151
_41494_,_45422_,3.414067
_41494_,_50725_,3.415693
_41494_,_50670_,3.415700
_41494_,_50738_,3.416840
_41494_,_50680_,3.426216
_41494_,_45430_,3.434167
_41494_,_45427_,3.442389
_41494_,_51436_,3.451984
_41494_,_50678_,3.453311
_41494_,_50733_,3.453311
_41494_,_50743_,3.453338
_41494_,_50688_,3.453343
_41494_,_50728_,3.462799
_41494_,_45424_,3.463809
_41494_,_50677_,3.469274
_41494_,_50704_,3.476492
_41494_,_45434_,3.477144
_41494_,_50681_,3.480877
_41494_,_45435_,3.481666
_41494_,_50708_,3.481688
_41494_,_50736_,3.482244
_41494_,_45423_,3.495194
_41494_,_50700_,3.498306
_41494_,_50684_,3.504606
_41494_,_50739_,3.504615
_41494_,_50762_,3.510515
_41494_,_45420_,3.512409
_41494_,_45432_,3.516212
_41494_,_45425_,3.520824
_41494_,_50737_,3.563749
_41494_,_45417_,3.570043
_41494_,_45428_,3.588347
_41494_,_50746_,3.607063
_41494_,_50689_,3.610400
_41494_,_50744_,3.610432
_41494_,_50682_,3.625316
_41494_,_50760_,3.637465
_41494_,_45429_,3.642531
_41494_,_50701_,3.642664
_41494_,_50741_,3.646212
_41494_,_50686_,3.646219
_41494_,_51434_,3.646239
_41494_,_50679_,3.648065
_41494_,_50763_,3.653546
_41494_,_45431_,3.660326
_41494_,_50691_,3.668642
_41494_,_51439_,3.670019
_41494_,_51437_,3.673382
_41494_,_50706_,3.674656
_41494_,_45438_,3.698328
_41494_,_50711_,3.698350
_41494_,_45436_,3.701689
_41494_,_50709_,3.701711
_41494_,_45426_,3.715652
_41494_,_50734_,3.718277
_41494_,_50690_,3.741209
_41494_,_51438_,3.741209
_41494_,_50745_,3.742505
_41494_,_45437_,3.770870
_41494_,_50710_,3.770893
_41494_,_45433_,3.801919
_41494_,_50697_,3.915167
_41494_,_50752_,3.978141
_41494_,_51445_,3.978169
_41494_,_51440_,3.995964
_41494_,_45444_,4.006474
_41494_,_50717_,4.006496
_41495_,_50754_,4.097544
_41495_,_51447_,4.098895
_41494_,_50712_,4.106843
_41494_,_51441_,4.125761
_41495_,_50719_,4.127269
_41495_,_45446_,4.127318
_41494_,_50692_,4.133681
_41494_,_50747_,4.135056
_41494_,_45439_,4.163225
_41495_,_50699_,4.171350
_41494_,_50693_,4.194166
_41494_,_50748_,4.195531
_41495_,_51442_,4.195764
_41495_,_50694_,4.195777
_41495_,_50749_,4.195784
_41494_,_45440_,4.212955
_41494_,_50713_,4.223882
_41495_,_45441_,4.224093
_41495_,_50714_,4.224115
_41494_,_50751_,4.280636
_41494_,_50696_,4.280663
_41494_,_51444_,4.280672
_41494_,_45443_,4.308979
_41494_,_50716_,4.309001
_41494_,_50695_,4.333723
_41494_,_50750_,4.335082
_41496_,_50698_,4.335095
_41494_,_51443_,4.335106
_41494_,_45442_,4.363401
_41494_,_50715_,4.363423
_41496_,_50753_,4.395386
_41496_,_51446_,4.396799
_41496_,_45445_,4.425111
_41496_,_50718_,4.425134
_50844_,_47640_,5.392329
_50844_,_47641_,5.392329
_50844_,_47642_,5.392329
_50844_,_47643_,5.392329
_50844_,_47644_,5.392329
_50844_,_47645_,5.392329
_50844_,_47646_,5.392329
_50844_,_47647_,5.392329
_50844_,_47536_,5.392789
_50844_,_47537_,5.392789
_50844_,_47538_,5.392789
_50844_,_47539_,5.392789
_50844_,_47540_,5.392789
_50844_,_47541_,5.392789
_50844_,_47542_,5.392789
_50844_,_47543_,5.392789
_50844_,_47664_,5.392916
_50844_,_47665_,5.392916
_50844_,_47666_,5.392916
_50844_,_47667_,5.392916
_50844_,_47668_,5.392916
_50844_,_47669_,5.392916
_50844_,_47670_,5.392916
_50844_,_47671_,5.392916
_50844_,_47600_,5.393014
_50844_,_47601_,5.393014
_50844_,_47602_,5.393014
_50844_,_47603_,5.393014
_50844_,_47604_,5.393014
_50844_,_47605_,5.393014
_50844_,_47606_,5.393014
_50844_,_47607_,5.393014
_50844_,_47656_,5.393059
_50844_,_47657_,5.393059
_50844_,_47658_,5.393059
_50844_,_47659_,5.393059
_50844_,_47660_,5.393059
_50844_,_47661_,5.393059
_50844_,_47662_,5.393059
_50844_,_47663_,5.393059
_50844_,_42662_,5.393114
_50844_,_42663_,5.393114
_50844_,_42664_,5.393114
_50844_,_42665_,5.393114
_50844_,_42666_,5.393114
_50844_,_42667_,5.393114
_50844_,_42668_,5.393114
_50844_,_42669_,5.393114
_50844_,_47552_,5.393114
_50844_,_47553_,5.393114
_50844_,_47554_,5.393114
_50844_,_47555_,5.393114
_50844_,_47556_,5.393114
_50844_,_47557_,5.393114
_50844_,_47558_,5.393114
_50844_,_47559_,5.393114
_50844_,_47608_,5.393114
_50844_,_47609_,5.393114
_50844_,_47610_,5.393114
_50844_,_47611_,5.393114
_50844_,_47612_,5.393114
_50844_,_47613_,5.393114
_50844_,_47614_,5.393114
_50844_,_47615_,5.393114
_50844_,_47632_,5.393114
_50844_,_47633_,5.393114
_50844_,_47634_,5.393114
_50844_,_47635_,5.393114
_50844_,_47636_,5.393114
_50844_,_47637_,5.393114
_50844_,_47638_,5.393114
_50844_,_47639_,5.393114
_50844_,_47648_,5.393114
_50844_,_47649_,5.393114
_50844_,_47650_,5.393114
_50844_,_47651_,5.393114
_50844_,_47652_,5.393114
_50844_,_47653_,5.393114
