launch_flop,capture_flop,slack
_36824_,_39530_,0.317475
_36824_,_39448_,0.326313
_36824_,_39680_,0.360586
_36824_,_39489_,0.379666
_36824_,_39486_,0.387835
_36824_,_39529_,0.392853
_36824_,_39528_,0.404619
_36824_,_39449_,0.408693
_36824_,_39487_,0.429254
_36824_,_39490_,0.463611
_36824_,_39450_,0.465303
_36824_,_39656_,0.489621
_36824_,_39488_,0.501986
_36824_,_39657_,0.504856
_36824_,_39526_,0.505700
_36824_,_39513_,0.515075
_36824_,_39510_,0.534190
_36824_,_39679_,0.540710
_36824_,_39497_,0.541945
_36824_,_39447_,0.548989
_36824_,_39484_,0.549114
_36824_,_39498_,0.563392
_36824_,_39531_,0.571482
_36824_,_39524_,0.587713
_36824_,_39677_,0.599604
_36824_,_39536_,0.605375
_36824_,_39494_,0.629684
_36824_,_39466_,0.630313
_36824_,_39499_,0.631660
_36824_,_39462_,0.636897
_36824_,_39662_,0.642437
_36824_,_39678_,0.644556
_36824_,_39491_,0.651020
_36824_,_39519_,0.656017
_36824_,_39527_,0.656784
_36824_,_39471_,0.663560
_36824_,_39446_,0.663879
_36824_,_39465_,0.666168
_36824_,_39654_,0.683428
_36824_,_39445_,0.692063
_36824_,_39672_,0.698265
_36824_,_39451_,0.700314
_36824_,_39681_,0.700555
_36824_,_39655_,0.709389
_36824_,_39456_,0.712554
_36824_,_39676_,0.723435
_36824_,_39520_,0.724196
_36824_,_39537_,0.735092
_36694_,_37474_,0.738008
_36694_,_38031_,0.738009
_36694_,_38671_,0.738011
_36694_,_38927_,0.738012
_36694_,_39183_,0.738012
_36694_,_39311_,0.738013
_36694_,_38159_,0.738015
_36694_,_38543_,0.738015
_36694_,_39055_,0.738015
_36694_,_38415_,0.738016
_36694_,_38287_,0.738017
_36694_,_39439_,0.738019
_36694_,_38799_,0.738027
_36694_,_36819_,0.738056
_36694_,_37891_,0.738073
_36824_,_39538_,0.739005
_36824_,_39518_,0.748762
_36824_,_39479_,0.750901
_36824_,_39674_,0.751180
_36824_,_39485_,0.762217
_36824_,_39663_,0.762553
_36824_,_39539_,0.763652
_36824_,_39455_,0.766449
_36824_,_39506_,0.770298
_36824_,_39507_,0.782317
_36824_,_39525_,0.782971
_36824_,_39496_,0.784414
_36824_,_39652_,0.787298
_36824_,_39495_,0.793297
_36824_,_39444_,0.795026
_36694_,_36779_,0.795958
_36694_,_37434_,0.795960
_36694_,_39143_,0.795964
_36694_,_38631_,0.795965
_36694_,_39271_,0.795965
_36694_,_39399_,0.795965
_36694_,_37991_,0.795966
_36694_,_38247_,0.795966
_36694_,_38119_,0.795967
_36694_,_38503_,0.795967
_36694_,_39015_,0.795967
_36694_,_38375_,0.795969
_36694_,_38759_,0.795979
_36694_,_38887_,0.795998
_36694_,_37851_,0.796025
_36824_,_39533_,0.800815
_36824_,_39682_,0.801666
_36824_,_39534_,0.803366
_36824_,_39472_,0.807333
_36824_,_39505_,0.811208
_36824_,_39535_,0.812887
_36824_,_39511_,0.813701
_36824_,_39670_,0.815871
_36824_,_39653_,0.822594
