launch_flop,capture_flop,slack
_11360_,_10286_,0.961510
_11360_,_10296_,0.961514
_11360_,_10290_,0.961520
_11071_,_10902_,0.984191
_11360_,_10280_,1.004328
_11360_,_10278_,1.011723
_11360_,_10293_,1.014458
_11071_,_10904_,1.037046
_10262_,_11044_,1.038239
_11071_,_10903_,1.060891
_11071_,_10896_,1.068308
_11071_,_10899_,1.081312
_11071_,_10898_,1.090464
_11071_,_10901_,1.097907
_11071_,_10900_,1.100332
_11360_,_10282_,1.128553
_10262_,_11047_,1.145087
_11071_,_10897_,1.170019
_11360_,_10277_,1.172845
_10262_,_11043_,1.179382
_10262_,_11046_,1.179388
_10262_,_11048_,1.214060
_11360_,_10273_,1.223072
_11360_,_10275_,1.225319
_11071_,_10890_,1.229034
_11071_,_10892_,1.243619
_11360_,_10276_,1.253383
_11360_,_10289_,1.253995
_11360_,_10274_,1.260813
_10262_,_11068_,1.266604
_10262_,_11045_,1.269801
_11071_,_10895_,1.279545
_10844_,_10261_,1.280916
_10844_,_10329_,1.280916
_10844_,_10361_,1.280916
_10844_,_10425_,1.280916
_10844_,_10489_,1.280916
_10844_,_10521_,1.280916
_10844_,_10553_,1.280916
_10844_,_10649_,1.280916
_10844_,_10681_,1.280916
_10844_,_10713_,1.280916
_10844_,_10745_,1.280916
_10844_,_10777_,1.280916
_10844_,_11215_,1.280916
_10844_,_11327_,1.280916
_10844_,_11359_,1.280916
_10844_,_11428_,1.280916
_10844_,_11534_,1.280916
_10844_,_11566_,1.280916
_10844_,_11598_,1.280916
_10844_,_11630_,1.280916
_10844_,_11697_,1.280916
_10844_,_11729_,1.280916
_10844_,_11761_,1.280916
_10844_,_11825_,1.280916
_11071_,_10894_,1.281059
_10844_,_10393_,1.290553
_10844_,_11662_,1.290552
_10844_,_10457_,1.290571
_10844_,_11470_,1.290571
_10844_,_10585_,1.290581
_10844_,_10617_,1.290590
_10844_,_11502_,1.290609
_11360_,_10287_,1.292745
_11360_,_10288_,1.292745
_11071_,_10891_,1.319455
_11361_,_10271_,1.329223
_11071_,_10893_,1.365191
_10844_,_10356_,1.370096
_10844_,_11529_,1.370096
_10844_,_10256_,1.370113
