launch_flop,capture_flop,slack
_18507_,_19245_,-0.864602
_18507_,_19433_,-0.788169
_18507_,_19241_,-0.780644
_18507_,_19435_,-0.774785
_18507_,_19437_,-0.746097
_18507_,_19240_,-0.735953
_18507_,_19436_,-0.723033
_18507_,_19243_,-0.714402
_18507_,_19244_,-0.702850
_18507_,_19432_,-0.694797
_18507_,_19239_,-0.680689
_18507_,_19237_,-0.656670
_18507_,_19429_,-0.648277
_18507_,_19423_,-0.587451
_18507_,_19434_,-0.568931
_18507_,_19232_,-0.537959
_18507_,_19424_,-0.529971
_18507_,_19236_,-0.521383
_18507_,_19427_,-0.513954
_18507_,_19428_,-0.510044
_18507_,_19242_,-0.501832
_18507_,_19425_,-0.498947
_18507_,_19430_,-0.491640
_18507_,_19233_,-0.490720
_18507_,_19231_,-0.485622
_18507_,_19431_,-0.432191
_18507_,_19238_,-0.364666
_18507_,_19235_,-0.309583
_18507_,_19234_,-0.275476
_18507_,_19421_,-0.206075
_18507_,_19422_,-0.201685
_18507_,_19230_,-0.140584
_18507_,_19426_,-0.118903
_18507_,_19229_,-0.112437
_18507_,_19420_,-0.081268
_18507_,_19228_,0.022530
_18507_,_19419_,0.089061
_18507_,_19227_,0.113525
_18507_,_19418_,0.168981
_18507_,_19225_,0.289428
_18507_,_19226_,0.312311
_18507_,_19415_,0.338494
_18507_,_19416_,0.353251
_18507_,_19224_,0.403436
_18507_,_19417_,0.444973
_18507_,_19413_,0.517820
_18507_,_19414_,0.530326
_19246_,_19277_,0.551411
_18507_,_19223_,0.564843
_19280_,_19085_,0.691965
_18507_,_19221_,0.729108
_18507_,_19222_,0.743124
_19246_,_19276_,0.743535
_18507_,_19410_,0.765149
_18507_,_19412_,0.822152
_19312_,_19470_,0.841880
_19216_,_18989_,0.850999
_19342_,_19021_,0.858858
_18507_,_19411_,0.878115
_19216_,_18988_,0.884583
_19280_,_19084_,0.901867
_19088_,_19405_,0.924154
_19344_,_19020_,0.940525
_19312_,_19469_,0.971232
_19184_,_19149_,0.982670
_19312_,_19468_,1.029694
