launch_flop,capture_flop,slack
_15558_,_16505_,-0.835739
_15558_,_16504_,-0.664433
_15558_,_16312_,-0.638649
_15558_,_16313_,-0.629094
_15558_,_16503_,-0.457058
_15558_,_16502_,-0.444726
_15558_,_16501_,-0.412641
_15558_,_16309_,-0.409255
_15558_,_16311_,-0.403165
_15558_,_16499_,-0.334356
_15558_,_16497_,-0.326799
_15558_,_16500_,-0.286882
_15558_,_16496_,-0.269750
_15558_,_16305_,-0.263269
_15558_,_16308_,-0.259584
_15558_,_16310_,-0.158629
_15558_,_16307_,-0.097715
_15558_,_16304_,-0.085424
_15558_,_16498_,-0.079737
_15558_,_16495_,-0.036206
_15558_,_16494_,-0.035476
_15558_,_16306_,0.033785
_15558_,_16302_,0.250290
_15558_,_16493_,0.274113
_15558_,_16303_,0.275569
_15558_,_16492_,0.358089
_15558_,_16491_,0.369843
_15558_,_16301_,0.535082
_15558_,_16490_,0.605348
_15558_,_16300_,0.695816
_15558_,_16489_,0.703934
_15558_,_16298_,0.707763
_15558_,_16299_,0.761117
_15558_,_16488_,0.915766
_15558_,_16297_,0.917697
_15558_,_16486_,1.174279
_15558_,_16487_,1.178399
_15558_,_16296_,1.284779
_15558_,_16295_,1.438923
_15558_,_16485_,1.535800
_15558_,_16294_,1.667555
_15558_,_16292_,1.789668
_16251_,_16217_,1.835978
_15558_,_16293_,1.870893
_15575_,_16484_,1.900874
_15575_,_16483_,1.918257
_16475_,_16121_,1.932900
_16283_,_16057_,2.057389
_15575_,_16482_,2.118154
_15575_,_16291_,2.129383
_16251_,_16216_,2.131535
_16283_,_16056_,2.159109
_16475_,_16120_,2.191579
_16251_,_16215_,2.242357
_15575_,_16290_,2.272108
_16443_,_16473_,2.276789
_16443_,_16471_,2.308204
_16283_,_16055_,2.315936
_16411_,_16089_,2.315948
_16443_,_16472_,2.363110
_16475_,_16119_,2.389229
_15575_,_16481_,2.395948
_16379_,_16538_,2.444750
_16251_,_16214_,2.452235
_16347_,_16153_,2.453663
_15575_,_16479_,2.487945
_15558_,_14797_,2.493303
_16315_,_16343_,2.501228
_16219_,_16345_,2.519224
_16251_,_16213_,2.539438
_16283_,_16054_,2.543594
_15575_,_16480_,2.543700
_16411_,_16088_,2.554188
_16347_,_16152_,2.563232
_16475_,_16118_,2.564999
_15575_,_16289_,2.600372
_16219_,_16344_,2.605821
_16379_,_16537_,2.606749
_15558_,_14796_,2.619993
_16251_,_16212_,2.634165
_16347_,_16151_,2.694741
_16283_,_16053_,2.735219
_16475_,_16117_,2.743546
_16443_,_16470_,2.744956
_15575_,_16288_,2.773767
_15575_,_16287_,2.790503
