launch_flop,capture_flop,slack
_15651_,_16389_,-3.217350
_15651_,_16577_,-2.916395
_15651_,_16581_,-2.840981
_15651_,_16388_,-2.707604
_15651_,_16385_,-2.679420
_15651_,_16580_,-2.677989
_15651_,_16387_,-2.659600
_15651_,_16576_,-2.623723
_15651_,_16579_,-2.584200
_15651_,_16575_,-2.526426
_15651_,_16386_,-2.508407
_15651_,_16384_,-2.496432
_15651_,_16573_,-2.443768
_15651_,_16381_,-2.431529
_15651_,_16578_,-2.423329
_15651_,_16572_,-2.334066
_15651_,_16574_,-2.332505
_15651_,_16383_,-2.261707
_15651_,_16380_,-2.122395
_15651_,_16571_,-2.104063
_15651_,_16382_,-2.090002
_15651_,_16379_,-2.081086
_15651_,_16569_,-2.023357
_15651_,_16377_,-1.957114
_15651_,_16378_,-1.922107
_15651_,_16570_,-1.819909
_15651_,_16567_,-1.811431
_15651_,_16375_,-1.721246
_15651_,_16376_,-1.683482
_15651_,_16568_,-1.682630
_15651_,_16566_,-1.652495
_15651_,_16565_,-1.575040
_15651_,_16374_,-1.502526
_15651_,_16564_,-1.318953
_15651_,_16563_,-1.216850
_15651_,_16373_,-1.203923
_15651_,_16562_,-1.045994
_15651_,_16372_,-1.011757
_15651_,_16561_,-0.836527
_15651_,_16371_,-0.778920
_15651_,_16560_,-0.734601
_15651_,_16370_,-0.538138
_15651_,_16369_,-0.531508
_15651_,_16559_,-0.438585
_15651_,_16367_,-0.374148
_15651_,_16368_,-0.257687
_15651_,_16558_,-0.148112
_15651_,_16557_,-0.104839
_15651_,_16366_,0.104679
_16552_,_16197_,0.179018
_16231_,_16549_,0.209569
_16455_,_16614_,0.215928
_15651_,_16556_,0.250158
_16455_,_16613_,0.302526
_16552_,_16196_,0.304632
_16359_,_16133_,0.340548
_15651_,_16365_,0.354513
_16552_,_16195_,0.357570
_16231_,_16548_,0.370198
_16359_,_16132_,0.378539
_16328_,_16293_,0.416239
_16423_,_16229_,0.418959
_16487_,_16165_,0.456020
_15634_,_14873_,0.496049
_16423_,_16228_,0.515823
_16359_,_16131_,0.517175
_15651_,_16555_,0.517922
_16487_,_16164_,0.561487
_16295_,_16421_,0.562739
_15651_,_16364_,0.583347
_16231_,_16547_,0.594419
_16454_,_16612_,0.616565
_16552_,_16194_,0.635339
_15651_,_16554_,0.645001
_16295_,_16420_,0.649520
_16359_,_16130_,0.682058
_16487_,_16163_,0.692515
_16231_,_16546_,0.705775
_16328_,_16292_,0.707102
_16455_,_16611_,0.767697
_15651_,_16363_,0.769751
_16552_,_16193_,0.790808
_16423_,_16227_,0.791299
_16328_,_16291_,0.793005
_16359_,_16129_,0.820527
_16423_,_16226_,0.860878
_15634_,_14871_,0.871465
_16231_,_16545_,0.895968
_16295_,_16419_,0.897384
_16455_,_16610_,0.920988
_16328_,_16290_,0.924782
_15634_,_14872_,0.931037
_16487_,_16162_,0.956270
_15651_,_16553_,0.959717
_16359_,_16128_,0.976392
_16487_,_16161_,1.001377
_16422_,_16225_,1.019008
_16455_,_16609_,1.059975
_15651_,_16552_,1.066163
_16454_,_16608_,1.071273
_15651_,_16362_,1.076343
_16231_,_16544_,1.081820
