launch_flop,capture_flop,slack
_18380_,_19305_,0.987580
_18380_,_19313_,1.055290
_18380_,_19309_,1.075575
_18380_,_19120_,1.094598
_18380_,_19121_,1.106030
_18380_,_19308_,1.114082
_18380_,_19312_,1.177823
_18380_,_19307_,1.180180
_18380_,_19310_,1.184166
_18380_,_19311_,1.204068
_18380_,_19119_,1.208037
_18380_,_19117_,1.237415
_18380_,_19303_,1.239067
_18380_,_19306_,1.335057
_18380_,_19304_,1.344182
_18380_,_19118_,1.351339
_18380_,_19109_,1.394536
_18380_,_19116_,1.399572
_18380_,_19113_,1.477642
_18380_,_19112_,1.479274
_18380_,_19110_,1.482501
_18380_,_19115_,1.498849
_18380_,_19108_,1.499608
_18380_,_19302_,1.542810
_18380_,_19114_,1.614854
_18380_,_19107_,1.647734
_18380_,_19301_,1.673557
_18380_,_19111_,1.716586
_18380_,_19300_,1.760027
_18380_,_19299_,1.785354
_18380_,_19297_,1.804586
_18380_,_19106_,1.987242
_18380_,_19105_,1.999649
_18380_,_19298_,2.004366
_18380_,_19104_,2.011621
_18380_,_19296_,2.029972
_18380_,_19295_,2.181626
_18380_,_19103_,2.192377
_18380_,_19294_,2.327738
_18380_,_19292_,2.447051
_18380_,_19102_,2.490765
_18380_,_19293_,2.493209
_19028_,_19153_,2.674030
_18380_,_19101_,2.693668
_18380_,_19290_,2.755529
_19028_,_19152_,2.761723
_18380_,_19291_,2.779189
_18380_,_19099_,2.833226
_18380_,_19100_,2.833899
_18963_,_19281_,2.920775
_18380_,_19289_,2.955412
_19156_,_18961_,2.958696
_18963_,_19280_,2.959029
_19028_,_19151_,2.960866
_19188_,_19346_,2.967685
_19188_,_19345_,2.998195
_19092_,_18865_,3.021817
_19284_,_18929_,3.080376
_19156_,_18960_,3.092341
_18380_,_19288_,3.095059
_19220_,_18897_,3.110228
_19220_,_18896_,3.131580
_19028_,_19150_,3.146079
_18380_,_19098_,3.158769
_19060_,_19024_,3.166673
_18380_,_19286_,3.166750
_18380_,_19096_,3.169925
_19092_,_18864_,3.173779
_18962_,_19279_,3.195177
_19060_,_19025_,3.202683
_18380_,_19287_,3.217188
_18380_,_19097_,3.221878
_19028_,_19149_,3.238617
_19284_,_18928_,3.240337
_19188_,_19344_,3.268523
_19156_,_18959_,3.331811
_18454_,_17605_,3.337612
_19156_,_18958_,3.360542
_18962_,_19278_,3.362845
_19156_,_18957_,3.385395
_18380_,_19095_,3.387977
_19028_,_19148_,3.388198
_19284_,_18927_,3.411575
_19220_,_18895_,3.416912
_19092_,_18863_,3.426098
_19188_,_19343_,3.473764
_19060_,_19023_,3.475197
_19028_,_19147_,3.526016
_18962_,_19276_,3.576511
_19220_,_18894_,3.577077
_19156_,_18955_,3.607947
_18380_,_19285_,3.611428
_18380_,_19284_,3.613256
_19092_,_18862_,3.619163
_18962_,_19277_,3.625841
_19188_,_19342_,3.648770
_18454_,_17604_,3.648939
_19156_,_18956_,3.672374
_18454_,_17603_,3.691422
_18380_,_19094_,3.697663
_19284_,_18926_,3.715745
_18380_,_19093_,3.723203
_19060_,_19022_,3.737232
_19220_,_18893_,3.762468
_19188_,_19341_,3.817901
_19092_,_18861_,3.848164
_19284_,_18925_,3.871854
_18962_,_19275_,3.872776
_19060_,_19021_,3.882200
_19188_,_19340_,3.928391
_19060_,_19020_,3.937443
_19156_,_18954_,3.950846
_18454_,_17602_,3.958426
_18380_,_19091_,3.960419
_18866_,_18892_,3.990214
_18380_,_19283_,3.996398
_18380_,_19092_,4.016577
_19028_,_19146_,4.023905
_18462_,_17601_,4.032465
_18866_,_18891_,4.035183
_19092_,_18860_,4.042152
_19028_,_19145_,4.094760
_18462_,_17600_,4.100087
_19188_,_19339_,4.100975
_19092_,_18859_,4.101152
_19188_,_19338_,4.104156
_19060_,_19019_,4.108982
_19156_,_18953_,4.130944
_19284_,_18924_,4.184958
_18962_,_19274_,4.279963
_19060_,_19017_,4.299871
_18866_,_18890_,4.303992
_19028_,_19144_,4.320651
_18462_,_17599_,4.329778
_19060_,_19018_,4.335510
_19284_,_18923_,4.341075
_19220_,_18889_,4.350423
_18962_,_19273_,4.374616
_18866_,_18888_,4.421322
_19156_,_18952_,4.427166
_18462_,_17598_,4.457582
_19028_,_19143_,4.475695
_19284_,_18922_,4.480890
_18380_,_19090_,4.491933
_19156_,_18951_,4.533848
_19188_,_19337_,4.543390
_18962_,_19272_,4.545276
_18380_,_19282_,4.555498
_19090_,_18858_,4.574689
_18866_,_18887_,4.603916
_18462_,_17597_,4.607274
_18962_,_19269_,4.653244
_19188_,_19336_,4.662354
_19060_,_19015_,4.677370
_19092_,_18855_,4.684563
_19090_,_18857_,4.692080
_19060_,_19016_,4.694194
_18454_,_17593_,4.704202
_18866_,_18886_,4.707386
_18962_,_19271_,4.724013
_18962_,_19268_,4.724969
_19156_,_18950_,4.741467
_19284_,_18921_,4.745536
_19090_,_18856_,4.754045
_18462_,_17592_,4.768569
_18462_,_17596_,4.768829
_18454_,_17595_,4.776414
_19028_,_19142_,4.828281
_18462_,_17589_,4.832002
_19188_,_19335_,4.844394
_19282_,_18920_,4.844610
_18462_,_17594_,4.887611
_18866_,_18885_,4.894163
_19284_,_18919_,4.929743
_19028_,_19141_,4.937661
_18962_,_19270_,4.948274
_19090_,_18854_,4.953062
_19092_,_18853_,4.953815
_18462_,_17588_,4.985863
_19028_,_19140_,5.006457
_18462_,_17590_,5.008781
_19188_,_19334_,5.014271
_18462_,_17591_,5.034894
_18866_,_18884_,5.043946
_19060_,_19014_,5.067130
_19186_,_19333_,5.072286
_18454_,_17585_,5.098542
_18454_,_17584_,5.098705
_19282_,_18918_,5.110008
_19284_,_18917_,5.113388
_18866_,_18883_,5.115934
_19156_,_18949_,5.147260
_18454_,_17581_,5.157172
_18462_,_17586_,5.169764
_19028_,_19139_,5.198918
_19284_,_18915_,5.227224
_19156_,_18948_,5.234389
_18962_,_19267_,5.236475
