launch_flop,capture_flop,slack
_18508_,_19245_,0.978722
_18508_,_19435_,1.065801
_18508_,_19437_,1.099520
_18508_,_19436_,1.119059
_18508_,_19243_,1.131316
_18508_,_19433_,1.132585
_18508_,_19244_,1.143019
_18508_,_19241_,1.185391
_18508_,_19240_,1.230176
_18508_,_19432_,1.263750
_18508_,_19429_,1.268439
_18508_,_19239_,1.285346
_18508_,_19242_,1.326105
_18508_,_19237_,1.330742
_18508_,_19423_,1.356154
_18508_,_19434_,1.367372
_18508_,_19427_,1.405828
_18508_,_19428_,1.406672
_18508_,_19430_,1.408959
_18508_,_19424_,1.413742
_18508_,_19232_,1.440104
_18508_,_19425_,1.444783
_18508_,_19236_,1.456642
_18508_,_19233_,1.487306
_18508_,_19231_,1.492404
_18508_,_19431_,1.526522
_18508_,_19238_,1.601456
_18508_,_19235_,1.668425
_18508_,_19234_,1.714081
_18508_,_19422_,1.741175
_18508_,_19426_,1.767958
_18508_,_19421_,1.769301
_18508_,_19230_,1.839084
_18508_,_19229_,1.865626
_18508_,_19420_,1.894147
_18508_,_19228_,2.001147
_18508_,_19419_,2.009789
_18508_,_19227_,2.091504
_18508_,_19418_,2.152146
_18508_,_19225_,2.267484
_18508_,_19415_,2.268043
_18508_,_19416_,2.282877
_18508_,_19226_,2.299667
_18508_,_19224_,2.387120
_18508_,_19417_,2.388918
_18508_,_19413_,2.506125
_18508_,_19414_,2.518574
_18508_,_19223_,2.548508
_19246_,_19277_,2.592471
_19280_,_19085_,2.614976
_18508_,_19221_,2.707164
_18508_,_19222_,2.726857
_18508_,_19410_,2.727519
_19246_,_19276_,2.784594
_19312_,_19470_,2.795553
_19342_,_19021_,2.798272
_18508_,_19411_,2.802307
_18508_,_19412_,2.810345
_19280_,_19084_,2.824706
_19216_,_18989_,2.871176
_19216_,_18988_,2.906236
_19312_,_19469_,2.924929
_19344_,_19020_,2.929555
_19312_,_19468_,2.983462
_18508_,_19220_,2.992510
_19088_,_19405_,2.995443
_19280_,_19083_,2.999783
_19184_,_19149_,3.056631
_18508_,_19219_,3.060967
_18508_,_19218_,3.090597
_19406_,_19052_,3.102283
_19184_,_19148_,3.111773
_19406_,_19053_,3.112885
_19246_,_19275_,3.125561
_19216_,_18987_,3.131555
_19088_,_19404_,3.136906
_19280_,_19082_,3.178373
_19312_,_19467_,3.215180
_19184_,_19147_,3.229796
_19344_,_19019_,3.269038
_19406_,_19051_,3.271114
_19246_,_19273_,3.272886
_19088_,_19403_,3.296385
_18508_,_19217_,3.296767
_19246_,_19274_,3.318112
_19216_,_18986_,3.328098
_18508_,_19409_,3.329725
_19312_,_19466_,3.345114
_19342_,_19018_,3.359785
_19280_,_19081_,3.387156
_19184_,_19146_,3.397992
_19088_,_19402_,3.443582
_19344_,_19017_,3.458467
