launch_flop,capture_flop,slack
_41698_,_51040_,1.746726
_41698_,_50864_,2.536300
_41698_,_50869_,2.569227
_41698_,_50877_,2.597918
_41698_,_50932_,2.597944
_41698_,_51205_,2.600345
_41698_,_45619_,2.678473
_41698_,_50960_,2.708032
_41698_,_45624_,2.742139
_41698_,_50943_,2.812788
_41698_,_50908_,2.842522
_41698_,_50948_,2.848937
_41698_,_50893_,2.850283
_41698_,_51641_,2.850289
_41698_,_50929_,2.869441
_41698_,_50913_,2.878642
_41698_,_49011_,2.881809
_41698_,_51643_,2.888352
_41698_,_45635_,2.895939
_41698_,_50874_,2.915308
_41698_,_50947_,2.927224
_41698_,_50933_,2.960432
_41698_,_50888_,2.964418
_41698_,_50895_,2.964583
_41698_,_45640_,2.983227
_41698_,_50892_,2.987552
_41698_,_51640_,2.988962
_41698_,_50944_,2.995204
_41698_,_50915_,3.000826
_41698_,_45639_,3.006417
_41698_,_50912_,3.017277
_41698_,_50878_,3.018260
_41698_,_45621_,3.024281
_41698_,_50950_,3.026098
_41698_,_50865_,3.031166
_41698_,_45642_,3.044662
_41698_,_50870_,3.064093
_41698_,_45625_,3.081279
_41698_,_50909_,3.085378
_41698_,_50934_,3.085890
_41698_,_50946_,3.090106
_41698_,_51639_,3.090122
_41698_,_50879_,3.101703
_41698_,_45626_,3.105338
_41698_,_50930_,3.116857
_41698_,_50911_,3.118456
_41698_,_50875_,3.132618
_41698_,_50889_,3.145247
_41698_,_50891_,3.152162
_41698_,_50894_,3.168742
_41698_,_51642_,3.170074
_41698_,_50949_,3.170138
_41698_,_45622_,3.187094
_41698_,_45641_,3.187673
_41698_,_45636_,3.191753
_41698_,_50876_,3.194667
_41698_,_50931_,3.195988
_41698_,_45638_,3.196060
_41698_,_50914_,3.198504
_41698_,_50961_,3.202888
_41698_,_45620_,3.225810
_41700_,_50901_,3.237492
_41700_,_51644_,3.241888
_41698_,_51638_,3.298220
_41700_,_50956_,3.300447
_41700_,_51649_,3.300465
_41698_,_50910_,3.326619
_41700_,_50921_,3.328808
_41700_,_50936_,3.342727
_41700_,_50881_,3.342777
_41700_,_45648_,3.348757
_41700_,_50918_,3.353269
_41700_,_51646_,3.363155
_41700_,_50953_,3.363159
_41700_,_50898_,3.364525
_41700_,_50916_,3.364957
_41698_,_45623_,3.380333
_41700_,_45645_,3.381978
_41700_,_50951_,3.390119
_41698_,_50890_,3.391150
_41700_,_50896_,3.391471
_41698_,_45637_,3.404101
_41700_,_45643_,3.408689
_41698_,_50945_,3.429495
_41700_,_50965_,3.430942
_41700_,_45628_,3.432023
_41700_,_51651_,3.443280
_41700_,_50903_,3.443317
_41700_,_50958_,3.443319
_41700_,_50899_,3.461835
_41700_,_50954_,3.461834
_41700_,_51647_,3.461834
_41700_,_50884_,3.469842
_41700_,_50923_,3.471696
_41700_,_45646_,3.479296
_41700_,_50919_,3.490173
_41700_,_45650_,3.495820
_41700_,_50939_,3.497585
_41700_,_45631_,3.509146
_41700_,_50900_,3.535557
_41700_,_50873_,3.580194
_41700_,_51648_,3.595894
_41700_,_50955_,3.597274
_41700_,_45647_,3.614740
_41700_,_50964_,3.622798
_41700_,_50920_,3.625602
_41700_,_50883_,3.633546
_41700_,_50887_,3.645576
_41700_,_50902_,3.648208
_41700_,_50957_,3.648208
_41700_,_51650_,3.649545
_41700_,_50897_,3.653106
_41700_,_50952_,3.654482
_41700_,_51645_,3.654491
_41700_,_50938_,3.661687
_41700_,_45649_,3.667062
_41700_,_45644_,3.671928
_41700_,_50882_,3.675031
_41700_,_45630_,3.676950
_41700_,_50922_,3.677922
_41700_,_50917_,3.682804
_41700_,_50937_,3.727971
_41700_,_50886_,3.739267
_41700_,_45629_,3.766015
_41700_,_50942_,3.777494
_41700_,_50905_,3.798267
_41700_,_45634_,3.803109
_41700_,_50967_,3.809293
_41700_,_50941_,3.818425
_41700_,_50904_,3.823923
_41700_,_50880_,3.830383
_41700_,_50966_,3.834865
_41700_,_45633_,3.887332
_41700_,_45632_,3.888535
_41700_,_45627_,3.901940
_41700_,_50940_,3.914011
_41700_,_50935_,3.925567
_41700_,_50885_,3.955675
_50653_,_50835_,5.434057
_50653_,_50855_,5.511401
_50653_,_50859_,5.511438
_50653_,_50852_,5.538180
_50653_,_50861_,5.540278
_50653_,_50834_,5.543763
_51120_,_47884_,5.557192
_51120_,_47885_,5.557192
_51120_,_47886_,5.557192
_51120_,_47890_,5.557192
_51120_,_47891_,5.557192
_50653_,_50848_,5.560075
_50653_,_50854_,5.560075
