launch_flop,capture_flop,slack
_18210_,_19139_,1.417697
_18210_,_19135_,1.474094
_18191_,_19141_,1.512094
_18210_,_19143_,1.529970
_18210_,_19138_,1.535185
_18210_,_19134_,1.539134
_18191_,_19142_,1.564297
_18191_,_18951_,1.568613
_18210_,_18943_,1.609273
_18210_,_19140_,1.681471
_18210_,_19137_,1.694595
_18210_,_18950_,1.722455
_18210_,_19131_,1.723340
_18210_,_19133_,1.731231
_18210_,_19132_,1.778000
_18210_,_18948_,1.793175
_18210_,_18949_,1.808959
_18210_,_18945_,1.809712
_18210_,_19130_,1.810435
_18210_,_18942_,1.817336
_18210_,_18946_,1.854042
_18210_,_18947_,1.866641
_18210_,_18939_,1.894438
_18210_,_18944_,1.929367
_18210_,_19129_,1.947850
_18210_,_18938_,1.958644
_18210_,_18940_,1.975374
_18210_,_19136_,1.998441
_18210_,_18941_,2.005964
_18210_,_19127_,2.086899
_18210_,_18937_,2.141133
_18210_,_19128_,2.179307
_18210_,_19125_,2.278896
_18210_,_18934_,2.314037
_18210_,_19126_,2.324961
_18210_,_18936_,2.353749
_18210_,_19123_,2.363183
_18210_,_19124_,2.440129
_18210_,_18933_,2.450119
_18210_,_18935_,2.547622
_18210_,_18932_,2.618694
_18210_,_19122_,2.759029
_18210_,_18930_,2.797684
_18210_,_18931_,2.871808
_18921_,_18695_,2.932642
_19080_,_19111_,2.944176
_19113_,_18759_,2.968106
_18210_,_19120_,2.974958
_18210_,_19121_,2.981333
_19113_,_18758_,3.051098
_18696_,_18727_,3.066323
_19017_,_19175_,3.076806
_19017_,_19176_,3.076803
_18210_,_19119_,3.096858
_18986_,_18791_,3.143240
_18696_,_18726_,3.148932
_19113_,_18757_,3.154195
_18824_,_18855_,3.160855
_18857_,_18983_,3.174982
_18986_,_18790_,3.183078
_19080_,_19110_,3.192471
_18921_,_18694_,3.206703
_18954_,_18982_,3.233300
_18921_,_18693_,3.283740
_18191_,_17435_,3.295712
_18210_,_18928_,3.338192
_18210_,_18929_,3.350401
_18824_,_18854_,3.377661
_18986_,_18789_,3.382263
_19080_,_19109_,3.421421
_18210_,_18926_,3.458056
_18191_,_17434_,3.472337
_18210_,_19118_,3.473311
_18857_,_18981_,3.483057
_18921_,_18692_,3.490122
_18986_,_18788_,3.496207
_19113_,_18756_,3.496787
_19080_,_19108_,3.509926
_18210_,_19117_,3.519754
_18211_,_19116_,3.553646
_18921_,_18691_,3.554063
_18696_,_18725_,3.573383
_18824_,_18853_,3.605338
_18210_,_18927_,3.606842
_19017_,_19174_,3.611264
_18986_,_18787_,3.620554
_18696_,_18724_,3.705086
_18191_,_17433_,3.706646
_18191_,_17432_,3.721942
_19017_,_19173_,3.730586
_18857_,_18980_,3.752269
_18210_,_18925_,3.756102
_18696_,_18723_,3.776863
_18857_,_18979_,3.780881
_19113_,_18755_,3.787338
_18824_,_18852_,3.828416
_19113_,_18754_,3.833546
_19080_,_19106_,3.838987
_18921_,_18690_,3.851732
_19080_,_19107_,3.873046
_18211_,_19115_,3.875943
_18986_,_18786_,3.888570
_18921_,_18689_,3.902436
_18210_,_18924_,3.907196
_19017_,_19172_,3.907802
_18986_,_18785_,3.931573
_19017_,_19171_,3.934880
_18211_,_18923_,3.959985
_18191_,_17431_,3.971595
_18211_,_19114_,3.971867
_18191_,_17430_,3.998576
_19113_,_18753_,4.056850
_18824_,_18851_,4.078772
_18857_,_18978_,4.082281
_18921_,_18688_,4.128678
_18954_,_18977_,4.137918
_18210_,_18921_,4.151679
_19080_,_19105_,4.152052
_19017_,_19170_,4.154622
_18921_,_18687_,4.174759
_18211_,_18922_,4.185350
