launch_flop,capture_flop,slack
_25536_,_26413_,-0.048497
_25536_,_26925_,-0.048495
_25536_,_27053_,-0.048494
_25536_,_26157_,-0.048492
_25536_,_26797_,-0.048490
_25536_,_24945_,-0.048489
_25536_,_26017_,-0.048487
_25536_,_25600_,-0.048467
_25536_,_27181_,-0.038302
_25536_,_26669_,-0.038291
_25536_,_27309_,-0.038291
_25536_,_26541_,-0.038291
_25536_,_27565_,-0.038286
_25536_,_27437_,-0.038243
_25536_,_27083_,-0.029739
_25536_,_25630_,-0.029737
_25536_,_26443_,-0.029712
_25536_,_26827_,-0.029685
_25536_,_26047_,-0.029663
_25536_,_26955_,-0.029657
_25536_,_24975_,-0.029655
_25536_,_26187_,-0.029646
_25536_,_26699_,-0.019445
_25536_,_27211_,-0.019444
_25536_,_27467_,-0.019438
_25536_,_27339_,-0.019435
_25536_,_27595_,-0.019344
_25536_,_26571_,-0.019329
_25536_,_24977_,-0.000994
_25536_,_25632_,-0.000994
_25536_,_26049_,-0.000994
_25536_,_26189_,-0.000994
_25536_,_26445_,-0.000994
_25536_,_26829_,-0.000994
_25536_,_26957_,-0.000994
_25536_,_27085_,-0.000994
_25536_,_24943_,0.000859
_25536_,_25598_,0.000859
_25536_,_26015_,0.000859
_25536_,_26155_,0.000859
_25536_,_26411_,0.000859
_25536_,_26795_,0.000859
_25536_,_26923_,0.000859
_25536_,_27051_,0.000859
_25536_,_26573_,0.001600
_25536_,_26701_,0.001600
_25536_,_27213_,0.001600
_25536_,_27341_,0.001600
_25536_,_27469_,0.001600
_25536_,_27597_,0.001600
_25536_,_26539_,0.004007
_25536_,_26667_,0.004007
_25536_,_27179_,0.004007
_25536_,_27307_,0.004007
_25536_,_27435_,0.004007
_25536_,_27563_,0.004007
_25536_,_25696_,0.004562
_25536_,_26509_,0.004563
_25536_,_26113_,0.004566
_25536_,_27149_,0.004567
_25536_,_27021_,0.004567
_25536_,_26253_,0.004568
_25536_,_26893_,0.004570
_25536_,_25041_,0.004571
_25536_,_26381_,0.004601
_25536_,_27533_,0.014608
_25536_,_27277_,0.014619
_25536_,_26765_,0.014631
_25536_,_27405_,0.014631
_25536_,_26637_,0.014631
_25536_,_27661_,0.014636
_25536_,_26605_,0.029254
_25536_,_26861_,0.037471
_25536_,_26989_,0.037471
_25536_,_26349_,0.044254
_25536_,_25889_,0.059216
_25536_,_25624_,0.158354
_25536_,_26949_,0.158357
_25536_,_26181_,0.158358
_25536_,_27077_,0.158359
_25536_,_26821_,0.158362
_25536_,_24969_,0.158364
_25536_,_26437_,0.158364
_25536_,_26041_,0.158365
