launch_flop,capture_flop,slack
_18191_,_19139_,1.511031
_18191_,_19141_,1.556702
_18191_,_19135_,1.574024
_18191_,_19143_,1.590364
_18191_,_18951_,1.606307
_18191_,_19142_,1.609442
_18191_,_19138_,1.618307
_18191_,_19134_,1.639181
_18191_,_18943_,1.732370
_18191_,_19140_,1.774247
_18191_,_19131_,1.775755
_18191_,_18950_,1.785361
_18191_,_19137_,1.789676
_18191_,_19133_,1.830603
_18191_,_18948_,1.851812
_18191_,_18949_,1.867590
_18191_,_19132_,1.877089
_18191_,_18945_,1.917513
_18191_,_18942_,1.940233
_18191_,_18946_,1.944817
_18191_,_19130_,1.949830
_18191_,_18944_,1.965585
_18191_,_18947_,1.975905
_18191_,_19129_,1.999610
_18191_,_18939_,2.015368
_18191_,_18938_,2.079618
_18191_,_19136_,2.080284
_18191_,_18940_,2.098588
_18191_,_18941_,2.129061
_18191_,_19127_,2.220726
_18191_,_18937_,2.254791
_18191_,_19128_,2.267640
_18191_,_19125_,2.308984
_18191_,_18934_,2.427462
_18191_,_19123_,2.457107
_18191_,_19126_,2.458899
_18191_,_18936_,2.465872
_18191_,_19124_,2.470217
_18191_,_18933_,2.563429
_18191_,_18935_,2.640304
_18191_,_18932_,2.719948
_18191_,_19122_,2.814583
_18191_,_18930_,2.896542
_18191_,_18931_,2.953394
_19113_,_18759_,2.976456
_18921_,_18695_,3.029332
_18191_,_19120_,3.047650
_18191_,_19121_,3.054286
_19113_,_18758_,3.054929
_19017_,_19175_,3.082969
_19017_,_19176_,3.084383
_18696_,_18727_,3.112756
_19113_,_18757_,3.112898
_19080_,_19111_,3.122131
_18191_,_19119_,3.135043
_18696_,_18726_,3.195361
_18888_,_18855_,3.197240
_18986_,_18791_,3.220687
_18857_,_18983_,3.223861
_18191_,_17435_,3.225649
_18986_,_18790_,3.260539
_18794_,_19110_,3.278241
_18921_,_18693_,3.321156
_18921_,_18694_,3.352699
_18954_,_18982_,3.410738
_18191_,_18928_,3.410953
_18888_,_18854_,3.414041
_18191_,_18929_,3.423269
_18191_,_17434_,3.441189
_18986_,_18789_,3.460246
_19113_,_18756_,3.469230
_18191_,_18926_,3.496250
_18857_,_18981_,3.500561
_18191_,_19118_,3.511496
_18794_,_19109_,3.535269
_18921_,_18692_,3.546651
_18986_,_18788_,3.573662
_18191_,_19117_,3.606642
_19017_,_19174_,3.620114
_18696_,_18725_,3.620178
_18191_,_18927_,3.624289
_18921_,_18691_,3.628779
_18210_,_19116_,3.633260
_18888_,_18853_,3.641718
_18191_,_17433_,3.665287
_18986_,_18787_,3.698005
_19080_,_19108_,3.699964
_19017_,_19173_,3.737109
_18191_,_17432_,3.741185
_18696_,_18724_,3.751513
_19113_,_18755_,3.759769
_18857_,_18980_,3.769710
_18857_,_18979_,3.806696
_19113_,_18754_,3.807296
_18696_,_18723_,3.823291
_18191_,_18925_,3.827425
_18888_,_18852_,3.866151
_19017_,_19172_,3.913953
_18921_,_18690_,3.916993
_18191_,_17430_,3.934080
_19017_,_19171_,3.941031
_18210_,_19115_,3.955557
_18191_,_17431_,3.959112
_18921_,_18689_,3.962350
_18986_,_18786_,3.966330
_18794_,_19107_,3.987517
_18210_,_18924_,3.994297
_18212_,_18923_,4.002293
_19080_,_19106_,4.015030
_18212_,_19114_,4.015529
_18986_,_18785_,4.015669
_19113_,_18753_,4.030607
_18857_,_18978_,4.110586
_18888_,_18851_,4.129326
_18212_,_18921_,4.142271
_19017_,_19170_,4.162074
