launch_flop,capture_flop,slack
_18509_,_19245_,1.007718
_18509_,_19243_,1.160305
_18509_,_19435_,1.162156
_18509_,_19244_,1.171907
_18509_,_19437_,1.195219
_18509_,_19436_,1.215801
_18509_,_19433_,1.241864
_18509_,_19241_,1.290244
_18509_,_19240_,1.334818
_18509_,_19432_,1.350189
_18509_,_19242_,1.355622
_18509_,_19429_,1.382462
_18509_,_19239_,1.390199
_18509_,_19237_,1.427694
_18509_,_19423_,1.445119
_18509_,_19434_,1.459429
_18509_,_19424_,1.502727
_18509_,_19427_,1.513689
_18509_,_19430_,1.516693
_18509_,_19428_,1.520702
_18509_,_19425_,1.533740
_18509_,_19232_,1.554714
_18509_,_19236_,1.571286
_18509_,_19233_,1.601951
_18509_,_19231_,1.607047
_18509_,_19431_,1.612962
_18509_,_19238_,1.706088
_18509_,_19235_,1.783105
_18509_,_19234_,1.819846
_18509_,_19422_,1.832608
_18509_,_19421_,1.858258
_18509_,_19426_,1.924862
_18509_,_19230_,1.953835
_18509_,_19229_,1.980207
_18509_,_19420_,1.983108
_18509_,_19228_,2.115928
_18509_,_19419_,2.143575
_18509_,_19227_,2.206688
_18509_,_19418_,2.241972
_18509_,_19225_,2.348624
_18509_,_19226_,2.399451
_18509_,_19415_,2.412976
_18509_,_19416_,2.427597
_18509_,_19224_,2.480666
_18509_,_19417_,2.519905
_19246_,_19277_,2.534847
_18509_,_19413_,2.595081
_18509_,_19414_,2.607776
_18509_,_19223_,2.642063
_19280_,_19085_,2.666750
_19246_,_19276_,2.726994
_18509_,_19221_,2.806372
_18509_,_19222_,2.820280
_18509_,_19410_,2.842299
_18990_,_19021_,2.865947
_19280_,_19084_,2.876573
_19312_,_19470_,2.889824
_18509_,_19412_,2.899740
_19216_,_18989_,2.904887
_19087_,_19405_,2.913933
_19216_,_18988_,2.939856
_19344_,_19020_,2.940361
_18509_,_19411_,2.955352
_19406_,_19052_,3.011882
_19312_,_19469_,3.019157
_19406_,_19053_,3.022191
_19184_,_19149_,3.031533
_19280_,_19083_,3.051668
_19246_,_19275_,3.067961
_19312_,_19468_,3.077616
_19184_,_19148_,3.086676
_19088_,_19404_,3.092145
_18509_,_19219_,3.160172
_19216_,_18987_,3.165265
_19406_,_19051_,3.180713
_18509_,_19220_,3.194086
_19184_,_19147_,3.204261
_19246_,_19273_,3.215286
_19280_,_19082_,3.229066
_19087_,_19403_,3.233774
_18509_,_19218_,3.243702
_19246_,_19274_,3.260511
_19344_,_19019_,3.279851
_19312_,_19467_,3.309316
_18509_,_19409_,3.359234
_19216_,_18986_,3.361716
_19184_,_19146_,3.372894
_18509_,_19217_,3.379505
_19087_,_19402_,3.381095
_19344_,_19018_,3.394419
_19406_,_19050_,3.401585
_19312_,_19466_,3.439251
_19280_,_19081_,3.455575
_19344_,_19017_,3.469276
_19406_,_19049_,3.470234
_19216_,_18985_,3.499474
_19087_,_19401_,3.530889
_19312_,_19465_,3.553979
_19184_,_19145_,3.583911
_18483_,_17727_,3.604864
_18483_,_17728_,3.610034
_19280_,_19080_,3.639418
_19246_,_19272_,3.655231
_18483_,_17729_,3.662304
_19216_,_18984_,3.666460
_19087_,_19400_,3.675622
_18509_,_19408_,3.694700
_18509_,_19216_,3.701047
_19344_,_19016_,3.758968
_19184_,_19144_,3.783261
_19216_,_18983_,3.789593
_19087_,_19399_,3.807917
_19406_,_19048_,3.852544
_19312_,_19464_,3.866747
_19246_,_19271_,3.866834
_19088_,_19398_,3.908936
_18483_,_17726_,3.912057
_19406_,_19047_,3.917777
_18483_,_17725_,3.923997
_19280_,_19079_,3.935721
_18509_,_19215_,3.973402
_19184_,_19143_,3.995093
_19312_,_19462_,4.003812
_19344_,_19015_,4.035876
_18509_,_19407_,4.039254
_18483_,_17724_,4.043521
_19184_,_19142_,4.056816
_19246_,_19270_,4.080311
_19312_,_19463_,4.094060
_19087_,_19397_,4.098440
_19216_,_18982_,4.132221
_19406_,_19045_,4.165325
_19280_,_19078_,4.179647
_19216_,_18981_,4.190796
_19184_,_19141_,4.206486
_18483_,_17723_,4.214266
_19406_,_19046_,4.235180
_19344_,_19014_,4.246334
_19087_,_19396_,4.252883
_19344_,_19013_,4.267363
_19280_,_19077_,4.278855
_19312_,_19461_,4.320609
_19087_,_19395_,4.327619
_19246_,_19269_,4.365325
_19344_,_19012_,4.390123
_18483_,_17722_,4.391829
_19216_,_18980_,4.409851
_19184_,_19140_,4.416391
_19087_,_19393_,4.433128
_19406_,_19044_,4.441891
_19280_,_19075_,4.442262
_19087_,_19394_,4.519597
_18483_,_17721_,4.529086
_19406_,_19043_,4.533726
_19216_,_18979_,4.553002
_19184_,_19139_,4.553363
_19312_,_19460_,4.564257
_18505_,_19406_,4.579979
_18505_,_19214_,4.613395
_19280_,_19076_,4.614625
_19246_,_19268_,4.636219
_18483_,_17717_,4.636985
_18483_,_17720_,4.649956
_19312_,_19459_,4.664444
_19406_,_19042_,4.673592
_19246_,_19267_,4.702504
_19216_,_18978_,4.716163
_19344_,_19011_,4.732970
_18483_,_17715_,4.740830
_19280_,_19074_,4.761262
_19280_,_19073_,4.765251
_18483_,_17718_,4.770415
_19087_,_19392_,4.771946
_19406_,_19041_,4.775397
_18483_,_17719_,4.779846
_19184_,_19138_,4.815032
_19246_,_19266_,4.818210
_18483_,_17713_,4.836228
_19344_,_19010_,4.837978
_18483_,_17712_,4.882214
_18483_,_17716_,4.892610
_18483_,_17714_,4.940694
_18483_,_17709_,4.953722
_19280_,_19072_,4.964814
_19312_,_19458_,4.976551
_19184_,_19137_,4.999808
_19344_,_19009_,5.000166
_18483_,_17705_,5.048811
_19216_,_18977_,5.065045
_19087_,_19391_,5.069307
_18483_,_17708_,5.078481
_19406_,_19039_,5.087054
_19087_,_19390_,5.107682
_19312_,_19456_,5.109356
_19406_,_19040_,5.116006
_19246_,_19263_,5.126596
_19312_,_19457_,5.127461
_19216_,_18976_,5.142910
_18483_,_17707_,5.147672
_18990_,_19008_,5.150270
_18483_,_17710_,5.150746
_19280_,_19071_,5.155521
_19151_,_19264_,5.156638
_19246_,_19265_,5.162200
_18483_,_17711_,5.232875
_18483_,_17706_,5.248375
_19184_,_19136_,5.265777
_19406_,_19038_,5.279205
_18990_,_19007_,5.289417
_19184_,_19135_,5.295636
_18483_,_17703_,5.336022
_18483_,_17704_,5.339265
_19280_,_19070_,5.355941
_19312_,_19454_,5.378419
_19087_,_19389_,5.410077
_19216_,_18975_,5.412026
_18990_,_19006_,5.438414
_19312_,_19455_,5.470685
_19246_,_19261_,5.477907
_19246_,_19262_,5.478188
_18483_,_17702_,5.482163
_18990_,_19004_,5.498444
_19406_,_19037_,5.515882
_19184_,_19134_,5.520902
_19280_,_19069_,5.560906
_19087_,_19388_,5.593960
_18471_,_18545_,5.611841
_18471_,_18546_,5.611841
_18471_,_18547_,5.611841
_18471_,_18549_,5.611841
_18471_,_18550_,5.611841
_18471_,_18561_,5.611841
_18471_,_18475_,5.611848
_18471_,_18476_,5.611847
_18471_,_18477_,5.611847
_18471_,_18479_,5.611846
_18471_,_18480_,5.611846
_18471_,_18486_,5.611850
_18471_,_18491_,5.611849
_18471_,_18513_,5.611849
_18471_,_18514_,5.611849
_18471_,_18515_,5.611849
_18471_,_18518_,5.611845
_18471_,_18625_,5.611845
_18471_,_18643_,5.611840
_18471_,_18529_,5.611846
_18471_,_18646_,5.611841
_18471_,_18657_,5.611841
_18471_,_18659_,5.611841
_18471_,_18675_,5.611841
_18471_,_18678_,5.611841
_18471_,_18689_,5.611841
_18471_,_18691_,5.611841
_18471_,_18705_,5.611841
_18471_,_18707_,5.611841
_18471_,_18710_,5.611841
_18471_,_18721_,5.611841
_18471_,_18739_,5.611841
_18471_,_18742_,5.611841
_18471_,_18748_,5.611841
_18471_,_18753_,5.611841
_18471_,_18771_,5.611841
_18471_,_18774_,5.611841
_18471_,_18785_,5.611841
_18471_,_18803_,5.611841
_18471_,_18805_,5.611841
_18471_,_18806_,5.611841
_18471_,_18817_,5.611841
_18471_,_18833_,5.611841
_18471_,_18834_,5.611841
_18471_,_18835_,5.611841
_18471_,_18838_,5.611841
_18471_,_18849_,5.611841
_18471_,_18867_,5.611841
_18471_,_18869_,5.611841
_18471_,_18870_,5.611841
_18471_,_18881_,5.611841
_18471_,_18899_,5.611841
_18471_,_18902_,5.611841
_18471_,_18913_,5.611841
_18471_,_18931_,5.611841
_18471_,_18933_,5.611841
_18471_,_18945_,5.611841
_18471_,_18578_,5.611853
_18471_,_18579_,5.611849
_18471_,_18582_,5.611854
_18471_,_18588_,5.611850
_18471_,_18593_,5.611852
_18471_,_18611_,5.611849
_19088_,_19387_,5.628255
_19216_,_18974_,5.629887
_19344_,_19005_,5.631453
_19406_,_19036_,5.642788
_19246_,_19260_,5.666290
_19406_,_19035_,5.686831
_19184_,_19133_,5.697443
_18484_,_17701_,5.703863
_19216_,_18973_,5.729587
_18990_,_19003_,5.740915
_19280_,_19068_,5.769583
_18509_,_18528_,5.771680
_18509_,_18603_,5.771680
_18509_,_18490_,5.772312
_18509_,_18511_,5.772312
_18509_,_18575_,5.772312
_18509_,_18580_,5.772312
_18509_,_18592_,5.772312
_18509_,_18516_,5.772511
_18509_,_18610_,5.772578
_18509_,_18473_,5.772709
_18509_,_18478_,5.772709
_18509_,_18607_,5.772709
_18509_,_18612_,5.772709
_18509_,_18624_,5.772709
_18509_,_18581_,5.772777
_18509_,_18613_,5.772777
_18509_,_18667_,5.775451
_18483_,_17700_,5.775861
_18509_,_18639_,5.776073
_18509_,_18848_,5.776322
_18509_,_18642_,5.776337
_18509_,_18674_,5.776337
_18509_,_18706_,5.776337
_18509_,_18709_,5.776337
_18509_,_18738_,5.776337
_18509_,_18770_,5.776337
_18509_,_18802_,5.776337
_18509_,_18837_,5.776337
_18509_,_18866_,5.776337
_18509_,_18898_,5.776337
_18509_,_18930_,5.776337
_18509_,_18543_,5.776470
_18509_,_18548_,5.776470
_18509_,_18560_,5.776470
_18509_,_18644_,5.776470
_18509_,_18656_,5.776470
_18509_,_18671_,5.776470
_18509_,_18676_,5.776470
_18509_,_18688_,5.776470
_18509_,_18703_,5.776470
_18509_,_18708_,5.776470
_18509_,_18720_,5.776470
_18509_,_18735_,5.776470
_18509_,_18740_,5.776470
_18509_,_18752_,5.776470
_18509_,_18767_,5.776470
_18509_,_18772_,5.776470
_18509_,_18784_,5.776470
_18509_,_18799_,5.776470
_18509_,_18804_,5.776470
_18509_,_18816_,5.776470
_18509_,_18831_,5.776470
_18509_,_18836_,5.776470
_18509_,_18863_,5.776470
_18509_,_18868_,5.776470
_18509_,_18880_,5.776470
_18509_,_18895_,5.776470
_18509_,_18900_,5.776470
_18509_,_18912_,5.776470
_18509_,_18927_,5.776470
_18509_,_18932_,5.776470
_18509_,_18944_,5.776470
_18509_,_18645_,5.776536
_18509_,_18901_,5.776536
_19312_,_19453_,5.792964
_18509_,_18493_,5.797843
_18509_,_18524_,5.797843
_18509_,_18577_,5.797843
_18509_,_18595_,5.797843
_18509_,_18609_,5.797843
_18509_,_18627_,5.797843
_18509_,_18620_,5.798098
_18509_,_18614_,5.798122
_18509_,_18556_,5.801605
_18509_,_18563_,5.801605
_18509_,_18641_,5.801605
_18509_,_18673_,5.801605
_18509_,_18723_,5.801605
_18509_,_18737_,5.801605
_18509_,_18755_,5.801605
_18509_,_18769_,5.801605
_18509_,_18787_,5.801605
