launch_flop,capture_flop,slack
_18509_,_19245_,1.067375
_18509_,_19433_,1.149278
_18509_,_19435_,1.184528
_18509_,_19437_,1.190002
_18509_,_19241_,1.214803
_18509_,_19243_,1.219962
_18509_,_19244_,1.231635
_18509_,_19436_,1.236731
_18509_,_19432_,1.242013
_18509_,_19240_,1.259518
_18509_,_19239_,1.314759
_18509_,_19429_,1.325670
_18509_,_19434_,1.368388
_18509_,_19242_,1.414770
_18509_,_19237_,1.421740
_18509_,_19430_,1.456240
_18509_,_19428_,1.463895
_18509_,_19427_,1.468603
_18509_,_19423_,1.483748
_18509_,_19431_,1.504935
_18509_,_19232_,1.536832
_18509_,_19424_,1.541234
_18509_,_19236_,1.553381
_18509_,_19425_,1.572247
_18509_,_19233_,1.584072
_18509_,_19231_,1.589170
_18509_,_19238_,1.630800
_18509_,_19235_,1.765179
_18509_,_19234_,1.810747
_18509_,_19426_,1.825198
_18509_,_19421_,1.865119
_18509_,_19422_,1.871096
_18509_,_19230_,1.936553
_18509_,_19229_,1.962341
_18509_,_19420_,1.989986
_18509_,_19228_,2.098015
_18509_,_19419_,2.115335
_18509_,_19227_,2.188255
_18509_,_19418_,2.247238
_18509_,_19225_,2.364247
_18509_,_19415_,2.364769
_18509_,_19416_,2.379547
_18509_,_19226_,2.396103
_18509_,_19417_,2.472539
_18509_,_19224_,2.478118
_18509_,_19413_,2.566367
_19246_,_19277_,2.581751
_18509_,_19414_,2.601764
_18509_,_19223_,2.639505
_19280_,_19085_,2.676486
_19246_,_19276_,2.773870
_18509_,_19221_,2.789124
_18509_,_19410_,2.798551
_19312_,_19470_,2.807462
_18509_,_19222_,2.833576
_18509_,_19412_,2.845692
_18990_,_19021_,2.884366
_19280_,_19084_,2.886342
_18509_,_19411_,2.900691
_19344_,_19020_,2.908441
_19088_,_19405_,2.909655
_19312_,_19469_,2.936801
_19216_,_18989_,2.967299
_19312_,_19468_,2.995361
_19216_,_18988_,3.002470
_19184_,_19149_,3.020755
_19088_,_19404_,3.050533
_19280_,_19083_,3.061437
_19184_,_19148_,3.074530
_19406_,_19052_,3.082100
_19406_,_19053_,3.092338
_18509_,_19219_,3.101791
_18509_,_19220_,3.107052
_19246_,_19275_,3.115013
_19184_,_19147_,3.195246
_18509_,_19218_,3.199852
_19088_,_19403_,3.210003
_19312_,_19467_,3.227060
_19216_,_18987_,3.227678
_19280_,_19082_,3.240008
_19344_,_19019_,3.249246
_19406_,_19051_,3.250931
_19246_,_19273_,3.273177
_19246_,_19274_,3.308037
_18509_,_19409_,3.315375
_18509_,_19217_,3.335646
_19312_,_19466_,3.353564
_19184_,_19146_,3.362116
_19344_,_19018_,3.366856
_19088_,_19402_,3.404289
_19216_,_18986_,3.424123
_19344_,_19017_,3.437357
_19280_,_19081_,3.448330
_19312_,_19465_,3.465683
_19406_,_19050_,3.471827
_19406_,_19049_,3.540453
_19216_,_18985_,3.561863
_19087_,_19401_,3.565702
_19184_,_19145_,3.572932
_19280_,_19080_,3.632074
_18509_,_19408_,3.650872
_18509_,_19216_,3.658196
_18578_,_17728_,3.666136
_19087_,_19400_,3.710435
_19246_,_19272_,3.717477
_18578_,_17727_,3.721454
_19344_,_19016_,3.727048
_19216_,_18984_,3.728870
_19312_,_19464_,3.733479
_18578_,_17729_,3.751811
_19184_,_19144_,3.772614
_19312_,_19462_,3.842095
_19087_,_19399_,3.842730
_19216_,_18983_,3.852270
_19088_,_19398_,3.869563
_19406_,_19048_,3.922785
_19246_,_19271_,3.924723
_19280_,_19079_,3.928617
_18578_,_17726_,3.942821
_18509_,_19215_,3.946769
_19312_,_19463_,3.960056
_18578_,_17725_,3.983257
_19184_,_19143_,3.985516
_19406_,_19047_,3.987996
_19344_,_19015_,4.003956
_18509_,_19407_,4.012639
_19184_,_19142_,4.047949
_18578_,_17724_,4.081356
_19087_,_19397_,4.127534
_19246_,_19270_,4.138101
_19312_,_19461_,4.159434
_19184_,_19141_,4.171254
_19280_,_19078_,4.173853
_19216_,_18982_,4.194486
_18578_,_17723_,4.213178
_19344_,_19014_,4.214402
_19344_,_19013_,4.235443
_19406_,_19045_,4.235519
_19216_,_18981_,4.252903
_19280_,_19077_,4.271750
_19087_,_19396_,4.287785
_19406_,_19046_,4.305380
_19087_,_19395_,4.332298
_19184_,_19140_,4.344227
_19344_,_19012_,4.358198
_19246_,_19269_,4.423215
_19280_,_19075_,4.435155
_19087_,_19393_,4.435541
_19216_,_18980_,4.436977
_19312_,_19460_,4.446784
_18578_,_17722_,4.447279
_19184_,_19139_,4.459392
_19406_,_19044_,4.512433
_19087_,_19394_,4.519593
_19312_,_19459_,4.548677
_18578_,_17721_,4.554814
_18507_,_19406_,4.568633
_19216_,_18979_,4.587050
_18507_,_19214_,4.602039
_19406_,_19043_,4.603918
_19280_,_19076_,4.607513
_18578_,_17720_,4.694407
_19246_,_19268_,4.694588
_19344_,_19011_,4.701050
_18578_,_17715_,4.726760
_19406_,_19042_,4.731249
_19184_,_19138_,4.732851
_19216_,_18978_,4.746418
_19280_,_19074_,4.754139
_19246_,_19267_,4.754198
_19280_,_19073_,4.758148
_19087_,_19392_,4.760629
_18578_,_17717_,4.780565
_18578_,_17719_,4.797007
_19344_,_19010_,4.806057
_18578_,_17718_,4.824877
_18578_,_17713_,4.832685
_19406_,_19041_,4.833692
_18578_,_17716_,4.851406
_19246_,_19266_,4.871241
_18578_,_17712_,4.877144
_19312_,_19458_,4.885767
_19184_,_19137_,4.917724
_18578_,_17714_,4.929535
_19280_,_19072_,4.957709
_19344_,_19009_,4.968246
_18578_,_17709_,4.968781
_19312_,_19456_,4.974785
_19312_,_19457_,5.002304
_18508_,_18473_,5.006578
_18508_,_18575_,5.006578
_18508_,_18478_,5.006706
_18508_,_18502_,5.006706
_18508_,_18580_,5.006706
_18508_,_18612_,5.006706
_18508_,_18633_,5.006706
_18508_,_18499_,5.006726
_18508_,_18601_,5.006726
_18508_,_18602_,5.006726
_18508_,_18603_,5.006726
_18508_,_18634_,5.006735
_18508_,_18635_,5.006846
_18508_,_18543_,5.010341
_18508_,_18548_,5.010468
_18508_,_18572_,5.010468
_18508_,_18644_,5.010468
_18508_,_18676_,5.010468
_18508_,_18708_,5.010468
_18508_,_18729_,5.010468
_18508_,_18740_,5.010468
_18508_,_18764_,5.010468
_18508_,_18772_,5.010468
_18508_,_18804_,5.010468
_18508_,_18825_,5.010468
_18508_,_18836_,5.010468
_18508_,_18857_,5.010468
_18508_,_18868_,5.010468
_18508_,_18889_,5.010468
_18508_,_18900_,5.010468
_18508_,_18921_,5.010468
_18508_,_18932_,5.010468
_18508_,_18953_,5.010468
_18508_,_18539_,5.010488
_18508_,_18544_,5.010488
_18508_,_18570_,5.010488
_18508_,_18571_,5.010488
_18508_,_18666_,5.010488
_18508_,_18698_,5.010488
_18508_,_18704_,5.010488
_18508_,_18730_,5.010488
_18508_,_18731_,5.010488
_18508_,_18762_,5.010488
_18508_,_18794_,5.010488
_18508_,_18795_,5.010488
_18508_,_18826_,5.010488
_18508_,_18827_,5.010488
_18508_,_18832_,5.010488
_18508_,_18858_,5.010488
_18508_,_18890_,5.010488
_18508_,_18896_,5.010488
_18508_,_18922_,5.010488
_18508_,_18954_,5.010488
_18508_,_18569_,5.010608
_18508_,_18665_,5.010608
_18508_,_18667_,5.010608
_18508_,_18697_,5.010608
_18508_,_18699_,5.010608
_18508_,_18761_,5.010608
_18508_,_18763_,5.010608
_18508_,_18793_,5.010608
_18508_,_18859_,5.010608
_18508_,_18891_,5.010608
_18508_,_18923_,5.010608
_18508_,_18955_,5.010608
_18578_,_17705_,5.055925
_19087_,_19391_,5.072326
_18508_,_17704_,5.075663
_19216_,_18977_,5.081299
_18578_,_17708_,5.091693
_19087_,_19390_,5.110702
_19216_,_18976_,5.126597
_19280_,_19071_,5.148407
_19406_,_19039_,5.154673
_18990_,_19008_,5.168687
_18578_,_17710_,5.173925
_19246_,_19263_,5.177416
_19406_,_19040_,5.183301
_19184_,_19136_,5.183681
_19246_,_19265_,5.189348
_18578_,_17707_,5.203289
_18578_,_17711_,5.203841
_19184_,_19135_,5.213547
_19248_,_19264_,5.250167
_19312_,_19454_,5.253657
_18508_,_18474_,5.262416
_18508_,_18479_,5.262416
_18508_,_18490_,5.262416
_18508_,_18512_,5.262416
_18508_,_18576_,5.262416
_18508_,_18592_,5.262416
_18508_,_18607_,5.262416
_18508_,_18608_,5.262416
