launch_flop,capture_flop,slack
_18380_,_19305_,1.051694
_18380_,_19309_,1.076537
_18380_,_19308_,1.119367
_18380_,_19313_,1.124724
_18380_,_19120_,1.161438
_18380_,_19121_,1.174551
_18380_,_19117_,1.179365
_18380_,_19310_,1.200821
_18380_,_19312_,1.231681
_18380_,_19311_,1.233553
_18380_,_19307_,1.244341
_18380_,_19119_,1.273897
_18380_,_19303_,1.304375
_18380_,_19116_,1.341517
_18380_,_19306_,1.363222
_18380_,_19304_,1.408241
_18380_,_19118_,1.418562
_18380_,_19113_,1.419536
_18380_,_19112_,1.421233
_18380_,_19110_,1.424448
_18380_,_19109_,1.438404
_18380_,_19115_,1.440795
_18380_,_19108_,1.543026
_18380_,_19114_,1.558174
_18380_,_19302_,1.607307
_18380_,_19111_,1.658545
_18380_,_19107_,1.699824
_18380_,_19301_,1.739072
_18380_,_19300_,1.825546
_18380_,_19299_,1.855482
_18380_,_19297_,1.855791
_18380_,_19106_,2.055415
_18380_,_19298_,2.062491
_18380_,_19104_,2.062826
_18380_,_19105_,2.069410
_18380_,_19296_,2.083813
_18380_,_19295_,2.193186
_18380_,_19103_,2.243552
_18380_,_19294_,2.339331
_18380_,_19292_,2.498350
_18380_,_19293_,2.544474
_18380_,_19102_,2.544650
_19028_,_19153_,2.668805
_19028_,_19152_,2.755063
_18380_,_19101_,2.769359
_18380_,_19290_,2.813323
_18380_,_19099_,2.830098
_18380_,_19291_,2.836983
_19156_,_18961_,2.905156
_18380_,_19100_,2.909593
_18962_,_19281_,2.946824
_19028_,_19151_,2.955647
_18380_,_19289_,2.973076
_18962_,_19280_,2.985964
_19092_,_18865_,3.021852
_19156_,_18960_,3.038795
_19188_,_19346_,3.049080
_19284_,_18929_,3.056854
_19188_,_19345_,3.079590
_19220_,_18897_,3.112652
_19220_,_18896_,3.134120
_19028_,_19150_,3.140649
_18380_,_19288_,3.142556
_19092_,_18864_,3.173720
_19060_,_19024_,3.180278
_18380_,_19286_,3.184413
_18962_,_19279_,3.198970
_19028_,_19149_,3.201983
_19060_,_19025_,3.213758
_19284_,_18928_,3.216758
_18380_,_19096_,3.245567
_18380_,_19098_,3.245869
_19156_,_18959_,3.277685
_18380_,_19287_,3.280382
_18380_,_19097_,3.297548
_19156_,_18958_,3.306996
_19156_,_18957_,3.331528
_18375_,_17605_,3.338493
