launch_flop,capture_flop,slack
_11171_,_11005_,0.747993
_11171_,_11002_,0.813547
_11171_,_11004_,0.855201
_11171_,_11000_,0.865947
_11171_,_10996_,0.875905
_11171_,_11001_,0.888566
_11171_,_10997_,0.891053
_11171_,_11003_,0.896973
_11171_,_10999_,0.910517
_11171_,_11006_,0.918969
_11171_,_10998_,0.947110
_11171_,_10995_,0.950225
_11171_,_10993_,0.996624
_11171_,_10994_,1.021341
_11171_,_10991_,1.036333
_11171_,_10990_,1.059734
_11171_,_10989_,1.111781
_11171_,_10988_,1.186122
_11171_,_10986_,1.278150
_11009_,_11070_,1.383788
_10947_,_10719_,1.385672
_10947_,_11572_,1.385673
_10947_,_10363_,1.385697
_10947_,_10431_,1.385697
_10947_,_10591_,1.385697
_10947_,_10655_,1.385697
_10947_,_10687_,1.385697
_10947_,_10751_,1.385697
_10947_,_10815_,1.385697
_10947_,_10847_,1.385697
_10947_,_11317_,1.385697
_10947_,_11530_,1.385697
_10947_,_11604_,1.385697
_10947_,_11668_,1.385697
_10947_,_11700_,1.385697
_10947_,_11799_,1.385697
_10947_,_11636_,1.395527
_10947_,_10463_,1.395530
_10947_,_10559_,1.395530
_10947_,_10495_,1.395533
_10947_,_10527_,1.395594
_10947_,_10623_,1.395594
_10947_,_10783_,1.395594
_10947_,_10879_,1.395594
_10947_,_11429_,1.395594
_10947_,_11461_,1.395594
_10947_,_11732_,1.395594
_10947_,_11764_,1.395594
_10947_,_11831_,1.395594
_10947_,_11863_,1.395594
_10947_,_11927_,1.395594
_10388_,_11177_,1.414856
_10364_,_11140_,1.415951
_10947_,_10362_,1.418414
_10947_,_10430_,1.418414
_10947_,_10590_,1.418414
_10947_,_10654_,1.418414
_10947_,_10686_,1.418414
_10947_,_10718_,1.418413
_10947_,_10750_,1.418414
_10947_,_10814_,1.418414
_10947_,_10846_,1.418414
_10947_,_11316_,1.418414
_10947_,_11529_,1.418414
_10947_,_11571_,1.418413
_10947_,_11603_,1.418414
_10947_,_11667_,1.418414
_10947_,_11699_,1.418414
_10947_,_11798_,1.418414
_11009_,_11069_,1.423080
_11171_,_10992_,1.424573
_10947_,_10494_,1.428168
_10947_,_11635_,1.428219
_10947_,_10462_,1.428229
_10947_,_10526_,1.428229
_10947_,_10558_,1.428229
_10947_,_10622_,1.428229
_10947_,_10782_,1.428229
_10947_,_10878_,1.428229
_10947_,_11428_,1.428229
_10947_,_11460_,1.428229
_10947_,_11731_,1.428229
_10947_,_11763_,1.428229
_10947_,_11830_,1.428229
_10947_,_11862_,1.428229
_10947_,_11926_,1.428229
