launch_flop,capture_flop,slack
_11071_,_10902_,0.989042
_11071_,_10904_,1.041894
_11071_,_10903_,1.065742
_11071_,_10896_,1.073159
_11071_,_10899_,1.086164
_11071_,_10898_,1.095319
_11071_,_10901_,1.102757
_11071_,_10900_,1.105184
_10262_,_11067_,1.159392
_11071_,_10897_,1.174873
_10847_,_10261_,1.181992
_10847_,_10329_,1.181992
_10847_,_10361_,1.181992
_10847_,_10425_,1.181992
_10847_,_10489_,1.181992
_10847_,_10521_,1.181992
_10847_,_10553_,1.181992
_10847_,_10649_,1.181992
_10847_,_10681_,1.181992
_10847_,_10713_,1.181992
_10847_,_10745_,1.181992
_10847_,_10777_,1.181992
_10847_,_11215_,1.181992
_10847_,_11327_,1.181992
_10847_,_11359_,1.181992
_10847_,_11428_,1.181992
_10847_,_11534_,1.181992
_10847_,_11566_,1.181992
_10847_,_11598_,1.181992
_10847_,_11630_,1.181992
_10847_,_11697_,1.181992
_10847_,_11729_,1.181992
_10847_,_11761_,1.181992
_10847_,_11825_,1.181992
_10847_,_11502_,1.191577
_10847_,_10393_,1.191629
_10847_,_11662_,1.191628
_10847_,_10585_,1.191651
_10847_,_11470_,1.191674
_10847_,_10617_,1.191715
_10847_,_10457_,1.191738
_11071_,_10890_,1.233923
_11360_,_10285_,1.234999
_11071_,_10892_,1.240891
_11360_,_10293_,1.249298
_11360_,_10297_,1.261959
_11071_,_10895_,1.273752
_11071_,_10894_,1.275181
_11360_,_10296_,1.278733
_10847_,_10356_,1.294501
_10847_,_11529_,1.294501
_10847_,_10256_,1.294518
_10847_,_10324_,1.294518
_10847_,_10420_,1.294518
_10847_,_10484_,1.294518
_10847_,_10516_,1.294518
_10847_,_10548_,1.294518
_10847_,_10644_,1.294518
_10847_,_10676_,1.294518
_10847_,_10708_,1.294518
_10847_,_10740_,1.294518
_10847_,_10772_,1.294518
_10847_,_11210_,1.294518
_10847_,_11322_,1.294518
_10847_,_11354_,1.294518
_10847_,_11423_,1.294518
_10847_,_11561_,1.294518
_10847_,_11593_,1.294518
_10847_,_11625_,1.294518
_10847_,_11692_,1.294518
