launch_flop,capture_flop,slack
_11303_,_11136_,0.740665
_11303_,_11134_,0.779909
_10494_,_11273_,0.815219
_11303_,_11132_,0.828641
_11303_,_11135_,0.861804
_11303_,_11126_,0.863582
_11303_,_11125_,0.904964
_11303_,_11131_,0.938293
_11303_,_11133_,0.981390
_10494_,_11287_,1.051667
_10494_,_11278_,1.054871
_10494_,_11286_,1.054871
_10494_,_11276_,1.067089
_11303_,_11130_,1.079510
_10494_,_11277_,1.079831
_11303_,_11128_,1.082835
_11303_,_11124_,1.113524
_11303_,_11129_,1.120218
_10494_,_11663_,1.141773
_10494_,_11275_,1.145321
_10494_,_11282_,1.145326
_10494_,_11289_,1.145326
_11592_,_10509_,1.167324
_11303_,_11122_,1.187397
_11140_,_11186_,1.196757
_11665_,_11074_,1.205172
_11592_,_10515_,1.206816
_11303_,_11121_,1.213473
_10494_,_11270_,1.215476
_11303_,_11117_,1.224312
_11592_,_10520_,1.230548
_11592_,_10517_,1.239751
_10494_,_11496_,1.242632
_11592_,_10524_,1.243329
_11303_,_11120_,1.249471
_11303_,_11119_,1.255790
_11303_,_11127_,1.258109
_11592_,_10522_,1.268624
_11140_,_11184_,1.270593
_10494_,_11272_,1.273574
_10494_,_11271_,1.278833
_11665_,_11073_,1.288180
_10494_,_11269_,1.295245
_10494_,_11283_,1.302035
_11665_,_11072_,1.325336
_11140_,_11181_,1.337933
_11303_,_11116_,1.358970
_11140_,_11179_,1.362031
_11303_,_11123_,1.395679
_11140_,_11182_,1.399878
_11140_,_11180_,1.405353
_11303_,_11115_,1.422525
_11303_,_11113_,1.430566
_11592_,_10507_,1.434702
_11665_,_11071_,1.438249
_11592_,_10505_,1.440322
_11076_,_10782_,1.451061
_11076_,_10846_,1.451061
_11076_,_11958_,1.451061
_11076_,_11891_,1.451062
_11076_,_11990_,1.451062
_11076_,_12054_,1.451061
_11076_,_10622_,1.451067
_11076_,_10654_,1.451067
_11076_,_10750_,1.451067
_11076_,_11444_,1.451067
_11076_,_11006_,1.451090
_11076_,_11588_,1.451090
_11076_,_11827_,1.451136
_11076_,_10590_,1.451143
_11076_,_10878_,1.451143
_11076_,_10974_,1.451143
_11076_,_11556_,1.451143
_11076_,_11699_,1.451143
_11076_,_11731_,1.451143
_11076_,_11763_,1.451143
_11076_,_11926_,1.451143
_11592_,_10518_,1.459875
_11592_,_10512_,1.459943
_11076_,_10814_,1.460860
_11076_,_10490_,1.460862
_11076_,_10686_,1.460863
_11076_,_10942_,1.460876
_11076_,_11657_,1.460876
_11076_,_10718_,1.460880
_11076_,_10558_,1.460937
_11076_,_10910_,1.460936
_11076_,_11859_,1.460936
_11076_,_11795_,1.461038
_11076_,_10783_,1.462391
