launch_flop,capture_flop,slack
_11173_,_11005_,0.559478
_11173_,_11002_,0.625032
_11173_,_11004_,0.666686
_11173_,_11000_,0.677431
_11173_,_10996_,0.687380
_11173_,_11001_,0.700041
_11173_,_10997_,0.702502
_11173_,_11003_,0.708448
_11173_,_10999_,0.722006
_11173_,_11006_,0.730453
_11173_,_10998_,0.758311
_11173_,_10995_,0.761700
_11173_,_10993_,0.808099
_11173_,_10994_,0.832816
_11173_,_10991_,0.847815
_11462_,_10390_,0.857132
_11173_,_10990_,0.871206
_11462_,_10382_,0.890749
_11173_,_10989_,0.923263
_11462_,_10375_,0.935665
_11462_,_10380_,0.958366
_11173_,_10988_,0.997594
_10364_,_11153_,1.067093
_10364_,_11154_,1.067093
_10364_,_11155_,1.067093
_10364_,_11164_,1.067093
_11173_,_10986_,1.105098
_11462_,_10369_,1.110639
_10364_,_11140_,1.130354
_10364_,_11169_,1.157499
_10364_,_11366_,1.158334
_11462_,_10396_,1.186464
_11462_,_10373_,1.198324
_11462_,_10379_,1.220933
_11173_,_10992_,1.236048
_11462_,_10371_,1.251457
_11462_,_10370_,1.290193
_10364_,_11163_,1.293136
_10364_,_11165_,1.296334
_10364_,_11170_,1.296342
_10364_,_11146_,1.329937
_10364_,_11147_,1.329937
_10364_,_11148_,1.329937
_10364_,_11156_,1.329937
_10364_,_11157_,1.329937
_10364_,_11159_,1.329937
_11462_,_10374_,1.358832
_10946_,_10719_,1.382661
_10946_,_11572_,1.382662
_10946_,_11317_,1.382678
_10946_,_10363_,1.382686
_10946_,_10431_,1.382686
_10946_,_10591_,1.382686
_10946_,_10655_,1.382686
_10946_,_10687_,1.382686
_10946_,_10751_,1.382686
_10946_,_10815_,1.382686
_10946_,_10847_,1.382686
_10946_,_11530_,1.382686
_10946_,_11604_,1.382686
_10946_,_11668_,1.382686
_10946_,_11700_,1.382686
_10946_,_11799_,1.382686
_10946_,_10495_,1.392522
_10946_,_10463_,1.392573
_10946_,_10559_,1.392573
_10946_,_11636_,1.392573
_10946_,_10527_,1.392582
_10946_,_10623_,1.392582
_10946_,_10783_,1.392582
_10946_,_10879_,1.392582
_10946_,_11429_,1.392582
_10946_,_11461_,1.392583
_10946_,_11732_,1.392582
_10946_,_11764_,1.392582
_10946_,_11831_,1.392583
_10946_,_11863_,1.392582
_10946_,_11927_,1.392582
_11173_,_10987_,1.394987
