launch_flop,capture_flop,slack
_18214_,_19139_,1.140676
_18214_,_19138_,1.241049
_18214_,_19135_,1.243405
_18214_,_19143_,1.254390
_18214_,_19141_,1.274268
_18214_,_19142_,1.296840
_18214_,_19134_,1.308606
_18214_,_18951_,1.330193
_18214_,_18943_,1.361734
_18214_,_19140_,1.404427
_18214_,_18950_,1.419613
_18214_,_19137_,1.421300
_18214_,_19131_,1.424044
_18214_,_18948_,1.483887
_18214_,_18949_,1.499700
_18214_,_19133_,1.499987
_18214_,_19132_,1.547319
_18214_,_19130_,1.547492
_18214_,_18945_,1.558334
_18214_,_18942_,1.570912
_18214_,_18946_,1.577219
_18214_,_18939_,1.614498
_18214_,_18947_,1.617426
_18214_,_19129_,1.648554
_18214_,_18944_,1.652600
_18214_,_18938_,1.679706
_18214_,_19136_,1.704305
_18214_,_18940_,1.727996
_18214_,_18941_,1.758425
_18214_,_19127_,1.823790
_18214_,_18937_,1.853897
_18214_,_19128_,1.915578
_18214_,_19125_,1.963732
_18214_,_18934_,2.026892
_18214_,_19123_,2.060170
_18214_,_19126_,2.062027
_18214_,_18936_,2.066308
_18214_,_19124_,2.124964
_18214_,_18933_,2.162879
_18214_,_18935_,2.249303
_18214_,_18932_,2.332984
_18214_,_19122_,2.466955
_18214_,_18930_,2.510453
_18214_,_18931_,2.584558
_18214_,_19121_,2.693510
_18214_,_19120_,2.705435
_18214_,_19119_,2.844913
_19080_,_19111_,2.928895
_19113_,_18759_,2.950836
_18921_,_18695_,2.961162
_19017_,_19175_,3.016113
_19017_,_19176_,3.017531
_18214_,_18928_,3.029324
_19113_,_18758_,3.032512
_18214_,_18929_,3.052963
_19113_,_18757_,3.136930
_19049_,_18727_,3.142236
_18986_,_18791_,3.168796
_19080_,_19110_,3.177190
_18857_,_18983_,3.199969
_18888_,_18855_,3.207388
_18191_,_17435_,3.208416
_18986_,_18790_,3.208600
_18921_,_18694_,3.221713
_19049_,_18726_,3.226957
_18214_,_18926_,3.239000
_18214_,_19118_,3.254242
_18954_,_18982_,3.268235
_18214_,_19117_,3.287568
_18214_,_19116_,3.288111
_18921_,_18693_,3.312532
_18214_,_18927_,3.325710
_19080_,_19109_,3.406140
_18986_,_18789_,3.408397
_18191_,_17434_,3.418400
_18888_,_18854_,3.427608
_19113_,_18756_,3.479519
_18214_,_18925_,3.484611
_18857_,_18981_,3.508022
_19080_,_19108_,3.511195
_18986_,_18788_,3.521226
_18921_,_18692_,3.553097
_19017_,_19174_,3.553245
_18921_,_18691_,3.603242
_18214_,_19115_,3.610408
_18191_,_17433_,3.614940
_18986_,_18787_,3.646076
_18214_,_18924_,3.649147
_19049_,_18725_,3.652760
_18888_,_18853_,3.655294
_18191_,_17432_,3.660682
_19017_,_19173_,3.671270
_18214_,_18923_,3.694450
_18214_,_19114_,3.715365
_19113_,_18755_,3.768752
_18857_,_18980_,3.777511
_19049_,_18724_,3.784422
_18857_,_18979_,3.805846
_19113_,_18754_,3.816257
_19080_,_19106_,3.823706
_19017_,_19172_,3.848442
_19049_,_18723_,3.856200
_19080_,_19107_,3.872915
_19017_,_19171_,3.875520
_18888_,_18852_,3.878463
_18191_,_17430_,3.885697
_18921_,_18690_,3.888392
_18214_,_18921_,3.898964
_18191_,_17431_,3.910729
_18986_,_18786_,3.914126
_18214_,_18922_,3.928650
_18921_,_18689_,3.936813
_18214_,_19113_,3.952964
_18986_,_18785_,3.957095
_19113_,_18753_,4.039598
_19017_,_19170_,4.095262
_18857_,_18978_,4.110776
_18888_,_18851_,4.143862
_19080_,_19105_,4.150579
_18921_,_18688_,4.163055
_18954_,_18977_,4.171509
_18921_,_18687_,4.241004
_18191_,_17429_,4.251619
_18986_,_18784_,4.269964
_19113_,_18752_,4.314301
_19017_,_19169_,4.315506
_18888_,_18849_,4.320719
_18857_,_18976_,4.345880
_18986_,_18783_,4.350322
_18888_,_18850_,4.352821
_19080_,_19104_,4.395404
_19049_,_18722_,4.426075
_18888_,_18848_,4.453454
_18191_,_17428_,4.492702
_19113_,_18751_,4.514105
_18191_,_17427_,4.514444
_18794_,_19103_,4.523870
_18191_,_17426_,4.558980
_19017_,_19168_,4.568129
_18794_,_19102_,4.621632
_18986_,_18782_,4.654395
_18921_,_18686_,4.656389
_19113_,_18750_,4.659011
_19049_,_18721_,4.659062
_19017_,_19167_,4.673332
_18214_,_18920_,4.688103
_18857_,_18975_,4.736571
_18921_,_18685_,4.739090
_18888_,_18847_,4.745644
_19113_,_18749_,4.760242
_18214_,_19112_,4.782090
_18986_,_18781_,4.790040
_18921_,_18682_,4.791000
_19017_,_19166_,4.819081
_19049_,_18720_,4.819784
_18954_,_18973_,4.826717
_19113_,_18748_,4.856000
_18986_,_18780_,4.874649
