launch_flop,capture_flop,slack
_18433_,_19359_,1.325091
_18433_,_19358_,1.336633
_18433_,_19361_,1.366922
_18433_,_19363_,1.485125
_18433_,_19362_,1.532261
_18433_,_19357_,1.545116
_18433_,_19171_,1.558582
_18433_,_19360_,1.596732
_18433_,_19167_,1.655177
_18433_,_19164_,1.676527
_18433_,_19356_,1.690582
_18430_,_19351_,1.690780
_18433_,_19163_,1.691454
_18433_,_19165_,1.691876
_18433_,_19170_,1.693012
_18433_,_19166_,1.705644
_18430_,_19355_,1.752286
_18433_,_19169_,1.786674
_18433_,_19168_,1.811102
_18430_,_19354_,1.855543
_18430_,_19161_,1.871568
_18430_,_19353_,1.890526
_18430_,_19160_,1.893256
_18433_,_19159_,1.912610
_18430_,_19162_,1.917654
_18430_,_19350_,1.946799
_18430_,_19352_,1.947436
_18433_,_19158_,2.086146
_18433_,_19347_,2.096712
_18433_,_19157_,2.121717
_18430_,_19349_,2.282613
_18433_,_19346_,2.331129
_18433_,_19348_,2.362798
_18433_,_19156_,2.397465
_18433_,_19345_,2.457720
_18433_,_19155_,2.469035
_19334_,_18979_,2.619103
_18433_,_19344_,2.670090
_18433_,_19152_,2.732644
_18433_,_19154_,2.743051
_19334_,_18978_,2.789863
_18433_,_19342_,2.823857
_18433_,_19341_,2.853922
_18433_,_19153_,2.876290
_18433_,_19343_,2.960296
_18433_,_19150_,3.029582
_18916_,_18947_,3.031813
_19014_,_19331_,3.057420
_19142_,_18915_,3.078577
_18433_,_19151_,3.087536
_18916_,_18946_,3.089366
_19014_,_19330_,3.114972
_19172_,_19203_,3.117303
_18433_,_19149_,3.124848
_18433_,_19148_,3.126208
_19237_,_19396_,3.158184
_19172_,_19202_,3.163533
_19334_,_18977_,3.181003
_18508_,_17655_,3.190003
_18433_,_19340_,3.191668
_19206_,_19011_,3.226182
_18433_,_19339_,3.267429
_18980_,_19010_,3.339127
_19142_,_18914_,3.341728
_18430_,_19147_,3.342009
_19237_,_19395_,3.362211
_18433_,_19338_,3.380713
_19334_,_18976_,3.385715
_19141_,_18913_,3.401252
_18414_,_17654_,3.434118
_19014_,_19329_,3.450305
_18433_,_19337_,3.466197
_18916_,_18945_,3.492437
_19172_,_19201_,3.511680
_19237_,_19394_,3.526274
_19110_,_19075_,3.543923
_19044_,_19074_,3.551674
_19206_,_19009_,3.571001
_19237_,_19393_,3.572316
_18414_,_17653_,3.586468
_19141_,_18911_,3.618388
_18433_,_19146_,3.625599
_18916_,_18944_,3.638785
_19334_,_18975_,3.646551
_18433_,_19336_,3.667016
_19142_,_18912_,3.679869
_19110_,_19073_,3.691837
_19237_,_19392_,3.700860
_19172_,_19200_,3.704288
_18508_,_17652_,3.721738
_19013_,_19328_,3.724584
_18433_,_19335_,3.732905
_19014_,_19327_,3.790495
_18916_,_18943_,3.818062
_19014_,_19326_,3.857620
_19334_,_18974_,3.873395
_18430_,_19143_,3.883343
_18433_,_19145_,3.895633
_18980_,_19008_,3.896231
_18430_,_19144_,3.910621
_18414_,_17651_,3.916335
_18433_,_19334_,3.943496
_19172_,_19199_,3.948909
_19141_,_18909_,3.953323
_19206_,_19007_,3.987011
_19172_,_19197_,3.989592
_19110_,_19072_,4.000442
_19334_,_18973_,4.033847
_19172_,_19198_,4.068903
_19142_,_18910_,4.080463
_18508_,_17650_,4.085887
_19334_,_18971_,4.092492
_19014_,_19325_,4.120681
_19237_,_19391_,4.131015
_18916_,_18942_,4.140641
_19110_,_19071_,4.161881
_19014_,_19324_,4.168594
_19334_,_18972_,4.173870
_19237_,_19390_,4.193963
_19141_,_18907_,4.229684
_19110_,_19070_,4.235641
_18414_,_17649_,4.285327
_18433_,_19333_,4.287004
_19141_,_18908_,4.308836
_19269_,_18941_,4.310055
_18980_,_19005_,4.321594
_19206_,_19006_,4.324643
_19172_,_19196_,4.359644
_18508_,_17648_,4.362576
_18433_,_19142_,4.372560
_19237_,_19389_,4.380177
_19044_,_19069_,4.381656
_19237_,_19388_,4.383891
_19014_,_19323_,4.402396
_19014_,_19322_,4.465299
_19269_,_18940_,4.476843
_18433_,_19141_,4.511979
_19172_,_19195_,4.535425
_19334_,_18970_,4.584514
_19206_,_19003_,4.587772
_19237_,_19387_,4.592210
_18414_,_17647_,4.592951
_19044_,_19067_,4.593594
_19044_,_19068_,4.627993
_19237_,_19386_,4.665449
_18980_,_19004_,4.675279
_19141_,_18906_,4.678577
_19014_,_19321_,4.691122
_18916_,_18939_,4.691348
_19334_,_18969_,4.698406
_19141_,_18905_,4.702723
_18433_,_19332_,4.713536
_19172_,_19194_,4.724833
