launch_flop,capture_flop,slack
_38402_,_41041_,-0.239047
_38402_,_41082_,-0.212084
_38402_,_41040_,-0.164043
_38402_,_41260_,-0.154529
_38402_,_41241_,-0.143148
_38402_,_41102_,-0.134526
_38402_,_41092_,-0.127873
_38402_,_41064_,-0.121740
_38402_,_41025_,-0.114997
_38402_,_41067_,-0.112101
_38402_,_41083_,-0.088521
_38402_,_41091_,-0.082966
_38402_,_41104_,-0.082804
_38402_,_41242_,-0.075240
_38402_,_41065_,-0.073391
_38402_,_41108_,-0.072816
_38402_,_41028_,-0.071606
_38402_,_41240_,-0.069735
_38402_,_41257_,-0.062697
_38402_,_41029_,-0.058122
_38402_,_41023_,-0.053402
_38402_,_41256_,-0.046196
_38402_,_41107_,-0.033920
_38402_,_41106_,-0.027332
_38402_,_41027_,-0.024197
_38402_,_41258_,-0.023384
_38402_,_41043_,-0.014580
_38402_,_41045_,-0.006537
_38402_,_41068_,-0.002588
_38402_,_41103_,0.001956
_38402_,_41248_,0.035393
_38402_,_41097_,0.044702
_38402_,_41259_,0.046217
_38402_,_41066_,0.062067
_38402_,_41105_,0.073727
_38402_,_41026_,0.086654
_38402_,_41255_,0.094007
_38402_,_41246_,0.107162
_38402_,_41093_,0.119582
_38402_,_41096_,0.128273
_38402_,_41088_,0.131303
_38402_,_41069_,0.132629
_38402_,_41022_,0.134817
_38402_,_41062_,0.139452
_38402_,_41049_,0.145551
_38402_,_41057_,0.148924
_38402_,_41254_,0.156005
_38402_,_41245_,0.169793
_38402_,_41024_,0.174361
_38402_,_41250_,0.175116
_38402_,_41058_,0.176548
_38402_,_41051_,0.183241
_38402_,_41101_,0.190959
_38402_,_41109_,0.200919
_38402_,_41253_,0.210513
_38402_,_41249_,0.211073
_38402_,_41039_,0.222019
_38402_,_41060_,0.222173
_38402_,_41050_,0.229715
_38402_,_41099_,0.251172
_38402_,_41052_,0.253185
_38402_,_41244_,0.256154
_38402_,_41044_,0.260787
_38402_,_41095_,0.272015
_38402_,_41046_,0.284099
_38402_,_41063_,0.291338
_38402_,_41239_,0.313739
_38402_,_41100_,0.315667
_38402_,_41053_,0.322011
_38402_,_41048_,0.327610
_38402_,_41059_,0.329072
_38402_,_41251_,0.331019
_38402_,_41081_,0.334949
_38402_,_41089_,0.373002
_38402_,_41061_,0.383221
_38402_,_41080_,0.397599
_38402_,_41055_,0.401687
_38402_,_41078_,0.453507
_38402_,_41073_,0.454698
_38402_,_41047_,0.466339
_38402_,_41168_,0.485524
_38402_,_41072_,0.528916
_38402_,_41086_,0.562214
_38402_,_41231_,0.563941
_38402_,_41229_,0.565845
_38402_,_41252_,0.570867
_38402_,_41054_,0.580892
_38402_,_41094_,0.587388
_38402_,_41232_,0.598599
_38402_,_41111_,0.602777
_38402_,_41085_,0.603375
_38402_,_41038_,0.619630
_38402_,_41034_,0.648586
_38402_,_41247_,0.650527
_38402_,_41042_,0.652211
_38402_,_41090_,0.659323
_38402_,_41238_,0.674357
_38402_,_41071_,0.677989
_38402_,_41237_,0.678768
_38402_,_41243_,0.700194
_38402_,_41079_,0.701191
_38402_,_41077_,0.709049
_38402_,_41030_,0.718083
_38402_,_39072_,0.739951
_38402_,_41162_,0.758992
_38402_,_39076_,0.761470
_38402_,_41113_,0.762043
_38402_,_41033_,0.763508
_38402_,_41056_,0.765792
_38402_,_39069_,0.772205
_38402_,_41134_,0.775154
_38402_,_39080_,0.806336
_38402_,_39078_,0.812337
_38402_,_41110_,0.817216
_38402_,_41076_,0.817245
_38402_,_41236_,0.821872
_38402_,_41084_,0.838736
_38402_,_41235_,0.878230
_38402_,_41087_,0.899776
_38402_,_39077_,0.913905
_38402_,_41234_,0.929405
_38402_,_41074_,0.931974
_38402_,_39086_,0.945028
_38402_,_41098_,0.948445
_38402_,_41037_,0.951228
_38402_,_41149_,0.963411
_38402_,_41114_,0.977335
_38402_,_41115_,0.987884
_38402_,_41036_,1.000947
_38402_,_39073_,1.016740
_38402_,_41035_,1.017846
_38402_,_41116_,1.025037
_38402_,_41075_,1.029159
_38402_,_41179_,1.036738
_38402_,_41233_,1.065267
_38402_,_41117_,1.065313
_38891_,_40603_,1.087717
_38891_,_40219_,1.087719
_38891_,_40859_,1.087719
_38891_,_40347_,1.087720
_38891_,_39022_,1.087723
_38891_,_39707_,1.087723
_38891_,_40475_,1.087722
_38891_,_40731_,1.087722
_38891_,_39963_,1.087723
_38891_,_40091_,1.087723
_38891_,_40987_,1.087724
_38891_,_38367_,1.087746
_38891_,_39579_,1.087777
_38891_,_39835_,1.087786
_38891_,_39439_,1.087807
_38402_,_41070_,1.094258
_38402_,_39074_,1.102974
_38402_,_41142_,1.108432
_38402_,_41032_,1.111856
_38891_,_39933_,1.113131
_38891_,_40061_,1.114919
_38891_,_39549_,1.121501
_38891_,_40317_,1.121507
_38891_,_38337_,1.126697
_38891_,_39677_,1.129437
_38891_,_40189_,1.131770
_38891_,_38992_,1.131781
_38891_,_39409_,1.131871
_38891_,_39805_,1.131871
_38891_,_40445_,1.131871
_38891_,_40573_,1.131871
_38891_,_40701_,1.131871
_38891_,_40829_,1.131871
_38891_,_40957_,1.131871
_38891_,_38365_,1.134556
_38891_,_40089_,1.134557
_38891_,_40729_,1.134558
_38891_,_40857_,1.134560
_38891_,_39705_,1.134564
_38891_,_39833_,1.134564
_38891_,_39961_,1.134564
_38891_,_40473_,1.134604
_38891_,_39437_,1.134613
_38891_,_40985_,1.134617
_38891_,_39577_,1.134650
_38891_,_40601_,1.134695
_38891_,_39929_,1.140128
_38891_,_40057_,1.140292
_38891_,_40569_,1.144557
_38891_,_40185_,1.144761
_38891_,_40441_,1.145614
_38891_,_40697_,1.145661
_38891_,_38988_,1.145831
_38891_,_38333_,1.146924
_38891_,_39405_,1.146924
_38891_,_39545_,1.146924
_38891_,_39801_,1.146924
_38891_,_40313_,1.146924
_38891_,_40825_,1.146924
_38891_,_40953_,1.146924
_38891_,_40157_,1.149854
_38402_,_39065_,1.151502
_38402_,_39070_,1.152170
_38891_,_38956_,1.152700
_38891_,_39373_,1.152700
_38891_,_39513_,1.152700
_38891_,_39769_,1.152700
_38891_,_39897_,1.152700
_38891_,_40025_,1.152700
_38891_,_40153_,1.152700
_38891_,_40281_,1.152700
_38891_,_40409_,1.152700
_38891_,_40537_,1.152700
_38891_,_40665_,1.152700
_38891_,_40793_,1.152700
_38891_,_40921_,1.152700
_38891_,_38305_,1.155335
_38891_,_40413_,1.155548
_38891_,_39377_,1.155580
_38891_,_38303_,1.157140
_38891_,_38958_,1.157140
_38891_,_39375_,1.157140
_38891_,_39515_,1.157140
_38891_,_39771_,1.157140
_38891_,_39899_,1.157140
_38891_,_40027_,1.157140
_38891_,_40155_,1.157140
_38891_,_40283_,1.157140
_38891_,_40411_,1.157140
_38891_,_40539_,1.157140
_38891_,_40667_,1.157140
_38891_,_40795_,1.157140
_38891_,_40923_,1.157140
_38891_,_38277_,1.157634
_38891_,_40129_,1.157634
_38891_,_38932_,1.157636
_38891_,_40513_,1.157636
_38891_,_40641_,1.157635
_38891_,_39745_,1.157637
_38891_,_40769_,1.157637
_38891_,_40897_,1.157638
_38891_,_39873_,1.157641
_38891_,_40001_,1.157641
_38891_,_40385_,1.157681
_38891_,_40257_,1.157687
_38891_,_39349_,1.157703
_38891_,_39489_,1.157749
_38891_,_39682_,1.164609
_38891_,_40669_,1.165380
_38891_,_40797_,1.165380
_38891_,_38342_,1.165878
_38891_,_40194_,1.165879
_38891_,_38997_,1.165880
_38891_,_40578_,1.165880
_38891_,_40706_,1.165879
_38891_,_39810_,1.165881
_38891_,_40834_,1.165881
_38891_,_40962_,1.165882
