launch_flop,capture_flop,slack
_38402_,_41026_,-0.379803
_38402_,_41028_,-0.349679
_38402_,_41257_,-0.338932
_38402_,_41022_,-0.334233
_38402_,_41065_,-0.323302
_38402_,_41067_,-0.308840
_38402_,_41027_,-0.303598
_38402_,_41066_,-0.299949
_38402_,_41082_,-0.281678
_38402_,_41106_,-0.281627
_38402_,_41103_,-0.278584
_38402_,_41256_,-0.274871
_38402_,_41041_,-0.263313
_38402_,_41062_,-0.253787
_38402_,_41023_,-0.245828
_38402_,_41105_,-0.236486
_38402_,_41092_,-0.219174
_38402_,_41097_,-0.214769
_38402_,_41025_,-0.214526
_38402_,_41107_,-0.211573
_38402_,_41063_,-0.194127
_38402_,_41241_,-0.168240
_38402_,_41248_,-0.164985
_38402_,_41039_,-0.164416
_38402_,_41260_,-0.160933
_38402_,_41254_,-0.159191
_38402_,_41091_,-0.146855
_38402_,_41102_,-0.142389
_38402_,_41259_,-0.142208
_38402_,_41242_,-0.139575
_38402_,_41253_,-0.126988
_38402_,_41108_,-0.125623
_38402_,_41040_,-0.116592
_38402_,_41049_,-0.114044
_38402_,_41083_,-0.113347
_38402_,_41246_,-0.112758
_38402_,_41045_,-0.100572
_38402_,_41245_,-0.090830
_38402_,_41069_,-0.068866
_38402_,_41096_,-0.060467
_38402_,_41258_,-0.059544
_38402_,_41240_,-0.054748
_38402_,_41068_,-0.052962
_38402_,_41057_,-0.048168
_38402_,_41043_,-0.038905
_38402_,_41089_,-0.023556
_38402_,_41029_,-0.020814
_38402_,_41104_,-0.009039
_38402_,_41238_,-0.002084
_38402_,_41095_,0.020603
_38402_,_41046_,0.028830
_38402_,_41093_,0.029466
_38402_,_41077_,0.029897
_38402_,_41088_,0.037985
_38402_,_41078_,0.049314
_38402_,_41042_,0.050594
_38402_,_41044_,0.053408
_38402_,_41081_,0.056152
_38402_,_41079_,0.061207
_38402_,_41085_,0.065979
_38402_,_41243_,0.067914
_38402_,_41073_,0.068184
_38402_,_41090_,0.069721
_38402_,_41239_,0.072487
_38402_,_41064_,0.092914
_38402_,_41244_,0.098314
_38402_,_41232_,0.099640
_38402_,_41048_,0.122706
_38402_,_41072_,0.130921
_38402_,_41080_,0.134128
_38402_,_41037_,0.134496
_38402_,_41075_,0.144691
_38402_,_41111_,0.158852
_38402_,_41231_,0.161558
_38402_,_41024_,0.168168
_38402_,_41229_,0.174019
_38402_,_41036_,0.177961
_38402_,_41233_,0.209013
_38402_,_41113_,0.219327
_38402_,_41071_,0.226845
_38402_,_41084_,0.230457
_38402_,_41070_,0.231425
_38402_,_41109_,0.236710
_38402_,_41117_,0.238242
_38402_,_41236_,0.243447
_38402_,_41074_,0.243853
_38402_,_41038_,0.244688
_38402_,_41116_,0.254192
_38402_,_41033_,0.257321
_38402_,_41112_,0.264255
_38402_,_41032_,0.270899
_38402_,_41086_,0.301124
_38402_,_41255_,0.308101
_38402_,_41114_,0.308318
_38402_,_41237_,0.313857
_38402_,_41054_,0.325578
_38402_,_41110_,0.358321
_38402_,_41250_,0.364341
_38402_,_41051_,0.411772
_38402_,_41058_,0.429080
_38402_,_41060_,0.453392
_38402_,_41101_,0.453750
_38402_,_41168_,0.455284
_38402_,_41076_,0.455713
_38402_,_41030_,0.457670
_38402_,_41099_,0.460659
_38402_,_41249_,0.463685
_38402_,_41031_,0.468468
_38402_,_41087_,0.472120
_38402_,_41050_,0.483896
_38402_,_41035_,0.486773
_38402_,_41061_,0.504031
_38402_,_39086_,0.504146
_38402_,_41052_,0.507951
_38402_,_41134_,0.514469
_38402_,_41100_,0.518323
_38402_,_41053_,0.523694
_38402_,_41094_,0.534791
_38402_,_39070_,0.537062
_38402_,_41034_,0.539057
_38402_,_41059_,0.562893
_38402_,_41251_,0.571452
_38402_,_39078_,0.586661
_38402_,_41115_,0.596572
_38402_,_41202_,0.596650
_38402_,_41055_,0.603300
_38402_,_41179_,0.604519
_38402_,_41178_,0.621200
_38891_,_40769_,0.623171
_38891_,_40641_,0.623172
_38891_,_40129_,0.623173
_38891_,_40897_,0.623173
_38891_,_39745_,0.623174
_38891_,_40257_,0.623175
_38891_,_38932_,0.623176
_38891_,_40385_,0.623176
_38891_,_39873_,0.623178
_38891_,_40513_,0.623227
_38891_,_40001_,0.623230
_38891_,_38277_,0.623233
_38891_,_39489_,0.623243
_38891_,_39349_,0.623310
_38402_,_41235_,0.624929
_38402_,_41162_,0.625140
_38402_,_41234_,0.630422
_38402_,_41047_,0.642384
_38402_,_41230_,0.660865
_38891_,_40857_,0.670090
_38891_,_40729_,0.670091
_38891_,_39705_,0.670095
_38891_,_40601_,0.670096
_38891_,_40985_,0.670096
_38891_,_39833_,0.670098
_38891_,_39961_,0.670099
_38891_,_38365_,0.670132
_38891_,_40089_,0.670149
_38891_,_39577_,0.670157
_38891_,_39437_,0.670169
_38891_,_40473_,0.670207
_38891_,_38956_,0.679119
_38891_,_39373_,0.679119
_38891_,_39513_,0.679119
_38891_,_39769_,0.679119
_38891_,_39897_,0.679119
_38891_,_40025_,0.679119
_38891_,_40153_,0.679119
_38891_,_40281_,0.679119
_38891_,_40409_,0.679119
_38891_,_40537_,0.679119
_38891_,_40665_,0.679119
_38891_,_40793_,0.679119
_38891_,_40921_,0.679119
_38891_,_40347_,0.682873
_38891_,_39579_,0.682936
_38891_,_40219_,0.684219
_38891_,_40731_,0.684221
_38891_,_40859_,0.684221
_38891_,_40475_,0.684222
_38891_,_39707_,0.684223
_38891_,_39963_,0.684225
_38891_,_40603_,0.684225
_38891_,_40987_,0.684225
_38891_,_39835_,0.684227
_38891_,_39022_,0.684228
_38891_,_38367_,0.684299
_38891_,_40091_,0.684306
_38891_,_39439_,0.684353
_38891_,_39902_,0.690719
_38891_,_39678_,0.697729
_38891_,_40286_,0.698137
_38891_,_40190_,0.699074
_38891_,_40702_,0.699076
_38891_,_40830_,0.699076
_38891_,_40318_,0.699077
_38891_,_40446_,0.699077
_38891_,_40574_,0.699080
_38891_,_40958_,0.699080
_38891_,_39806_,0.699082
_38891_,_38993_,0.699083
_38891_,_39934_,0.699083
_38891_,_39550_,0.699141
_38891_,_39410_,0.699153
_38891_,_38338_,0.699154
_38891_,_40062_,0.699161
_38891_,_38301_,0.702143
_38891_,_39641_,0.702143
_38891_,_39929_,0.707011
_38891_,_40057_,0.707011
_38891_,_40770_,0.717290
_38891_,_40642_,0.717291
_38891_,_40130_,0.717292
_38891_,_40898_,0.717292
_38891_,_40258_,0.717294
_38891_,_38933_,0.717295
_38891_,_40386_,0.717295
_38891_,_39874_,0.717296
_38891_,_39746_,0.717306
_38891_,_40514_,0.717346
_38891_,_40002_,0.717349
_38891_,_38278_,0.717352
_38891_,_39490_,0.717362
_38891_,_39350_,0.717431
_38891_,_40953_,0.725171
_38891_,_38333_,0.729925
_38891_,_38988_,0.729925
_38891_,_39405_,0.729925
_38891_,_39545_,0.729925
_38891_,_39801_,0.729925
_38891_,_40185_,0.729925
_38891_,_40313_,0.729925
_38891_,_40441_,0.729925
_38891_,_40569_,0.729925
_38891_,_40697_,0.729925
_38891_,_40825_,0.729925
_38891_,_40763_,0.733857
_38891_,_40123_,0.733859
_38891_,_39739_,0.733860
_38891_,_40635_,0.733862
