launch_flop,capture_flop,slack
_41012_,_43855_,-0.023400
_41012_,_43856_,0.000099
_41012_,_43858_,0.009699
_41012_,_43661_,0.030127
_41012_,_43705_,0.072047
_41012_,_43668_,0.097153
_41012_,_43708_,0.105536
_41012_,_43707_,0.107684
_41012_,_43663_,0.133923
_41012_,_43859_,0.134029
_41012_,_43862_,0.135620
_41012_,_43673_,0.138365
_41012_,_43710_,0.139622
_41012_,_43657_,0.146447
_41012_,_43717_,0.149411
_41012_,_43711_,0.157828
_41012_,_43671_,0.171819
_41012_,_43659_,0.175378
_41012_,_43861_,0.189536
_41012_,_43637_,0.191149
_41012_,_43860_,0.192216
_41012_,_43670_,0.194536
_41012_,_43709_,0.196320
_41012_,_43667_,0.198015
_41012_,_43656_,0.221279
_41012_,_43660_,0.224788
_41012_,_43658_,0.230024
_41012_,_43636_,0.242532
_41012_,_43662_,0.254237
_41012_,_43678_,0.274452
_41012_,_43665_,0.277217
_41012_,_43664_,0.284500
_41012_,_43675_,0.285153
_41012_,_43712_,0.299069
_41012_,_43669_,0.306447
_41012_,_43716_,0.311033
_41012_,_43866_,0.313650
_41012_,_43704_,0.318774
_41012_,_43869_,0.321467
_41012_,_43676_,0.331465
_41012_,_43863_,0.343017
_41012_,_43867_,0.343949
_41012_,_43870_,0.346838
_41012_,_43715_,0.356596
_41012_,_43666_,0.358606
_41012_,_43857_,0.370830
_41012_,_43633_,0.383798
_41012_,_43868_,0.385960
_41012_,_43638_,0.392451
_41012_,_43632_,0.398957
_41012_,_43635_,0.399927
_41012_,_43672_,0.432912
_41012_,_43679_,0.439634
_41012_,_43653_,0.439946
_41012_,_43649_,0.453585
_41012_,_43706_,0.456704
_41012_,_43718_,0.458139
_41012_,_43851_,0.461456
_41012_,_43677_,0.465377
_41012_,_43864_,0.477309
_41012_,_43693_,0.481285
_41012_,_43713_,0.483750
_41012_,_43650_,0.499757
_41012_,_43698_,0.516082
_41012_,_43847_,0.530997
_41012_,_43692_,0.531712
_41012_,_43639_,0.537288
_41012_,_43850_,0.541796
_41012_,_43700_,0.563694
_41012_,_43719_,0.571639
_41012_,_43703_,0.602245
_41012_,_43634_,0.603920
_41012_,_43654_,0.607301
_41012_,_43652_,0.625168
_41012_,_43702_,0.639755
_41012_,_43690_,0.645101
_41012_,_43694_,0.650968
_41012_,_43714_,0.656345
_41012_,_43701_,0.656755
_41012_,_43699_,0.676897
_41012_,_43655_,0.685626
_41012_,_43691_,0.689287
_41012_,_43853_,0.770112
_41012_,_43849_,0.780893
_41012_,_43695_,0.785299
_41012_,_43648_,0.797014
_41012_,_43741_,0.803292
_41012_,_43684_,0.811671
_41012_,_43848_,0.811771
_41012_,_43854_,0.841003
_41012_,_43852_,0.841110
_41012_,_43689_,0.847186
_41012_,_43643_,0.847247
_41012_,_43749_,0.860211
_41012_,_43697_,0.879548
_41012_,_43645_,0.891981
_41012_,_43651_,0.892623
_41012_,_43739_,0.896316
_41012_,_43646_,0.910987
_41012_,_43682_,0.929544
_41012_,_43724_,0.934616
_41012_,_43647_,0.954808
_41012_,_43740_,0.958478
_41012_,_43696_,0.960635
_41012_,_43843_,0.991304
_41012_,_41678_,0.995135
_41012_,_43750_,0.997252
_41012_,_41680_,0.999680
_41012_,_41670_,1.033011
_41012_,_43723_,1.033121
_40882_,_42307_,1.033359
_40882_,_41622_,1.033362
_40882_,_42179_,1.033361
_40882_,_42947_,1.033361
_40882_,_42563_,1.033363
_40882_,_42691_,1.033362
_40882_,_42819_,1.033362
_40882_,_43331_,1.033366
_40882_,_43459_,1.033366
_40882_,_42435_,1.033369
_40882_,_43075_,1.033369
_40882_,_43203_,1.033369
_40882_,_43587_,1.033370
_40882_,_40967_,1.033381
_40882_,_42039_,1.033455
_41012_,_41672_,1.038797
