launch_flop,capture_flop,slack
_38402_,_41035_,0.300546
_38402_,_41034_,0.308300
_38402_,_41234_,0.340802
_38402_,_41029_,0.360101
_38402_,_41075_,0.369252
_38402_,_41033_,0.394047
_38402_,_41233_,0.404242
_38402_,_41231_,0.422713
_38402_,_41113_,0.426032
_38402_,_41071_,0.426317
_38402_,_41037_,0.427729
_38402_,_41229_,0.450612
_38402_,_41235_,0.452579
_38402_,_41027_,0.454555
_38402_,_41110_,0.461754
_38402_,_41036_,0.467933
_38402_,_41067_,0.470787
_38402_,_41257_,0.474731
_38402_,_41031_,0.482417
_38402_,_41076_,0.488563
_38402_,_41074_,0.488944
_38402_,_41022_,0.491891
_38402_,_41114_,0.492427
_38402_,_41072_,0.497791
_38402_,_41066_,0.498735
_38402_,_41073_,0.505669
_38272_,_38277_,0.506796
_38272_,_40513_,0.506799
_38272_,_40769_,0.506801
_38272_,_40129_,0.506803
_38272_,_40385_,0.506803
_38272_,_38932_,0.506804
_38272_,_40001_,0.506805
_38272_,_40641_,0.506805
_38272_,_39745_,0.506806
_38272_,_40897_,0.506810
_38272_,_39489_,0.506840
_38272_,_39349_,0.506860
_38272_,_39873_,0.506900
_38272_,_40257_,0.506939
_38402_,_41025_,0.507479
_38402_,_41232_,0.513643
_38402_,_41065_,0.521900
_38402_,_41030_,0.547242
_38272_,_38343_,0.548345
_38272_,_40579_,0.548346
_38272_,_40835_,0.548348
_38272_,_40195_,0.548350
_38272_,_40451_,0.548350
_38272_,_38998_,0.548351
_38272_,_39683_,0.548352
_38272_,_40067_,0.548352
_38272_,_40707_,0.548352
_38272_,_40963_,0.548357
_38272_,_39811_,0.548386
_38272_,_39555_,0.548388
_38272_,_39415_,0.548397
_38272_,_39939_,0.548448
_38272_,_40323_,0.548486
_38272_,_38377_,0.551211
_38272_,_39845_,0.551214
_38272_,_40101_,0.551217
_38272_,_40741_,0.551217
_38272_,_40869_,0.551217
_38272_,_40229_,0.551220
_38272_,_39032_,0.551221
_38272_,_40357_,0.551220
_38272_,_40485_,0.551220
_38272_,_40613_,0.551220
_38272_,_39717_,0.551222
_38272_,_39973_,0.551223
_38272_,_40997_,0.551223
_38272_,_39449_,0.551286
_38272_,_39589_,0.551316
_38402_,_41236_,0.553468
_38402_,_41256_,0.558629
_38272_,_40669_,0.564999
_38272_,_40797_,0.564999
_38272_,_38956_,0.567591
_38272_,_39373_,0.567591
_38272_,_39513_,0.567591
_38272_,_39769_,0.567591
_38272_,_39897_,0.567591
_38272_,_40025_,0.567591
_38272_,_40153_,0.567591
_38272_,_40281_,0.567591
_38272_,_40409_,0.567591
_38272_,_40537_,0.567591
_38272_,_40665_,0.567591
_38272_,_40793_,0.567591
_38272_,_40921_,0.567591
_38402_,_41024_,0.567955
_38402_,_41105_,0.571361
_38402_,_41064_,0.572411
_38272_,_38340_,0.573955
_38272_,_39808_,0.573957
_38272_,_39680_,0.573961
_38272_,_40704_,0.573960
_38272_,_40832_,0.573960
_38272_,_40064_,0.573961
_38272_,_40192_,0.573963
_38272_,_40576_,0.573963
_38272_,_38995_,0.573964
_38272_,_40320_,0.573964
_38272_,_40448_,0.573963
_38272_,_39936_,0.573966
_38272_,_40960_,0.573966
_38272_,_39412_,0.574029
_38272_,_39552_,0.574032
_38402_,_41117_,0.575152
_38272_,_39705_,0.575849
_38272_,_40601_,0.575852
_38272_,_40473_,0.575862
_38272_,_40729_,0.575870
_38272_,_39833_,0.575879
_38272_,_40985_,0.575892
_38272_,_40089_,0.575900
_38272_,_40857_,0.575901
_38272_,_39437_,0.575906
_38272_,_38365_,0.575918
_38272_,_39577_,0.575923
_38272_,_39961_,0.575940
_38402_,_41026_,0.577765
_38272_,_39929_,0.583077
_38272_,_40057_,0.583077
_38402_,_41230_,0.584815
_38272_,_38313_,0.585864
_38272_,_38968_,0.585864
_38272_,_39385_,0.585864
_38272_,_39525_,0.585864
_38272_,_39653_,0.585864
_38272_,_39781_,0.585864
_38272_,_39909_,0.585864
_38272_,_40037_,0.585864
_38272_,_40165_,0.585864
_38272_,_40293_,0.585864
_38272_,_40421_,0.585864
_38272_,_40549_,0.585864
_38272_,_40677_,0.585864
_38272_,_40805_,0.585864
_38272_,_40933_,0.585864
_38272_,_38372_,0.586828
_38272_,_40608_,0.586829
_38272_,_40864_,0.586831
_38272_,_40480_,0.586832
_38272_,_40096_,0.586835
_38272_,_40736_,0.586835
_38272_,_39712_,0.586839
_38272_,_40992_,0.586839
_38272_,_39840_,0.586869
_38272_,_39584_,0.586870
_38272_,_39444_,0.586879
_38272_,_39968_,0.586930
_38272_,_40352_,0.586968
_38402_,_41069_,0.589007
_38272_,_38301_,0.590616
_38272_,_39641_,0.590616
_38272_,_40573_,0.595995
_38272_,_40957_,0.596004
_38272_,_38337_,0.596005
_38272_,_38992_,0.596005
_38272_,_39409_,0.596005
_38272_,_39805_,0.596005
_38272_,_40189_,0.596005
_38272_,_40445_,0.596005
_38272_,_40701_,0.596005
_38272_,_40829_,0.596005
_38272_,_38934_,0.597223
_38272_,_39875_,0.597303
_38272_,_40259_,0.597410
_38272_,_40003_,0.597463
_38272_,_39351_,0.597878
_38272_,_39491_,0.597890
_38272_,_40643_,0.597901
_38272_,_40899_,0.597904
_38272_,_40771_,0.597904
_38272_,_40131_,0.597912
_38272_,_40387_,0.597912
_38272_,_40515_,0.597914
_38272_,_39747_,0.597918
_38272_,_38303_,0.601521
_38272_,_38958_,0.601521
_38272_,_39375_,0.601521
_38272_,_39515_,0.601521
_38272_,_39771_,0.601521
_38272_,_39899_,0.601521
_38272_,_40027_,0.601521
_38272_,_40155_,0.601521
