launch_flop,capture_flop,slack
_25776_,_26256_,0.205157
_25776_,_27164_,0.205157
_25776_,_27036_,0.205157
_25776_,_25839_,0.205159
_25776_,_26396_,0.205162
_25776_,_26652_,0.205163
_25776_,_25184_,0.205164
_25776_,_27292_,0.205222
_25776_,_27676_,0.215217
_25776_,_27420_,0.215217
_25776_,_26908_,0.215229
_25776_,_27548_,0.215320
_25776_,_27804_,0.215326
_25776_,_26780_,0.215331
_25776_,_26246_,0.223199
_25776_,_27154_,0.223199
_25776_,_27026_,0.223199
_25776_,_26386_,0.223204
_25776_,_26642_,0.223221
_25776_,_25174_,0.223225
_25776_,_27282_,0.223287
_25776_,_25829_,0.223290
_25776_,_25885_,0.228275
_25776_,_27082_,0.228285
_25776_,_27210_,0.228345
_25776_,_27037_,0.230333
_25776_,_26257_,0.230335
_25776_,_25840_,0.230335
_25776_,_26653_,0.230339
_25776_,_25185_,0.230340
_25776_,_27165_,0.230406
_25776_,_27293_,0.230413
_25776_,_26397_,0.230435
_25776_,_26898_,0.233257
_25776_,_27666_,0.233259
_25776_,_27410_,0.233279
_25776_,_27538_,0.233362
_25776_,_27794_,0.233368
_25776_,_26770_,0.233373
_25776_,_27157_,0.236891
_25776_,_27029_,0.236895
_25776_,_25832_,0.236895
_25776_,_26249_,0.236896
_25776_,_26645_,0.236901
_25776_,_25177_,0.236902
_25776_,_27285_,0.236980
_25776_,_26389_,0.236996
_25776_,_27146_,0.240539
_25776_,_27018_,0.240542
_25776_,_26238_,0.240544
_25776_,_25821_,0.240544
_25776_,_26634_,0.240548
_25776_,_25166_,0.240549
_25776_,_26378_,0.240622
_25776_,_27274_,0.240622
_25776_,_27421_,0.240744
_25776_,_26909_,0.240756
_25776_,_27805_,0.240759
_25776_,_27677_,0.240793
_25776_,_27549_,0.240847
_25776_,_26781_,0.240858
_25776_,_27148_,0.244815
_25776_,_25823_,0.244819
_25776_,_26240_,0.244820
_25776_,_26636_,0.244822
_25776_,_26380_,0.244823
_25776_,_25168_,0.244825
_25776_,_27020_,0.244827
_25776_,_27276_,0.244893
_25776_,_27413_,0.247192
_25776_,_26773_,0.247202
_25776_,_26901_,0.247204
_25776_,_27797_,0.247207
_25776_,_27541_,0.247207
_25776_,_27669_,0.247240
_25776_,_27402_,0.250542
_25776_,_26890_,0.250558
_25776_,_27530_,0.250561
_25776_,_27786_,0.250655
_25776_,_26762_,0.250660
_25776_,_27658_,0.250731
_25776_,_27404_,0.254810
_25776_,_26764_,0.254824
_25776_,_26892_,0.254826
_25776_,_27788_,0.254829
_25776_,_27532_,0.254829
_25776_,_27660_,0.254998
_25776_,_25917_,0.275665
_25776_,_27114_,0.275675
_25776_,_27242_,0.275735
_25776_,_27197_,0.282951
_25776_,_27069_,0.282955
_25776_,_25872_,0.282955
_25776_,_26289_,0.282956
_25776_,_26685_,0.282959
_25776_,_25217_,0.282962
_25776_,_27325_,0.283052
_25776_,_26429_,0.283056
_25776_,_26278_,0.290667
_25776_,_27186_,0.290667
_25776_,_27058_,0.290667
_25776_,_26418_,0.290671
_25776_,_26674_,0.290673
_25776_,_25206_,0.290674
_25776_,_27314_,0.290731
_25776_,_25861_,0.290765
_25776_,_27453_,0.293131
_25776_,_26813_,0.293145
_25776_,_26941_,0.293147
_25776_,_27581_,0.293150
_25776_,_27837_,0.293243
_25776_,_27709_,0.293319
_25776_,_26826_,0.296699
_25776_,_27698_,0.300780
_25776_,_26930_,0.300792
_25776_,_27442_,0.300800
_25776_,_27570_,0.300883
_25776_,_27826_,0.300889
_25776_,_26802_,0.300894
_25776_,_27144_,0.316407
_25776_,_27016_,0.316407
_25776_,_26376_,0.316412
_25776_,_26632_,0.316429
_25776_,_26236_,0.316431
_25776_,_25164_,0.316433
_25776_,_27272_,0.316466
_25776_,_25819_,0.316505
_25776_,_26888_,0.326701
_25776_,_27656_,0.326702
_25776_,_27400_,0.326722
_25776_,_27528_,0.326806
_25776_,_27784_,0.326811
_25776_,_26760_,0.326817
_25776_,_27250_,0.338045
_25776_,_27122_,0.338046
_25776_,_25925_,0.338144
_25776_,_27253_,0.340948
_25776_,_27125_,0.340952
_25776_,_25928_,0.340953
_25776_,_26858_,0.344089
_25776_,_26570_,0.346427
_25776_,_25889_,0.362462
_25776_,_27214_,0.362464
_25776_,_27086_,0.362470
_25776_,_26776_,0.364169
_25776_,_26904_,0.364169
_25776_,_27416_,0.364169
_25776_,_27544_,0.364169
_25776_,_27672_,0.364169
_25776_,_27800_,0.364169
_25776_,_25180_,0.364667
_25776_,_25835_,0.368415
_25776_,_26252_,0.368415
_25776_,_26392_,0.368415
_25776_,_26648_,0.368415
_25776_,_27032_,0.368415
_25776_,_27160_,0.368415
_25776_,_27288_,0.368415
_25776_,_26581_,0.371247
_25776_,_26313_,0.371248
_25776_,_25896_,0.371250
_25776_,_26709_,0.371254
_25776_,_25241_,0.371255
_25776_,_27093_,0.371260
_25776_,_27221_,0.371321
_25776_,_27349_,0.371327
_25776_,_26453_,0.371350
_25776_,_26232_,0.374393
_25776_,_25815_,0.374396
_25776_,_26628_,0.374400
_25776_,_25160_,0.374401
_25776_,_27012_,0.374405
_25776_,_27140_,0.374466
_25776_,_27268_,0.374473
_25776_,_26372_,0.374484
_25776_,_27477_,0.381671
_25776_,_26965_,0.381683
_25776_,_27733_,0.381720
_25776_,_27605_,0.381774
_25776_,_27861_,0.381780
_25776_,_26837_,0.381785
_25776_,_26321_,0.382152
_25776_,_26589_,0.382154
_25776_,_26461_,0.382157
_25776_,_26717_,0.382158
_25776_,_25249_,0.382159
_25776_,_27357_,0.382240
_25776_,_27396_,0.384454
_25776_,_26884_,0.384466
_25776_,_27652_,0.384502
_25776_,_27524_,0.384557
_25776_,_27780_,0.384562
_25776_,_26756_,0.384568
_25776_,_27246_,0.389681
_25776_,_25921_,0.389685
_25776_,_27118_,0.389693
_25776_,_26288_,0.389968
_25776_,_27196_,0.389968
_25776_,_27068_,0.389968
_25776_,_25871_,0.389970
_25776_,_26428_,0.389973
_25776_,_26684_,0.389974
_25776_,_25216_,0.389975
_25776_,_27324_,0.390032
_25776_,_27741_,0.392588
_25776_,_27485_,0.392589
_25776_,_26973_,0.392601
_25776_,_27613_,0.392692
_25776_,_27869_,0.392697
_25776_,_26845_,0.392703
_25776_,_26602_,0.393817
_25776_,_27192_,0.398755
_25776_,_27064_,0.398755
_25776_,_25867_,0.398757
_25776_,_26424_,0.398760
_25776_,_26680_,0.398777
_25776_,_26284_,0.398779
_25776_,_25212_,0.398781
_25776_,_27320_,0.398843
_25776_,_27708_,0.400081
_25776_,_27452_,0.400081
_25776_,_26940_,0.400093
_25776_,_27580_,0.400184
_25776_,_27836_,0.400190
_25776_,_26812_,0.400195
_25776_,_26866_,0.406472
_25776_,_26936_,0.409264
_25776_,_27704_,0.409266
_25776_,_27448_,0.409266
_25776_,_27576_,0.409369
_25776_,_27832_,0.409374
_25776_,_26808_,0.409380
_25776_,_26869_,0.409395
_25776_,_26239_,0.416173
_25776_,_27019_,0.416173
_25776_,_25822_,0.416175
_25776_,_26635_,0.416179
_25776_,_25167_,0.416180
_25776_,_27147_,0.416246
_25776_,_27275_,0.416252
_25776_,_26379_,0.416264
_25776_,_26641_,0.418172
_25776_,_25828_,0.418175
_25776_,_27153_,0.418178
_25776_,_25173_,0.418180
_25776_,_26245_,0.418180
_25776_,_27025_,0.418183
_25776_,_26385_,0.418243
_25776_,_27281_,0.418260
_25776_,_26302_,0.420743
_25776_,_26698_,0.420749
_25776_,_25230_,0.420750
_25776_,_27338_,0.420825
_25776_,_26442_,0.420844
_25776_,_26270_,0.420919
_25776_,_25853_,0.420922
_25776_,_26666_,0.420926
_25776_,_25198_,0.420926
_25776_,_27050_,0.420931
_25776_,_26410_,0.420989
_25776_,_27178_,0.420989
_25776_,_27306_,0.420989
_25776_,_27403_,0.426233
_25776_,_26891_,0.426245
_25776_,_27659_,0.426282
_25776_,_27531_,0.426336
_25776_,_27787_,0.426342
_25776_,_26763_,0.426347
_25776_,_27409_,0.428223
_25776_,_27665_,0.428225
_25776_,_26897_,0.428239
_25776_,_26769_,0.428245
_25776_,_27793_,0.428250
_25776_,_27537_,0.428250
_25776_,_25825_,0.429651
_25776_,_27150_,0.429653
_25776_,_26638_,0.429654
_25776_,_26382_,0.429655
_25776_,_25170_,0.429655
_25776_,_26242_,0.429655
_25776_,_27022_,0.429659
_25776_,_27278_,0.429724
_25776_,_27434_,0.430876
_25776_,_26922_,0.430888
_25776_,_26830_,0.430905
_25776_,_27690_,0.430925
_25776_,_27562_,0.430979
_25776_,_27818_,0.430985
_25776_,_26794_,0.430990
_25776_,_27466_,0.431044
_25776_,_26954_,0.431056
_25776_,_27722_,0.431093
_25776_,_27594_,0.431147
_25776_,_27850_,0.431152
_25776_,_27182_,0.431437
_25776_,_27054_,0.431440
_25776_,_25857_,0.431441
_25776_,_26670_,0.431444
_25776_,_26414_,0.431445
_25776_,_26274_,0.431446
_25776_,_25202_,0.431447
_25776_,_27310_,0.431538
_25776_,_26805_,0.431820
_25776_,_26933_,0.431820
_25776_,_27445_,0.431820
_25776_,_27573_,0.431820
_25776_,_27701_,0.431820
_25776_,_27829_,0.431820
_25776_,_25209_,0.431930
_25776_,_25864_,0.436952
_25776_,_26281_,0.436952
_25776_,_26421_,0.436952
_25776_,_26677_,0.436952
_25776_,_27061_,0.436952
_25776_,_27189_,0.436952
_25776_,_27317_,0.436952
_25776_,_27406_,0.439826
_25776_,_26894_,0.439834
_25776_,_26766_,0.439840
_25776_,_27790_,0.439845
_25776_,_27534_,0.439846
_25776_,_27662_,0.440015
_25776_,_27438_,0.441617
_25776_,_26926_,0.441624
_25776_,_26798_,0.441630
_25776_,_27822_,0.441635
_25776_,_27566_,0.441636
_25776_,_27694_,0.441805
_25776_,_26610_,0.456170
_25776_,_26862_,0.458127
_25776_,_26613_,0.459103
_25776_,_26254_,0.462724
_25776_,_27034_,0.462725
_25776_,_27162_,0.462724
_25776_,_26394_,0.462729
_25776_,_26650_,0.462730
_25776_,_25182_,0.462731
_25776_,_27048_,0.462745
_25776_,_27176_,0.462744
_25776_,_26408_,0.462749
_25776_,_26664_,0.462766
_25776_,_26268_,0.462768
_25776_,_25196_,0.462770
_25776_,_27304_,0.462803
_25776_,_25837_,0.462804
_25776_,_27290_,0.462804
_25776_,_25851_,0.462835
_25776_,_26334_,0.468038
_25776_,_26730_,0.468044
_25776_,_25262_,0.468045
_25776_,_27370_,0.468120
_25776_,_26474_,0.468139
_25776_,_26906_,0.472726
_25776_,_27418_,0.472728
_25776_,_27674_,0.472728
_25776_,_26920_,0.472803
_25776_,_27688_,0.472804
_25776_,_27432_,0.472824
_25776_,_27546_,0.472831
_25776_,_27802_,0.472836
_25776_,_26778_,0.472842
_25776_,_27560_,0.472908
_25776_,_27816_,0.472913
_25776_,_26792_,0.472919
_25776_,_25904_,0.475646
_25776_,_27101_,0.475646
_25776_,_27229_,0.475646
_25776_,_27498_,0.478355
_25776_,_26986_,0.478367
_25776_,_27754_,0.478403
_25776_,_27626_,0.478458
_25776_,_27882_,0.478463
_25776_,_26574_,0.480575
_25776_,_27206_,0.500325
_25776_,_26566_,0.500328
_25776_,_27078_,0.500329
_25776_,_25881_,0.500330
_25776_,_26298_,0.500330
_25776_,_26694_,0.500333
_25776_,_26438_,0.500334
_25776_,_25226_,0.500336
_25776_,_27334_,0.500414
_25776_,_27040_,0.503142
_25776_,_27168_,0.503141
_25776_,_26400_,0.503146
_25776_,_26656_,0.503163
_25776_,_26260_,0.503165
_25776_,_25188_,0.503167
_25776_,_25843_,0.503232
_25776_,_27296_,0.503232
_25776_,_26606_,0.507835
_25776_,_26161_,0.510433
