launch_flop,capture_flop,slack
_15649_,_16389_,-1.145154
_15649_,_16577_,-0.900000
_15649_,_16388_,-0.768510
_15649_,_16385_,-0.760450
_15649_,_16581_,-0.759489
_15649_,_16387_,-0.637068
_15649_,_16576_,-0.609643
_15649_,_16580_,-0.596486
_15649_,_16384_,-0.577451
_15649_,_16386_,-0.569672
_15649_,_16579_,-0.567744
_15649_,_16575_,-0.509984
_15649_,_16578_,-0.406775
_15649_,_16573_,-0.390484
_15649_,_16381_,-0.346987
_15649_,_16383_,-0.342726
_15649_,_16574_,-0.316087
_15649_,_16572_,-0.280782
_15649_,_16382_,-0.171021
_15649_,_16571_,-0.051483
_15649_,_16380_,-0.037853
_15649_,_16379_,0.003455
_15649_,_16569_,0.019253
_15649_,_16378_,0.156684
_15649_,_16377_,0.168021
_15649_,_16570_,0.230187
_15649_,_16567_,0.273441
_15649_,_16568_,0.374310
_15649_,_16375_,0.400058
_15649_,_16566_,0.432390
_15649_,_16376_,0.438964
_15649_,_16565_,0.509832
_15649_,_16374_,0.615727
_15649_,_16564_,0.765949
_15649_,_16563_,0.868021
_15649_,_16373_,0.873230
_15649_,_16562_,1.038877
_15649_,_16372_,1.058262
_15649_,_16561_,1.265635
_15649_,_16371_,1.291258
_15649_,_16560_,1.313565
_15649_,_16369_,1.512916
_15649_,_16370_,1.527381
_15649_,_16559_,1.612323
_15649_,_16367_,1.708038
_15649_,_16368_,1.786777
_15649_,_16558_,1.939931
_15649_,_16557_,1.962996
_16455_,_16614_,2.155740
_16552_,_16197_,2.164205
_15649_,_16366_,2.192883
_16231_,_16549_,2.238662
_16455_,_16613_,2.242281
_16487_,_16165_,2.286990
_16552_,_16196_,2.289992
_16359_,_16133_,2.304809
_15649_,_16556_,2.318080
_16295_,_16421_,2.324453
_16328_,_16293_,2.339613
_16552_,_16195_,2.342671
_16359_,_16132_,2.342709
_16231_,_16548_,2.366610
_16487_,_16164_,2.378647
_16295_,_16420_,2.411172
_15649_,_16365_,2.422436
_16423_,_16229_,2.480759
_16359_,_16131_,2.481341
_15726_,_14873_,2.504512
_16487_,_16163_,2.509573
_16454_,_16612_,2.550884
_16423_,_16228_,2.577369
_15649_,_16555_,2.585855
_16231_,_16547_,2.590831
_16552_,_16194_,2.620431
_16328_,_16292_,2.630569
_16359_,_16130_,2.646227
_15649_,_16364_,2.651249
_16295_,_16419_,2.659035
_16231_,_16546_,2.702443
_16455_,_16611_,2.707702
_15649_,_16554_,2.712952
_16328_,_16291_,2.716382
_16487_,_16162_,2.773550
_16552_,_16193_,2.775904
_16359_,_16129_,2.784696
_16487_,_16161_,2.820097
_16422_,_16227_,2.834832
_15649_,_16363_,2.837673
_16328_,_16290_,2.848156
_16455_,_16610_,2.860738
_15726_,_14871_,2.873586
_16231_,_16545_,2.892367
_16295_,_16418_,2.904887
_15726_,_14872_,2.921996
_16423_,_16226_,2.922421
_16359_,_16128_,2.940559
_16422_,_16225_,2.954768
_16455_,_16609_,2.999725
_16454_,_16608_,3.005341
_15649_,_16553_,3.027551
_16295_,_16417_,3.054901
_15726_,_14870_,3.063338
_16231_,_16544_,3.078214
_16552_,_16192_,3.081679
_16359_,_16127_,3.084163
_16487_,_16160_,3.089931
_15649_,_16552_,3.134173
_16328_,_16289_,3.134226
_15649_,_16362_,3.144274
_16552_,_16191_,3.144517
_15649_,_16360_,3.186175
_16295_,_16416_,3.188507
_16231_,_16543_,3.198029
_16455_,_16607_,3.238697
_16328_,_16288_,3.243224
_16487_,_16159_,3.286030
_16328_,_16287_,3.293473
_15649_,_16361_,3.310120
_16552_,_16190_,3.317643
_16487_,_16158_,3.325600
_16359_,_16126_,3.326665
_16422_,_16224_,3.328212
_15726_,_14868_,3.345845
_16295_,_16415_,3.393451
_16231_,_16542_,3.397682
_15726_,_14869_,3.427122
_16454_,_16606_,3.441186
_16359_,_16125_,3.449172
_16328_,_16286_,3.486879
_16231_,_16541_,3.502783
_16487_,_16157_,3.514593
_16422_,_16223_,3.528132
_16295_,_16414_,3.569746
_16552_,_16189_,3.577670
_16455_,_16605_,3.588298
_16422_,_16221_,3.598034
_16359_,_16124_,3.605836
_16487_,_16156_,3.616482
_16422_,_16222_,3.631286
_15726_,_14866_,3.649689
_15648_,_16551_,3.672969
_16231_,_16540_,3.673722
_15726_,_14867_,3.715354
_16295_,_16413_,3.747024
_16552_,_16188_,3.751754
_16550_,_16187_,3.787323
_16328_,_16285_,3.788720
_15648_,_16359_,3.810050
_16455_,_16604_,3.841858
_15726_,_14865_,3.844603
_16359_,_16123_,3.845096
_16487_,_16155_,3.867454
_16455_,_16603_,3.868600
_16231_,_16539_,3.872314
_16295_,_16412_,3.886761
_16231_,_16538_,3.932301
_16422_,_16219_,3.940632
_16487_,_16154_,3.956145
_16295_,_16411_,3.964043
_16422_,_16220_,3.979344
_16328_,_16284_,3.995373
_16231_,_16537_,4.009127
_16359_,_16122_,4.011732
_16328_,_16283_,4.040363
_16487_,_16153_,4.049871
_16359_,_16121_,4.055930
_16552_,_16186_,4.056315
_15726_,_14863_,4.070390
_16295_,_16410_,4.080752
_16552_,_16185_,4.111631
_16455_,_16602_,4.143128
_15726_,_14861_,4.144233
_16487_,_16152_,4.164715
_16328_,_16282_,4.269364
_16487_,_16151_,4.283518
_16552_,_16184_,4.285761
_16455_,_16601_,4.313624
_15726_,_14864_,4.333051
_16326_,_16281_,4.333174
_16295_,_16409_,4.351215
_16550_,_16183_,4.364997
_16422_,_16218_,4.371995
_16359_,_16119_,4.389942
_16231_,_16536_,4.402787
_16359_,_16120_,4.423524
_16487_,_16150_,4.452232
_15726_,_14859_,4.476835
_16422_,_16217_,4.489710
_15726_,_14862_,4.496569
_16295_,_16408_,4.521180
_15726_,_14860_,4.532665
_15648_,_16550_,4.555156
_16231_,_16535_,4.566612
_15726_,_14858_,4.591380
_15648_,_16358_,4.598017
_16359_,_16117_,4.598228
