launch_flop,capture_flop,slack
_11057_,_10466_,-0.703774
_11057_,_10465_,-0.680800
_11057_,_10464_,-0.575815
_11057_,_10463_,-0.556514
_11057_,_10461_,-0.476685
_11057_,_10460_,-0.438747
_11057_,_10462_,-0.409410
_10531_,_10588_,-0.397788
_11057_,_10459_,-0.391672
_11057_,_10458_,-0.294438
_10531_,_10590_,-0.220814
_10531_,_10591_,-0.220447
_10531_,_10586_,-0.219304
_10531_,_10587_,-0.202383
_10531_,_10589_,-0.202275
_10531_,_10585_,-0.149388
_11057_,_10456_,-0.123451
_11057_,_10455_,-0.109905
_10531_,_10584_,-0.076503
_11057_,_10457_,-0.066442
_10531_,_10583_,0.012659
_11057_,_10452_,0.090423
_11057_,_10453_,0.121449
_10695_,_10528_,0.123184
_10531_,_10582_,0.131020
_10531_,_10592_,0.144750
_10531_,_10581_,0.173720
_10531_,_10578_,0.175192
_11057_,_10454_,0.178575
_11057_,_10449_,0.187615
_11057_,_10450_,0.248420
_10531_,_10580_,0.268102
_10531_,_10579_,0.294213
_10695_,_10526_,0.295717
_10695_,_10527_,0.327363
_11057_,_10446_,0.400607
_11057_,_10451_,0.422567
_10695_,_10523_,0.444654
_10695_,_10521_,0.447662
_10531_,_10577_,0.471298
_11057_,_10448_,0.484346
_11057_,_10447_,0.487501
_10695_,_10525_,0.492802
_10695_,_10513_,0.496402
_10531_,_10576_,0.510570
_11057_,_10441_,0.532177
_10531_,_10575_,0.584095
_10695_,_10524_,0.586979
_11057_,_10445_,0.589109
_09892_,_10721_,0.591026
_11057_,_10440_,0.620707
_10758_,_10657_,0.627650
_09891_,_09910_,0.668071
_10695_,_10517_,0.687908
_09892_,_10693_,0.688101
_10695_,_10511_,0.690978
_09891_,_09918_,0.692084
_10531_,_10574_,0.697161
_11057_,_10444_,0.725006
_10695_,_10515_,0.730664
_10531_,_10573_,0.742236
_10695_,_10512_,0.743063
_09891_,_10593_,0.753981
_10531_,_10572_,0.754962
_10695_,_10522_,0.765712
_09892_,_10695_,0.771757
_09891_,_09914_,0.781492
_09892_,_10726_,0.788629
_10531_,_10569_,0.789476
_10695_,_10520_,0.821844
_10695_,_10519_,0.838879
_10468_,_10017_,0.844509
_10468_,_10369_,0.844509
_10468_,_11052_,0.844509
_10468_,_11222_,0.844513
_10468_,_10177_,0.844522
_10468_,_11158_,0.844525
_10468_,_10241_,0.844595
_10468_,_09953_,0.844596
_10468_,_09885_,0.844604
_10468_,_11190_,0.844604
_10468_,_09884_,0.846083
_10468_,_09952_,0.846083
_10468_,_10016_,0.846083
_10468_,_10176_,0.846083
_10468_,_10240_,0.846083
_10468_,_10368_,0.846083
_10468_,_11051_,0.846083
_10468_,_11157_,0.846083
_10468_,_11189_,0.846083
_10468_,_11221_,0.846083
_10468_,_09984_,0.848805
_10468_,_10048_,0.848805
_10468_,_10080_,0.848805
_10468_,_10112_,0.848805
_10468_,_10144_,0.848805
_10468_,_10208_,0.848805
_10468_,_10272_,0.848805
_10468_,_10304_,0.848805
_10468_,_10336_,0.848805
_10468_,_10400_,0.848805
_10468_,_10838_,0.848805
_10468_,_10950_,0.848805
_10468_,_10982_,0.848805
_10468_,_11093_,0.848805
_10468_,_11125_,0.848805
_10468_,_11253_,0.848805
_10468_,_11285_,0.848805
_10468_,_11320_,0.848805
_10468_,_11352_,0.848805
_10468_,_11384_,0.848805
_10468_,_11448_,0.848805
_10468_,_09985_,0.854444
_10468_,_10049_,0.854444
_10468_,_10081_,0.854444
_10468_,_10113_,0.854444
_10468_,_10145_,0.854444
_10468_,_10273_,0.854444
_10468_,_10305_,0.854444
_10468_,_10401_,0.854444
_10468_,_10951_,0.854444
_10468_,_10983_,0.854444
_10468_,_11126_,0.854444
_10468_,_11254_,0.854444
_10468_,_11286_,0.854444
_10468_,_11321_,0.854444
_10468_,_11353_,0.854444
