launch_flop,capture_flop,slack
_15650_,_16505_,-0.869818
_15650_,_16312_,-0.712747
_15650_,_16313_,-0.703167
_15650_,_16504_,-0.698527
_15650_,_16503_,-0.491138
_15650_,_16309_,-0.483328
_15650_,_16502_,-0.478804
_15650_,_16311_,-0.477238
_15650_,_16501_,-0.446720
_15650_,_16497_,-0.427036
_15650_,_16499_,-0.368447
_15650_,_16496_,-0.367505
_15650_,_16308_,-0.336040
_15650_,_16500_,-0.320951
_15650_,_16305_,-0.286388
_15650_,_16310_,-0.232702
_15650_,_16307_,-0.171787
_15650_,_16498_,-0.113817
_15650_,_16304_,-0.108553
_15650_,_16495_,-0.076892
_15650_,_16494_,-0.075716
_15650_,_16306_,-0.040288
_15650_,_16493_,0.222088
_15650_,_16302_,0.227161
_15650_,_16303_,0.252440
_15650_,_16492_,0.303693
_15650_,_16491_,0.317818
_15650_,_16301_,0.444128
_15650_,_16490_,0.553080
_15650_,_16300_,0.604861
_15650_,_16298_,0.623796
_15650_,_16299_,0.670392
_15650_,_16489_,0.689069
_15650_,_16488_,0.859965
_15650_,_16297_,0.880835
_15650_,_16486_,1.095362
_15650_,_16487_,1.099469
_15650_,_16296_,1.231615
_15650_,_16295_,1.385758
_15650_,_16485_,1.484164
_15650_,_16294_,1.614390
_16251_,_16217_,1.766607
_15650_,_16293_,1.817728
_15650_,_16292_,1.845825
_15575_,_16484_,1.866992
_15575_,_16483_,1.867697
_16475_,_16121_,1.899805
_16283_,_16057_,2.055357
_16251_,_16216_,2.062175
_15575_,_16482_,2.107496
_15575_,_16291_,2.119622
_16283_,_16056_,2.157079
_16475_,_16120_,2.158488
_16251_,_16215_,2.172993
_16443_,_16473_,2.207606
_16411_,_16089_,2.236526
_16443_,_16471_,2.239018
_15575_,_16290_,2.271528
_16443_,_16472_,2.293926
_16283_,_16055_,2.313904
_16475_,_16119_,2.356141
_16347_,_16153_,2.375757
_16251_,_16214_,2.380178
_15575_,_16481_,2.393393
_16379_,_16538_,2.401903
_16315_,_16343_,2.453184
_16411_,_16088_,2.474874
_16315_,_16345_,2.484107
_16347_,_16152_,2.485427
_16251_,_16213_,2.515810
_16475_,_16118_,2.531911
_15575_,_16479_,2.533225
_16283_,_16054_,2.541563
_15575_,_16480_,2.542365
_16379_,_16537_,2.563901
_15575_,_16289_,2.578040
_16251_,_16212_,2.591482
_16219_,_16344_,2.605378
_16347_,_16151_,2.616828
_15650_,_14797_,2.628276
_16443_,_16470_,2.675822
_16475_,_16117_,2.710455
_16283_,_16053_,2.733187
_15650_,_14796_,2.752570
_15575_,_16288_,2.759394
_16411_,_16087_,2.759950
_16443_,_16469_,2.765051
_16379_,_16536_,2.785863
_16474_,_16115_,2.805203
_16475_,_16116_,2.810162
_16347_,_16150_,2.816067
_16251_,_16211_,2.837486
_15575_,_16287_,2.842233
_16411_,_16086_,2.877802
_16347_,_16149_,2.925116
_16411_,_16085_,2.954607
_16379_,_16535_,2.954686
_15575_,_16478_,2.955470
_15650_,_14795_,2.996555
_16219_,_16342_,3.002522
_15650_,_14794_,3.026421
_16283_,_16052_,3.049926
_15575_,_16477_,3.102660
_16283_,_16051_,3.119710
_16379_,_16534_,3.134835
_16443_,_16467_,3.146743
_16443_,_16468_,3.153543
_15650_,_14793_,3.158972
_16347_,_16148_,3.182199
_16411_,_16084_,3.188471
_16251_,_16210_,3.189140
_16219_,_16341_,3.217557
_15575_,_16286_,3.220287
_16411_,_16083_,3.229254
_16379_,_16532_,3.241245
_16251_,_16209_,3.262854
_16474_,_16114_,3.301589
_15575_,_16285_,3.309276
_16283_,_16050_,3.314414
_16379_,_16533_,3.341647
_16219_,_16340_,3.366361
_16347_,_16147_,3.371434
_16443_,_16466_,3.429148
_16474_,_16113_,3.433026
_15575_,_16476_,3.435093
_16283_,_16049_,3.456401
_16347_,_16146_,3.474844
_15650_,_14792_,3.483773
_16379_,_16530_,3.486266
_16251_,_16208_,3.497433
_16474_,_16112_,3.506975
_16411_,_16082_,3.509260
_16219_,_16339_,3.513849
_15650_,_14791_,3.515081
_16443_,_16465_,3.546850
_15650_,_14790_,3.548286
_15575_,_16284_,3.609984
_16347_,_16145_,3.645940
_16379_,_16531_,3.661604
_16474_,_16111_,3.671156
_16219_,_16338_,3.682073
_16251_,_16207_,3.713883
_16443_,_16464_,3.717791
_16411_,_16081_,3.728546
_16283_,_16048_,3.773063
_16474_,_16110_,3.830619
_15575_,_16283_,3.833102
_16379_,_16529_,3.839999
_15575_,_16475_,3.858833
_16251_,_16206_,3.864133
