launch_flop,capture_flop,slack
_41698_,_51040_,1.485069
_41698_,_51205_,2.338688
_41698_,_50943_,2.551130
_41698_,_50908_,2.580898
_41698_,_50893_,2.604178
_41698_,_50948_,2.604181
_41698_,_51641_,2.605533
_41698_,_50913_,2.633919
_41698_,_50947_,2.654068
_41698_,_45635_,2.658440
_41698_,_50888_,2.702761
_41698_,_49011_,2.703308
_41698_,_50936_,2.706245
_41698_,_50881_,2.707629
_41698_,_50892_,2.715777
_41698_,_51640_,2.715806
_41698_,_45639_,2.733259
_41698_,_45640_,2.738470
_41698_,_50912_,2.744154
_41698_,_50946_,2.772098
_41698_,_51639_,2.772114
_41698_,_45628_,2.795541
_41698_,_50911_,2.800482
_41698_,_50944_,2.816703
_41698_,_50891_,2.835505
_41698_,_50965_,2.850483
_41698_,_45638_,2.878052
_41698_,_50884_,2.889349
_41698_,_50909_,2.906911
_41698_,_50939_,2.917092
_41698_,_45631_,2.928653
_41698_,_50886_,2.949380
_41698_,_50889_,2.968056
_41698_,_50964_,2.990811
_41698_,_50883_,3.001550
_41698_,_50905_,3.008380
_41698_,_51638_,3.011474
_41698_,_45636_,3.013252
_41698_,_50967_,3.019412
_41698_,_50941_,3.028538
_41698_,_50938_,3.029693
_41698_,_51642_,3.031204
_41698_,_50894_,3.031255
_41698_,_50949_,3.031268
_41698_,_50910_,3.039906
_41698_,_45630_,3.044955
_41698_,_45641_,3.048803
_41698_,_50914_,3.059669
_41698_,_45637_,3.093196
_41698_,_45633_,3.097445
_41698_,_50890_,3.105715
_41698_,_51643_,3.115449
_41698_,_50880_,3.133752
_41698_,_50945_,3.142750
_41698_,_50882_,3.158052
_41698_,_50895_,3.191679
_41698_,_45627_,3.205312
_41698_,_50904_,3.210083
_41698_,_50937_,3.210989
_41698_,_50873_,3.211139
_41698_,_50864_,3.217236
_41698_,_50966_,3.221030
_41698_,_50915_,3.226512
_41698_,_50935_,3.227638
_41698_,_45629_,3.249031
_41698_,_50869_,3.250164
_41698_,_50950_,3.253193
_41698_,_50877_,3.253395
_41698_,_50932_,3.253421
_41698_,_50901_,3.255178
_41698_,_45642_,3.271755
_41698_,_50887_,3.275214
_41698_,_45632_,3.298837
_41698_,_50940_,3.301479
_41698_,_50956_,3.316839
_41698_,_51649_,3.316857
_41698_,_51644_,3.331328
_41698_,_45648_,3.334341
_41698_,_50885_,3.341829
_41698_,_50921_,3.345245
_41698_,_45619_,3.359410
_41698_,_50960_,3.388968
_41698_,_50918_,3.397280
_41698_,_45624_,3.403703
_41698_,_50942_,3.408437
