launch_flop,capture_flop,slack
_41698_,_51040_,2.763497
_41698_,_51643_,3.610275
_41698_,_50895_,3.686781
_41698_,_51644_,3.719504
_41698_,_50915_,3.722747
_41698_,_50950_,3.748462
_41698_,_50901_,3.757346
_41698_,_50899_,3.762486
_41698_,_50954_,3.763836
_41698_,_51647_,3.763836
_41698_,_50919_,3.792203
_41698_,_45642_,3.802315
_41698_,_51205_,3.804146
_41698_,_45646_,3.816313
_41698_,_50956_,3.820682
_41698_,_51649_,3.820699
_41698_,_50918_,3.829029
_41698_,_50864_,3.829416
_41698_,_50953_,3.838955
_41698_,_51646_,3.838952
_41698_,_45648_,3.840178
_41698_,_50898_,3.840321
_41698_,_50916_,3.842572
_41698_,_51651_,3.844890
_41698_,_50903_,3.844928
_41698_,_50958_,3.844929
_41698_,_50921_,3.849429
_41698_,_50869_,3.862343
_41698_,_50951_,3.868732
_41698_,_50896_,3.868737
_41698_,_50923_,3.873281
_41698_,_50877_,3.878497
_41698_,_50932_,3.878524
_41698_,_50936_,3.886205
_41698_,_50881_,3.886254
_41698_,_45643_,3.889627
_41698_,_45645_,3.892782
_41698_,_45650_,3.893234
_41698_,_50929_,3.918847
_41698_,_50965_,3.947030
_41698_,_50874_,3.963497
_41698_,_45628_,3.982048
_41698_,_50884_,3.987054
_41698_,_45619_,3.995782
_41698_,_50960_,4.001277
_41698_,_50939_,4.013381
_41698_,_50943_,4.016658
_41698_,_50900_,4.022843
_41698_,_45631_,4.024951
_41698_,_45624_,4.027489
_41698_,_50908_,4.046553
_41698_,_50893_,4.048630
_41698_,_50948_,4.048633
_41698_,_51641_,4.049985
_41698_,_50897_,4.070092
_41698_,_50952_,4.071468
_41698_,_51645_,4.071477
_41698_,_45621_,4.072393
_41698_,_50913_,4.078502
_41698_,_50964_,4.079251
_41698_,_51648_,4.083547
_41698_,_50955_,4.084926
_41698_,_45644_,4.089400
_41698_,_50883_,4.089779
_41698_,_45635_,4.092213
_41698_,_50917_,4.100076
