launch_flop,capture_flop,slack
_10769_,_10178_,-2.121547
_10769_,_10176_,-2.060215
_10769_,_10177_,-2.005436
_10241_,_10304_,-1.962503
_10769_,_10175_,-1.892497
_10241_,_10303_,-1.799612
_10769_,_10173_,-1.779314
_10769_,_10174_,-1.777389
_10241_,_10302_,-1.754562
_10241_,_10300_,-1.663417
_10241_,_10301_,-1.617292
_10769_,_10172_,-1.611597
_10769_,_10170_,-1.498413
_10769_,_10171_,-1.496489
_10241_,_10299_,-1.495700
_10241_,_10297_,-1.382516
_10241_,_10298_,-1.380592
_09604_,_10405_,-1.356811
_10769_,_10169_,-1.330696
_09604_,_09633_,-1.307890
_09604_,_10407_,-1.245017
_10769_,_10167_,-1.217513
_10769_,_10168_,-1.215588
_10241_,_10296_,-1.214799
_09604_,_10305_,-1.154937
_09604_,_09629_,-1.121317
_10241_,_10294_,-1.100920
_10241_,_10295_,-1.099691
_09604_,_09631_,-1.068789
_10769_,_10166_,-1.049795
_09604_,_10411_,-1.021567
_10406_,_10239_,-0.939464
_10769_,_10164_,-0.936612
_10769_,_10165_,-0.934687
_10241_,_10293_,-0.932340
_09604_,_09632_,-0.932078
_09604_,_09628_,-0.931359
_09604_,_09630_,-0.930002
_10406_,_10240_,-0.881601
_09604_,_09627_,-0.854353
_10241_,_10291_,-0.823716
_10241_,_10292_,-0.816414
_09604_,_10372_,-0.799519
_10769_,_10163_,-0.768895
_09604_,_10369_,-0.763426
_10406_,_10237_,-0.729390
_10241_,_10290_,-0.656002
_10769_,_10161_,-0.655712
_10769_,_10162_,-0.653787
_10406_,_10236_,-0.631044
_10406_,_10238_,-0.624900
_10241_,_10288_,-0.543069
_10241_,_10289_,-0.540894
_10769_,_10160_,-0.487994
_10406_,_10235_,-0.464849
_09604_,_09626_,-0.460501
_09604_,_09625_,-0.437740
_09604_,_10434_,-0.414823
_10241_,_10287_,-0.375352
_10769_,_10158_,-0.374811
_10769_,_10159_,-0.372886
_10406_,_10234_,-0.330384
_09604_,_10442_,-0.319481
_10180_,_10870_,-0.311154
_10180_,_09665_,-0.311153
_10180_,_09729_,-0.311153
_10180_,_09825_,-0.311153
_10180_,_09889_,-0.311153
_10180_,_09953_,-0.311153
_10180_,_10081_,-0.311153
_10180_,_09761_,-0.311110
_10180_,_10966_,-0.311110
_10180_,_10551_,-0.311099
_10180_,_09985_,-0.311079
_10180_,_09921_,-0.311071
_10180_,_10838_,-0.311071
_10180_,_09697_,-0.311067
_10180_,_09793_,-0.311047
_10180_,_10049_,-0.311047
_10180_,_10764_,-0.311047
_10180_,_10806_,-0.311047
_10180_,_10934_,-0.301234
_10180_,_09597_,-0.301162
_10180_,_09857_,-0.301162
_10180_,_10017_,-0.301162
_10180_,_10113_,-0.301162
_10180_,_10663_,-0.301162
_10180_,_10695_,-0.301162
_10180_,_10902_,-0.301162
_10180_,_10998_,-0.301162
_10180_,_11033_,-0.301162
_10180_,_11065_,-0.301162
_10180_,_11097_,-0.301162
_10180_,_11161_,-0.301162
_10241_,_10285_,-0.261472
_10241_,_10286_,-0.260244
_10406_,_10233_,-0.228804
_09604_,_09623_,-0.218290
_10406_,_10232_,-0.215223
_10769_,_10157_,-0.207093
_09604_,_09624_,-0.176378
_09604_,_10438_,-0.162123
_09604_,_10441_,-0.143511
_10406_,_10231_,-0.125382
_10180_,_09664_,-0.111895
_10180_,_09728_,-0.111895
_10180_,_09888_,-0.111895
_10180_,_09952_,-0.111895
_10180_,_10869_,-0.111885
_10180_,_09760_,-0.111853
_10180_,_10965_,-0.111853
_10180_,_10550_,-0.111842
_10180_,_09792_,-0.111733
_10180_,_09596_,-0.106366
_10180_,_09856_,-0.106366
_10180_,_10694_,-0.106366
