launch_flop,capture_flop,slack
_18212_,_19139_,1.227051
_18212_,_19135_,1.325613
_18212_,_19138_,1.329792
_18212_,_19143_,1.339926
_18212_,_19141_,1.360645
_18212_,_18951_,1.382123
_18212_,_19142_,1.383229
_18212_,_19134_,1.390723
_18212_,_18943_,1.453738
_18212_,_19140_,1.490837
_18212_,_19137_,1.505413
_18212_,_18950_,1.508182
_18212_,_19131_,1.512836
_18212_,_18948_,1.572828
_18212_,_19133_,1.582750
_18212_,_18949_,1.588321
_18212_,_19130_,1.612680
_18212_,_19132_,1.629523
_18212_,_18942_,1.653100
_18212_,_18945_,1.653860
_18212_,_18946_,1.678422
_18212_,_18939_,1.703902
_18212_,_18947_,1.712934
_18212_,_18944_,1.724429
_18212_,_19129_,1.737346
_18212_,_18938_,1.768158
_18212_,_19136_,1.793048
_18212_,_18940_,1.820087
_18212_,_18941_,1.850428
_18212_,_19127_,1.889067
_18212_,_18937_,1.943273
_18212_,_19128_,1.983608
_18212_,_19125_,2.081037
_18212_,_18934_,2.116201
_18212_,_19126_,2.127228
_18212_,_18936_,2.157497
_18212_,_19123_,2.165328
_18212_,_19124_,2.242301
_18212_,_18933_,2.252287
_18212_,_18935_,2.341252
_18212_,_18932_,2.420964
_18212_,_19122_,2.561744
_18212_,_18930_,2.599856
_18212_,_18931_,2.673972
_18212_,_19120_,2.777138
_18212_,_19121_,2.783501
_18212_,_19119_,2.916623
_19113_,_18759_,2.968103
_19080_,_19111_,2.974259
_18921_,_18695_,2.976348
_19113_,_18758_,3.051095
_19017_,_19175_,3.082772
_19017_,_19176_,3.084128
_18696_,_18727_,3.118600
_18794_,_19110_,3.138510
_18212_,_18928_,3.140361
_19113_,_18757_,3.149521
_18212_,_18929_,3.151414
_18857_,_18983_,3.171908
_18986_,_18791_,3.182513
_18921_,_18694_,3.182867
_18696_,_18726_,3.199844
_18824_,_18855_,3.208685
_18986_,_18790_,3.222381
_18212_,_18926_,3.310701
_18212_,_19118_,3.325953
_18921_,_18693_,3.326110
_18191_,_17435_,3.326571
_18954_,_18982_,3.347718
_18794_,_19109_,3.395539
_18212_,_18927_,3.408956
_18212_,_19117_,3.411796
_18986_,_18789_,3.421829
_18824_,_18854_,3.425490
_18212_,_19116_,3.443722
