launch_flop,capture_flop,slack
_40894_,_50236_,3.194142
_40894_,_50130_,3.671567
_40894_,_50066_,3.724340
_40894_,_50072_,3.736738
_40894_,_50125_,3.773976
_40894_,_50070_,3.775332
_40894_,_44816_,3.777989
_40894_,_50061_,3.804795
_40894_,_50157_,3.807844
_40894_,_50074_,3.834209
_40894_,_50129_,3.847177
_40894_,_50127_,3.852321
_40894_,_44817_,3.857418
_40894_,_44819_,3.871773
_40894_,_50075_,3.900792
_40894_,_50065_,3.908314
_40894_,_50126_,3.915471
_40894_,_50071_,3.932518
_40894_,_44822_,3.950385
_40894_,_44818_,3.966403
_40894_,_44821_,3.975270
_40894_,_44815_,3.986117
_40894_,_50060_,3.987460
_40894_,_50156_,3.991821
_40894_,_50128_,4.001557
_40894_,_50839_,4.006696
_40894_,_50401_,4.059012
_40894_,_50091_,4.130078
_40894_,_50146_,4.130078
_40894_,_50073_,4.147297
_40894_,_50111_,4.147908
_40896_,_50069_,4.149117
_40896_,_50143_,4.153524
_40896_,_50088_,4.153572
_40896_,_50836_,4.153580
_40894_,_44820_,4.155843
_40894_,_50090_,4.161066
_40896_,_50108_,4.171145
_40894_,_50076_,4.172739
_40894_,_50142_,4.173881
_40894_,_50835_,4.175255
_40894_,_50107_,4.192834
_40894_,_44838_,4.205637
_40894_,_50084_,4.208422
_40896_,_48207_,4.209025
_40896_,_50089_,4.214860
_40894_,_50094_,4.218280
_40894_,_50842_,4.219635
_40894_,_50149_,4.219656
_40894_,_50838_,4.224062
_40894_,_50145_,4.224081
_40894_,_50131_,4.225807
_40894_,_50086_,4.229858
_40894_,_50141_,4.231213
_40894_,_44823_,4.233134
_40896_,_44835_,4.235334
_40894_,_50114_,4.237235
_40894_,_50110_,4.241731
_40894_,_50152_,4.248155
_40894_,_50106_,4.248914
_40896_,_50144_,4.275338
_40896_,_50837_,4.276713
_40894_,_44834_,4.281202
_40896_,_50138_,4.281889
_40894_,_50087_,4.282579
_40894_,_50104_,4.289076
_40896_,_50160_,4.291440
_40896_,_50109_,4.294575
_40894_,_44841_,4.301450
_40894_,_50101_,4.305899
_40894_,_50163_,4.305927
_40894_,_50097_,4.319293
_40894_,_50834_,4.319436
_40894_,_50137_,4.326805
_40894_,_44837_,4.330033
_40894_,_50161_,4.334103
_40894_,_44833_,4.337088
_40896_,_44836_,4.352192
_40894_,_44831_,4.353231
_40894_,_50080_,4.354256
_40894_,_50135_,4.355532
_40894_,_50841_,4.370218
_40894_,_50093_,4.370225
_40896_,_44830_,4.371403
_40894_,_50148_,4.371584
_40896_,_50083_,4.375998
_40894_,_50843_,4.376768
_40894_,_50095_,4.378098
_40894_,_50150_,4.378095
_40896_,_44826_,4.380025
_40894_,_50139_,4.380075
_40894_,_50845_,4.381083
_40896_,_50085_,4.381672
_40894_,_50147_,4.381846
_40896_,_50134_,4.382686
_40896_,_50079_,4.382693
_40896_,_50140_,4.383001
_40894_,_50840_,4.383170
_40894_,_50092_,4.383208
_40894_,_50113_,4.389660
_40894_,_50115_,4.395735
_40894_,_50082_,4.397108
_40894_,_50117_,4.398863
_40896_,_50105_,4.400737
_40894_,_50112_,4.401065
_40896_,_50077_,4.401239
_40894_,_44829_,4.415499
_40894_,_44827_,4.423161
_40894_,_50100_,4.425917
_40894_,_50162_,4.425945
_40896_,_50132_,4.436133
_40896_,_44824_,4.445982
_40894_,_50096_,4.453794
_40894_,_50844_,4.453809
_40894_,_50151_,4.455168
_40896_,_50133_,4.455627
_40894_,_44844_,4.456656
_40894_,_44839_,4.458701
_40894_,_44842_,4.459921
_40894_,_50098_,4.471241
_40894_,_50153_,4.472573
_40894_,_50846_,4.472593
_40894_,_50116_,4.473062
_40894_,_44840_,4.477255
_40896_,_44832_,4.488915
_40894_,_50118_,4.490240
_40894_,_50847_,4.496561
_40896_,_44825_,4.498964
_40894_,_50136_,4.515415
_40894_,_50081_,4.515423
_40894_,_44828_,4.516501
_40896_,_50078_,4.525691
_40894_,_44843_,4.530641
_40894_,_50099_,4.557108
_40894_,_50154_,4.558487
_40894_,_50119_,4.576557
_40894_,_44845_,4.578543
_40894_,_44846_,4.664161
_50244_,_47724_,5.557409
_50244_,_47909_,5.557409
_50244_,_48162_,5.557409
_50244_,_50751_,5.557409
_50244_,_47780_,5.557569
_50244_,_42157_,5.557905
_50244_,_45423_,5.557905
_50244_,_44629_,5.557995
_50244_,_44581_,5.558130
_50244_,_44589_,5.558130
_50244_,_44605_,5.558130
_50244_,_45455_,5.558130
_50244_,_47311_,5.558130
_50244_,_45487_,5.558164
_50244_,_40365_,5.558234
_50244_,_40445_,5.558234
_50244_,_40493_,5.558234
_50244_,_42021_,5.558234
_50244_,_42037_,5.558234
_50244_,_42141_,5.558234
_50244_,_42213_,5.558234
_50244_,_42325_,5.558234
_50244_,_42341_,5.558234
_50244_,_42525_,5.558234
_50244_,_42605_,5.558234
_50244_,_42637_,5.558232
_50244_,_42677_,5.558234
_50244_,_42693_,5.558234
_50244_,_44069_,5.558234
_50244_,_44133_,5.558234
_50244_,_44157_,5.558234
_50244_,_44173_,5.558234
_50244_,_44189_,5.558234
_50244_,_44237_,5.558234
_50244_,_44413_,5.558234
_50244_,_44525_,5.558234
_50244_,_44701_,5.558234
_50244_,_44717_,5.558234
_50244_,_44733_,5.558234
_50244_,_44779_,5.558234
_50244_,_45463_,5.558234
_50244_,_45471_,5.558234
_50244_,_45479_,5.558234
_50244_,_47692_,5.558234
_50244_,_47841_,5.558230
_50244_,_49829_,5.558234
_50244_,_42621_,5.563868
_50244_,_47367_,5.563868
_50244_,_42541_,5.563949
_50244_,_42661_,5.563947
_50244_,_45367_,5.563947
_50244_,_49922_,5.563949
_50244_,_44709_,5.564002
_50244_,_40309_,5.576530
_50244_,_47717_,5.582856
_50244_,_47902_,5.582856
_50244_,_47773_,5.583016
_50244_,_40358_,5.583135
_50244_,_40486_,5.583135
_50244_,_42006_,5.583135
_50244_,_42030_,5.583135
_50244_,_42134_,5.583135
_50244_,_42150_,5.583135
_50244_,_42206_,5.583135
_50244_,_42294_,5.583135
_50244_,_42318_,5.583135
_50244_,_42326_,5.583135
_50244_,_42374_,5.583135
_50244_,_42414_,5.583135
_50244_,_42518_,5.583135
_50244_,_42598_,5.583135
_50244_,_42670_,5.583135
_50244_,_42686_,5.583135
_50244_,_44062_,5.583135
_50244_,_44126_,5.583135
_50244_,_44182_,5.583135
_50244_,_44262_,5.583135
_50244_,_44342_,5.583135
_50244_,_44366_,5.583135
_50244_,_44462_,5.583135
_50244_,_44518_,5.583135
_50244_,_44574_,5.583135
_50244_,_44582_,5.583135
_50244_,_44598_,5.583135
_50244_,_44622_,5.583135
_50244_,_44710_,5.583135
_50244_,_44726_,5.583135
_50244_,_44772_,5.583135
_50244_,_45416_,5.583135
_50244_,_45424_,5.583135
_50244_,_45456_,5.583135
_50244_,_45472_,5.583135
_50244_,_45480_,5.583135
_50244_,_47304_,5.583135
_50244_,_47352_,5.583135
_50244_,_47685_,5.583135
_50244_,_47834_,5.583135
_50244_,_49822_,5.583135
_50244_,_48554_,5.590607
_50244_,_48634_,5.590622
_50244_,_40421_,5.590761
_50244_,_47239_,5.590761
_50244_,_47484_,5.590761
_50244_,_48122_,5.590761
_50244_,_48170_,5.590761
_50244_,_48178_,5.590761
_50244_,_48363_,5.590761
_50244_,_48387_,5.590761
_50244_,_48626_,5.590761
_50244_,_48666_,5.590761
_50244_,_48964_,5.590761
_50244_,_48980_,5.590761
_50244_,_49500_,5.590761
_50244_,_49516_,5.590761
_50244_,_49532_,5.590761
_50244_,_49612_,5.590761
_50244_,_49652_,5.590761
_50244_,_49765_,5.590761
_50244_,_50417_,5.590761
_50244_,_50458_,5.590761
_50244_,_50674_,5.590761
_50244_,_50690_,5.590761
_50244_,_50817_,5.590761
_50244_,_42654_,5.592886
_50244_,_44238_,5.592886
_50244_,_45360_,5.592886
_50244_,_45392_,5.592886
_50244_,_47360_,5.592886
_50244_,_49915_,5.592886
_50244_,_49540_,5.595288
_50244_,_49556_,5.595288
_50244_,_49436_,5.595514
_50244_,_49444_,5.595514
_50244_,_49460_,5.595514
_50244_,_49492_,5.595514
_50244_,_47492_,5.595970
_50244_,_48010_,5.595970
_50244_,_48034_,5.595970
_50244_,_48562_,5.595970
_50244_,_48706_,5.595970
_50244_,_49938_,5.595970
_50244_,_50425_,5.595970
_50244_,_50538_,5.595970
_50244_,_50698_,5.595970
_50244_,_48379_,5.596183
_50244_,_50767_,5.596183
_50244_,_48852_,5.596191
_50244_,_49572_,5.596190
_50244_,_49428_,5.607792
_50244_,_40333_,5.608469
_50244_,_40302_,5.609404
_50244_,_44278_,5.613884
_50244_,_44279_,5.613884
_50244_,_44280_,5.613884
_50244_,_44281_,5.613884
_50244_,_44282_,5.613884
_50244_,_44283_,5.613884
_50244_,_44284_,5.613884
_50244_,_44285_,5.613884
_50244_,_44807_,5.613884
_50244_,_44808_,5.613884
_50244_,_44809_,5.613884
_50244_,_44810_,5.613884
_50244_,_44811_,5.613884
_50244_,_44812_,5.613884
_50244_,_44813_,5.613884
_50244_,_44814_,5.613884
_50244_,_41176_,5.614088
_50244_,_41248_,5.614168
_50244_,_41160_,5.614233
_50244_,_41320_,5.614262
_50244_,_41200_,5.614286
_50244_,_41368_,5.614342
_50244_,_41888_,5.614340
_50244_,_41832_,5.614377
_50244_,_41152_,5.614415
_50244_,_43512_,5.614424
_50244_,_47226_,5.614420
_50244_,_40454_,5.616530
_50244_,_40455_,5.616530
_50244_,_40456_,5.616530
_50244_,_40458_,5.616530
_50244_,_40459_,5.616530
_50244_,_40460_,5.616530
_50244_,_40461_,5.616530
_50244_,_42383_,5.616632
_50244_,_42384_,5.616632
_50244_,_42385_,5.616632
_50244_,_42386_,5.616632
_50244_,_42387_,5.616632
_50244_,_42388_,5.616632
_50244_,_42389_,5.616632
_50244_,_49099_,5.621675
_50244_,_49115_,5.621675
_50244_,_49881_,5.621799
_50244_,_48713_,5.621825
_50244_,_49889_,5.621825
_50244_,_48346_,5.621851
_50244_,_48553_,5.621851
_50244_,_48633_,5.621867
_50244_,_40420_,5.621961
_50244_,_47515_,5.621961
_50244_,_48121_,5.621961
_50244_,_48177_,5.621961
_50244_,_48963_,5.621961
_50244_,_48979_,5.621961
_50244_,_49027_,5.621961
_50244_,_49043_,5.621961
_50244_,_49123_,5.621961
_50244_,_49171_,5.621961
_50244_,_49179_,5.621961
_50244_,_49259_,5.621961
_50244_,_49291_,5.621961
_50244_,_49299_,5.621961
_50244_,_49331_,5.621961
_50244_,_49371_,5.621961
_50244_,_49635_,5.621961
_50244_,_50457_,5.621961
_50244_,_50585_,5.621961
_50244_,_50609_,5.621961
_50244_,_50816_,5.621961
_50244_,_41998_,5.622019
_50244_,_41999_,5.622019
_50244_,_42000_,5.622019
_50244_,_42003_,5.622019
_50244_,_42004_,5.622019
_50244_,_41990_,5.624764
_50244_,_41991_,5.624764
_50244_,_41993_,5.624764
_50244_,_41997_,5.624764
