launch_flop,capture_flop,slack
_24792_,_26414_,0.152958
_24792_,_26926_,0.152960
_24792_,_24818_,0.152968
_24792_,_25890_,0.152970
_24792_,_26286_,0.152974
_24792_,_26030_,0.153003
_24792_,_26542_,0.163351
_24792_,_27310_,0.163351
_24792_,_26798_,0.163355
_24792_,_26670_,0.163356
_24792_,_27054_,0.163358
_24792_,_27438_,0.163366
_24792_,_27182_,0.163368
_24792_,_25473_,0.163379
_27743_,_26274_,0.321907
_27743_,_26914_,0.321912
_27743_,_25878_,0.321913
_27743_,_26402_,0.321914
_27743_,_26018_,0.321914
_27743_,_24806_,0.321917
_24792_,_26967_,0.329605
_24792_,_26327_,0.329607
_24792_,_24859_,0.329612
_24792_,_25931_,0.329614
_24792_,_26071_,0.329614
_24792_,_26455_,0.329668
_27743_,_27298_,0.332210
_27743_,_25461_,0.332213
_27743_,_26530_,0.332215
_27743_,_27170_,0.332222
_27743_,_26658_,0.332226
_27743_,_27426_,0.332226
_27743_,_27042_,0.332296
_27743_,_26786_,0.332318
_24792_,_27095_,0.339723
_24792_,_25514_,0.339727
_24792_,_26839_,0.339729
_24792_,_27479_,0.339735
_24792_,_27223_,0.339737
_24792_,_26711_,0.339746
_24792_,_27351_,0.339770
_24792_,_26583_,0.339861
_24792_,_26293_,0.340106
_24792_,_26037_,0.340107
_24792_,_26933_,0.340109
_24792_,_24825_,0.340113
_24792_,_25897_,0.340115
_24792_,_26421_,0.340195
_24792_,_27061_,0.350127
_24792_,_26805_,0.350132
_24792_,_26549_,0.350133
_24792_,_25480_,0.350135
_24792_,_27445_,0.350144
_24792_,_27317_,0.350146
_24792_,_27189_,0.350148
_24792_,_26677_,0.350150
_27743_,_24802_,0.357902
_27743_,_25874_,0.357902
_27743_,_26014_,0.357902
_27743_,_26270_,0.357902
_27743_,_26398_,0.357902
_27743_,_26910_,0.357902
_27743_,_25457_,0.361037
_27743_,_26526_,0.361037
_27743_,_26654_,0.361037
_27743_,_26782_,0.361037
_27743_,_27038_,0.361037
_27743_,_27166_,0.361037
_27743_,_27294_,0.361037
_27743_,_27422_,0.361037
_24792_,_26903_,0.363583
_24792_,_26263_,0.363585
_24792_,_24795_,0.363590
_24792_,_25867_,0.363592
_24792_,_26007_,0.363592
_24792_,_26391_,0.363646
_24792_,_27031_,0.373658
_24792_,_25450_,0.373662
_24792_,_26775_,0.373663
_24792_,_27415_,0.373670
_24792_,_27159_,0.373672
_24792_,_26647_,0.373681
_24792_,_27287_,0.373705
_24792_,_26519_,0.373796
_24792_,_26935_,0.385422
_24792_,_26295_,0.385423
_24792_,_24827_,0.385429
_24792_,_25899_,0.385430
_24792_,_26039_,0.385430
_24792_,_26423_,0.385485
_24792_,_27063_,0.395887
_24792_,_25482_,0.395891
_24792_,_26807_,0.395892
_24792_,_27447_,0.395899
_24792_,_27191_,0.395901
_24792_,_26679_,0.395910
_24792_,_27319_,0.395934
_24792_,_26551_,0.396025
_27743_,_25746_,0.400501
_27743_,_26406_,0.414077
_27743_,_26918_,0.414079
_27743_,_24810_,0.414087
_27743_,_25882_,0.414089
_27743_,_26278_,0.414093
_27743_,_26022_,0.414122
_27743_,_26534_,0.424537
_27743_,_27302_,0.424537
_27743_,_26790_,0.424541
_27743_,_26662_,0.424543
_27743_,_27046_,0.424545
_27743_,_27430_,0.424552
_27743_,_27174_,0.424554
_27743_,_25465_,0.424565
_27743_,_26338_,0.435437
_27743_,_26978_,0.435442
_27743_,_25942_,0.435443
_27743_,_26466_,0.435444
_27743_,_26082_,0.435444
_27743_,_26210_,0.435447
_27743_,_24870_,0.435447
_24792_,_26999_,0.445271
_24792_,_26359_,0.445272
_24792_,_24891_,0.445277
_24792_,_25963_,0.445279
_24792_,_26103_,0.445279
_24792_,_26487_,0.445333
_27743_,_27362_,0.445919
_27743_,_25525_,0.445922
_27743_,_26850_,0.445923
_27743_,_27106_,0.445923
_27743_,_26594_,0.445924
_27743_,_27234_,0.445931
_27743_,_27490_,0.445935
_27743_,_26722_,0.445944
_27743_,_25913_,0.448339
_27743_,_26053_,0.448340
_27743_,_26309_,0.448340
_27743_,_26437_,0.448339
_27743_,_24841_,0.448343
_27743_,_26949_,0.448475
_24792_,_27127_,0.455398
_24792_,_25546_,0.455402
_24792_,_26871_,0.455403
_24792_,_27511_,0.455410
_24792_,_27255_,0.455412
_24792_,_26743_,0.455421
_24792_,_27383_,0.455445
_24792_,_26615_,0.455536
_27743_,_27333_,0.458819
_27743_,_26821_,0.458821
_27743_,_27077_,0.458821
_27743_,_26565_,0.458823
_27743_,_25496_,0.458828
_27743_,_27205_,0.458830
_27743_,_26693_,0.458833
_27743_,_27461_,0.458834
_27743_,_26298_,0.470662
_27743_,_26938_,0.470665
_27743_,_24830_,0.470672
_27743_,_25902_,0.470673
_27743_,_26042_,0.470673
_27743_,_26426_,0.470727
_27743_,_27066_,0.480739
_27743_,_25485_,0.480743
_27743_,_26810_,0.480745
_27743_,_27194_,0.480753
_27743_,_27450_,0.480757
_27743_,_27322_,0.480759
_27743_,_26682_,0.480762
_27743_,_26554_,0.480878
_27743_,_25950_,0.497029
_27743_,_26090_,0.497030
_27743_,_26346_,0.497030
_27743_,_26474_,0.497029
_27743_,_24878_,0.497033
_27743_,_26218_,0.497032
_27743_,_26986_,0.497160
_27743_,_27370_,0.507288
_27743_,_26858_,0.507291
_27743_,_27114_,0.507291
_27743_,_26602_,0.507292
_27743_,_25533_,0.507297
_27743_,_27242_,0.507299
_27743_,_26730_,0.507303
_27743_,_27498_,0.507303
_27743_,_26020_,0.514450
_27743_,_26276_,0.514450
_27743_,_26916_,0.514455
_27743_,_24808_,0.514457
_27743_,_25880_,0.514459
_27743_,_26404_,0.514504
_27743_,_26470_,0.520697
_27743_,_26982_,0.520700
_27743_,_25946_,0.520704
_27743_,_26086_,0.520704
_27743_,_24874_,0.520707
_27743_,_26342_,0.520714
_24792_,_25762_,0.523597
_27743_,_27300_,0.524526
_27743_,_25463_,0.524529
_27743_,_26532_,0.524534
_27743_,_27428_,0.524542
_27743_,_27172_,0.524548
_27743_,_26660_,0.524550
_27743_,_27044_,0.524612
_27743_,_26788_,0.524633
_27743_,_26598_,0.530825
_27743_,_27366_,0.530825
_27743_,_26854_,0.530829
_27743_,_26726_,0.530830
_27743_,_27110_,0.530832
_27743_,_27494_,0.530840
_27743_,_27238_,0.530842
_27743_,_25529_,0.530853
_27743_,_26306_,0.534440
_27743_,_26946_,0.534445
_27743_,_25910_,0.534445
_27743_,_26050_,0.534446
_27743_,_26434_,0.534446
_27743_,_24838_,0.534449
_27743_,_26970_,0.541531
_27743_,_26330_,0.541533
_27743_,_24862_,0.541538
_27743_,_25934_,0.541540
_27743_,_26074_,0.541540
_27743_,_26458_,0.541594
_24792_,_26446_,0.543831
_24792_,_26958_,0.543833
_24792_,_24850_,0.543836
_24792_,_25922_,0.543838
_24792_,_26062_,0.543838
_24792_,_26318_,0.543847
_27743_,_27330_,0.544569
_27743_,_25493_,0.544572
_27743_,_26818_,0.544572
_27743_,_27074_,0.544572
_27743_,_26562_,0.544574
_27743_,_27202_,0.544581
_27743_,_26690_,0.544584
_27743_,_27458_,0.544585
_27743_,_27098_,0.551793
_27743_,_25517_,0.551797
_27743_,_26842_,0.551799
_27743_,_27482_,0.551805
_27743_,_27226_,0.551807
_27743_,_27354_,0.551812
_27743_,_26714_,0.551816
_27743_,_26586_,0.551931
_24792_,_26574_,0.554291
_24792_,_27342_,0.554291
_24792_,_26830_,0.554295
_24792_,_26702_,0.554297
_24792_,_27086_,0.554299
_24792_,_27470_,0.554306
_24792_,_27214_,0.554308
_24792_,_25505_,0.554319
_27743_,_25920_,0.570772
_27743_,_26060_,0.570773
_27743_,_26316_,0.570773
_27743_,_26444_,0.570773
_27743_,_24848_,0.570776
_27743_,_26956_,0.570866
_24792_,_26321_,0.571057
_24792_,_26961_,0.571060
_24792_,_24853_,0.571066
_24792_,_25925_,0.571068
_24792_,_26065_,0.571068
_24792_,_26449_,0.571122
_27743_,_25888_,0.575260
_27743_,_26028_,0.575261
_27743_,_26284_,0.575261
_27743_,_26412_,0.575261
_27743_,_24816_,0.575264
_27743_,_26924_,0.575354
_24792_,_26069_,0.575779
_24792_,_26325_,0.575778
_24792_,_26965_,0.575783
_24792_,_24857_,0.575785
_24792_,_25929_,0.575787
_24792_,_26453_,0.575877
_27743_,_27340_,0.580843
_27743_,_25503_,0.580845
_27743_,_26828_,0.580846
_27743_,_27084_,0.580846
_27743_,_26572_,0.580847
_27743_,_27212_,0.580854
_27743_,_26700_,0.580858
_27743_,_27468_,0.580858
_24792_,_27089_,0.581363
_24792_,_26833_,0.581368
_24792_,_25508_,0.581371
_24792_,_27473_,0.581380
_24792_,_27345_,0.581382
_24792_,_27217_,0.581383
_24792_,_26705_,0.581385
_24792_,_26577_,0.581501
_27743_,_27308_,0.585331
_27743_,_26796_,0.585334
_27743_,_27052_,0.585334
_27743_,_26540_,0.585335
_27743_,_25471_,0.585340
_27743_,_27180_,0.585342
_27743_,_26668_,0.585346
_27743_,_27436_,0.585346
_24792_,_26837_,0.586089
_24792_,_26581_,0.586089
_24792_,_25512_,0.586091
_24792_,_27477_,0.586101
_24792_,_27349_,0.586102
_24792_,_27221_,0.586104
_24792_,_26709_,0.586106
_24792_,_27093_,0.586168
_24792_,_25769_,0.587040
_27743_,_24798_,0.593765
_27743_,_25870_,0.593765
_27743_,_26010_,0.593765
_27743_,_26266_,0.593765
_27743_,_26394_,0.593765
_27743_,_26906_,0.593765
_27743_,_25453_,0.596766
_27743_,_26522_,0.596766
_27743_,_26650_,0.596766
_27743_,_26778_,0.596766
_27743_,_27034_,0.596766
_27743_,_27162_,0.596766
_27743_,_27290_,0.596766
_27743_,_27418_,0.596766
_27743_,_26310_,0.613440
_27743_,_26438_,0.613440
_27743_,_26950_,0.613442
_27743_,_24842_,0.613445
_27743_,_25914_,0.613447
_27743_,_26054_,0.613447
_27743_,_26370_,0.614469
_27743_,_27010_,0.614474
_27743_,_25974_,0.614475
_27743_,_26114_,0.614476
_27743_,_26498_,0.614475
_27743_,_24902_,0.614479
_24792_,_26287_,0.623160
_24792_,_26415_,0.623160
_24792_,_26927_,0.623163
_24792_,_24819_,0.623166
_24792_,_25891_,0.623167
_24792_,_26031_,0.623167
_27743_,_26566_,0.623919
_27743_,_27334_,0.623919
_27743_,_26822_,0.623923
_27743_,_25497_,0.623926
_27743_,_27078_,0.623926
_27743_,_27462_,0.623934
_27743_,_27206_,0.623936
_27743_,_26694_,0.623944
_27743_,_27394_,0.624598
_27743_,_25557_,0.624601
_27743_,_26626_,0.624603
_27743_,_27266_,0.624610
_27743_,_27522_,0.624614
_27743_,_26754_,0.624623
_27743_,_27138_,0.624684
_27743_,_26882_,0.624706
_27743_,_25886_,0.632847
_27743_,_26026_,0.632848
_27743_,_26282_,0.632848
_27743_,_26410_,0.632848
_27743_,_24814_,0.632851
_27743_,_26922_,0.632983
_24792_,_26543_,0.633230
_24792_,_27311_,0.633230
_24792_,_26799_,0.633234
_24792_,_25474_,0.633237
_24792_,_27055_,0.633238
_24792_,_27439_,0.633245
_24792_,_27183_,0.633247
_24792_,_26671_,0.633256
_24792_,_26510_,0.639304
_24792_,_27022_,0.639306
_24792_,_26126_,0.639311
_24792_,_24914_,0.639314
_24792_,_25986_,0.639316
_24792_,_26382_,0.639320
_27743_,_27306_,0.643327
_27743_,_26794_,0.643330
_27743_,_27050_,0.643330
_27743_,_26538_,0.643331
_27743_,_25469_,0.643336
_27743_,_27178_,0.643338
_27743_,_26666_,0.643342
_27743_,_27434_,0.643342
_24792_,_26033_,0.644860
_24792_,_26289_,0.644864
_24792_,_26929_,0.644867
_24792_,_24821_,0.644870
_24792_,_25893_,0.644871
_24792_,_26417_,0.644925
_24792_,_25889_,0.645166
_24792_,_26029_,0.645167
_24792_,_26285_,0.645167
_24792_,_26413_,0.645166
_24792_,_24817_,0.645170
_24792_,_26925_,0.645247
_24792_,_26638_,0.649427
_24792_,_27406_,0.649427
_24792_,_26894_,0.649431
_24792_,_26766_,0.649432
_24792_,_27150_,0.649434
_24792_,_27534_,0.649442
_24792_,_27278_,0.649444
_24792_,_25569_,0.649455
_27743_,_25814_,0.651572
_24792_,_27057_,0.654937
_24792_,_25476_,0.654941
_24792_,_26801_,0.654943
_24792_,_27185_,0.654951
_24792_,_27441_,0.654955
_24792_,_27313_,0.654957
_24792_,_26673_,0.654960
_24792_,_26545_,0.655076
_24792_,_27309_,0.655172
_24792_,_26797_,0.655174
_24792_,_27053_,0.655174
_24792_,_26541_,0.655176
_24792_,_25472_,0.655180
_24792_,_27181_,0.655183
_24792_,_26669_,0.655186
_24792_,_27437_,0.655187
_24792_,_26478_,0.665298
_24792_,_26990_,0.665301
_24792_,_24882_,0.665308
_24792_,_25954_,0.665310
_24792_,_26350_,0.665314
_24792_,_26094_,0.665343
_24792_,_24796_,0.668396
_24792_,_25868_,0.668396
_24792_,_26008_,0.668396
_24792_,_26264_,0.668396
_24792_,_26392_,0.668396
_24792_,_26904_,0.668396
_24792_,_25451_,0.671531
_24792_,_26520_,0.671531
_24792_,_26648_,0.671531
_24792_,_26776_,0.671531
_24792_,_27032_,0.671531
_24792_,_27160_,0.671531
_24792_,_27288_,0.671531
_24792_,_27416_,0.671531
_27743_,_24809_,0.672425
_27743_,_25881_,0.672425
_27743_,_26021_,0.672425
_27743_,_26277_,0.672425
_27743_,_26405_,0.672425
_27743_,_26917_,0.672425
_27743_,_25464_,0.675247
_27743_,_26533_,0.675247
_27743_,_26661_,0.675247
_27743_,_26789_,0.675247
_27743_,_27045_,0.675247
_27743_,_27173_,0.675247
_27743_,_27301_,0.675247
_27743_,_27429_,0.675247
_24792_,_26606_,0.675419
