launch_flop,capture_flop,slack
_11071_,_10902_,0.973318
_11071_,_10904_,1.026176
_11071_,_10903_,1.050103
_11071_,_10896_,1.057844
_11071_,_10899_,1.070435
_10262_,_11037_,1.077894
_11071_,_10898_,1.080026
_11071_,_10901_,1.087462
_11071_,_10900_,1.089455
_10262_,_11054_,1.138869
_11071_,_10897_,1.159262
_11360_,_10286_,1.210142
_11071_,_10890_,1.218689
_11360_,_10296_,1.232589
_11071_,_10892_,1.232736
_10847_,_10777_,1.258636
_10847_,_11630_,1.258635
_10847_,_11729_,1.258635
_10847_,_11761_,1.258636
_10847_,_11825_,1.258636
_10847_,_10329_,1.258667
_10847_,_10553_,1.258667
_10847_,_10261_,1.258672
_10847_,_10361_,1.258672
_10847_,_10425_,1.258672
_10847_,_10489_,1.258672
_10847_,_10521_,1.258672
_10847_,_10649_,1.258672
_10847_,_10681_,1.258672
_10847_,_10713_,1.258672
_10847_,_10745_,1.258672
_10847_,_11215_,1.258672
_10847_,_11327_,1.258672
_10847_,_11359_,1.258672
_10847_,_11428_,1.258672
_10847_,_11534_,1.258672
_10847_,_11566_,1.258672
_10847_,_11598_,1.258672
_10847_,_11697_,1.258672
_10262_,_11053_,1.266776
_10847_,_11470_,1.268262
_10847_,_10393_,1.268309
_10847_,_11662_,1.268309
_10847_,_10457_,1.268337
_10847_,_10585_,1.268347
_10847_,_10617_,1.268357
_10847_,_11502_,1.268430
_11071_,_10895_,1.268773
_10262_,_11263_,1.270110
_11071_,_10894_,1.270184
_10262_,_11043_,1.296661
_10907_,_10958_,1.304668
_11360_,_10274_,1.307800
_11071_,_10891_,1.308571
_10263_,_11039_,1.323787
_10907_,_10954_,1.343896
_11071_,_10893_,1.354310
_10907_,_10957_,1.369850
_10847_,_10772_,1.374110
_10847_,_11625_,1.374109
_10847_,_11724_,1.374108
_10847_,_11756_,1.374110
_10847_,_11820_,1.374110
_10847_,_10324_,1.374140
_10847_,_10548_,1.374140
_10847_,_11692_,1.374151
_10847_,_10356_,1.374197
_10847_,_11529_,1.374197
_10847_,_10256_,1.374214
_10847_,_10420_,1.374214
_10847_,_10484_,1.374214
_10847_,_10516_,1.374214
_10847_,_10644_,1.374214
_10847_,_10676_,1.374214
_10847_,_10708_,1.374214
_10847_,_10740_,1.374214
_10847_,_11210_,1.374214
_10847_,_11322_,1.374214
_10847_,_11354_,1.374214
_10847_,_11423_,1.374214
_10847_,_11561_,1.374214
_10847_,_11593_,1.374214
_10847_,_10776_,1.374469
_10847_,_11629_,1.374468
_10847_,_11728_,1.374467
_10847_,_11760_,1.374469
_10847_,_11824_,1.374469
_10847_,_10328_,1.374499
_10847_,_10552_,1.374499
_10847_,_11696_,1.374511
_10847_,_10260_,1.374557
_10847_,_10360_,1.374556
_10847_,_10424_,1.374557
_10847_,_10488_,1.374557
_10847_,_10520_,1.374557
_10847_,_10648_,1.374557
_10847_,_10680_,1.374557
_10847_,_10712_,1.374557
_10847_,_10744_,1.374557
_10847_,_11214_,1.374557
_10847_,_11326_,1.374557
_10847_,_11358_,1.374557
_10847_,_11427_,1.374557
_10847_,_11533_,1.374556
_10847_,_11565_,1.374557
_10847_,_11597_,1.374557
_10263_,_11038_,1.377190
_10847_,_11465_,1.384038
_10847_,_10388_,1.384086
_10847_,_11657_,1.384085
_10847_,_11497_,1.384112
_10847_,_10452_,1.384114
_10847_,_10580_,1.384124
_10847_,_10612_,1.384133
_10847_,_10392_,1.384373
_10847_,_11661_,1.384373
_10847_,_10456_,1.384402
_10847_,_10584_,1.384411
_10847_,_10616_,1.384421
_10847_,_11469_,1.384441
_10847_,_11501_,1.384494
_10262_,_11065_,1.387076
_10262_,_11068_,1.387087
_10262_,_11040_,1.392124
_10847_,_10774_,1.397785
_10847_,_11627_,1.397784
_10847_,_11726_,1.397783
_10847_,_11758_,1.397785
_10847_,_11822_,1.397785
_10847_,_10326_,1.397815
_10847_,_10550_,1.397815
_10847_,_11694_,1.397826
_10847_,_10258_,1.397862
_10847_,_10358_,1.397862
_10847_,_10422_,1.397862
_10847_,_10486_,1.397862
_10847_,_10518_,1.397862
_10847_,_10646_,1.397862
_10847_,_10678_,1.397862
_10847_,_10710_,1.397862
_10847_,_10742_,1.397862
_10847_,_11212_,1.397862
_10847_,_11324_,1.397862
_10847_,_11356_,1.397862
_10847_,_11425_,1.397862
_10847_,_11531_,1.397862
_10847_,_11563_,1.397862
_10847_,_11595_,1.397862
_10262_,_11063_,1.399911
_10263_,_11264_,1.400158
_10847_,_10773_,1.400643
_10847_,_11626_,1.400642
_10847_,_11725_,1.400641
_10847_,_11757_,1.400643
_10847_,_11821_,1.400643
_10847_,_10325_,1.400673
_10847_,_10549_,1.400673
_10847_,_11693_,1.400684
_10847_,_10357_,1.400730
_10847_,_11530_,1.400730
_10847_,_10257_,1.400736
_10847_,_10421_,1.400736
_10847_,_10485_,1.400736
_10847_,_10517_,1.400736
_10847_,_10645_,1.400736
_10847_,_10677_,1.400736
_10847_,_10709_,1.400736
_10847_,_10741_,1.400736
_10847_,_11211_,1.400736
_10847_,_11323_,1.400736
_10847_,_11355_,1.400736
_10847_,_11424_,1.400736
_10847_,_11562_,1.400736
_10847_,_11594_,1.400736
_10262_,_11061_,1.403645
_10847_,_10454_,1.407583
_10847_,_10614_,1.407588
_10847_,_10390_,1.407641
_10847_,_11659_,1.407641
_10847_,_10582_,1.407679
_10847_,_11467_,1.407709
_10847_,_11499_,1.407762
_10847_,_10389_,1.410570
_10847_,_11658_,1.410570
_10847_,_11498_,1.410596
_10847_,_10453_,1.410599
_10847_,_10581_,1.410608
_10847_,_10613_,1.410618
_10847_,_11466_,1.410638
_10907_,_10968_,1.412522
_10907_,_10952_,1.417787
_10262_,_11430_,1.429488
_11361_,_10290_,1.429826
_11361_,_10277_,1.439494
_11071_,_10889_,1.442095
_10847_,_10775_,1.445464
_10847_,_11628_,1.445463
_10847_,_11727_,1.445462
_10847_,_11759_,1.445464
_10847_,_11823_,1.445464
_10847_,_10327_,1.445467
_10847_,_10551_,1.445467
_10847_,_11695_,1.445470
_10847_,_10259_,1.445541
_10847_,_10359_,1.445541
_10847_,_10423_,1.445541
_10847_,_10487_,1.445541
_10847_,_10519_,1.445541
_10847_,_10647_,1.445541
_10847_,_10679_,1.445541
_10847_,_10711_,1.445541
_10847_,_10743_,1.445541
_10847_,_11213_,1.445541
_10847_,_11325_,1.445541
_10847_,_11357_,1.445541
_10847_,_11426_,1.445541
_10847_,_11532_,1.445541
_10847_,_11564_,1.445541
_10847_,_11596_,1.445541
_10907_,_10955_,1.452090
_10847_,_10455_,1.455262
_10847_,_10583_,1.455264
_10847_,_10615_,1.455266
_10847_,_11468_,1.455272
_10847_,_10391_,1.455319
_10847_,_11660_,1.455319
_10847_,_11500_,1.455345
_11361_,_10287_,1.466956
_10907_,_10956_,1.470688
_11360_,_10271_,1.471383
_11360_,_10272_,1.480120
_10847_,_10771_,1.486407
_10847_,_11624_,1.486406
_10847_,_11723_,1.486405
_10847_,_11755_,1.486407
_10847_,_11819_,1.486407
_10847_,_10323_,1.486438
_10847_,_10547_,1.486438
_10847_,_11691_,1.486449
_10847_,_10255_,1.486484
_10847_,_10355_,1.486484
_10847_,_10419_,1.486484
_10847_,_10483_,1.486484
_10847_,_10515_,1.486484
_10847_,_10643_,1.486484
_10847_,_10675_,1.486484
_10847_,_10707_,1.486484
_10847_,_10739_,1.486484
_10847_,_11209_,1.486484
_10847_,_11321_,1.486484
_10847_,_11353_,1.486484
_10847_,_11422_,1.486484
_10847_,_11528_,1.486484
_10847_,_11560_,1.486484
_10847_,_11592_,1.486484
_11361_,_10273_,1.489854
_10847_,_10387_,1.496263
_10847_,_11656_,1.496263
_10847_,_10451_,1.496292
_10847_,_10579_,1.496301
_10847_,_10611_,1.496311
_10847_,_11464_,1.496331
_10847_,_11496_,1.496384
_10262_,_11067_,1.498405
_10907_,_10950_,1.501862
_11360_,_10285_,1.502825
_10907_,_10965_,1.502934
_10262_,_11047_,1.504578
_11361_,_10291_,1.504808
_11361_,_10293_,1.505285
_11071_,_10885_,1.520991
_10907_,_10959_,1.524641
_11433_,_10815_,1.526927
_11433_,_10812_,1.528606
_11361_,_10284_,1.530042
_11360_,_10281_,1.532457
_10262_,_11060_,1.534610
_11433_,_10829_,1.537690
_11433_,_10841_,1.539287
_10907_,_10964_,1.540021
_10907_,_10953_,1.541167
_11360_,_10275_,1.541652
_11361_,_10283_,1.542404
_11360_,_10270_,1.549420
_10263_,_11048_,1.549507
_10907_,_10951_,1.549822
_11433_,_10362_,1.550991
_11433_,_10363_,1.550991
_11433_,_10364_,1.550991
_11433_,_10365_,1.550991
_11433_,_10366_,1.550991
_11433_,_10367_,1.550991
_11433_,_10368_,1.550991
_11433_,_10369_,1.550991
_11433_,_10370_,1.550991
_11433_,_10371_,1.550991
_11433_,_10372_,1.550991
