launch_flop,capture_flop,slack
_41698_,_51040_,2.179737
_41698_,_51644_,3.017590
_41698_,_50918_,3.086946
_41698_,_50953_,3.096823
_41698_,_50898_,3.098188
_41698_,_51646_,3.098210
_41698_,_45645_,3.115669
_41698_,_51651_,3.136560
_41698_,_50903_,3.136597
_41698_,_50958_,3.136599
_41698_,_50916_,3.140753
_41698_,_45650_,3.154105
_41698_,_50923_,3.164988
_41698_,_50901_,3.180717
_41698_,_50900_,3.190480
_41698_,_50951_,3.197220
_41698_,_50896_,3.197224
_41698_,_45643_,3.218114
_41698_,_50956_,3.242532
_41698_,_51649_,3.242550
_41698_,_51648_,3.250972
_41698_,_50955_,3.252351
_41698_,_45648_,3.262091
_41698_,_50921_,3.271136
_41698_,_45647_,3.271860
_41698_,_50920_,3.280910
_41698_,_50897_,3.300313
_41698_,_50952_,3.301689
_41698_,_51645_,3.301696
_41698_,_45644_,3.319163
_41698_,_50917_,3.330046
_41698_,_50899_,3.332139
_41698_,_50954_,3.333490
_41698_,_51647_,3.333490
_41698_,_45646_,3.350975
_41698_,_50919_,3.361860
_41698_,_50936_,3.369475
_41698_,_50881_,3.369524
_41698_,_51205_,3.403800
_41698_,_45628_,3.463972
_41698_,_50902_,3.485510
_41698_,_51650_,3.486847
_41698_,_50957_,3.486898
_41698_,_51643_,3.504326
_41698_,_50965_,3.506591
_41698_,_50922_,3.515244
_41698_,_45649_,3.535154
_41698_,_50964_,3.541883
_41698_,_50884_,3.545306
_41698_,_50883_,3.552440
_41698_,_45631_,3.560398
_41698_,_50939_,3.572970
_41698_,_50938_,3.580660
_41698_,_50895_,3.580788
_41698_,_45630_,3.595866
_41698_,_50943_,3.616241
_41698_,_50915_,3.616652
_41698_,_50893_,3.617616
_41698_,_50948_,3.617620
_41698_,_51641_,3.618972
_41698_,_50947_,3.626193
_41698_,_50873_,3.640225
_41698_,_50950_,3.642442
_41698_,_50908_,3.646008
_41698_,_50913_,3.647355
_41698_,_45642_,3.661347
_41698_,_50892_,3.687901
_41698_,_51640_,3.687931
_41698_,_45635_,3.699394
_41698_,_50882_,3.703331
_41698_,_50887_,3.704895
_41698_,_45639_,3.705410
_41698_,_50912_,3.716278
_41698_,_50886_,3.727172
_41698_,_45640_,3.727452
_41698_,_50937_,3.756164
_41698_,_50888_,3.767873
_41698_,_45629_,3.770051
_41698_,_50904_,3.783145
_41698_,_50905_,3.786304
_41698_,_50966_,3.794091
_41698_,_50967_,3.797039
_41698_,_50941_,3.806612
_41698_,_50942_,3.836827
_41698_,_45633_,3.845350
_41698_,_45632_,3.847752
_41698_,_49011_,3.848020
_41698_,_45634_,3.862575
_41698_,_50940_,3.874542
_41698_,_50894_,3.888118
_41698_,_50949_,3.888172
_41698_,_51642_,3.889449
_41698_,_51638_,3.906501
_41698_,_45641_,3.907074
_41698_,_50885_,3.916191
_41698_,_50914_,3.917912
_41698_,_50910_,3.934933
_41698_,_50944_,3.961414
_41698_,_50880_,3.981686
_41698_,_50890_,3.999432
_41698_,_45637_,4.012382
_41698_,_50945_,4.039077
_41698_,_50909_,4.051621
_41698_,_45627_,4.053606
_41698_,_50935_,4.076965
_41698_,_50864_,4.085676
_41698_,_50889_,4.112767
_41698_,_50946_,4.117856
_41698_,_51639_,4.117871
_41698_,_50869_,4.118603
_41698_,_50877_,4.137638
_41698_,_50932_,4.137664
_41698_,_50911_,4.146239
_41698_,_45636_,4.157963
_41698_,_50891_,4.181263
_41698_,_50929_,4.190451
_41698_,_45638_,4.223810
_41698_,_50874_,4.235101
_41698_,_45619_,4.251976
_41698_,_50960_,4.257409
_41698_,_45624_,4.286629
_41698_,_45621_,4.343997
_41698_,_50865_,4.460060
_41698_,_50870_,4.492988
_41698_,_50933_,4.493598
_41698_,_50878_,4.551334
_41698_,_50930_,4.553205
_41698_,_50875_,4.569203
_41698_,_50934_,4.589348
_41698_,_50879_,4.605066
_41698_,_45625_,4.620426
_41698_,_45622_,4.623806
_41698_,_50961_,4.631904
_41698_,_45626_,4.638967
_41698_,_45620_,4.654840
_41698_,_50876_,4.718339
_41698_,_50931_,4.719660
_41698_,_45623_,4.904216
_50653_,_50861_,5.374472
_51122_,_45339_,5.378177
_51122_,_45341_,5.378177
_51122_,_45342_,5.378177
_51122_,_45344_,5.378177
_51122_,_45345_,5.378177
_50653_,_50854_,5.399361
_50653_,_50847_,5.399370
_50653_,_50857_,5.399369
_50653_,_50858_,5.399376
_50653_,_50853_,5.399384
_50653_,_50848_,5.399396
_50653_,_50849_,5.399401
_50653_,_50833_,5.447443
_50653_,_50835_,5.449211
_50653_,_50855_,5.465371
_50653_,_50859_,5.465371
_51048_,_45949_,5.483542
_51048_,_45901_,5.483592
_51048_,_47669_,5.483592
_51048_,_46085_,5.483639
_51048_,_45781_,5.483647
_51048_,_47709_,5.483647
_51048_,_45757_,5.483655
_51048_,_45917_,5.483671
_51048_,_45981_,5.483669
_51048_,_47693_,5.483668
_51122_,_45338_,5.486905
_51122_,_45340_,5.486905
_51122_,_45343_,5.486905
_51048_,_42891_,5.495403
_51048_,_47957_,5.495403
_51048_,_47965_,5.495403
_51048_,_47973_,5.495403
_51048_,_47989_,5.495403
_51048_,_47997_,5.495403
_51048_,_48005_,5.495403
_51048_,_43523_,5.495447
_51048_,_44611_,5.495447
_51048_,_45845_,5.495447
_51048_,_41499_,5.495507
_51048_,_41539_,5.495507
_51048_,_47493_,5.495502
_51048_,_47845_,5.495507
_51048_,_41595_,5.495584
_51048_,_46093_,5.495583
_51048_,_47517_,5.495583
_51048_,_47445_,5.495611
_51048_,_44595_,5.495622
_51048_,_41659_,5.495636
_51048_,_47557_,5.495636
_51048_,_47829_,5.495633
_51048_,_47877_,5.495633
_51048_,_47941_,5.495636
_51048_,_47312_,5.507232
_51048_,_45952_,5.507631
_51048_,_47672_,5.507681
_51048_,_47368_,5.507698
_51048_,_47696_,5.507735
_51048_,_47712_,5.507737
_51048_,_47360_,5.507749
_51048_,_42886_,5.507759
_51048_,_46016_,5.507761
_50653_,_50842_,5.509627
_50653_,_50843_,5.509627
_50653_,_50840_,5.509654
_50653_,_50841_,5.509655
_51048_,_47313_,5.511280
_51048_,_45953_,5.511678
_51048_,_45905_,5.511728
_51048_,_47673_,5.511728
_51048_,_47369_,5.511745
_51048_,_46089_,5.511775
_51048_,_45785_,5.511784
_51048_,_47713_,5.511784
_51048_,_45761_,5.511792
_51048_,_46017_,5.511792
_51048_,_47361_,5.511796
_51048_,_42887_,5.511806
_51048_,_45921_,5.511807
_51048_,_45985_,5.511806
_51048_,_47697_,5.511805
_51048_,_47737_,5.511809
_50653_,_50852_,5.514721
_51048_,_47420_,5.515081
_51048_,_47421_,5.515081
_51048_,_47422_,5.515081
_51048_,_47423_,5.515081
_51048_,_47424_,5.515081
_51048_,_47425_,5.515081
_51048_,_47426_,5.515081
_51048_,_47427_,5.515081
_51048_,_44666_,5.518016
_51048_,_44667_,5.518016
_51048_,_44669_,5.518016
_51048_,_44670_,5.518016
_51048_,_44671_,5.518016
_51048_,_44672_,5.518016
_51048_,_44673_,5.518016
_51048_,_47416_,5.519594
_51048_,_45680_,5.519780
_51048_,_42894_,5.519801
_51048_,_47960_,5.519801
_51048_,_47976_,5.519801
_51048_,_47992_,5.519801
_51048_,_48000_,5.519801
_51048_,_48008_,5.519801
_51048_,_41366_,5.519866
_51048_,_44734_,5.519883
_51048_,_44782_,5.519883
_51048_,_44830_,5.519883
_51048_,_46064_,5.519883
_51048_,_47408_,5.519877
_51048_,_47392_,5.519884
_51048_,_47496_,5.519900
_51048_,_47848_,5.519905
_51048_,_41454_,5.519947
_51048_,_45696_,5.519949
_51048_,_45664_,5.519963
_51048_,_41606_,5.519972
_51048_,_41598_,5.519981
_51048_,_46096_,5.519980
_51048_,_47504_,5.520000
_51048_,_47448_,5.520009
_51048_,_41638_,5.520025
_51048_,_44518_,5.520020
_51048_,_44598_,5.520020
_51048_,_41526_,5.520036
_51048_,_41566_,5.520036
_51048_,_41662_,5.520034
_51048_,_44654_,5.520035
_51048_,_47560_,5.520034
_51048_,_47800_,5.520030
_51048_,_47832_,5.520030
_51048_,_47880_,5.520030
_51048_,_47944_,5.520034
_51048_,_43530_,5.520580
_51048_,_43531_,5.520580
_51048_,_43533_,5.520580
_51048_,_43534_,5.520580
_51048_,_43536_,5.520580
_51048_,_43537_,5.520580
_51048_,_44698_,5.520756
_51048_,_44699_,5.520756
_51048_,_44700_,5.520756
_51048_,_44701_,5.520756
_51048_,_44702_,5.520756
_51048_,_44704_,5.520756
_51048_,_47417_,5.523957
_51048_,_41607_,5.524006
_51048_,_45681_,5.524142
_51048_,_47961_,5.524164
_51048_,_47969_,5.524164
_51048_,_47977_,5.524164
_51048_,_41367_,5.524229
_51048_,_42895_,5.524229
_51048_,_47993_,5.524229
_51048_,_48001_,5.524229
_51048_,_48009_,5.524229
_51048_,_44735_,5.524245
_51048_,_44783_,5.524245
_51048_,_44831_,5.524245
_51048_,_46065_,5.524245
_51048_,_47393_,5.524240
_51048_,_47409_,5.524240
_51048_,_41503_,5.524267
_51048_,_45697_,5.524267
_51048_,_47465_,5.524267
_51048_,_47497_,5.524262
_51048_,_47849_,5.524267
_51048_,_44631_,5.524297
_51048_,_41455_,5.524309
_51048_,_45665_,5.524325
_51048_,_46097_,5.524343
_51048_,_44519_,5.524354
_51048_,_47505_,5.524363
_51048_,_47449_,5.524371
_51048_,_44599_,5.524382
_51048_,_41527_,5.524398
_51048_,_41567_,5.524398
_51048_,_44655_,5.524397
_51048_,_47561_,5.524396
_51048_,_47801_,5.524395
_51048_,_47833_,5.524393
_51048_,_47881_,5.524395
_50653_,_50834_,5.524899
_51048_,_47340_,5.526078
_51048_,_47341_,5.526078
_51048_,_47346_,5.526078
_51048_,_47347_,5.526078
_51048_,_44690_,5.526264
_51048_,_44693_,5.526264
_51048_,_44695_,5.526264
_51048_,_44696_,5.526264
_51048_,_44718_,5.529018
_51048_,_44719_,5.529018
_51048_,_44720_,5.529018
_51048_,_45756_,5.530833
_51048_,_45780_,5.530833
_51048_,_45900_,5.530833
_51048_,_45948_,5.530833
_51048_,_46012_,5.530833
_51048_,_46084_,5.530833
_51048_,_47356_,5.530833
_51048_,_47692_,5.530833
_51048_,_46004_,5.531575
_51048_,_46008_,5.531575
_51048_,_44674_,5.531662
_51048_,_44677_,5.531662
_51048_,_41692_,5.531773
_51048_,_41697_,5.531773
_51048_,_43516_,5.531773
_51048_,_43519_,5.531773
_51122_,_45330_,5.534577
_51122_,_45331_,5.534577
_51122_,_45332_,5.534577
_51122_,_45333_,5.534577
_51122_,_45334_,5.534577
_51122_,_45335_,5.534577
_51122_,_45336_,5.534577
_51122_,_45337_,5.534577
_51048_,_47310_,5.535476
_51048_,_45950_,5.535875
_51048_,_45902_,5.535925
_51048_,_47670_,5.535925
_51048_,_47366_,5.535942
_51048_,_46086_,5.535972
_51048_,_45782_,5.535981
_51048_,_47694_,5.535979
_51048_,_47710_,5.535981
_51048_,_45758_,5.535989
_51048_,_46014_,5.535989
_51048_,_47358_,5.535993
_51048_,_42884_,5.536003
_51048_,_45918_,5.536004
_51048_,_45982_,5.536002
_51048_,_47734_,5.536005
_51122_,_48100_,5.537073
_51122_,_48101_,5.537073
_51122_,_48102_,5.537073
_51122_,_48104_,5.537073
_51122_,_48105_,5.537073
_51122_,_48106_,5.537073
_51122_,_48107_,5.537073
_51122_,_42971_,5.539569
_51122_,_42973_,5.539569
_51122_,_42974_,5.539569
_51122_,_42975_,5.539569
_51122_,_42976_,5.539569
_51122_,_42977_,5.539569
_51048_,_47311_,5.544410
_51122_,_45371_,5.544560
_51122_,_45375_,5.544560
_51122_,_45376_,5.544560
_51122_,_45377_,5.544560
_51122_,_45394_,5.544560
_51122_,_45396_,5.544560
_51122_,_45397_,5.544560
_51122_,_45398_,5.544560
_50653_,_50836_,5.544663
_50653_,_50837_,5.544663
_50653_,_50838_,5.544663
_50653_,_50839_,5.544663
_50653_,_50860_,5.544663
_50653_,_50862_,5.544663
_51048_,_45951_,5.544809
_51048_,_45903_,5.544859
_51048_,_47671_,5.544859
_51048_,_47367_,5.544876
_51048_,_46087_,5.544906
_51048_,_45783_,5.544915
_51048_,_47695_,5.544913
_51048_,_47711_,5.544915
_51048_,_45759_,5.544923
_51048_,_42885_,5.544937
_51048_,_45919_,5.544938
_51048_,_46015_,5.544939
_51048_,_47735_,5.544940
_51048_,_45676_,5.546435
_51048_,_47956_,5.546457
_51048_,_47972_,5.546457
_51048_,_47988_,5.546457
_51048_,_47996_,5.546457
_51048_,_48004_,5.546457
_51048_,_41498_,5.546488
_51048_,_41538_,5.546488
_51048_,_41562_,5.546488
_51048_,_41594_,5.546488
_51048_,_41602_,5.546488
_51048_,_41634_,5.546488
_51048_,_41658_,5.546488
_51048_,_43522_,5.546488
_51048_,_44514_,5.546488
_51048_,_44594_,5.546488
_51048_,_44610_,5.546488
_51048_,_44722_,5.546488
_51048_,_44730_,5.546488
_51048_,_44778_,5.546488
_51048_,_44826_,5.546488
_51048_,_45692_,5.546488
_51048_,_45844_,5.546488
_51048_,_46060_,5.546488
_51048_,_46092_,5.546488
_51048_,_47388_,5.546488
_51048_,_47404_,5.546488
_51048_,_47412_,5.546488
_51048_,_47444_,5.546488
_51048_,_47516_,5.546488
_51048_,_47556_,5.546488
_51048_,_47796_,5.546488
_51048_,_47828_,5.546488
_51048_,_47844_,5.546488
_51048_,_47876_,5.546488
_51048_,_47940_,5.546488
_51048_,_41564_,5.548025
_51048_,_45678_,5.548161
_51048_,_47958_,5.548182
_51048_,_47966_,5.548182
_51048_,_47974_,5.548182
