launch_flop,capture_flop,slack
_10731_,_10794_,-1.590392
_10731_,_10792_,-1.530782
_10731_,_10793_,-1.476008
_10731_,_10791_,-1.361716
_10731_,_10790_,-1.247956
_10094_,_10897_,-1.156351
_10731_,_10789_,-1.148489
_10731_,_10788_,-1.103130
_10896_,_10730_,-0.994879
_10731_,_10787_,-0.966311
_10731_,_10786_,-0.894275
_10094_,_10895_,-0.865619
_10731_,_10785_,-0.848916
_10731_,_10784_,-0.836166
_10731_,_10782_,-0.801047
_10731_,_10783_,-0.749561
_10094_,_10859_,-0.670031
_10094_,_10901_,-0.638521
_10896_,_10728_,-0.616328
_10094_,_10862_,-0.612688
_10731_,_10781_,-0.584161
_10896_,_10729_,-0.583746
_10896_,_10727_,-0.569338
_10094_,_10930_,-0.545242
_10094_,_10932_,-0.509428
_10731_,_10780_,-0.470388
_10094_,_10123_,-0.467976
_10896_,_10718_,-0.429780
_10896_,_10719_,-0.394554
_10896_,_10723_,-0.392651
_10731_,_10779_,-0.371348
_10896_,_10717_,-0.350311
_10896_,_10722_,-0.331628
_10731_,_10778_,-0.325989
_10094_,_10795_,-0.308610
_10896_,_10726_,-0.304738
_10896_,_10725_,-0.231840
_10670_,_11555_,-0.204543
_10670_,_11392_,-0.204535
_10670_,_10087_,-0.204531
_10670_,_10155_,-0.204531
_10670_,_10219_,-0.204531
_10670_,_10283_,-0.204531
_10670_,_10315_,-0.204531
_10670_,_10411_,-0.204531
_10670_,_10443_,-0.204531
_10670_,_10539_,-0.204531
_10670_,_10571_,-0.204531
_10670_,_11185_,-0.204531
_10670_,_11254_,-0.204531
_10670_,_11296_,-0.204531
_10670_,_11328_,-0.204531
_10670_,_11360_,-0.204531
_10670_,_10251_,-0.194652
_10670_,_11041_,-0.194652
_10670_,_10347_,-0.194641
_10670_,_10475_,-0.194641
_10670_,_10507_,-0.194641
_10670_,_10603_,-0.194641
_10670_,_11153_,-0.194641
_10670_,_11424_,-0.194641
_10670_,_11456_,-0.194641
_10670_,_11488_,-0.194641
_10670_,_11523_,-0.194641
_10670_,_11587_,-0.194641
_10670_,_10187_,-0.194640
_10670_,_10379_,-0.194640
_10670_,_11651_,-0.194640
_10896_,_10721_,-0.192605
_10731_,_10777_,-0.189170
_10896_,_10724_,-0.187395
_10094_,_10931_,-0.181716
_10670_,_10826_,-0.178065
_10731_,_10776_,-0.117134
_10670_,_11553_,-0.115228
_10670_,_11390_,-0.115221
_10670_,_10085_,-0.115216
_10670_,_10153_,-0.115216
_10670_,_10217_,-0.115216
_10670_,_10281_,-0.115216
_10670_,_10313_,-0.115216
_10670_,_10409_,-0.115216
_10670_,_10441_,-0.115216
_10670_,_10537_,-0.115216
_10670_,_10569_,-0.115216
_10670_,_11183_,-0.115216
_10670_,_11252_,-0.115216
_10670_,_11294_,-0.115216
_10670_,_11326_,-0.115216
_10670_,_11358_,-0.115216
_10094_,_10120_,-0.115040
_10094_,_10928_,-0.109671
_10670_,_10249_,-0.105338
_10670_,_11039_,-0.105338
_10670_,_10345_,-0.105326
_10670_,_10473_,-0.105326
_10670_,_10505_,-0.105326
_10670_,_10601_,-0.105326
_10670_,_11151_,-0.105326
_10670_,_11422_,-0.105326
_10670_,_11454_,-0.105326
_10670_,_11486_,-0.105326
_10670_,_11521_,-0.105326
_10670_,_11585_,-0.105326
_10670_,_10185_,-0.105326
_10670_,_10377_,-0.105326
_10670_,_11649_,-0.105326
_10094_,_10122_,-0.095315
_10670_,_11554_,-0.087782
_10670_,_10086_,-0.087781
_10670_,_10154_,-0.087781
_10670_,_10218_,-0.087781
_10670_,_10282_,-0.087781
_10670_,_10314_,-0.087781
_10670_,_10410_,-0.087781
_10670_,_10442_,-0.087781
_10670_,_10538_,-0.087781
_10670_,_10570_,-0.087781
_10670_,_11184_,-0.087781
_10670_,_11253_,-0.087781
_10670_,_11295_,-0.087781
_10670_,_11327_,-0.087781
_10670_,_11359_,-0.087781
_10670_,_11391_,-0.087781
_10670_,_10250_,-0.077939
_10670_,_11040_,-0.077939
_10670_,_10346_,-0.077928
_10670_,_10474_,-0.077928
_10670_,_10506_,-0.077928
_10670_,_10602_,-0.077928
_10670_,_11152_,-0.077928
_10670_,_11423_,-0.077928
_10670_,_11455_,-0.077928
_10670_,_11487_,-0.077928
_10670_,_11522_,-0.077928
_10670_,_11586_,-0.077928
_10670_,_10186_,-0.077927
_10670_,_10378_,-0.077927
_10670_,_11650_,-0.077927
_10731_,_10775_,-0.071775
_10094_,_10929_,-0.069571
_11259_,_10667_,-0.061809
_10731_,_10774_,-0.059025
_10896_,_10720_,-0.055505
_11259_,_10668_,-0.051279
_10731_,_10772_,-0.024473
_10094_,_10121_,0.002544
_10731_,_10773_,0.027002
_10670_,_11552_,0.031970
_10670_,_10084_,0.031982
_10670_,_10152_,0.031982
_10670_,_10216_,0.031982
_10670_,_10280_,0.031982
_10670_,_10312_,0.031982
_10670_,_10408_,0.031982
_10670_,_10440_,0.031982
_10670_,_10536_,0.031982
_10670_,_10568_,0.031982
_10670_,_11182_,0.031982
_10670_,_11251_,0.031982
_10670_,_11293_,0.031982
_10670_,_11325_,0.031982
_10670_,_11357_,0.031982
_10670_,_11389_,0.031982
_10094_,_10927_,0.037497
_10670_,_10248_,0.041860
_10670_,_11038_,0.041860
_10670_,_10344_,0.041872
_10670_,_10472_,0.041872
_10670_,_10504_,0.041872
_10670_,_10600_,0.041872
_10670_,_11150_,0.041872
_10670_,_11421_,0.041872
_10670_,_11453_,0.041872
_10670_,_11485_,0.041872
_10670_,_11520_,0.041872
_10670_,_11584_,0.041872
_10670_,_10184_,0.041872
_10670_,_10376_,0.041872
_10670_,_11648_,0.041872
_10896_,_10716_,0.055527
_10862_,_10665_,0.080873
_10094_,_10119_,0.098098
_10670_,_11551_,0.109154
_10670_,_10083_,0.109166
_10670_,_10151_,0.109166
_10670_,_10215_,0.109166
_10670_,_10279_,0.109166
_10670_,_10311_,0.109166
_10670_,_10407_,0.109166
_10670_,_10439_,0.109166
_10670_,_10535_,0.109166
_10670_,_10567_,0.109166
_10670_,_11181_,0.109166
_10670_,_11250_,0.109166
_10670_,_11292_,0.109166
_10670_,_11324_,0.109166
_10670_,_11356_,0.109166
_10670_,_11388_,0.109166
_10670_,_10247_,0.119045
_10670_,_11037_,0.119045
_10670_,_10343_,0.119056
_10670_,_10471_,0.119056
_10670_,_10503_,0.119056
_10670_,_10599_,0.119056
_10670_,_11149_,0.119056
_10670_,_11420_,0.119056
_10670_,_11452_,0.119056
_10670_,_11484_,0.119056
_10670_,_11519_,0.119056
_10670_,_11583_,0.119056
_10670_,_10183_,0.119057
_10670_,_10375_,0.119057
_10670_,_11647_,0.119057
_10094_,_10922_,0.119221
_10094_,_10118_,0.124705
_11259_,_10666_,0.130825
_10670_,_10827_,0.148613
_10896_,_10715_,0.154220
_10862_,_10642_,0.160139
_10862_,_10643_,0.188336
_10731_,_10771_,0.193173
_10094_,_10926_,0.194277
_10094_,_10919_,0.205953
_11259_,_10664_,0.224774
_10670_,_10825_,0.245023
_10094_,_10923_,0.246527
_10862_,_10641_,0.247152
_10862_,_10663_,0.272406
_10094_,_10924_,0.291883
_10731_,_10769_,0.300191
_10731_,_10770_,0.307771
_10094_,_10921_,0.307999
_10862_,_10640_,0.336175
_10896_,_10711_,0.363938
_10896_,_10714_,0.376735
_10670_,_11550_,0.384600
_10670_,_10082_,0.384614
_10670_,_10150_,0.384614
_10670_,_10214_,0.384614
_10670_,_10278_,0.384614
_10670_,_10310_,0.384614
_10670_,_10406_,0.384614
_10670_,_10438_,0.384614
_10670_,_10534_,0.384614
_10670_,_10566_,0.384614
_10670_,_11180_,0.384614
_10670_,_11249_,0.384614
_10670_,_11291_,0.384614
_10670_,_11323_,0.384614
_10670_,_11355_,0.384614
_10670_,_11387_,0.384614
_10670_,_10246_,0.394500
_10670_,_11036_,0.394500
_10670_,_10342_,0.394511
_10670_,_10470_,0.394511
_10670_,_10502_,0.394511
_10670_,_10598_,0.394511
_10670_,_11148_,0.394511
_10670_,_11419_,0.394511
_10670_,_11451_,0.394511
_10670_,_11483_,0.394511
_10670_,_11518_,0.394511
_10670_,_11582_,0.394511
_10670_,_10182_,0.394512
_10670_,_10374_,0.394512
_10670_,_11646_,0.394512
_11259_,_10662_,0.406389
_10896_,_10713_,0.415969
_10094_,_10116_,0.442088
_10094_,_10920_,0.450011
_10670_,_11549_,0.454002
_10670_,_10081_,0.454014
_10670_,_10149_,0.454014
_10670_,_10213_,0.454014
_10670_,_10277_,0.454014
_10670_,_10309_,0.454014
_10670_,_10405_,0.454014
_10670_,_10437_,0.454014
