launch_flop,capture_flop,slack
_25533_,_26949_,0.155085
_25533_,_27077_,0.155086
_25533_,_26437_,0.155090
_25533_,_26821_,0.155092
_25533_,_26041_,0.155095
_25533_,_24969_,0.155128
_25533_,_25624_,0.155128
_25533_,_26181_,0.155128
_25533_,_27205_,0.164891
_25533_,_27333_,0.164901
_25533_,_26693_,0.164912
_25533_,_27461_,0.164936
_25533_,_26565_,0.164977
_25533_,_27589_,0.164998
_25533_,_26917_,0.189145
_25533_,_27045_,0.189146
_25533_,_26405_,0.189150
_25533_,_26789_,0.189152
_25533_,_26009_,0.189154
_25533_,_24937_,0.189208
_25533_,_25592_,0.189208
_25533_,_26149_,0.189208
_25533_,_27173_,0.199051
_25533_,_27301_,0.199061
_25533_,_27557_,0.199071
_25533_,_26661_,0.199072
_25533_,_27429_,0.199096
_25533_,_26533_,0.199138
_25533_,_25599_,0.210270
_25533_,_24944_,0.210271
_25533_,_27052_,0.210271
_25533_,_26796_,0.210274
_25533_,_26016_,0.210275
_25533_,_26924_,0.210276
_25533_,_26412_,0.210294
_25533_,_26156_,0.210309
_25533_,_26668_,0.220564
_25533_,_27180_,0.220564
_25533_,_27308_,0.220570
_25533_,_27436_,0.220595
_25533_,_26540_,0.220652
_25533_,_27564_,0.220673
_25533_,_26885_,0.233501
_25533_,_25688_,0.233549
_25533_,_27013_,0.233597
_25533_,_26981_,0.236266
_25533_,_27109_,0.236267
_25533_,_26469_,0.236271
_25533_,_25001_,0.236272
_25533_,_26853_,0.236272
_25533_,_26073_,0.236275
_25533_,_26213_,0.236276
_25533_,_25656_,0.236324
_25533_,_26341_,0.236346
_25533_,_26921_,0.241878
_25533_,_27049_,0.241879
_25533_,_26409_,0.241883
_25533_,_26793_,0.241884
_25533_,_26013_,0.241899
_25533_,_24941_,0.241932
_25533_,_25596_,0.241932
_25533_,_26153_,0.241932
_25533_,_27237_,0.246522
_25533_,_27365_,0.246532
_25533_,_27621_,0.246541
_25533_,_26725_,0.246543
_25533_,_27493_,0.246567
_25533_,_26597_,0.246609
_25533_,_27177_,0.251741
_25533_,_27305_,0.251751
_25533_,_26665_,0.251762
_25533_,_27433_,0.251802
_25533_,_26537_,0.251827
_25533_,_27561_,0.251848
_25533_,_25600_,0.260788
_25533_,_24945_,0.260789
_25533_,_27053_,0.260789
_25533_,_26797_,0.260792
_25533_,_26017_,0.260794
_25533_,_26925_,0.260794
_25533_,_26413_,0.260813
_25533_,_26157_,0.260827
_25533_,_26669_,0.270985
_25533_,_27181_,0.270985
_25533_,_27309_,0.270992
_25533_,_27437_,0.271016
_25533_,_26541_,0.271074
_25533_,_27565_,0.271094
_25533_,_26629_,0.301935
_25533_,_24977_,0.307629
