launch_flop,capture_flop,slack
_13674_,_13508_,-0.318698
_13674_,_13507_,-0.177640
_14037_,_13446_,0.162631
_13674_,_13499_,0.200882
_13674_,_13504_,0.237079
_13674_,_13500_,0.251774
_13674_,_13501_,0.251774
_13674_,_13505_,0.252961
_14037_,_13445_,0.253937
_13674_,_13496_,0.304460
_13674_,_13506_,0.319051
_14037_,_13444_,0.326300
_13674_,_13498_,0.368678
_13674_,_13503_,0.399887
_13674_,_13497_,0.450971
_14037_,_13443_,0.458099
_13674_,_13495_,0.486693
_13674_,_13502_,0.491101
_13674_,_13492_,0.492079
_14037_,_13442_,0.530462
_14037_,_13440_,0.564635
_12883_,_12894_,0.610156
_14037_,_13439_,0.655360
_14037_,_13441_,0.662110
_14037_,_13437_,0.682285
_13674_,_13494_,0.714355
_14037_,_13438_,0.729894
_12883_,_13573_,0.800029
_13448_,_14032_,0.806407
_13448_,_14234_,0.806408
_13448_,_13285_,0.806409
_13448_,_13349_,0.806409
_13448_,_14333_,0.806411
_13448_,_13221_,0.806412
_13448_,_13963_,0.806412
_13448_,_14106_,0.806412
_13448_,_14170_,0.806412
_13448_,_14074_,0.806428
_13448_,_12933_,0.811048
_13448_,_13189_,0.811050
_13448_,_12865_,0.811062
_13448_,_13061_,0.811061
_12883_,_12901_,0.812247
_13448_,_13931_,0.821688
_13448_,_14138_,0.821688
_13448_,_14301_,0.821699
_13448_,_14429_,0.821708
_13448_,_14266_,0.821719
_13448_,_14202_,0.821763
_13448_,_13029_,0.824649
_13448_,_12997_,0.824658
_13448_,_13157_,0.824658
_13448_,_13381_,0.824658
_13448_,_13819_,0.824658
_13448_,_12965_,0.824677
_13448_,_13125_,0.824677
_13448_,_13253_,0.824677
_13448_,_13317_,0.824677
_13448_,_13093_,0.824733
_13674_,_13491_,0.838985
_13448_,_13603_,0.848339
_13674_,_13488_,0.883210
_13448_,_13605_,0.897747
_13728_,_13637_,0.924197
_13448_,_14031_,0.926439
_13448_,_13284_,0.926440
_13448_,_13348_,0.926440
_13448_,_14233_,0.926440
_13448_,_13220_,0.926443
_13448_,_13962_,0.926443
_13448_,_14105_,0.926443
_13448_,_14169_,0.926443
_13448_,_14332_,0.926442
_13448_,_14073_,0.926459
_13448_,_12932_,0.931079
_13448_,_13188_,0.931082
_13448_,_12864_,0.931093
_13448_,_13060_,0.931093
_12872_,_13675_,0.932241
_13964_,_12892_,0.940364
_13964_,_12895_,0.941023
_13448_,_13930_,0.941720
_13448_,_14137_,0.941720
_13448_,_14300_,0.941730
_13448_,_14428_,0.941739
_13448_,_14265_,0.941750
_13448_,_14201_,0.941795
_13448_,_13028_,0.944681
_13448_,_12996_,0.944689
_13448_,_13156_,0.944689
_13448_,_13380_,0.944689
_13448_,_13818_,0.944689
_13448_,_12964_,0.944708
_13448_,_13124_,0.944708
_13448_,_13252_,0.944708
_13448_,_13316_,0.944708
_13448_,_13092_,0.944764
_12883_,_12900_,0.954507
_12866_,_13660_,0.955021
_12866_,_13661_,0.955021
_12866_,_13669_,0.955021
_12866_,_13656_,0.955047
_14037_,_13436_,0.956506
_13448_,_14365_,0.963732
_12866_,_13655_,0.967318
_12866_,_13665_,0.969812
_12866_,_13667_,0.969812
_12872_,_13673_,0.969880
_13964_,_12885_,0.973917
_13964_,_12897_,0.973942
_13648_,_13706_,0.982021
_12866_,_13666_,0.982035
_13648_,_13708_,0.986768
_13448_,_14232_,0.987695
_13448_,_14331_,0.987694
_13448_,_14072_,0.987767
_13448_,_13219_,0.987771
_13448_,_13283_,0.987771
_13448_,_13347_,0.987771
_13448_,_13961_,0.987771
_13448_,_14030_,0.987771
_13448_,_14104_,0.987771
_13448_,_14168_,0.987771
_13448_,_13596_,0.990166
_13448_,_12863_,0.992407
_13448_,_13059_,0.992407
_13448_,_12931_,0.992410
_13448_,_13187_,0.992409
_12872_,_13694_,0.998554
_13448_,_14264_,1.002932
_13448_,_14299_,1.002932
_13448_,_13929_,1.003009
_13448_,_14136_,1.003009
_13448_,_14200_,1.003010
_13448_,_14427_,1.003009
_13448_,_12963_,1.009487
_13448_,_12995_,1.009487
_13448_,_13027_,1.009487
_13448_,_13091_,1.009487
_13448_,_13123_,1.009487
_13448_,_13155_,1.009487
_13448_,_13251_,1.009487
_13448_,_13315_,1.009487
_13448_,_13379_,1.009487
_13448_,_13817_,1.009487
_12883_,_12899_,1.009622
_13448_,_13604_,1.025624
_12872_,_13640_,1.036433
_13509_,_13572_,1.037140
_14037_,_13435_,1.041689
_13448_,_13602_,1.052760
_13964_,_12891_,1.055414
_13964_,_12886_,1.055693
_12872_,_13693_,1.070406
_13448_,_14364_,1.083764
_13674_,_13489_,1.090339
_14037_,_13433_,1.093257
_13674_,_13493_,1.108516
_13509_,_13571_,1.108940
_13448_,_13597_,1.121004
_14037_,_13425_,1.122183
_14037_,_13429_,1.124111
_14037_,_13427_,1.124114
_13448_,_13601_,1.127376
_13448_,_14363_,1.145265
_13964_,_12889_,1.148433
_13964_,_12888_,1.148435
_13448_,_14231_,1.161021
_13448_,_14330_,1.161020
_13448_,_14071_,1.161093
_13448_,_13218_,1.161097
_13448_,_13282_,1.161097
_13448_,_13346_,1.161097
_13448_,_13960_,1.161097
_13448_,_14029_,1.161098
_13448_,_14103_,1.161097
_13448_,_14167_,1.161097
_12866_,_13670_,1.162081
_12866_,_13662_,1.162092
_12866_,_13663_,1.162092
_13448_,_12862_,1.165730
_13448_,_13058_,1.165730
_13448_,_12930_,1.165733
_13448_,_13186_,1.165733
_12866_,_13664_,1.174362
_13448_,_14263_,1.176256
_13448_,_14298_,1.176256
_13448_,_13928_,1.176333
_13448_,_14135_,1.176333
_13448_,_14199_,1.176333
_13448_,_14426_,1.176333
_13448_,_12962_,1.179300
_13448_,_12994_,1.179300
_13448_,_13026_,1.179300
_13448_,_13090_,1.179300
_13448_,_13122_,1.179300
_13448_,_13154_,1.179300
_13448_,_13250_,1.179300
_13448_,_13314_,1.179300
_13448_,_13378_,1.179300
_13448_,_13816_,1.179300
_13448_,_14230_,1.186887
_13448_,_14329_,1.186886
