launch_flop,capture_flop,slack
_25776_,_26396_,0.056171
_25776_,_25184_,0.056171
_25776_,_27164_,0.056175
_25776_,_25839_,0.056181
_25776_,_26652_,0.056211
_25776_,_27036_,0.056265
_25776_,_27292_,0.056272
_25776_,_26256_,0.056275
_25776_,_26780_,0.066636
_25776_,_26908_,0.066638
_25776_,_27804_,0.066639
_25776_,_27548_,0.066640
_25776_,_27676_,0.066687
_25776_,_27420_,0.066740
_25776_,_25177_,0.073512
_25776_,_26249_,0.073515
_25776_,_26389_,0.073515
_25776_,_27157_,0.073516
_25776_,_26645_,0.073518
_25776_,_27029_,0.073519
_25776_,_25832_,0.073548
_25776_,_27285_,0.073610
_25776_,_27669_,0.083803
_25776_,_27541_,0.083807
_25776_,_27413_,0.083812
_25776_,_26773_,0.083820
_25776_,_27797_,0.083821
_25776_,_26901_,0.083822
_25776_,_25928_,0.164472
_25776_,_27125_,0.164477
_25776_,_27253_,0.164566
_25776_,_25185_,0.166836
_25776_,_26397_,0.166839
_25776_,_27165_,0.166840
_25776_,_26653_,0.166842
_25776_,_26257_,0.166843
_25776_,_27037_,0.166843
_25776_,_25840_,0.166872
_25776_,_27293_,0.166947
_25776_,_27677_,0.177240
_25776_,_27421_,0.177250
_25776_,_26781_,0.177255
_25776_,_26909_,0.177257
_25776_,_27805_,0.177259
_25776_,_27549_,0.177259
_25776_,_25217_,0.218086
_25776_,_26429_,0.218086
_25776_,_27197_,0.218086
_25776_,_26685_,0.218089
_25776_,_26289_,0.218090
_25776_,_27069_,0.218090
_25776_,_25872_,0.218096
_25776_,_27325_,0.218187
_25776_,_26641_,0.223062
_25776_,_25828_,0.223063
_25776_,_27153_,0.223063
_25776_,_26385_,0.223064
_25776_,_26245_,0.223066
_25776_,_25173_,0.223075
_25776_,_27025_,0.223094
_25776_,_27281_,0.223188
_25776_,_25241_,0.226115
_25776_,_25896_,0.226117
_25776_,_26453_,0.226117
_25776_,_26581_,0.226117
_25776_,_26313_,0.226118
_25776_,_26709_,0.226121
_25776_,_27093_,0.226122
_25776_,_27221_,0.226212
_25776_,_27349_,0.226278
_25776_,_25815_,0.226734
_25776_,_26372_,0.226734
_25776_,_26232_,0.226735
_25776_,_27012_,0.226739
_25776_,_25160_,0.226747
_25776_,_26628_,0.226750
_25776_,_27140_,0.226828
_25776_,_27268_,0.226836
_25776_,_27709_,0.228255
_25776_,_27453_,0.228265
_25776_,_26813_,0.228270
_25776_,_26941_,0.228272
_25776_,_27837_,0.228273
_25776_,_27581_,0.228274
_25776_,_26428_,0.229711
_25776_,_25216_,0.229711
_25776_,_27196_,0.229715
_25776_,_25871_,0.229722
_25776_,_26684_,0.229751
_25776_,_27068_,0.229805
_25776_,_27324_,0.229812
_25776_,_26288_,0.229815
_25776_,_26869_,0.232917
_25776_,_27665_,0.233515
_25776_,_26769_,0.233530
_25776_,_27793_,0.233532
_25776_,_26897_,0.233534
_25776_,_27537_,0.233552
_25776_,_27409_,0.233576
_25776_,_25885_,0.234177
_25776_,_27082_,0.234183
_25776_,_27210_,0.234273
_25776_,_27733_,0.236533
_25776_,_27605_,0.236536
_25776_,_27477_,0.236539
_25776_,_26837_,0.236546
_25776_,_27861_,0.236548
_25776_,_26965_,0.236550
_25776_,_27652_,0.237187
_25776_,_27524_,0.237189
_25776_,_27396_,0.237192
_25776_,_26756_,0.237200
_25776_,_27780_,0.237201
_25776_,_26884_,0.237204
_25776_,_26812_,0.239830
_25776_,_26940_,0.239832
_25776_,_27836_,0.239833
_25776_,_27580_,0.239834
_25776_,_27708_,0.239842
_25776_,_27452_,0.239935
_25776_,_26805_,0.274717
_25776_,_26933_,0.274717
_25776_,_27445_,0.274717
_25776_,_27573_,0.274717
_25776_,_27701_,0.274717
_25776_,_27829_,0.274717
_25776_,_25209_,0.274827
_25776_,_27146_,0.279591
_25776_,_25821_,0.279591
_25776_,_26378_,0.279591
_25776_,_26238_,0.279593
_25776_,_27018_,0.279597
_25776_,_25166_,0.279604
_25776_,_26634_,0.279608
_25776_,_27274_,0.279706
_25776_,_25864_,0.279849
_25776_,_26281_,0.279849
_25776_,_26421_,0.279849
_25776_,_26677_,0.279849
_25776_,_27061_,0.279849
_25776_,_27189_,0.279849
_25776_,_27317_,0.279849
_25776_,_25917_,0.281576
_25776_,_27114_,0.281581
_25776_,_27242_,0.281671
_25776_,_26613_,0.282623
_25776_,_26394_,0.284313
_25776_,_25182_,0.284313
_25776_,_27162_,0.284314
_25776_,_26254_,0.284317
_25776_,_27034_,0.284317
_25776_,_25837_,0.284323
_25776_,_26650_,0.284353
_25776_,_27290_,0.284415
