launch_flop,capture_flop,slack
_21649_,_22579_,-2.344444
_21649_,_22578_,-2.290251
_21649_,_22577_,-2.052925
_21649_,_22576_,-1.584022
_21649_,_22387_,-1.434865
_21649_,_22575_,-1.360083
_21649_,_22386_,-1.300798
_21649_,_22574_,-1.250399
_21649_,_22385_,-1.114556
_21649_,_22384_,-0.910728
_21649_,_22573_,-0.823426
_21649_,_22383_,-0.760743
_21649_,_22382_,-0.650183
_21649_,_22571_,-0.638567
_21649_,_22572_,-0.635335
_21649_,_22381_,-0.404656
_21649_,_22570_,-0.223725
_21649_,_22569_,-0.189433
_21649_,_22380_,-0.136945
_21649_,_22565_,-0.128616
_21649_,_22567_,0.044771
_21649_,_22378_,0.075830
_21649_,_22568_,0.091770
_21649_,_22563_,0.150899
_21649_,_22379_,0.155973
_21649_,_22371_,0.179162
_21723_,_22566_,0.336365
_21649_,_22377_,0.369963
_21649_,_22370_,0.381927
_21649_,_22376_,0.390581
_21649_,_22564_,0.514005
_21649_,_22559_,0.612390
_21649_,_22375_,0.618100
_21649_,_22373_,0.668163
_21649_,_22374_,0.684294
_21649_,_22562_,0.768043
_21649_,_22369_,0.801288
_22422_,_22226_,0.834520
_21723_,_22561_,0.858029
_21649_,_22368_,0.902131
_22422_,_22227_,0.908629
_22422_,_22225_,0.954555
_21649_,_22372_,0.975251
_22358_,_22131_,0.980048
_22550_,_22195_,1.098778
_22453_,_22612_,1.124867
_22358_,_22130_,1.162564
_22486_,_22163_,1.167009
_22422_,_22224_,1.234912
_21649_,_22367_,1.256788
_21723_,_22560_,1.262217
_22453_,_22611_,1.296315
_22550_,_22194_,1.312126
_22260_,_22290_,1.334079
_21649_,_22558_,1.360986
_22453_,_22610_,1.368660
_22550_,_22193_,1.396615
_21723_,_20871_,1.414221
_22260_,_22291_,1.415294
_22229_,_22547_,1.449317
_22486_,_22162_,1.452481
_22229_,_22546_,1.484705
_22358_,_22128_,1.494671
_22550_,_22192_,1.525625
_22260_,_22289_,1.536205
_22358_,_22129_,1.538820
_22294_,_22419_,1.544959
_22358_,_22127_,1.546742
_22422_,_22223_,1.587172
_22453_,_22609_,1.591929
_22294_,_22418_,1.619997
_21649_,_22366_,1.625400
_22486_,_22161_,1.644284
_21649_,_22557_,1.659387
_22260_,_22288_,1.666922
_22486_,_22160_,1.705538
_22229_,_22545_,1.710188
_22550_,_22191_,1.753830
_22294_,_22417_,1.755947
_22358_,_22126_,1.758149
_21723_,_20868_,1.797299
_21723_,_20870_,1.869945
_22453_,_22608_,1.883697
_22260_,_22287_,1.899473
_22358_,_22125_,1.913804
_22229_,_22544_,1.916784
_21649_,_22365_,1.952606
_22550_,_22190_,1.973032
_22486_,_22159_,1.983145
_22388_,_22416_,1.985781
_22422_,_22222_,1.987300
_22229_,_22543_,2.018636
_22260_,_22286_,2.048221
_22453_,_22604_,2.050410
_21649_,_22364_,2.133772
_21649_,_22554_,2.140663
_22486_,_22158_,2.152370
_21649_,_22556_,2.164343
_22453_,_22607_,2.168882
_21723_,_20869_,2.192668
_22358_,_22124_,2.206666
_22550_,_22189_,2.206908
_22453_,_22603_,2.212581
_22229_,_22542_,2.234276
_22422_,_22221_,2.246373
_22388_,_22415_,2.273980
_22260_,_22285_,2.308055
_21649_,_22555_,2.322111
_22358_,_22123_,2.335924
_21649_,_22553_,2.365551
_22260_,_22284_,2.378513
_22486_,_22157_,2.404081
_21649_,_22363_,2.448262
_21723_,_20867_,2.473643
_22229_,_22541_,2.502409
_22550_,_22188_,2.515493
_22453_,_22606_,2.518967
_22388_,_22414_,2.522130
_21723_,_20866_,2.536032
_21649_,_22362_,2.536860
_22422_,_22220_,2.543327
_22453_,_22602_,2.547683
_21723_,_20865_,2.556453
_22260_,_22283_,2.581831
_22486_,_22156_,2.586295
_22358_,_22122_,2.617612
_21649_,_22361_,2.624856
_22358_,_22121_,2.703256
_22453_,_22605_,2.760889
_22229_,_22540_,2.770685
_22388_,_22413_,2.790396
_22550_,_22187_,2.797603
_22358_,_22120_,2.834731
_22486_,_22155_,2.838782
_22422_,_22219_,2.839277
_22453_,_22601_,2.886018
_22260_,_22282_,2.886804
_21649_,_22552_,2.961603
_22260_,_22281_,2.969248
_22358_,_22119_,3.032162
_21649_,_22360_,3.033890
_21723_,_20864_,3.039274
_22229_,_22539_,3.039826
_22388_,_22412_,3.058661
_22260_,_22280_,3.090403
_22550_,_22186_,3.093554
_22422_,_22218_,3.149062
_22486_,_22154_,3.149650
_21723_,_20863_,3.178769
_21649_,_22551_,3.251276
_21723_,_20862_,3.256211
_22260_,_22279_,3.269644
_22358_,_22118_,3.298779
_22453_,_22600_,3.302208
