launch_flop,capture_flop,slack
_15731_,_16661_,-1.222431
_15731_,_16660_,-1.129534
_15731_,_16469_,-0.879169
_15731_,_16659_,-0.848099
_15731_,_16467_,-0.793909
_15731_,_16657_,-0.787654
_15731_,_16656_,-0.698271
_15731_,_16655_,-0.678129
_15731_,_16468_,-0.620937
_15731_,_16658_,-0.588232
_15731_,_16654_,-0.358762
_15731_,_16466_,-0.347837
_15731_,_16465_,-0.219723
_15731_,_16461_,-0.188646
_15731_,_16464_,-0.141498
_15731_,_16460_,-0.037806
_15731_,_16463_,-0.002907
_15731_,_16652_,0.006949
_15731_,_16653_,0.088161
_15731_,_16458_,0.112885
_15731_,_16462_,0.117855
_15731_,_16651_,0.118495
_15731_,_16459_,0.133776
_15731_,_16650_,0.188081
_15731_,_16647_,0.274894
_15731_,_16648_,0.345155
_15731_,_16457_,0.449217
_15731_,_16456_,0.458528
_15731_,_16649_,0.537918
_15731_,_16455_,0.682394
_15731_,_16454_,0.749758
_15731_,_16646_,0.777039
_15731_,_16453_,0.780160
_15731_,_16645_,0.922671
_15731_,_16644_,1.141541
_15731_,_16452_,1.155994
_15731_,_16643_,1.215930
_15731_,_16642_,1.283017
_15731_,_16451_,1.320633
_15731_,_16641_,1.429188
_15731_,_16450_,1.498281
_15731_,_16640_,1.710647
_15731_,_16639_,1.785310
_16311_,_16629_,1.802401
_15731_,_16449_,1.823363
_15731_,_16638_,1.880379
_16311_,_16628_,1.906856
_16407_,_16373_,1.907539
_15731_,_16448_,1.922801
_15731_,_16447_,1.968758
_16407_,_16372_,2.068664
_16631_,_16275_,2.070500
_16631_,_16277_,2.080024
_16439_,_16213_,2.125266
_16311_,_16627_,2.136265
_16631_,_16276_,2.169601
_15731_,_16637_,2.171391
_15731_,_16635_,2.173352
_15731_,_16446_,2.185939
_16311_,_16626_,2.222739
_16502_,_16309_,2.242173
_16439_,_16212_,2.263041
_15731_,_16634_,2.324502
_16535_,_16694_,2.327787
_15731_,_16636_,2.331204
_16407_,_16371_,2.339287
_16375_,_16501_,2.343020
_15731_,_16445_,2.343190
_16502_,_16308_,2.344688
_16567_,_16245_,2.375368
_16375_,_16500_,2.417894
_15806_,_14953_,2.421494
_16407_,_16370_,2.424962
_16311_,_16625_,2.439786
_16439_,_16211_,2.446997
_16631_,_16273_,2.448772
_16535_,_16693_,2.484593
_16502_,_16307_,2.492382
_15731_,_16444_,2.509070
_16502_,_16305_,2.518330
_16407_,_16369_,2.543631
_16631_,_16274_,2.545024
_16439_,_16210_,2.584740
_16502_,_16306_,2.595140
_16311_,_16624_,2.625662
_16567_,_16244_,2.653518
_16407_,_16367_,2.662717
_16375_,_16499_,2.676548
_16535_,_16692_,2.711399
_15806_,_14952_,2.718544
_16311_,_16623_,2.746542
_15731_,_16443_,2.752631
_16439_,_16209_,2.768555
_16567_,_16243_,2.784379
_16407_,_16368_,2.789942
_16375_,_16498_,2.822636
_15731_,_16633_,2.841006
_16631_,_16271_,2.849995
_16535_,_16691_,2.880221
_16311_,_16622_,2.896568
_16631_,_16272_,2.965686
_15806_,_14951_,2.982040
_16502_,_16304_,2.996335
_16311_,_16621_,2.996900
_16567_,_16241_,3.004315
_15731_,_16442_,3.016995
_16439_,_16208_,3.026983
_16567_,_16242_,3.048385
_16535_,_16690_,3.060032
_15731_,_16632_,3.076889
_16439_,_16207_,3.087730
_16502_,_16303_,3.109585
_16407_,_16366_,3.137222
_16439_,_16206_,3.146394
_16535_,_16688_,3.166831
_16311_,_16620_,3.181746
_16375_,_16497_,3.183254
_15731_,_16440_,3.201141
_16631_,_16270_,3.217842
_15806_,_14950_,3.227794
_16535_,_16689_,3.248116
_16407_,_16365_,3.263241
_16375_,_16496_,3.288843
_15731_,_16441_,3.294334
_16439_,_16205_,3.349857
_16567_,_16240_,3.358715
_16502_,_16302_,3.378379
_16311_,_16619_,3.380512
_16567_,_16239_,3.399448
_16407_,_16364_,3.425248
_16375_,_16495_,3.435247
_15806_,_14949_,3.449812
_16535_,_16686_,3.465760
_16631_,_16267_,3.483014
_16407_,_16363_,3.507006
_16631_,_16269_,3.537735
_16375_,_16494_,3.554215
_16535_,_16687_,3.561855
_16311_,_16618_,3.573947
_15731_,_16631_,3.575155
_16502_,_16301_,3.578849
_16311_,_16617_,3.585262
_16567_,_16237_,3.591526
_16439_,_16204_,3.609889
_16567_,_16238_,3.679506
_16439_,_16203_,3.685457
_15806_,_14948_,3.695590
_16631_,_16268_,3.695769
_16375_,_16493_,3.713266
_16535_,_16685_,3.749456
_15731_,_16439_,3.754954
_16407_,_16361_,3.795673
_16631_,_16265_,3.808787
_16502_,_16300_,3.816394
_16375_,_16492_,3.824967
_16502_,_16299_,3.838660
_16439_,_16202_,3.861281
_16311_,_16616_,3.861952
_16407_,_16362_,3.880956
_15806_,_14947_,3.909982
_16631_,_16266_,3.929680
_16439_,_16201_,3.932707
_16535_,_16684_,4.000430
_16567_,_16236_,4.043972
_16535_,_16683_,4.088979
_15806_,_14946_,4.132004
