launch_flop,capture_flop,slack
_47278_,_56620_,1.749545
_47278_,_56483_,2.637328
_47278_,_56453_,2.676364
_47278_,_57231_,2.700302
_47278_,_56481_,2.707913
_47278_,_56503_,2.717914
_47278_,_57229_,2.769642
_47278_,_56538_,2.774214
_47278_,_56501_,2.787175
_47278_,_56467_,2.791630
_47278_,_56522_,2.792962
_47278_,_56520_,2.795416
_47278_,_51230_,2.806302
_47278_,_56546_,2.812719
_47278_,_56484_,2.812871
_47278_,_56532_,2.819373
_47278_,_56477_,2.819379
_47278_,_57225_,2.820745
_47278_,_56536_,2.827083
_47278_,_56515_,2.828459
_47278_,_56479_,2.836015
_47278_,_56497_,2.838278
_47278_,_56460_,2.846349
_47278_,_56480_,2.863837
_47278_,_56535_,2.863839
_47278_,_57228_,2.863842
_47278_,_56533_,2.872476
_47278_,_56478_,2.873831
_47278_,_51228_,2.875583
_47278_,_56500_,2.881385
_47278_,_56464_,2.882619
_47278_,_56498_,2.891344
_47278_,_51207_,2.895906
_47278_,_56519_,2.897071
_47278_,_56534_,2.897684
_47278_,_51214_,2.899044
_47278_,_57227_,2.899054
_47278_,_51212_,2.901474
_47278_,_56465_,2.902813
_47278_,_56466_,2.904538
_47278_,_56499_,2.916585
_47278_,_51224_,2.926700
_47278_,_57226_,2.932816
_47278_,_56531_,2.934765
_47278_,_56476_,2.936093
_47278_,_57224_,2.936123
_47278_,_56545_,2.941169
_47278_,_56482_,2.948546
_47278_,_56496_,2.953642
_47278_,_51227_,2.969756
_47278_,_51225_,2.979762
_47278_,_51226_,3.004989
_47278_,_56537_,3.010305
_47278_,_57230_,3.010312
_47278_,_56502_,3.027835
_47278_,_51211_,3.031891
_47278_,_56521_,3.037961
_47278_,_51223_,3.042064
_47278_,_56547_,3.081157
_47278_,_56485_,3.082658
_47278_,_56462_,3.086075
_47278_,_56544_,3.087395
_47278_,_56518_,3.109087
_47278_,_51229_,3.116216
_47278_,_56517_,3.129496
_47278_,_51209_,3.154930
_47278_,_51213_,3.171544
_47278_,_51210_,3.176643
_47278_,_56463_,3.179248
_47278_,_56461_,3.358987
_47278_,_51208_,3.388879
_47278_,_56516_,3.400310
_47278_,_54591_,3.659326
_47278_,_56509_,3.713891
_47278_,_56454_,3.794603
_47278_,_51201_,3.848631
_47278_,_56511_,3.863586
_47278_,_56456_,3.880141
_47278_,_56524_,3.901664
_47278_,_56469_,3.901680
_47278_,_56489_,3.919223
_47278_,_56449_,3.970171
_47278_,_56471_,3.989023
_47278_,_51216_,4.007627
_47278_,_56457_,4.031754
_47278_,_56512_,4.031755
_47278_,_51203_,4.044156
_47278_,_56526_,4.049380
_47278_,_57219_,4.050766
_47278_,_56444_,4.050895
_47278_,_56540_,4.053774
_47278_,_56514_,4.061297
_47278_,_56491_,4.068262
_47278_,_56459_,4.077028
_47278_,_51204_,4.081378
_47278_,_56785_,4.095972
_47278_,_51199_,4.097754
_47278_,_51206_,4.110918
_47278_,_51218_,4.156696
_47278_,_51200_,4.181823
_47278_,_56450_,4.186955
_47278_,_51202_,4.203182
_47278_,_56513_,4.220116
_47278_,_56458_,4.221450
_47278_,_56510_,4.235682
_47278_,_56455_,4.247135
_47278_,_56445_,4.266460
_47278_,_56468_,4.269806
_47278_,_56541_,4.270618
_47278_,_57221_,4.272993
_47279_,_56470_,4.278855
_47278_,_56488_,4.287434
_47278_,_51205_,4.314651
_47278_,_56528_,4.334324
_47278_,_56473_,4.334329
_47279_,_56525_,4.340591
_47278_,_56523_,4.358030
_47279_,_56490_,4.358269
_47278_,_56472_,4.366048
_47278_,_56493_,4.413474
_47278_,_51215_,4.425550
_47278_,_56527_,4.429060
