launch_flop,capture_flop,slack
_38382_,_36180_,-0.021515
_38382_,_36737_,-0.021515
_38382_,_36993_,-0.021515
_38382_,_37249_,-0.021515
_38382_,_37377_,-0.021515
_38382_,_37505_,-0.021515
_38382_,_37633_,-0.021515
_38382_,_37121_,-0.021449
_38382_,_35525_,-0.021438
_38382_,_36597_,-0.011288
_38382_,_36148_,0.058242
_38382_,_36705_,0.058242
_38382_,_36961_,0.058242
_38382_,_37217_,0.058242
_38382_,_37345_,0.058242
_38382_,_35493_,0.058319
_38382_,_37473_,0.058320
_38382_,_37601_,0.058320
_38382_,_37417_,0.061563
_38382_,_37545_,0.061563
_38382_,_35437_,0.061625
_38382_,_37289_,0.061631
_38382_,_37673_,0.061632
_38382_,_36649_,0.061632
_38382_,_36905_,0.061632
_38382_,_37161_,0.061632
_38382_,_36092_,0.061636
_38382_,_36565_,0.068851
_38382_,_36509_,0.072977
_38383_,_36692_,0.130894
_38383_,_36948_,0.130894
_38383_,_37204_,0.130894
_38383_,_37332_,0.130894
_38383_,_37460_,0.130894
_38383_,_37588_,0.130894
_38383_,_37076_,0.130960
_38383_,_35480_,0.130970
_38383_,_36135_,0.130970
_38383_,_37148_,0.132041
_38383_,_36207_,0.132041
_38383_,_37020_,0.132041
_38383_,_37276_,0.132041
_38383_,_37404_,0.132041
_38383_,_37532_,0.132041
_38383_,_37660_,0.132041
_38383_,_35552_,0.132118
_38383_,_36764_,0.132118
_38382_,_37761_,0.133550
_38382_,_37889_,0.133550
_38382_,_38017_,0.133550
_38382_,_38145_,0.133550
_38383_,_36552_,0.141198
_38383_,_36624_,0.143471
_38382_,_37801_,0.184327
_38382_,_37929_,0.184327
_38382_,_38057_,0.184327
_38382_,_37729_,0.213067
_38382_,_37857_,0.213067
_38382_,_37985_,0.213067
_38382_,_38113_,0.213067
_38383_,_36700_,0.226082
_38383_,_36956_,0.226082
_38383_,_37212_,0.226082
_38383_,_35488_,0.226159
_38383_,_36143_,0.226159
_38383_,_37084_,0.226159
_38383_,_37340_,0.226160
_38383_,_37468_,0.226160
_38383_,_37596_,0.226160
_38383_,_36560_,0.237511
_38383_,_37788_,0.254319
_38383_,_37916_,0.254319
_38383_,_38044_,0.254319
_38383_,_38172_,0.254319
_38383_,_35451_,0.266376
_38383_,_36663_,0.266376
_38383_,_36919_,0.266376
_38383_,_37175_,0.266376
_38383_,_37303_,0.266376
_38383_,_37431_,0.266376
_38383_,_37559_,0.266376
_38383_,_36106_,0.266453
_38383_,_35456_,0.267487
_38383_,_36924_,0.267487
_38383_,_37180_,0.267487
_38383_,_37308_,0.267487
_38383_,_37436_,0.267487
_38383_,_37564_,0.267487
_38383_,_36111_,0.267564
_38383_,_37052_,0.267564
_38383_,_36668_,0.267565
_38383_,_36523_,0.276906
_38383_,_36528_,0.278033
_38382_,_36437_,0.278126
