launch_flop,capture_flop,slack
_11303_,_11136_,0.744985
_11303_,_11134_,0.785499
_11303_,_11132_,0.834226
_11303_,_11135_,0.867364
_11303_,_11126_,0.869232
_11303_,_11125_,0.910536
_11303_,_11131_,0.943868
_11303_,_11133_,0.986980
_11303_,_11130_,1.085067
_11303_,_11128_,1.088382
_11268_,_11074_,1.103046
_11303_,_11124_,1.119115
_11303_,_11129_,1.125775
_11268_,_11073_,1.186054
_11303_,_11122_,1.193000
_11303_,_11121_,1.219109
_11268_,_11072_,1.223223
_11139_,_11186_,1.224721
_11303_,_11117_,1.229818
_11303_,_11120_,1.255078
_11139_,_11194_,1.260211
_11139_,_11196_,1.260211
_11303_,_11119_,1.261415
_11303_,_11127_,1.263666
_11139_,_11184_,1.298558
_11592_,_10523_,1.312243
_11139_,_11192_,1.312349
_11268_,_11071_,1.336123
_11303_,_11116_,1.364650
_11139_,_11181_,1.365898
_10494_,_11291_,1.374145
_10494_,_11294_,1.374147
_10494_,_11296_,1.374147
_11592_,_10528_,1.382138
_11592_,_10521_,1.382154
_11592_,_10505_,1.387941
_11139_,_11179_,1.389996
_11303_,_11123_,1.402942
_11139_,_11182_,1.427950
_11303_,_11115_,1.428150
_11139_,_11180_,1.433424
_11303_,_11113_,1.436194
_11268_,_11070_,1.441642
_11268_,_11069_,1.442595
_11268_,_11066_,1.460703
_11268_,_11065_,1.462279
_10494_,_11290_,1.464566
_10494_,_11293_,1.464601
_11592_,_10508_,1.466134
_11592_,_10518_,1.477273
_11077_,_10846_,1.481666
_11077_,_10782_,1.481669
_11077_,_11444_,1.481669
_11077_,_12054_,1.481669
_11077_,_10654_,1.481671
_11077_,_10878_,1.481671
_11077_,_11891_,1.481670
_11077_,_11990_,1.481671
_11077_,_10622_,1.481675
_11077_,_11958_,1.481675
_11077_,_10974_,1.481678
_11077_,_11731_,1.481678
_11077_,_11827_,1.481677
_11077_,_11556_,1.481683
_11077_,_11588_,1.481683
_11077_,_10590_,1.481742
_11077_,_10750_,1.481742
_11077_,_11006_,1.481742
_11077_,_11699_,1.481742
_11077_,_11763_,1.481742
_11077_,_11926_,1.481742
_11077_,_10490_,1.491475
_11077_,_10686_,1.491479
_11077_,_10718_,1.491479
_11077_,_10814_,1.491482
_11077_,_10558_,1.491536
_11077_,_10910_,1.491536
_11077_,_11859_,1.491536
_11077_,_11795_,1.491637
_11077_,_10942_,1.491662
_11077_,_11657_,1.491662
_11077_,_11007_,1.492516
_11077_,_10847_,1.492533
_11077_,_10783_,1.492545
_11077_,_11445_,1.492545
_11077_,_12055_,1.492545
_11077_,_10655_,1.492556
_11077_,_10879_,1.492556
_11077_,_11892_,1.492556
_11077_,_11991_,1.492556
_11077_,_10623_,1.492579
_11077_,_11959_,1.492579
_11077_,_10591_,1.492582
_11077_,_11700_,1.492582
_11077_,_11764_,1.492582
_11077_,_10751_,1.492591
_11077_,_10975_,1.492591
_11077_,_11557_,1.492591
_11077_,_11589_,1.492591
_11077_,_11732_,1.492591
_11077_,_11828_,1.492591
_11077_,_11927_,1.492591
_11592_,_10526_,1.493534
_11077_,_10559_,1.502439
_11077_,_10911_,1.502439
_11077_,_11860_,1.502439
_11077_,_10491_,1.502455
_11077_,_10687_,1.502474
_11077_,_10719_,1.502474
_11077_,_10815_,1.502484
_11077_,_11796_,1.502496
_11077_,_11658_,1.502507
_11077_,_10943_,1.502519
_11077_,_11727_,1.508111
_11077_,_11552_,1.508115
_11077_,_11584_,1.508115
_11077_,_11440_,1.508145
_11077_,_10650_,1.508156
_11077_,_10874_,1.508156
_11077_,_10586_,1.508182
_11077_,_11695_,1.508182
_11077_,_11759_,1.508182
_11077_,_10970_,1.508191
_11077_,_11823_,1.508191
_11077_,_11002_,1.508227
_11303_,_11118_,1.517062
_11077_,_10906_,1.519214
_11077_,_10682_,1.519250
_11077_,_10714_,1.519250
_11077_,_11791_,1.519271
_11592_,_10512_,1.521003
_11268_,_11062_,1.533991
_11268_,_11063_,1.543647
_11268_,_11057_,1.548297
_11139_,_11200_,1.557136
_11139_,_11183_,1.565088
_11139_,_11189_,1.570244
_11139_,_11198_,1.571765
_11139_,_11190_,1.572887
_11139_,_11178_,1.586310
_10494_,_11295_,1.595400
_11268_,_11054_,1.596025
_11268_,_11055_,1.596894
_10494_,_11275_,1.599786
_10494_,_11298_,1.599786
_11303_,_11114_,1.606524
_10494_,_11299_,1.612014
_11139_,_11187_,1.614056
_11268_,_11067_,1.614927
_11592_,_10514_,1.625373
_11592_,_10527_,1.625389
_11592_,_10525_,1.628879
_11592_,_10517_,1.629290
_11139_,_11174_,1.629587
_11592_,_10509_,1.629877
_11139_,_11188_,1.631832
_11139_,_11191_,1.635422
_11139_,_11176_,1.635867
_11139_,_11197_,1.636548
_11139_,_11199_,1.636548
_11139_,_11195_,1.636732
_11592_,_10507_,1.639944
_11077_,_10618_,1.647432
_11077_,_10746_,1.647432
_11077_,_10778_,1.647432
_11077_,_10842_,1.647432
_11077_,_11887_,1.647432
_11077_,_11922_,1.647432
_11077_,_11954_,1.647432
_11077_,_11986_,1.647432
_11077_,_12050_,1.647432
_11592_,_10515_,1.656832
_11077_,_10554_,1.656898
_11077_,_11855_,1.656898
