launch_flop,capture_flop,slack
_10769_,_10178_,-2.115030
_10769_,_10176_,-2.053697
_10769_,_10177_,-1.998919
_10241_,_10304_,-1.962508
_10769_,_10175_,-1.885980
_10241_,_10303_,-1.799621
_10769_,_10173_,-1.772797
_10769_,_10174_,-1.770872
_10241_,_10302_,-1.754569
_10241_,_10300_,-1.663422
_10241_,_10301_,-1.617297
_10769_,_10172_,-1.605080
_10241_,_10299_,-1.495705
_10769_,_10170_,-1.491896
_10769_,_10171_,-1.489971
_09604_,_10405_,-1.431943
_10241_,_10297_,-1.382522
_10241_,_10298_,-1.380597
_10769_,_10169_,-1.324179
_09604_,_10407_,-1.322897
_09604_,_09633_,-1.313108
_10241_,_10296_,-1.214805
_10769_,_10167_,-1.210994
_10769_,_10168_,-1.209071
_09604_,_10305_,-1.160189
_09604_,_09629_,-1.126548
_10241_,_10294_,-1.101621
_10241_,_10295_,-1.099696
_09604_,_10411_,-1.099444
_09604_,_09631_,-1.074042
_10406_,_10239_,-1.070588
_10769_,_10166_,-1.043278
_10406_,_10240_,-1.012724
_09604_,_09632_,-0.937309
_09604_,_09628_,-0.936591
_09604_,_09630_,-0.935244
_10241_,_10293_,-0.933904
_10769_,_10164_,-0.929372
_10769_,_10165_,-0.928169
_09604_,_10372_,-0.877396
_10406_,_10237_,-0.860514
_09604_,_09627_,-0.859572
_09604_,_10369_,-0.841303
_10241_,_10291_,-0.820025
_10241_,_10292_,-0.818795
_10406_,_10236_,-0.762167
_10769_,_10163_,-0.760828
_10406_,_10238_,-0.756023
_10769_,_10161_,-0.652203
_10241_,_10290_,-0.651446
_10769_,_10162_,-0.644901
_10406_,_10235_,-0.595973
_10241_,_10288_,-0.542821
_10241_,_10289_,-0.535519
_10769_,_10160_,-0.484489
_09604_,_09626_,-0.465703
_10406_,_10234_,-0.461508
_09604_,_09625_,-0.442997
_09604_,_10434_,-0.409979
_09604_,_10442_,-0.396742
_10241_,_10287_,-0.375107
_10769_,_10158_,-0.371557
_10769_,_10159_,-0.369381
_10406_,_10233_,-0.359912
_10406_,_10232_,-0.346331
_10180_,_09953_,-0.311111
_10180_,_09761_,-0.311099
_10180_,_10551_,-0.311099
_10180_,_09985_,-0.311079
_10180_,_09921_,-0.311071
_10180_,_10838_,-0.311071
_10180_,_09665_,-0.311047
_10180_,_09697_,-0.311047
_10180_,_09729_,-0.311047
_10180_,_09793_,-0.311047
_10180_,_09825_,-0.311047
_10180_,_09889_,-0.311047
_10180_,_10049_,-0.311047
_10180_,_10081_,-0.311047
_10180_,_10764_,-0.311047
_10180_,_10806_,-0.311047
_10180_,_10870_,-0.311047
_10180_,_10966_,-0.311047
_10180_,_10934_,-0.301234
_10180_,_09597_,-0.301162
_10180_,_09857_,-0.301162
_10180_,_10017_,-0.301162
_10180_,_10113_,-0.301162
_10180_,_10695_,-0.301162
_10180_,_10902_,-0.301162
_10180_,_10998_,-0.301162
_10180_,_11065_,-0.301162
_10180_,_11097_,-0.301162
_10180_,_11161_,-0.301162
_10180_,_10663_,-0.301161
_10180_,_11033_,-0.301161
_10241_,_10285_,-0.262174
_10241_,_10286_,-0.259998
_10406_,_10231_,-0.256506
_09604_,_09623_,-0.223492
_09604_,_10438_,-0.209658
_10769_,_10157_,-0.203840
_09604_,_10441_,-0.199290
_10406_,_10230_,-0.192455
_10406_,_10229_,-0.182137
_09604_,_09624_,-0.181581
_10180_,_10337_,-0.170435
_09604_,_10440_,-0.135939
_10241_,_10284_,-0.094457
_10769_,_10155_,-0.090656
_10769_,_10156_,-0.088731
_10180_,_09952_,-0.083421
_10180_,_09984_,-0.083389
_10180_,_09920_,-0.083382
_10180_,_10837_,-0.083381
_10180_,_10048_,-0.083334
_10180_,_10763_,-0.083305
_10180_,_10080_,-0.083302
_10180_,_10965_,-0.083302
_10180_,_09664_,-0.083301
_10180_,_09696_,-0.083301
_10180_,_09824_,-0.083301
_10180_,_09792_,-0.083300
_10180_,_10805_,-0.083300
_10180_,_09728_,-0.083300
_10180_,_10869_,-0.083300
_10180_,_09951_,-0.076744
_10180_,_09759_,-0.076733
_10180_,_10549_,-0.076733
_10180_,_09983_,-0.076712
_10180_,_09919_,-0.076705
_10180_,_10836_,-0.076704
_10180_,_10762_,-0.076683
_10180_,_09663_,-0.076681
_10180_,_09695_,-0.076681
_10180_,_09727_,-0.076681
_10180_,_09791_,-0.076681
_10180_,_09823_,-0.076681
_10180_,_09887_,-0.076681
_10180_,_10047_,-0.076681
_10180_,_10079_,-0.076681
_10180_,_10804_,-0.076681
_10180_,_10868_,-0.076681
_10180_,_10964_,-0.076681
_10180_,_10933_,-0.073051
_10180_,_09596_,-0.072979
_10180_,_09856_,-0.072979
_10180_,_10016_,-0.072979
_10180_,_10112_,-0.072979
_10180_,_10694_,-0.072979
_10180_,_10997_,-0.072979
_10180_,_11064_,-0.072979
_10180_,_11096_,-0.072979
_10180_,_11160_,-0.072979
_10180_,_10662_,-0.072979
_10180_,_11032_,-0.072979
_10180_,_10932_,-0.066869
_10180_,_09595_,-0.066797
_10180_,_09855_,-0.066797
_10180_,_10015_,-0.066797
_10180_,_10111_,-0.066797
_10180_,_10693_,-0.066797
_10180_,_10900_,-0.066797
_10180_,_10996_,-0.066797
_10180_,_11063_,-0.066797
_10180_,_11095_,-0.066797
_10180_,_11159_,-0.066797
_10180_,_10661_,-0.066796
_10180_,_11031_,-0.066796
_09604_,_09621_,-0.053978
_09604_,_10433_,-0.052025
_09604_,_10439_,-0.039090
_09604_,_09622_,-0.034424
_10181_,_09950_,0.011945
_10181_,_09758_,0.011956
_10181_,_10548_,0.011956
_10181_,_09982_,0.011977
_10181_,_09918_,0.011984
_10181_,_10835_,0.011985
_10181_,_09662_,0.012008
_10181_,_09694_,0.012008
_10181_,_09726_,0.012008
_10181_,_09790_,0.012008
_10181_,_09822_,0.012008
_10181_,_09886_,0.012008
_10181_,_10046_,0.012008
_10181_,_10078_,0.012008
_10181_,_10761_,0.012008
_10181_,_10803_,0.012008
_10181_,_10867_,0.012008
_10181_,_10963_,0.012008
_10241_,_10282_,0.018726
_10241_,_10283_,0.020651
_10181_,_10931_,0.021820
_10181_,_09594_,0.021892
_10181_,_09854_,0.021892
_10181_,_10014_,0.021892
_10181_,_10110_,0.021892
_10181_,_10692_,0.021892
_10181_,_10899_,0.021892
_10181_,_10995_,0.021892
_10181_,_11062_,0.021892
_10181_,_11094_,0.021892
_10181_,_11158_,0.021892
_10181_,_10660_,0.021893
_10181_,_11030_,0.021893
_09604_,_10431_,0.023560
_10180_,_10333_,0.044358
_10769_,_10154_,0.077061
_09604_,_10437_,0.088369
_10180_,_09760_,0.095205
_10180_,_10550_,0.095205
_10180_,_09888_,0.095312
_10180_,_10901_,0.105385
_09604_,_10435_,0.120324
_09604_,_10432_,0.122588
_10406_,_10228_,0.138390
_10180_,_09949_,0.142804
_10180_,_09757_,0.142805
_10180_,_10547_,0.142807
_10180_,_09981_,0.142868
_10180_,_09917_,0.142875
_10180_,_10834_,0.142876
_10180_,_10760_,0.142897
_10180_,_09661_,0.142899
_10180_,_09693_,0.142899
_10180_,_09725_,0.142899
_10180_,_09789_,0.142899
_10180_,_09821_,0.142899
_10180_,_09885_,0.142899
_10180_,_10045_,0.142899
_10180_,_10077_,0.142899
_10180_,_10802_,0.142899
_10180_,_10866_,0.142899
_10180_,_10962_,0.142899
_10180_,_10930_,0.152711
_10180_,_09593_,0.152784
_10180_,_09853_,0.152784
_10180_,_10013_,0.152784
_10180_,_10109_,0.152784
_10180_,_10691_,0.152784
_10180_,_10898_,0.152784
_10180_,_10994_,0.152784
_10180_,_11061_,0.152784
_10180_,_11093_,0.152784
_10180_,_11157_,0.152784
_10180_,_10659_,0.152784
_10180_,_11029_,0.152784
_10241_,_10281_,0.186443
_10769_,_10152_,0.190246
_10180_,_10336_,0.190276
_10769_,_10153_,0.192169
_10180_,_10335_,0.192822
_10406_,_10227_,0.271389
_10241_,_10279_,0.299628
_10241_,_10280_,0.301552
_09604_,_10436_,0.311139
_10406_,_10226_,0.327128
_10180_,_10334_,0.353101
_10181_,_09948_,0.356968
_10181_,_09756_,0.356980
_10181_,_10546_,0.356980
_10181_,_09980_,0.357000
_10181_,_09916_,0.357008
_10181_,_10833_,0.357008
_10181_,_09660_,0.357033
_10181_,_09692_,0.357033
_10181_,_09724_,0.357033
_10181_,_09788_,0.357033
_10181_,_09820_,0.357033
_10181_,_09884_,0.357033
_10181_,_10044_,0.357033
_10181_,_10076_,0.357033
_10181_,_10759_,0.357033
_10181_,_10801_,0.357033
_10181_,_10865_,0.357033
_10181_,_10961_,0.357033
_10769_,_10151_,0.357962
_09604_,_10428_,0.360986
_10181_,_10929_,0.366848
_10181_,_09592_,0.366921
_10181_,_09852_,0.366921
_10181_,_10012_,0.366921
_10181_,_10108_,0.366921
_10181_,_10690_,0.366921
_10181_,_10897_,0.366921
_10181_,_10993_,0.366921
_10181_,_11060_,0.366921
_10181_,_11092_,0.366921
_10181_,_11156_,0.366921
_10181_,_10658_,0.366921
_10181_,_11028_,0.366921
_09604_,_09619_,0.374618
_10180_,_10332_,0.390206
_09604_,_09617_,0.417365
_10181_,_09947_,0.426696
_10181_,_09755_,0.426707
_10181_,_10545_,0.426707
_10181_,_09979_,0.426728
_10181_,_09915_,0.426735
_10181_,_10832_,0.426736
_10181_,_09659_,0.426759
_10181_,_09691_,0.426759
_10181_,_09723_,0.426759
_10181_,_09787_,0.426759
_10181_,_09819_,0.426759
_10181_,_09883_,0.426759
_10181_,_10043_,0.426759
_10181_,_10075_,0.426759
_10181_,_10758_,0.426759
_10181_,_10800_,0.426759
_10181_,_10864_,0.426759
_10181_,_10960_,0.426759
_10406_,_10225_,0.429246
_10181_,_10928_,0.436571
_10181_,_09591_,0.436643
_10181_,_09851_,0.436643
_10181_,_10011_,0.436643
_10181_,_10107_,0.436643
_10181_,_10689_,0.436643
_10181_,_10896_,0.436643
_10181_,_10992_,0.436643
_10181_,_11059_,0.436643
_10181_,_11091_,0.436643
_10181_,_11155_,0.436643
_10181_,_10657_,0.436644
_10181_,_11027_,0.436644
_10406_,_10224_,0.447491
_09604_,_10429_,0.462034
_10241_,_10278_,0.467344
_10769_,_10149_,0.471872
_10769_,_10150_,0.473071
