launch_flop,capture_flop,slack
_18435_,_19359_,1.282078
_18435_,_19358_,1.293620
_18435_,_19361_,1.313669
_18435_,_19363_,1.420804
_18435_,_19357_,1.463113
_18435_,_19362_,1.477842
_18435_,_19171_,1.489119
_18435_,_19360_,1.543955
_18435_,_19167_,1.573177
_18435_,_19164_,1.594529
_18435_,_19356_,1.607622
_18435_,_19165_,1.609876
_18435_,_19170_,1.619054
_18435_,_19166_,1.622301
_18435_,_19163_,1.638276
_18435_,_19351_,1.679799
_18435_,_19169_,1.693367
_18435_,_19168_,1.720119
_18435_,_19355_,1.722619
_18435_,_19354_,1.840896
_18435_,_19159_,1.866588
_18435_,_19353_,1.875876
_18435_,_19161_,1.887297
_18435_,_19160_,1.908893
_18435_,_19162_,1.912161
_18435_,_19352_,1.932742
_18435_,_19350_,1.935784
_18435_,_19347_,1.998871
_18435_,_19158_,2.043278
_18435_,_19157_,2.074766
_18435_,_19349_,2.168512
_18435_,_19346_,2.210622
_18435_,_19348_,2.242291
_18435_,_19156_,2.356100
_18435_,_19345_,2.361885
_18435_,_19155_,2.397069
_18435_,_19344_,2.576281
_19334_,_18979_,2.606353
_18435_,_19154_,2.637238
_18435_,_19152_,2.637558
_18435_,_19342_,2.727315
_18435_,_19341_,2.758665
_18435_,_19153_,2.767963
_19334_,_18978_,2.790712
_18435_,_19343_,2.865297
_18435_,_19150_,2.931838
_18435_,_19151_,2.992302
_19269_,_18947_,3.025668
_18435_,_19149_,3.029595
_18435_,_19148_,3.031934
_19014_,_19331_,3.051675
_19269_,_18946_,3.083294
_18435_,_19340_,3.093050
_19014_,_19330_,3.109300
_19142_,_18915_,3.119499
_18435_,_19339_,3.126171
_19237_,_19396_,3.141944
_19172_,_19203_,3.148473
_19334_,_18977_,3.169036
_19172_,_19202_,3.194620
_18413_,_17655_,3.223537
_19206_,_19011_,3.230204
_18435_,_19338_,3.261450
_18435_,_19147_,3.266292
_19204_,_19010_,3.306037
_19237_,_19395_,3.327386
_18435_,_19337_,3.351485
_19334_,_18976_,3.373748
_19141_,_18913_,3.380510
_19142_,_18914_,3.382421
_19014_,_19329_,3.444560
_18424_,_17654_,3.484196
_19108_,_19074_,3.489879
_19237_,_19394_,3.492045
_19269_,_18945_,3.500347
_18435_,_19146_,3.511913
_19108_,_19075_,3.520810
_19172_,_19201_,3.544071
_19237_,_19393_,3.550095
_18435_,_19336_,3.562714
_19206_,_19009_,3.575728
_19141_,_18911_,3.598315
_19334_,_18975_,3.635045
_18424_,_17653_,3.636232
_19269_,_18944_,3.646514
_19141_,_18912_,3.659340
_19237_,_19392_,3.666036
_18435_,_19335_,3.680729
_19014_,_19328_,3.722016
_19172_,_19200_,3.735375
_18413_,_17652_,3.735907
_19108_,_19073_,3.755101
_18435_,_19143_,3.768234
_18435_,_19145_,3.785114
_19014_,_19327_,3.795326
_18435_,_19144_,3.799402
_19269_,_18943_,3.811916
_18435_,_19334_,3.824165
_19014_,_19326_,3.851875
_19334_,_18974_,3.861900
_19204_,_19008_,3.862958
_19141_,_18909_,3.933180
_18424_,_17651_,3.948017
_19204_,_19007_,3.973275
_19172_,_19199_,3.980068
_19172_,_19197_,4.020761
_19334_,_18973_,4.022356
_18413_,_17650_,4.061836
_19110_,_19072_,4.062736
_19334_,_18971_,4.081007
_19237_,_19391_,4.096191
_19172_,_19198_,4.099990
_19141_,_18910_,4.103061
_19014_,_19325_,4.126853
_19269_,_18942_,4.134496
_19237_,_19390_,4.159138
_19334_,_18972_,4.162385
_19014_,_19324_,4.162849
_19141_,_18907_,4.211586
_19110_,_19071_,4.224178
_18435_,_19333_,4.226479
_19108_,_19070_,4.242601
_19269_,_18941_,4.243766
