launch_flop,capture_flop,slack
_11462_,_10375_,0.495465
_11462_,_10370_,0.560537
_11462_,_10373_,0.566376
_11462_,_10381_,0.669715
_11462_,_10369_,0.670455
_11173_,_11005_,0.688514
_11462_,_10371_,0.728386
_11173_,_11002_,0.754068
_11462_,_10372_,0.756891
_11462_,_10379_,0.769375
_11173_,_11004_,0.795722
_11173_,_11000_,0.806468
_11173_,_10996_,0.816426
_11462_,_10374_,0.818396
_11173_,_11001_,0.829086
_11173_,_10997_,0.831573
_11173_,_11003_,0.837493
_11462_,_10380_,0.847916
_11173_,_10999_,0.851037
_11173_,_11006_,0.859489
_11173_,_10998_,0.887624
_11173_,_10995_,0.890745
_11462_,_10377_,0.900593
_11173_,_10993_,0.937143
_11173_,_10994_,0.961861
_11173_,_10991_,0.976852
_11173_,_10990_,1.000252
_11462_,_10376_,1.041857
_11173_,_10989_,1.052300
_11462_,_10397_,1.099459
_11173_,_10988_,1.126641
_11462_,_10399_,1.170534
_10364_,_11140_,1.237745
_10364_,_11163_,1.243479
_10364_,_11366_,1.265680
_11462_,_10398_,1.268153
_10947_,_10719_,1.268394
_10947_,_11572_,1.268395
_10947_,_10363_,1.268419
_10947_,_10431_,1.268419
_10947_,_10591_,1.268419
_10947_,_10655_,1.268419
_10947_,_10687_,1.268419
_10947_,_10751_,1.268419
_10947_,_10815_,1.268419
_10947_,_10847_,1.268419
_10947_,_11317_,1.268419
_10947_,_11530_,1.268419
_10947_,_11604_,1.268419
_10947_,_11668_,1.268419
_10947_,_11700_,1.268419
_10947_,_11799_,1.268419
_11173_,_10986_,1.273771
_10947_,_10495_,1.278254
_10947_,_10463_,1.278306
_10947_,_10559_,1.278306
_10947_,_11636_,1.278306
_10947_,_10527_,1.278315
_10947_,_10623_,1.278315
_10947_,_10783_,1.278315
_10947_,_10879_,1.278315
_10947_,_11429_,1.278315
_10947_,_11461_,1.278316
_10947_,_11732_,1.278315
_10947_,_11764_,1.278315
_10947_,_11831_,1.278316
_10947_,_11863_,1.278315
_10947_,_11927_,1.278315
_10947_,_10718_,1.302848
_10947_,_10362_,1.302849
_10947_,_10430_,1.302849
_10947_,_10590_,1.302849
_10947_,_10654_,1.302849
_10947_,_10686_,1.302849
_10947_,_10750_,1.302849
_10947_,_10814_,1.302849
_10947_,_10846_,1.302849
_10947_,_11316_,1.302849
_10947_,_11529_,1.302849
_10947_,_11571_,1.302849
_10947_,_11603_,1.302849
_10947_,_11667_,1.302849
_10947_,_11699_,1.302849
_10947_,_11798_,1.302849
_10947_,_10494_,1.312603
_10947_,_10462_,1.312654
_10947_,_10558_,1.312654
_10947_,_11635_,1.312654
_10947_,_10526_,1.312664
_10947_,_10622_,1.312664
_10947_,_10782_,1.312664
_10947_,_10878_,1.312664
_10947_,_11428_,1.312664
_10947_,_11460_,1.312664
_10947_,_11731_,1.312664
_10947_,_11763_,1.312664
_10947_,_11830_,1.312664
_10947_,_11862_,1.312664
_10947_,_11926_,1.312664
_10947_,_10717_,1.322701
_10947_,_10361_,1.322703
_10947_,_10429_,1.322703
_10947_,_10589_,1.322703
_10947_,_10653_,1.322703
_10947_,_10685_,1.322703
_10947_,_10749_,1.322703
_10947_,_10813_,1.322703
_10947_,_10845_,1.322703
_10947_,_11315_,1.322703
_10947_,_11528_,1.322703
_10947_,_11570_,1.322702
_10947_,_11602_,1.322703
_10947_,_11666_,1.322703
_10947_,_11698_,1.322703
_10947_,_11797_,1.322703
_11462_,_10386_,1.324249
_11462_,_10393_,1.324470
_10364_,_11169_,1.324883
_10364_,_11154_,1.324914
_10364_,_11165_,1.324914
_11009_,_11070_,1.327328
_11462_,_10392_,1.327954
_10947_,_10493_,1.332456
