launch_flop,capture_flop,slack
_47968_,_57310_,1.672053
_47968_,_55281_,2.246445
_47968_,_57159_,2.495540
_47968_,_57179_,2.506058
_47968_,_57162_,2.506078
_47968_,_57214_,2.526933
_47968_,_57228_,2.543282
_47968_,_57910_,2.579696
_47968_,_57909_,2.585861
_47968_,_57224_,2.586770
_47968_,_57921_,2.591763
_47968_,_51906_,2.594587
_47968_,_57182_,2.597207
_47968_,_57193_,2.598437
_47968_,_57181_,2.603527
_47968_,_51909_,2.608024
_47968_,_57216_,2.614323
_47968_,_51920_,2.625067
_47968_,_57917_,2.649717
_47968_,_57169_,2.649757
_47968_,_57189_,2.667380
_47968_,_51916_,2.678149
_47968_,_57217_,2.688411
_47968_,_51908_,2.691909
_47968_,_57161_,2.694590
_47968_,_57166_,2.734967
_47968_,_57173_,2.735984
_47968_,_57919_,2.741347
_47968_,_57171_,2.741361
_47968_,_57226_,2.741361
_47968_,_57475_,2.752014
_47968_,_57191_,2.759014
_47968_,_51918_,2.769781
_47968_,_57918_,2.783617
_47968_,_57170_,2.783658
_47968_,_57225_,2.783658
_47968_,_57914_,2.797930
_47968_,_57221_,2.797938
_47968_,_57190_,2.801285
_47968_,_51917_,2.812059
_47968_,_57227_,2.812281
_47968_,_57172_,2.812294
_47968_,_57186_,2.815554
_47968_,_51913_,2.826326
_47968_,_57920_,2.873945
_47968_,_57911_,2.881615
_47968_,_57178_,2.888351
_47968_,_57158_,2.891503
_47968_,_57192_,2.891638
_47968_,_57183_,2.899064
_47968_,_51919_,2.902392
_47968_,_51910_,2.909911
_47968_,_57218_,2.909938
_47968_,_57163_,2.920125
_47968_,_57167_,2.927376
_47968_,_57912_,2.937924
_47968_,_57219_,2.937958
_47968_,_57184_,2.955622
_47968_,_57915_,2.957955
_47968_,_57222_,2.958001
_47968_,_51911_,2.966377
_47968_,_51905_,2.969403
_47968_,_57913_,2.972760
_47968_,_57220_,2.972786
_47968_,_57187_,2.975647
_47968_,_51914_,2.986413
_47968_,_57185_,2.990334
_47968_,_57165_,3.001082
_47968_,_51912_,3.001143
_47968_,_57213_,3.013675
_47968_,_57150_,3.015988
_47968_,_57164_,3.046639
_47968_,_57223_,3.048534
_47968_,_57916_,3.049858
_47968_,_57168_,3.049893
_47968_,_57908_,3.062433
_47968_,_57188_,3.067554
_47968_,_57175_,3.075200
_47968_,_57237_,3.075333
_47968_,_51915_,3.078310
_47968_,_57180_,3.080098
_47968_,_57156_,3.086175
_47968_,_57211_,3.086263
_47968_,_57160_,3.089450
_47968_,_57205_,3.098322
_47968_,_57215_,3.099534
_47968_,_57152_,3.104473
_47968_,_57207_,3.115543
_47968_,_57134_,3.130643
_47968_,_51897_,3.145011
_47968_,_57139_,3.162573
_47968_,_51903_,3.164199
_47968_,_51907_,3.168454
_47968_,_57135_,3.172247
_47968_,_51899_,3.182997
_47968_,_57140_,3.204177
_47968_,_57230_,3.230831
_47968_,_51889_,3.243467
_47968_,_57200_,3.268883
_47968_,_57231_,3.273743
_47968_,_51890_,3.285067
_47968_,_57145_,3.296320
_47968_,_57234_,3.346249
_47968_,_57153_,3.366481
_47968_,_57199_,3.375421
_47968_,_57235_,3.380157
_47968_,_57208_,3.385716
_47968_,_57154_,3.391095
_47968_,_57209_,3.391183
_47968_,_51894_,3.400196
_47968_,_51892_,3.403224
_47968_,_57202_,3.426910
_47968_,_57147_,3.426924
_47968_,_51900_,3.435325
_47968_,_51901_,3.469366
_47968_,_57144_,3.498957
_47968_,_57155_,3.547544
_47968_,_51891_,3.551520
_47968_,_57174_,3.557703
_47968_,_57236_,3.557838
_47970_,_57143_,3.578249
_47968_,_57201_,3.582859
_47968_,_57146_,3.584185
_47968_,_51893_,3.630940
_47968_,_51902_,3.646576
_47968_,_57149_,3.661548
_47968_,_57148_,3.661709
_47968_,_51895_,3.661771
_47968_,_57203_,3.695723
_47968_,_57210_,3.721983
_47968_,_57204_,3.741221
_47970_,_57151_,3.741436
_47968_,_51896_,3.789223
_47970_,_51904_,3.800095
_47970_,_57206_,3.818127
_47970_,_51898_,3.823505
_47970_,_57157_,3.844379
_47970_,_57212_,3.856037
_54506_,_54513_,4.950955
_57103_,_57132_,4.951486
_54506_,_54512_,5.004078
_56923_,_57114_,5.004441
_56923_,_57115_,5.005805
_57103_,_57131_,5.016574
_56923_,_57104_,5.030935
_56923_,_57107_,5.030935
_56923_,_57103_,5.032284
_56923_,_57105_,5.032284
_56923_,_57109_,5.032284
_56923_,_57110_,5.080121
