launch_flop,capture_flop,slack
_21723_,_22579_,-2.438067
_21723_,_22578_,-2.383819
_21723_,_22577_,-2.146480
_21723_,_22576_,-1.677576
_21723_,_22387_,-1.525478
_21723_,_22575_,-1.453477
_21723_,_22386_,-1.391486
_21723_,_22574_,-1.380387
_21723_,_22385_,-1.224090
_21723_,_22384_,-1.023978
_21723_,_22573_,-0.953412
_21723_,_22383_,-0.842235
_21723_,_22571_,-0.768562
_21723_,_22572_,-0.765322
_21723_,_22382_,-0.731520
_21723_,_22381_,-0.485993
_21723_,_22570_,-0.353721
_21723_,_22569_,-0.319441
_21723_,_22565_,-0.228585
_21723_,_22380_,-0.217319
_21723_,_22567_,-0.098901
_21723_,_22568_,-0.038225
_21723_,_22378_,0.031090
_21723_,_22379_,0.111090
_21723_,_22566_,0.132694
_21723_,_22563_,0.151199
_21723_,_22377_,0.322368
_21723_,_22376_,0.341667
_21723_,_22564_,0.350931
_21646_,_22371_,0.409218
_21723_,_22375_,0.566931
_21646_,_22370_,0.610081
_21723_,_22373_,0.617121
_21723_,_22374_,0.633110
_21723_,_22559_,0.633283
_21723_,_22562_,0.767506
_21723_,_22561_,0.841989
_22420_,_22226_,0.885661
_21723_,_22372_,0.924221
_22420_,_22227_,0.959769
_22358_,_22131_,0.997919
_22420_,_22225_,1.006774
_21646_,_22369_,1.029422
_22452_,_22612_,1.034960
_22484_,_22163_,1.116245
_22550_,_22195_,1.126917
_21646_,_22368_,1.130286
_22358_,_22130_,1.180431
_22452_,_22611_,1.208490
_21723_,_22560_,1.246170
_22420_,_22224_,1.286395
_22452_,_22610_,1.319690
_22550_,_22194_,1.330427
_22260_,_22291_,1.357339
_22550_,_22193_,1.372794
_22260_,_22290_,1.380522
_21723_,_22558_,1.381879
_22229_,_22547_,1.383015
_22484_,_22162_,1.400402
_21723_,_20871_,1.404612
_22229_,_22546_,1.418405
_21646_,_22367_,1.484944
_22358_,_22128_,1.511172
_22550_,_22192_,1.518869
_22452_,_22609_,1.541688
_22358_,_22129_,1.556174
_22388_,_22419_,1.580405
_22260_,_22289_,1.582580
_22358_,_22127_,1.589248
_22484_,_22161_,1.591511
_22229_,_22545_,1.643887
_22420_,_22223_,1.646092
_22388_,_22418_,1.656704
_22260_,_22288_,1.712095
_22484_,_22160_,1.715194
_22388_,_22417_,1.740319
_22550_,_22191_,1.747077
_22358_,_22126_,1.761063
_21723_,_20868_,1.795274
_22452_,_22608_,1.835097
_21646_,_22557_,1.842904
_22229_,_22544_,1.850763
_21646_,_22366_,1.851359
_21723_,_20870_,1.865864
_22358_,_22125_,1.916719
_22260_,_22287_,1.944105
_22229_,_22543_,1.949641
_22388_,_22416_,1.963603
_22550_,_22190_,1.967544
_22484_,_22159_,1.994069
_22260_,_22286_,2.035064
_22420_,_22222_,2.047672
_22452_,_22604_,2.052984
_21646_,_22365_,2.149797
_22484_,_22158_,2.162017
_21723_,_20869_,2.182531
_22452_,_22607_,2.185869
_22229_,_22542_,2.194882
_22550_,_22189_,2.201420
_22358_,_22124_,2.209580
_22452_,_22603_,2.215156
_22388_,_22415_,2.254483
_22260_,_22285_,2.272007
_21646_,_22364_,2.284835
_22420_,_22221_,2.306740
_21646_,_22554_,2.324275
_22358_,_22123_,2.337245
_21646_,_22556_,2.347880
_22260_,_22284_,2.378413
_22484_,_22157_,2.413732
_22229_,_22541_,2.463114
_21723_,_20867_,2.495969
_21646_,_22555_,2.505669
_22550_,_22188_,2.508728
_22452_,_22606_,2.521806
_22388_,_22414_,2.522715
_21723_,_20865_,2.541893
_22452_,_22602_,2.550257
_21723_,_20866_,2.558066
_21646_,_22553_,2.574115
_22260_,_22283_,2.581813
_22358_,_22122_,2.587917
_22484_,_22156_,2.595943
_22420_,_22220_,2.603694
_21646_,_22363_,2.646326
_22358_,_22121_,2.674570
_21646_,_22362_,2.720397
_22229_,_22540_,2.731390
_22452_,_22605_,2.763729
_22388_,_22413_,2.790991
_22550_,_22187_,2.792115
_22358_,_22120_,2.803258
_21646_,_22361_,2.808392
_22484_,_22155_,2.848430
_22260_,_22282_,2.886704
_22452_,_22601_,2.888655
_22420_,_22219_,2.899645
_22260_,_22281_,2.969229
_22358_,_22119_,2.984618
_22229_,_22539_,3.002182
_21723_,_20864_,3.034364
_22388_,_22412_,3.059266
_22550_,_22186_,3.088065
_22260_,_22280_,3.090302
_22484_,_22154_,3.159298
_21646_,_22552_,3.170251
_21723_,_20863_,3.186189
_22420_,_22218_,3.208153
_21723_,_20862_,3.241651
_22358_,_22118_,3.249959
_21646_,_22360_,3.269151
_22260_,_22279_,3.269544
_22452_,_22600_,3.290483
_22230_,_22535_,3.304246
_22388_,_22411_,3.328419
_22229_,_22538_,3.352721
_21723_,_20861_,3.379639
_22550_,_22185_,3.447957
_22484_,_22153_,3.455249
_21646_,_22551_,3.459868
_22358_,_22117_,3.485872
_22420_,_22217_,3.491549
_22229_,_22534_,3.525859
_22388_,_22407_,3.576455
_22260_,_22278_,3.579439
_22388_,_22410_,3.613603
_22452_,_22599_,3.627999
_22550_,_22184_,3.668519
_22229_,_22537_,3.688057
_21646_,_22359_,3.715888
_22358_,_22116_,3.728384
_22229_,_22533_,3.747329
_22388_,_22406_,3.759841
_22484_,_22152_,3.765041
_21723_,_20859_,3.766785
_22420_,_22216_,3.786221
_21723_,_20860_,3.831140
_22550_,_22179_,3.884397
_22260_,_22277_,3.917281
_22550_,_22183_,3.921776
_22229_,_22536_,3.934860
_22358_,_22115_,3.961491
_22388_,_22409_,3.963988
_22452_,_22598_,3.965410
_22420_,_22211_,3.998540
_22420_,_22215_,4.015270
_21648_,_22550_,4.018070
_22229_,_22532_,4.045578
_22484_,_22151_,4.058966
_22388_,_22405_,4.079855
_22550_,_22182_,4.109069
_22420_,_22210_,4.137341
_22550_,_22178_,4.159470
_21646_,_22358_,4.169410
_22388_,_22408_,4.202458
_22420_,_22214_,4.228334
_22388_,_22404_,4.237708
_21723_,_20858_,4.243081
_22260_,_22276_,4.268594
_22484_,_22150_,4.273381
_21638_,_20857_,4.273944
_22452_,_22597_,4.304665
_22229_,_22531_,4.339934
_22358_,_22114_,4.406838
_22420_,_22213_,4.419502
_22420_,_22209_,4.451305
_22229_,_22530_,4.455390
_22550_,_22177_,4.459811
_21723_,_20856_,4.489661
_22260_,_22275_,4.496895
_22550_,_22180_,4.511507
_22484_,_22147_,4.514812
_22484_,_22149_,4.541504
_22388_,_22403_,4.551773
_21648_,_22357_,4.554721
_21648_,_22549_,4.554722
_22454_,_22596_,4.597202
_22550_,_22181_,4.605457
_21723_,_20851_,4.642898
_21723_,_20854_,4.681137
_22420_,_22212_,4.687980
_21723_,_20853_,4.698183
_22358_,_22113_,4.704936
_22550_,_22176_,4.707162
_21723_,_20855_,4.740731
_22260_,_22274_,4.743630
_22484_,_22148_,4.747702
_22484_,_22145_,4.754878
_22420_,_22208_,4.765563
_22229_,_22529_,4.780020
_22484_,_22146_,4.781217
_22452_,_22595_,4.790721
_21723_,_20852_,4.839109
_22388_,_22402_,4.861446
_22452_,_22594_,4.913591
_21723_,_20850_,4.922029
_22484_,_22144_,4.925890
_22358_,_22112_,4.959049
_22260_,_22273_,4.964126
_21723_,_20849_,4.971831
_22550_,_22175_,4.995332
_21648_,_22548_,5.064263
_22420_,_22207_,5.081690
_21723_,_20848_,5.095133
_22229_,_22528_,5.099208
_22388_,_22401_,5.103013
_21723_,_20847_,5.123008
_22550_,_22174_,5.169842
_22260_,_22272_,5.251861
_22358_,_22111_,5.253672
_21648_,_22356_,5.259985
_22484_,_22143_,5.288056
_21723_,_20845_,5.296874
_21723_,_20846_,5.301511
_22420_,_22206_,5.314653
_22388_,_22400_,5.316462
_22452_,_22593_,5.365559
_22358_,_22110_,5.373046
_22454_,_22592_,5.378625
_22550_,_22173_,5.414521
_22229_,_22527_,5.416819
_22260_,_22271_,5.423080
_22388_,_22399_,5.492665
_21650_,_21771_,5.500455
_21650_,_21774_,5.500455
_21650_,_21756_,5.501732
_21650_,_21757_,5.501732
_21650_,_21758_,5.501732
_21650_,_21759_,5.501732
_21650_,_21760_,5.501732
_21650_,_21761_,5.501732
_21650_,_21762_,5.501732
_21650_,_21763_,5.501732
_21650_,_21764_,5.501732
_21650_,_21765_,5.501732
_21650_,_21766_,5.501732
_21650_,_21767_,5.501732
_21650_,_21768_,5.501732
_21650_,_21769_,5.501732
_21650_,_21770_,5.501732
_21650_,_21772_,5.501732
_21650_,_21773_,5.501732
_21650_,_21775_,5.501732
_21650_,_21796_,5.501732
_21650_,_21797_,5.501732
_21650_,_21798_,5.501732
_21650_,_21799_,5.501732
_21650_,_21800_,5.501732
_21650_,_21801_,5.501732
_21650_,_21802_,5.501732
_21650_,_21803_,5.501732
_21650_,_21804_,5.501732
_21650_,_21805_,5.501732
_21650_,_21806_,5.501732
_21650_,_21807_,5.501732
_21650_,_21808_,5.501732
_21650_,_21809_,5.501732
_21650_,_21810_,5.501732
_21650_,_21811_,5.501732
_21650_,_21812_,5.501732
_21650_,_21813_,5.501732
_21650_,_21814_,5.501732
_21650_,_21815_,5.501732
_21650_,_21816_,5.501732
_21650_,_21817_,5.501732
_21650_,_21818_,5.501732
_21650_,_21819_,5.501732
_21650_,_21820_,5.501732
_21650_,_21821_,5.501732
_21650_,_21822_,5.501732
_21650_,_21823_,5.501732
_21650_,_21824_,5.501732
_21650_,_21825_,5.501732
_21650_,_21826_,5.501732
_21650_,_21827_,5.501732
_21650_,_21828_,5.501732
_21650_,_21829_,5.501732
_21650_,_21830_,5.501732
_21650_,_21831_,5.501732
_21650_,_21832_,5.501732
