launch_flop,capture_flop,slack
_41210_,_43905_,0.581358
_41210_,_43857_,0.624701
_41210_,_43869_,0.626768
_41210_,_44059_,0.654110
_41210_,_43867_,0.661444
_41210_,_43854_,0.673118
_41210_,_43863_,0.697034
_41210_,_43858_,0.697993
_41210_,_43859_,0.703232
_41210_,_43861_,0.706733
_41210_,_44057_,0.716913
_41210_,_43865_,0.718974
_41210_,_44060_,0.733425
_41210_,_43866_,0.733629
_41210_,_44058_,0.734739
_41210_,_43902_,0.739165
_41210_,_43906_,0.743084
_41210_,_43860_,0.775076
_41210_,_43907_,0.797257
_41210_,_43908_,0.807497
_41210_,_43909_,0.811977
_41210_,_44053_,0.842856
_41210_,_43885_,0.847865
_41210_,_44056_,0.851557
_41210_,_43856_,0.859728
_41210_,_43855_,0.865497
_41210_,_44055_,0.867215
_41210_,_43864_,0.868196
_41210_,_44054_,0.872640
_41210_,_43868_,0.874591
_41210_,_43903_,0.898843
_41210_,_44064_,0.904159
_41210_,_43871_,0.905154
_41210_,_43904_,0.917192
_41080_,_42088_,0.934450
_41080_,_42547_,0.945089
_41080_,_42803_,0.946417
_41210_,_44041_,0.949226
_41210_,_43913_,0.955842
_41080_,_41106_,0.957284
_41080_,_41761_,0.957284
_41080_,_42050_,0.957284
_41080_,_42178_,0.957284
_41080_,_42318_,0.957284
_41080_,_42958_,0.957284
_41080_,_43086_,0.957284
_41080_,_43470_,0.957284
_41080_,_43598_,0.957284
_41210_,_43852_,0.958359
_41080_,_41194_,0.959232
_41080_,_41849_,0.959232
_41080_,_42266_,0.959232
_41080_,_42406_,0.959232
_41080_,_42534_,0.959232
_41080_,_42662_,0.959232
_41080_,_42790_,0.959232
_41080_,_42918_,0.959232
_41080_,_43046_,0.959232
_41080_,_43174_,0.959232
_41080_,_43302_,0.959232
_41080_,_43430_,0.959232
_41080_,_43558_,0.959232
_41080_,_43686_,0.959232
_41080_,_43814_,0.959232
_41080_,_42241_,0.959858
_41080_,_43533_,0.959862
_41080_,_42765_,0.959864
_41080_,_43021_,0.959865
_41080_,_43149_,0.959865
_41080_,_43661_,0.959864
_41080_,_41824_,0.959867
_41080_,_42637_,0.959867
_41080_,_42893_,0.959866
_41080_,_43277_,0.959866
_41080_,_43405_,0.959866
_41080_,_43789_,0.959867
_41080_,_42381_,0.959911
_41080_,_41169_,0.959921
_41080_,_41799_,0.963843
_41080_,_42216_,0.963843
_41080_,_42356_,0.963843
_41080_,_42612_,0.963843
_41080_,_42740_,0.963843
_41080_,_42868_,0.963843
_41080_,_42996_,0.963843
_41080_,_43380_,0.963843
_41080_,_43508_,0.963843
_41080_,_43636_,0.963843
