launch_flop,capture_flop,slack
_25773_,_25832_,0.123281
_25773_,_26645_,0.123282
_25773_,_27157_,0.123283
_25773_,_27029_,0.123287
_25773_,_26389_,0.123288
_25773_,_26249_,0.123289
_25773_,_25177_,0.123309
_25773_,_27285_,0.123361
_25773_,_27669_,0.133571
_25773_,_27541_,0.133576
_25773_,_27413_,0.133576
_25773_,_26773_,0.133586
_25773_,_26901_,0.133586
_25773_,_27797_,0.133589
_25773_,_25928_,0.214241
_25773_,_27253_,0.214243
_25773_,_27125_,0.214247
_25773_,_25840_,0.266717
_25773_,_27165_,0.266719
_25773_,_26653_,0.266724
_25773_,_27037_,0.266725
_25773_,_26397_,0.266726
_25773_,_26257_,0.266727
_25773_,_25185_,0.266747
_25773_,_27293_,0.266805
_25773_,_26581_,0.275907
_25773_,_25896_,0.275908
_25773_,_26709_,0.275909
_25773_,_27221_,0.275910
_25773_,_27093_,0.275914
_25773_,_26453_,0.275915
_25773_,_26313_,0.275916
_25773_,_25241_,0.275936
_25773_,_27349_,0.275989
_25773_,_27677_,0.277123
_25773_,_27549_,0.277128
_25773_,_27421_,0.277128
_25773_,_26781_,0.277138
_25773_,_26909_,0.277138
_25773_,_27805_,0.277141
_25773_,_26869_,0.282685
_25773_,_27733_,0.286325
_25773_,_27605_,0.286329
_25773_,_27477_,0.286330
_25773_,_26837_,0.286340
_25773_,_26965_,0.286340
_25773_,_27861_,0.286342
_25773_,_25885_,0.289901
_25773_,_27082_,0.289903
_25773_,_27210_,0.289906
_25773_,_25829_,0.303398
_25773_,_26642_,0.303400
_25773_,_27154_,0.303400
_25773_,_27026_,0.303404
_25773_,_26386_,0.303405
_25773_,_25174_,0.303427
_25773_,_26246_,0.303436
_25773_,_27282_,0.303479
_25773_,_27666_,0.313452
_25773_,_27538_,0.313456
_25773_,_27410_,0.313457
_25773_,_26770_,0.313467
_25773_,_26898_,0.313467
_25773_,_27794_,0.313469
_25773_,_25872_,0.317927
_25773_,_27197_,0.317929
_25773_,_26685_,0.317934
_25773_,_27069_,0.317935
_25773_,_26429_,0.317936
_25773_,_26289_,0.317938
_25773_,_25217_,0.317958
_25773_,_27325_,0.318016
_25773_,_26805_,0.324482
_25773_,_26933_,0.324482
_25773_,_27445_,0.324482
_25773_,_27573_,0.324482
_25773_,_27701_,0.324482
_25773_,_27829_,0.324482
_25773_,_25209_,0.324592
_25773_,_27020_,0.325183
_25773_,_26636_,0.325185
_25773_,_27148_,0.325186
_25773_,_25823_,0.325190
_25773_,_25168_,0.325194
_25773_,_26240_,0.325218
_25773_,_26380_,0.325259
_25773_,_27276_,0.325259
_25773_,_27709_,0.328101
_25773_,_27453_,0.328107
_25773_,_26813_,0.328117
_25773_,_26941_,0.328117
_25773_,_27581_,0.328118
_25773_,_27837_,0.328119
_25773_,_25864_,0.329615
_25773_,_26281_,0.329615
_25773_,_26421_,0.329615
_25773_,_26677_,0.329615
_25773_,_27061_,0.329615
_25773_,_27189_,0.329615
_25773_,_27317_,0.329615
_25773_,_26613_,0.332393
_25773_,_27660_,0.335168
_25773_,_26892_,0.335175
_25773_,_27404_,0.335176
_25773_,_27788_,0.335182
_25773_,_26764_,0.335184
_25773_,_27532_,0.335192
_25773_,_26378_,0.335540
_25773_,_25821_,0.335540
_25773_,_27018_,0.335541
_25773_,_26634_,0.335544
_25773_,_27146_,0.335545
_25773_,_25166_,0.335553
_25773_,_26238_,0.335669
_25773_,_27274_,0.335701
_25773_,_25917_,0.336179
_25773_,_27114_,0.336180
_25773_,_27242_,0.336184
_25773_,_27658_,0.345942
_25773_,_26890_,0.345949
_25773_,_27402_,0.345950
_25773_,_27786_,0.345957
_25773_,_26762_,0.345959
_25773_,_27530_,0.345967
_25773_,_26826_,0.358345
_25773_,_25925_,0.376872
_25773_,_27250_,0.376875
_25773_,_27122_,0.376879
_25773_,_25861_,0.377900
_25773_,_26674_,0.377902
_25773_,_27186_,0.377903
_25773_,_27058_,0.377907
_25773_,_26418_,0.377907
_25773_,_26278_,0.377909
_25773_,_25206_,0.377929
_25773_,_27314_,0.377981
_25773_,_27698_,0.388007
_25773_,_27570_,0.388011
_25773_,_27442_,0.388012
_25773_,_26802_,0.388022
_25773_,_26930_,0.388022
_25773_,_27826_,0.388024
_25773_,_26858_,0.404623
_25773_,_26741_,0.406684
_25773_,_25273_,0.406688
_25773_,_26485_,0.406689
_25773_,_26345_,0.406720
_25773_,_27381_,0.406810
_25773_,_26570_,0.408021
_25773_,_27765_,0.416980
_25773_,_27637_,0.416986
_25773_,_27509_,0.416986
_25773_,_26997_,0.416997
_25773_,_27893_,0.416999
_25773_,_26589_,0.417284
_25773_,_26717_,0.417287
_25773_,_25249_,0.417291
_25773_,_26321_,0.417294
_25773_,_27357_,0.417402
_25773_,_26461_,0.417422
_25773_,_25889_,0.417968
_25773_,_27214_,0.417970
_25773_,_27086_,0.417974
_25773_,_27485_,0.427713
_25773_,_27741_,0.427715
_25773_,_26845_,0.427730
_25773_,_26973_,0.427730
_25773_,_27613_,0.427731
_25773_,_27869_,0.427733
_25773_,_25173_,0.442530
_25773_,_26245_,0.442531
_25773_,_26385_,0.442531
_25773_,_25828_,0.442532
_25773_,_26641_,0.442536
_25773_,_27025_,0.442537
_25773_,_27153_,0.442537
_25773_,_27281_,0.442618
_25773_,_26866_,0.445317
_25773_,_25921_,0.445342
_25773_,_27246_,0.445344
_25773_,_27118_,0.445348
_25773_,_25815_,0.450519
_25773_,_26628_,0.450521
_25773_,_27012_,0.450521
_25773_,_27140_,0.450521
_25773_,_25160_,0.450525
_25773_,_26372_,0.450526
_25773_,_26232_,0.450557
_25773_,_27268_,0.450612
_25773_,_27665_,0.452980
_25773_,_26897_,0.452989
_25773_,_27409_,0.452991
_25773_,_26769_,0.452997
_25773_,_27793_,0.452997
_25773_,_27537_,0.453007
_25773_,_25819_,0.454217
_25773_,_26632_,0.454218
_25773_,_27016_,0.454219
_25773_,_27144_,0.454219
_25773_,_25164_,0.454222
_25773_,_26376_,0.454224
_25773_,_26236_,0.454255
_25773_,_26602_,0.454298
_25773_,_27272_,0.454327
_25773_,_27652_,0.460572
_25773_,_27396_,0.460578
_25773_,_27524_,0.460577
_25773_,_26756_,0.460588
_25773_,_26884_,0.460588
_25773_,_27780_,0.460590
_25773_,_27656_,0.464505
_25773_,_27400_,0.464511
_25773_,_27528_,0.464511
_25773_,_26760_,0.464521
_25773_,_26888_,0.464521
_25773_,_27784_,0.464524
_25773_,_27050_,0.482332
_25773_,_26666_,0.482335
_25773_,_27178_,0.482336
_25773_,_25853_,0.482340
_25773_,_25198_,0.482344
_25773_,_25230_,0.482369
_25773_,_26442_,0.482370
_25773_,_26698_,0.482375
_25773_,_26270_,0.482401
_25773_,_26410_,0.482401
_25773_,_27306_,0.482401
_25773_,_27338_,0.482451
_25773_,_26302_,0.482500
