launch_flop,capture_flop,slack
_18215_,_19139_,1.302905
_18215_,_19135_,1.346293
_18215_,_19134_,1.411503
_18215_,_19143_,1.415752
_18215_,_19138_,1.428546
_18215_,_19141_,1.431277
_18215_,_19142_,1.456333
_18215_,_18951_,1.486434
_18215_,_18943_,1.558183
_18215_,_19140_,1.560921
_18215_,_19137_,1.582762
_18215_,_19131_,1.600184
_18215_,_19133_,1.603431
_18215_,_18950_,1.642806
_18215_,_19132_,1.648315
_18215_,_18948_,1.711026
_18215_,_18945_,1.724803
_18215_,_18949_,1.726800
_18215_,_19130_,1.744864
_18215_,_18942_,1.768361
_18215_,_18939_,1.775445
_18215_,_18946_,1.797169
_18215_,_18947_,1.811866
_18215_,_19129_,1.825218
_18215_,_18944_,1.833735
_18215_,_18938_,1.869738
_18215_,_19136_,1.891130
_18215_,_18940_,1.924429
_18215_,_18941_,1.954870
_18215_,_19127_,2.021221
_18215_,_18937_,2.051351
_18215_,_19128_,2.093248
_18215_,_19125_,2.161257
_18215_,_18934_,2.224454
_18215_,_19123_,2.257655
_18215_,_19126_,2.259496
_18215_,_18936_,2.265987
_18215_,_19124_,2.322433
_18215_,_18933_,2.360367
_18215_,_18935_,2.449877
_18215_,_18932_,2.530376
_18215_,_19122_,2.665102
_18215_,_18930_,2.707942
_18215_,_18931_,2.782037
_18215_,_19121_,2.890995
_18215_,_19120_,2.902863
_18921_,_18695_,2.951797
_19113_,_18759_,2.952037
_19017_,_19175_,3.022119
_19017_,_19176_,3.023538
_19113_,_18758_,3.035029
_18215_,_19119_,3.042393
_19080_,_19111_,3.109554
_18191_,_17435_,3.132251
_19113_,_18757_,3.139195
_18954_,_18983_,3.155580
_18986_,_18791_,3.180720
_18794_,_19110_,3.199937
_18954_,_18982_,3.210562
_18824_,_18855_,3.212097
_18986_,_18790_,3.220564
_18215_,_18928_,3.226806
_18696_,_18727_,3.243010
_18215_,_18929_,3.250412
_18921_,_18694_,3.288250
_18921_,_18693_,3.302815
_18696_,_18726_,3.327017
_18191_,_17434_,3.347424
_18986_,_18789_,3.420166
_18824_,_18854_,3.425718
_18215_,_18926_,3.436483
_18215_,_19118_,3.451710
_18794_,_19109_,3.456965
_19113_,_18756_,3.479400
_18857_,_18981_,3.507494
_18921_,_18692_,3.509514
_18215_,_18927_,3.525072
_18986_,_18788_,3.533694
_18215_,_19117_,3.537592
_19017_,_19174_,3.557907
_18191_,_17433_,3.568531
_18921_,_18691_,3.587941
_18215_,_19116_,3.601679
_18191_,_17432_,3.623549
_18824_,_18853_,3.653394
_18986_,_18787_,3.658018
_19017_,_19173_,3.675190
_18215_,_18925_,3.682263
_19080_,_19108_,3.692362
_18696_,_18725_,3.750640
_19113_,_18755_,3.769940
_18857_,_18980_,3.772993
_18857_,_18979_,3.804788
_19113_,_18754_,3.817468
_18215_,_18923_,3.853558
_19017_,_19172_,3.854451
_18921_,_18690_,3.865701
_18191_,_17431_,3.867405
_18824_,_18852_,3.876472
_19017_,_19171_,3.880225
_18696_,_18724_,3.885355
_18696_,_18723_,3.889292
_18191_,_17430_,3.901912
_18215_,_18924_,3.904515
_18794_,_19107_,3.907554
_19080_,_19106_,3.915207
_18215_,_19114_,3.919301
_18921_,_18689_,3.921511
_18986_,_18786_,3.929130
_18215_,_19115_,3.959307
_18986_,_18785_,3.975702
_19113_,_18753_,4.040772
_18215_,_18921_,4.047171
_18215_,_19113_,4.070592
_19017_,_19170_,4.101248
_18954_,_18977_,4.115529
_18857_,_18978_,4.123995
_18191_,_17429_,4.135757
_18824_,_18851_,4.140604
_18921_,_18688_,4.147763
_18215_,_18922_,4.152292
_18794_,_19105_,4.177157
_18986_,_18784_,4.228482
_18921_,_18687_,4.240994
_18986_,_18783_,4.310638
_18824_,_18849_,4.311699
_19113_,_18752_,4.313342
_19017_,_19169_,4.321495
_18824_,_18850_,4.348292
_18857_,_18976_,4.359281
_18191_,_17428_,4.439973
_18824_,_18848_,4.444436
_18191_,_17427_,4.449312
_18696_,_18722_,4.459168
_18191_,_17426_,4.469670
_18794_,_19103_,4.477498
_18794_,_19104_,4.479645
_19113_,_18751_,4.515417
_19017_,_19168_,4.574115
_18794_,_19102_,4.594249
_18986_,_18782_,4.614799
_18921_,_18686_,4.645562
_19113_,_18750_,4.658836
_19017_,_19167_,4.679341
_18921_,_18685_,4.723823
_18986_,_18781_,4.726352
_18824_,_18847_,4.736624
_19049_,_18721_,4.737627
_18215_,_18920_,4.738404
_18857_,_18975_,4.749959
_19113_,_18749_,4.760063
_18954_,_18973_,4.770736
_18921_,_18682_,4.803700
_18986_,_18780_,4.810613
_18191_,_17424_,4.823837
_18215_,_19112_,4.832386
_18191_,_17423_,4.833131
_19113_,_18748_,4.855563
_19017_,_19166_,4.867151
_18696_,_18720_,4.870391
_18986_,_18779_,4.871274
_18191_,_17422_,4.881496
_18191_,_17425_,4.898300
_18191_,_17419_,4.901114
_18921_,_18684_,4.901307
_18191_,_17420_,4.922375
_18857_,_18974_,4.924873
_18191_,_17421_,4.941381
_18889_,_18846_,4.945596
_19017_,_19165_,4.956388
_18191_,_17417_,4.977158
_18794_,_19101_,4.982498
_18889_,_18845_,4.989593
_18921_,_18683_,4.991098
_19113_,_18747_,4.992888
_18954_,_18971_,5.008872
_19049_,_18719_,5.017137
_18954_,_18972_,5.048007
_19049_,_18718_,5.067725
_19113_,_18746_,5.075712
_19113_,_18745_,5.093721
_18191_,_17415_,5.114193
_18191_,_17418_,5.114621
_18824_,_18843_,5.118793
_18191_,_17411_,5.133509
_18986_,_18778_,5.168655
_19113_,_18744_,5.182758
_18921_,_18681_,5.190028
_19080_,_19099_,5.193255
_18177_,_18206_,5.220008
_18177_,_18310_,5.220008
_18177_,_18340_,5.220008
_18177_,_18342_,5.220008
_18177_,_18246_,5.220020
_18177_,_18264_,5.223786
_18177_,_18274_,5.223786
_18177_,_18278_,5.223786
_18177_,_18372_,5.223786
_18177_,_18374_,5.223786
_18177_,_18401_,5.223786
_18177_,_18402_,5.223786
_18177_,_18424_,5.223786
_18177_,_18433_,5.223786
_18177_,_18436_,5.223786
_18177_,_18466_,5.223786
_18177_,_18468_,5.223786
_18177_,_18498_,5.223786
_18177_,_18520_,5.223786
_18177_,_18534_,5.223786
_18177_,_18593_,5.223786
_18177_,_18596_,5.223786
_18177_,_18598_,5.223786
_18177_,_18625_,5.223786
_18177_,_18626_,5.223786
_18177_,_18630_,5.223786
_18177_,_18658_,5.223786
_18177_,_18662_,5.223786
_18191_,_17416_,5.226172
_19049_,_18717_,5.227331
_18191_,_17414_,5.235230
_19080_,_19100_,5.241545
_18824_,_18844_,5.249807
_18191_,_17410_,5.267151
_18986_,_18777_,5.267519
_18954_,_18970_,5.268251
_18191_,_17412_,5.320425
_18191_,_17409_,5.350800
_19017_,_19164_,5.354673
_19113_,_18743_,5.388748
_18889_,_18842_,5.391514
_18696_,_18716_,5.394031
_18177_,_18198_,5.397364
_18177_,_18199_,5.397366
_18177_,_18300_,5.397366
_18177_,_18334_,5.397366
_18177_,_18332_,5.397378
_18177_,_18203_,5.399774
_18177_,_18204_,5.399774
_18177_,_18208_,5.399774
_18177_,_18232_,5.399774
_18177_,_18244_,5.399774
_18177_,_18275_,5.399774
_18177_,_18276_,5.399774
_18177_,_18296_,5.399774
_18177_,_18308_,5.399774
_18177_,_18327_,5.399774
_18177_,_18337_,5.399774
_18177_,_18339_,5.399774
_18177_,_18359_,5.399774
_18177_,_18360_,5.399774
_18177_,_18366_,5.399774
_18177_,_18369_,5.399774
_18177_,_18370_,5.399774
_18177_,_18371_,5.399774
_18177_,_18386_,5.399774
_18177_,_18391_,5.399774
_18177_,_18392_,5.399774
_18177_,_18398_,5.399774
_18177_,_18404_,5.399774
_18177_,_18406_,5.399774
_18177_,_18430_,5.399774
_18177_,_18434_,5.399774
_18177_,_18435_,5.399774
_18177_,_18438_,5.399774
_18177_,_18456_,5.399774
_18177_,_18465_,5.399774
_18177_,_18467_,5.399774
_18177_,_18470_,5.399774
_18177_,_18487_,5.399774
_18177_,_18488_,5.399774
_18177_,_18494_,5.399774
_18177_,_18497_,5.399774
_18177_,_18500_,5.399774
